Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-09-27,Sick Of Losing Soulmates,Intertwined - EP,dodie,2,2,1
2024-09-27,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,7,7,1
2024-09-27,goodnight n go,Sweetener,Ariana Grande,1,1,1
2024-09-27,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,1,1,1
2024-09-27,fake smile,thank u next,Ariana Grande,1,1,1
2024-09-27,All I Want,High School Musical: The Musical: The Series (Original Soundtrack),Olivia Rodrigo,4,4,1
2024-09-27,marjorie,evermore,Taylor Swift,2,2,1
2024-09-27,Keep Holding On,The Best Damn Thing (Expanded Edition),Avril Lavigne,2,2,1
2024-09-27,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-09-27,Effortlessly,Life Support,Madison Beer,1,1,1
2024-09-27,coney island (feat. The National),evermore,Taylor Swift,1,1,1
2024-09-27,i wish i hated you,eternal sunshine,Ariana Grande,1,1,1
2024-09-27,Good Enough,Good Enough,Maisie Peters,1,1,1
2024-09-27,safety net (feat. Ty Dolla $ign),Positions,Ariana Grande,2,2,1
2024-09-27,Funeral,Stranger in the Alps (Deluxe Edition),Phoebe Bridgers,2,2,1
2024-09-27,hope ur ok,SOUR,Olivia Rodrigo,1,1,1
2024-09-27,HUMAN,Human,dodie,20,5,16
2024-09-27,ONE IN A MILLION,TWICEcoaster: LANE1,TWICE,1,1,1
2024-09-27,She,Human,dodie,2,2,1
2024-09-27,Better Man (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2024-09-27,Won't Go Home Without You,It Won't Be Soon Before Long (International Version),Maroon 5,9,8,2
2024-09-27,Innocent (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,1,1,1
2024-09-27,The Day You Said Goodnight,Hale,Hale,5,5,1
2024-09-27,ghostin,thank u next,Ariana Grande,1,1,1
2024-09-27,Not What I Meant (feat. Lewis Watson),Human,dodie,2,2,1
2024-09-27,Because of You,Breakaway,Kelly Clarkson,3,3,1
2024-09-27,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift,1,1,1
2024-09-27,this is me trying,folklore,Taylor Swift,1,1,1
2024-09-27,Jar of Hearts,Lovestrong.,Christina Perri,2,2,1
2024-09-27,The Ghost of You,Three Cheers for Sweet Revenge,My Chemical Romance,3,3,1
2024-09-27,Funeral (feat. James Bay),Trying: Season 2 (Apple TV+ Original Series Soundtrack),Maisie Peters,2,2,1
2024-09-27,The Only Exception,brand new eyes,Paramore,2,2,1
2024-09-27,If I'm Being Honest,Human,dodie,3,3,1
2024-09-27,Father to a Son,Saviors,Green Day,2,2,1
2024-09-27,I Don't Love You,The Black Parade,My Chemical Romance,6,6,1
2024-09-27,6/10,You - EP,dodie,1,1,1
2024-09-27,Anti-Hero,Midnights (3am Edition),Taylor Swift,1,1,1
2024-09-27,Kung 'Di Rin Lang Ikaw,Kung 'Di Rin Lang Ikaw,December Avenue,7,5,3
2024-09-27,Liability,Melodrama,Lorde,2,2,1
2024-09-27,21 Guns,21st Century Breakdown,Green Day,3,3,1
2024-09-27,enough for you,SOUR,Olivia Rodrigo,1,1,1
