Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-06-07,Cassandra,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-06-07,The Prophecy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-06-07,I Look in People's Windows,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-06-07,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2024-06-07,Guilty as Sin?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,18,18,1
2024-06-07,Clean (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2024-06-07,Locked Out of Heaven,Unorthodox Jukebox,Bruno Mars,4,2,3
2024-06-07,Wake Me Up When September Ends,American Idiot,Green Day,7,7,1
2024-06-07,Absolutely Smitten,Intertwined - EP,dodie,1,1,1
2024-06-07,Lips of an Angel,Extreme Behavior,Hinder,1,1,1
2024-06-07,I’m Trying (Not Friends),You Signed Up For This,Maisie Peters,1,1,1
2024-06-07,i wish i hated you,eternal sunshine,Ariana Grande,1,1,1
2024-06-07,Redundant,Nimrod,Green Day,2,2,1
2024-06-07,Difficult,Good Riddance (Deluxe),Gracie Abrams,1,1,1
2024-06-07,Rehab,Back to Black (Deluxe Edition),Amy Winehouse,1,1,1
2024-06-07,Lucky,Oops!... I Did It Again,Britney Spears,1,1,1
2024-06-07,She's So Mean,North (Deluxe Edition),Matchbox Twenty,2,2,1
2024-06-07,imgonnagetyouback,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2024-06-07,LOVE DIVE,LOVE DIVE,IVE,7,7,1
2024-06-07,I Don't Want to Miss a Thing - From Armageddon Soundtrack,Armageddon - The Album,Aerosmith,4,4,1
2024-06-07,Close to You,Close to You,Gracie Abrams,4,4,1
