Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2024-01-19,Since U Been Gone,Breakaway,Kelly Clarkson,13,13,1
2024-01-19,Style (Taylor's Version),1989 (Taylor's Version),Taylor Swift,8,8,1
2024-01-19,The American Dream Is Killing Me,Saviors,Green Day,34,34,1
2024-01-19,I Don't Love You,The Black Parade,My Chemical Romance,18,18,1
2024-01-19,Because of You,Breakaway,Kelly Clarkson,15,15,1
2024-01-19,Blank Space (Taylor's Version),1989 (Taylor's Version),Taylor Swift,9,9,1
2024-01-19,Father to a Son,Saviors,Green Day,23,22,2
2024-01-19,King for a Day,Nimrod,Green Day,12,12,1
2024-01-19,Macy's Day Parade,Warning,Green Day,14,12,3
2024-01-19,Hitchin' a Ride,Nimrod,Green Day,29,29,1
2024-01-19,Midnight Rain,Midnights (3am Edition),Taylor Swift,7,7,1
2024-01-19,American Idiot,American Idiot,Green Day,21,21,1
2024-01-19,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2024-01-19,Waiting,Warning,Green Day,10,10,1
2024-01-19,Warning,Warning,Green Day,12,12,1
2024-01-19,Minority,Warning,Green Day,9,9,1
2024-01-19,Walking Contradiction,Insomniac,Green Day,15,15,1
2024-01-19,Good Riddance (Time of Your Life),Nimrod,Green Day,13,13,1
2024-01-19,Take Back,Nimrod,Green Day,12,11,2
2024-01-19,Last Ride In,Nimrod,Green Day,10,10,1
2024-01-19,Platypus (I Hate You),Nimrod,Green Day,15,15,1
2024-01-19,Scattered,Nimrod,Green Day,9,9,1
2024-01-19,Redundant,Nimrod,Green Day,22,22,1
2024-01-19,The Grouch,Nimrod,Green Day,9,9,1
2024-01-19,Nice Guys Finish Last,Nimrod,Green Day,16,16,1
2024-01-19,goodnight n go,Sweetener,Ariana Grande,2,2,1
2024-01-19,Lose You to Love Me,Rare,Selena Gomez,2,2,1
2024-01-19,JALJAYO GOOD NIGHT,twicetagram,TWICE,2,2,1
2024-01-19,LIGHTS UP,As You Wish,WJSN,3,3,1
2024-01-19,Hero's Soup,I am YOU,Stray Kids,2,2,1
2024-01-19,If I'm Being Honest,Human,dodie,3,3,1
2024-01-19,HUMAN,Human,dodie,4,2,3
2024-01-19,6/10,You - EP,dodie,4,4,1
2024-01-19,Guiltless,Guiltless,dodie,3,3,1
2024-01-19,safety net (feat. Ty Dolla $ign),Positions,Ariana Grande,3,3,1
2024-01-19,Daylight,Lover,Taylor Swift,2,2,1
2024-01-19,ghostin,thank u next,Ariana Grande,2,2,1
2024-01-19,Funeral,Stranger in the Alps (Deluxe Edition),Phoebe Bridgers,4,4,1
2024-01-19,my tears ricochet,folklore,Taylor Swift,2,2,1
2024-01-19,Arms Unfolding,Human,dodie,2,2,1
2024-01-19,Bulletproof Heart,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,3,3,1
2024-01-19,Oh Love,¡Uno!,Green Day,5,5,1
2024-01-19,Nuclear Family,¡Uno!,Green Day,5,5,1
2024-01-19,Let Yourself Go,¡Uno!,Green Day,7,7,1
2024-01-19,Kill the DJ,¡Uno!,Green Day,8,8,1
2024-01-19,Bang Bang,Revolution Radio,Green Day,8,8,1
2024-01-19,Every Snowflake Is Different (Just Like You),Yo Gabba Gabba! Hey!,My Chemical Romance,7,7,1
2024-01-19,Vampire Money,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,11,11,1
2024-01-19,The Kids from Yesterday,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,8,8,1
2024-01-19,Planetary (GO!),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,8,8,1
2024-01-19,SING,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,9,9,1
2024-01-19,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,9,9,1
2024-01-19,21 Guns,21st Century Breakdown,Green Day,9,9,1
2024-01-19,Last of the American Girls,21st Century Breakdown,Green Day,7,7,1
2024-01-19,East Jesus Nowhere,21st Century Breakdown,Green Day,7,7,1
2024-01-19,Know Your Enemy,21st Century Breakdown,Green Day,9,9,1
2024-01-19,Wake Me Up When September Ends,American Idiot,Green Day,15,15,1
2024-01-19,Give Me Novacaine / She's a Rebel,American Idiot,Green Day,8,8,1
2024-01-19,Are We the Waiting / St. Jimmy,American Idiot,Green Day,7,7,1
2024-01-19,Holiday / Boulevard of Broken Dreams,American Idiot,Green Day,10,10,1
2024-01-19,Jesus of Suburbia,American Idiot,Green Day,8,8,1
2024-01-19,Famous Last Words,The Black Parade,My Chemical Romance,16,16,1
2024-01-19,Teenagers,The Black Parade,My Chemical Romance,15,15,1
