Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-07-15,1,NEW,--,True,False,307,--,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),42,25,11,210,75,22,64275750,6690,132196680,0.72,0.05,0.23,291018,307,0,0,1,1,1
2022-07-15,2,+1,3,False,False,238,0.46,FEARLESS,LE SSERAFIM,FEARLESS,18,15,3,90,45,6,26299350,3832,34427160,0.77,0.07,0.16,128268,141,49,48,1,11,3
2022-07-15,3,-1,2,False,False,206,0.26,DEJAVU,TWICE,What Is Love,11,11,1,55,33,2,14737800,2577,10526940,0.82,0.09,0.09,75187,90,50,66,1,8,1
2022-07-15,4,-3,1,False,False,193,0.08,LOVE DIVE,IVE,LOVE DIVE,11,10,2,55,30,4,15087187,2399,21550860,0.75,0.08,0.17,76958,89,54,50,1,7,4
2022-07-15,5,-1,4,False,False,181,0.13,POP!,NAYEON,IM NAYEON,12,12,1,60,36,2,18572400,3247,12153420,0.82,0.09,0.09,94325,98,48,35,4,4,1
2022-07-15,6,-1,5,False,False,174,0.11,favOriTe,Loona,[+ +],9,9,2,45,27,4,14241150,2490,20331000,0.72,0.08,0.2,63140,76,48,50,3,16,3
2022-07-15,7,+5,12,False,False,161,0.24,The Great Mermaid,LE SSERAFIM,FEARLESS,10,10,1,50,30,2,13369125,2338,10504350,0.81,0.09,0.1,68502,82,39,40,4,7,1
2022-07-15,8,+8,16,False,False,147,0.21,Blue Flame,LE SSERAFIM,FEARLESS,9,9,1,45,27,2,13617450,2381,11882340,0.8,0.09,0.11,70091,74,37,36,7,7,2
2022-07-15,9,+8,17,False,False,146,0.22,O.O,NMIXX,AD MARE,9,9,1,45,27,2,12240112,2140,10685070,0.8,0.09,0.11,63042,74,36,36,1,15,2
2022-07-15,10,-1,9,False,False,145,0.11,ESPRESSO,TWICE,Formula of Love: O+T=<3,9,9,1,45,27,2,13955287,2440,12176010,0.8,0.09,0.11,71820,74,40,31,2,13,1
2022-07-15,11,-5,6,False,False,143,0.01,ELEVEN,IVE,ELEVEN,7,7,1,35,21,2,10065825,1760,11295000,0.77,0.09,0.14,52605,58,43,42,1,9,1
2022-07-15,12,-5,7,False,False,135,0.0,Up!,Kep1er,DOUBLAST,7,7,1,35,21,2,10773262,1883,12085650,0.77,0.09,0.14,56280,58,41,36,4,4,1
2022-07-15,13,NEW,--,True,False,132,--,LA Devotee,Panic! at the Disco,Death of a Bachelor,17,13,4,85,39,8,22629337,3027,41836680,0.72,0.06,0.21,110432,132,0,0,13,1,1
2022-07-15,14,-3,11,False,False,127,-0.03,Flip That,Loona,Summer Special [Flip That],5,5,1,25,15,2,6944437,1214,10910970,0.73,0.08,0.18,37268,42,40,45,6,5,1
2022-07-15,15,+4,19,False,False,121,0.05,Feel My Rhythm,Red Velvet,‘The ReVe Festival 2022 - Feel My Rhythm’,6,6,1,30,18,2,8264025,1445,10820610,0.76,0.09,0.16,43680,50,35,36,7,16,1
2022-07-15,16,-3,13,False,False,121,-0.04,Pale Blue Dot,Loona,Summer Special [Flip That],5,5,1,25,15,2,6569062,1149,10323630,0.73,0.08,0.18,35266,42,38,41,9,5,1
2022-07-15,17,-7,10,False,False,120,-0.08,Playback,Loona,Summer Special [Flip That],4,4,1,20,12,2,6294750,1100,12356730,0.7,0.08,0.22,34524,34,40,46,5,5,2
2022-07-15,18,-10,8,False,False,119,-0.11,CLASSY,CLASS:y,LIVES ACROSS,5,5,1,25,15,2,7897312,1380,12401910,0.73,0.08,0.18,34650,42,40,37,6,6,1
2022-07-15,19,+1,20,False,False,114,0.01,YEPPI YEPPI,aespa,Savage - The 1st Mini Album,6,6,1,30,18,2,9511425,1360,10188090,0.76,0.09,0.16,41132,50,34,30,8,4,1
2022-07-15,20,-5,15,False,False,113,-0.07,SHUT DOWN,CLASS:y,CLASS IS OVER,4,4,1,20,12,2,5520900,965,10843200,0.7,0.08,0.22,30303,34,37,42,8,4,1
2022-07-15,21,=,21,False,False,110,-0.02,ROYAL,IVE,LOVE DIVE,5,5,1,25,15,2,7363125,1287,11566080,0.73,0.08,0.18,39501,42,34,34,8,6,1
