Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-02-25,1,=,1,True,True,143,-0.21,UNNATURAL,WJSN,UNNATURAL,11,10,2,55,30,4,15023662,2388,21460500,0.75,0.08,0.17,76636,89,54,0,1,2,2
2022-02-25,2,+1,3,False,False,115,0.0,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),7,7,1,35,21,2,9156262,1601,10278450,0.77,0.09,0.14,47880,58,35,22,1,13,6
2022-02-25,3,+1,4,True,False,103,0.03,WA DA DA,Kep1er,FIRST IMPACT,8,8,1,40,24,2,11850300,2072,11633850,0.79,0.09,0.12,61404,66,30,7,3,3,1
2022-02-25,4,+3,7,True,True,94,0.13,Feel Special,TWICE,Feel Special,7,7,1,35,21,2,10106250,1767,11340180,0.77,0.09,0.14,52815,58,25,11,4,18,2
2022-02-25,5,+12,17,False,False,94,0.38,I WANT YOU BACK,TWICE,BDZ,6,6,2,30,18,4,8004149,1400,20963520,0.65,0.07,0.27,45570,52,21,21,2,3,1
2022-02-25,6,-4,2,False,False,94,-0.2,MOONLIGHT,TWICE,Formula of Love: O+T=<3,5,5,1,25,15,2,7420875,1297,11656440,0.73,0.08,0.18,39809,42,36,16,2,4,1
2022-02-25,7,+77,84,True,False,90,2.46,Butterfly,WJSN,Neverland,10,10,1,50,30,2,13282499,2323,10436580,0.81,0.09,0.1,68061,82,8,0,7,2,1
2022-02-25,8,+1,9,True,False,75,-0.09,Hobgoblin,CLC,CRYSTYLE,6,6,1,30,18,2,9424800,1648,12334140,0.76,0.09,0.16,49777,50,25,0,8,2,1
2022-02-25,9,+3,12,True,False,73,-0.05,NAVILLERA,GFRIEND,GFriend The 1st Album 'LOL',5,5,1,25,15,2,6785625,1186,10662480,0.73,0.08,0.18,36421,42,24,7,9,4,1
2022-02-25,10,+4,14,False,False,72,0.01,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,7810687,1365,12266370,0.73,0.08,0.18,41888,42,22,8,2,16,3
2022-02-25,11,+18,29,False,False,71,0.37,If I'm Being Honest,dodie,Human,5,5,1,25,15,2,7594125,1328,11927520,0.73,0.08,0.18,40733,42,16,13,4,10,1
2022-02-25,12,-1,11,False,False,70,-0.15,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),4,4,1,20,12,2,6213900,1086,12198600,0.7,0.08,0.22,34083,34,25,11,1,27,3
