Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-11-25,1,=,1,False,True,316,0.87,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),28,23,3,140,69,6,42365400,6085,35647020,0.82,0.08,0.11,199206,215,50,49,1,37,3
2022-11-25,2,=,2,False,False,190,0.21,Midnight Rain,Taylor Swift,Midnights (3am Edition),13,11,3,65,33,6,17079562,2528,30970890,0.72,0.07,0.21,86562,104,47,37,1,6,1
2022-11-25,3,=,3,False,False,184,0.33,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),13,12,2,65,36,4,17004487,2745,20556900,0.77,0.08,0.15,86184,105,41,37,1,51,6
2022-11-25,4,RE,--,True,False,173,--,Black Magic,Little Mix,Get Weird (Deluxe),23,12,11,115,36,22,30084862,2745,113062950,0.6,0.04,0.36,146832,173,0,0,4,14,1
2022-11-25,5,-1,4,False,False,164,0.24,Treacherous (Taylor's Version),Taylor Swift,Red (Taylor's Version),13,11,3,65,33,6,19669650,2910,35647020,0.72,0.07,0.21,99603,104,39,19,2,35,2
2022-11-25,6,2,8,False,False,139,0.22,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),8,8,1,40,24,2,10810800,1891,10617300,0.79,0.09,0.12,56049,66,34,37,1,30,6
2022-11-25,7,2,9,False,False,138,0.24,This Love (Taylor’s Version),Taylor Swift,This Love (Taylor’s Version),8,8,1,40,24,2,11319000,1979,11114280,0.79,0.09,0.12,58667,66,33,37,1,26,1
2022-11-25,8,36,44,False,False,136,1.27,LOVE DIVE,IVE,LOVE DIVE,12,11,2,60,33,4,16458750,2638,21550860,0.76,0.08,0.16,83650,97,18,20,1,26,4
2022-11-25,9,23,32,False,False,131,0.79,After LIKE,IVE,After LIKE,10,10,1,50,30,2,14206500,2484,11159460,0.81,0.09,0.1,72765,82,21,26,1,15,5
2022-11-25,10,7,17,True,False,129,0.57,Take It,IVE,ELEVEN,11,11,1,55,33,2,17437612,2494,10188090,0.82,0.09,0.09,72772,90,24,13,10,17,1
2022-11-25,11,15,26,False,False,119,0.61,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',9,8,2,45,24,4,13227637,2056,23086980,0.73,0.07,0.2,68096,73,22,23,3,14,2
2022-11-25,12,-7,5,False,False,118,-0.08,Lavender Haze,Taylor Swift,Midnights (3am Edition),5,5,1,25,15,2,7406437,1295,11633850,0.73,0.08,0.18,39732,42,38,36,1,6,1
2022-11-25,13,26,39,False,False,114,0.78,FEARLESS,LE SSERAFIM,FEARLESS,9,9,1,45,27,2,13149675,2299,11475720,0.8,0.09,0.11,67697,74,19,19,1,29,3
2022-11-25,14,-8,6,False,False,112,-0.07,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5694150,995,11182050,0.7,0.08,0.22,31248,34,36,41,2,23,1
2022-11-25,15,RE,--,True,False,109,--,Move,Little Mix,Salute (The Deluxe Edition),14,9,6,70,27,12,18514650,2082,62348399,0.62,0.04,0.33,93583,109,0,0,15,7,1
2022-11-25,16,12,28,False,False,107,0.45,Attention,NewJeans,NewJeans 1st EP 'New Jeans',7,7,1,35,21,2,10712625,1873,12017880,0.77,0.09,0.14,55965,58,22,25,1,14,1
2022-11-25,17,-10,7,False,False,107,-0.11,Paris,Taylor Swift,Midnights (3am Edition),4,4,1,20,12,2,6133050,1072,12040470,0.7,0.08,0.22,33642,34,36,36,5,6,1
2022-11-25,18,67,85,False,False,97,2.13,O.O,NMIXX,AD MARE,10,6,5,50,18,10,13600125,1427,53425350,0.59,0.04,0.37,69678,78,9,9,1,32,2
2022-11-25,19,15,34,False,False,92,0.31,ANTIFRAGILE,LE SSERAFIM,ANTIFRAGILE,6,6,1,30,18,2,8090775,1415,10594710,0.76,0.09,0.16,42770,50,21,20,2,7,1
2022-11-25,20,2,22,False,False,91,0.17,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,5,2,30,15,4,7865550,1146,20602080,0.66,0.06,0.28,41587,49,23,17,7,36,1
2022-11-25,21,RE,--,True,False,90,--,Sledgehammer,Fifth Harmony,Reflection (Deluxe),13,3,8,65,9,16,20007487,807,96685200,0.56,0.01,0.43,90048,90,0,0,21,2,1
2022-11-25,22,-2,20,False,False,90,0.15,Stay Numb and Carry On,Madison Beer,Life Support,8,8,1,40,24,2,10602900,1854,10413990,0.79,0.09,0.12,54977,66,23,0,20,8,2
2022-11-25,23,=,23,False,False,90,0.18,Sour Grapes,LE SSERAFIM,FEARLESS,5,5,1,25,15,2,6684562,1169,10504350,0.73,0.08,0.18,35882,42,22,24,6,23,1
2022-11-25,24,-5,19,False,False,85,0.06,Good Parts (when the quality is bad but I am),LE SSERAFIM,ANTIFRAGILE,4,4,1,20,12,2,5486250,959,10775430,0.7,0.08,0.22,30114,34,24,26,10,7,1
2022-11-25,25,39,64,False,False,81,0.72,My Satisfaction,IVE,After LIKE,6,6,1,30,18,2,9424800,1648,12334140,0.76,0.09,0.16,49777,50,14,15,1,14,1
2022-11-25,26,-2,24,False,False,81,0.07,Gasoline (feat. Taylor Swift),HAIM,Women in Music Pt III (Expanded Edition),4,4,1,20,12,2,6063750,1060,11904930,0.7,0.08,0.22,33264,34,22,23,14,5,1
2022-11-25,27,-17,10,False,False,80,-0.21,Anti-Hero,Taylor Swift,Midnights,2,2,1,10,6,2,2800875,489,11001330,0.58,0.06,0.36,17080,18,30,31,3,6,1
2022-11-25,28,40,68,False,False,73,0.62,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,4,2,25,12,4,7695187,1076,24171300,0.63,0.06,0.31,41272,41,13,17,2,35,1
2022-11-25,29,-17,12,False,False,73,-0.2,You're on Your Own Kid,Taylor Swift,Midnights (3am Edition),2,2,1,10,6,2,2916375,510,11453130,0.58,0.06,0.36,17780,18,27,26,4,6,1
2022-11-25,30,3,33,False,False,72,0.01,RAINBOW,TWICE,Feel Special,6,6,1,30,18,2,8142750,1424,10662480,0.76,0.09,0.16,43043,50,21,0,10,28,2
