Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-01-28,1,=,1,False,True,86,-0.08,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,5,1,25,15,2,6540187,1144,10278450,0.73,0.08,0.18,35112,42,27,15,1,9,4
2022-01-28,2,8,10,True,False,49,0.2,She,dodie,Human,3,3,1,15,9,2,4235962,740,11091690,0.65,0.07,0.27,24108,26,12,10,2,6,1
2022-01-28,3,5,8,True,False,48,0.07,All I Want,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack),4,4,1,20,12,2,6271650,1096,12311550,0.7,0.08,0.22,34398,34,13,0,3,2,1
2022-01-28,4,20,24,True,False,46,0.39,If I'm Being Honest,dodie,Human,3,3,1,15,9,2,4556475,796,11927520,0.65,0.07,0.27,25921,26,9,9,4,6,1
2022-01-28,5,=,5,False,False,46,-0.06,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,3078075,538,12085650,0.58,0.06,0.36,18760,18,14,12,2,9,1
2022-01-28,6,13,19,True,False,45,0.22,The Story of Us,Taylor Swift,Speak Now (Deluxe Version),3,3,1,15,9,2,4417875,772,11566080,0.65,0.07,0.27,25137,26,11,6,6,14,1
2022-01-28,7,21,28,False,False,45,0.41,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,2,2,15,6,4,4539150,529,23764680,0.52,0.04,0.44,25823,25,9,9,2,9,1
2022-01-28,8,-4,4,False,False,44,-0.12,Treacherous (Taylor's Version),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,3026100,529,11882340,0.58,0.06,0.36,18445,18,15,10,2,10,1
2022-01-28,9,NEW,--,True,False,42,--,Funeral,Phoebe Bridgers,Stranger in the Alps (Deluxe Edition),5,5,1,25,15,2,6496875,1136,10210680,0.73,0.08,0.18,34881,42,0,0,9,1,1
2022-01-28,10,50,60,False,False,42,0.83,HUMAN,dodie,Human,3,3,1,15,9,2,3967425,694,10391400,0.65,0.07,0.27,22589,26,6,8,6,12,1
2022-01-28,11,-5,6,False,False,42,-0.11,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,2725800,476,10707660,0.58,0.06,0.36,16625,18,14,8,2,12,1
2022-01-28,12,-9,3,False,False,42,-0.31,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1409100,246,11069100,0.42,0.05,0.53,10311,10,18,12,1,12,8
2022-01-28,13,-2,11,False,False,41,0.0,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,2621850,458,10301040,0.58,0.06,0.36,15995,18,12,9,7,10,1
2022-01-28,14,-12,2,False,False,40,-0.34,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1562137,273,12266370,0.42,0.05,0.53,11424,10,18,10,2,12,3
2022-01-28,15,7,22,True,False,36,0.06,Better Than Revenge,Taylor Swift,Speak Now (Deluxe Version),2,2,1,10,6,2,2910600,509,11430540,0.58,0.06,0.36,17745,18,10,6,15,6,1
2022-01-28,16,NEW,--,True,False,33,--,Psycho,Maisie Peters,Psycho,4,3,2,20,9,4,5601750,734,22002660,0.59,0.05,0.37,30744,33,0,0,16,1,1
2022-01-28,17,RE,--,True,False,33,--,burned out,dodie,Human,3,3,1,15,9,2,4582462,801,11995290,0.65,0.07,0.27,26068,26,0,6,17,4,1
2022-01-28,18,-1,17,False,False,33,-0.13,Womanizer,Britney Spears,Circus,1,1,1,5,3,2,1432200,250,11249820,0.42,0.05,0.53,10479,10,11,10,3,25,1
2022-01-28,19,12,31,False,False,32,0.07,Psycho,Red Velvet,‘The ReVe Festival’ Finale - EP,2,2,1,10,6,2,2962575,518,11633850,0.58,0.06,0.36,18060,18,9,4,10,12,2
2022-01-28,20,-2,18,False,False,32,-0.16,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1484175,259,11656440,0.42,0.05,0.53,10857,10,11,9,6,11,1
2022-01-28,21,-1,20,False,False,29,-0.17,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1504387,263,11814570,0.42,0.05,0.53,11004,10,10,7,19,10,2
2022-01-28,22,-9,13,False,False,28,-0.3,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),1,1,1,5,3,2,1423537,248,11182050,0.42,0.05,0.53,10416,10,12,6,6,8,1
2022-01-28,23,16,39,False,False,27,0.0,Girlfriend,Avril Lavigne,The Best Damn Thing (Expanded Edition),1,1,1,5,3,2,1374450,240,10798020,0.42,0.05,0.53,10059,10,8,7,20,7,1
2022-01-28,24,NEW,--,True,False,26,--,Funeral (feat. James Bay),Maisie Peters,Funeral (feat. James Bay),3,3,1,15,9,2,4201312,734,11001330,0.65,0.07,0.27,23912,26,0,0,24,1,1
