Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2022-09-23,1,=,1,False,True,226,-0.06,After LIKE,IVE,After LIKE,13,13,1,65,39,2,18468450,3230,11159460,0.83,0.09,0.08,93555,106,72,47,1,6,4
2022-09-23,2,2,4,True,False,214,0.27,Attention,NewJeans,NewJeans 1st EP 'New Jeans',16,16,1,80,48,2,24486000,4281,12017880,0.84,0.09,0.07,123123,130,50,32,2,5,1
2022-09-23,3,-1,2,False,False,212,-0.07,My Satisfaction,IVE,After LIKE,12,12,1,60,36,2,18849600,3296,12334140,0.82,0.09,0.09,95725,98,68,44,1,6,1
2022-09-23,4,2,6,False,False,199,0.3,Treacherous (Taylor's Version),Taylor Swift,Red (Taylor's Version),13,12,2,65,36,4,19669650,3175,23764680,0.77,0.08,0.15,99603,105,45,47,2,26,2
2022-09-23,5,2,7,True,False,191,0.26,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',14,14,1,70,42,2,20576325,3598,11543490,0.83,0.09,0.07,103936,114,45,30,5,5,1
2022-09-23,6,28,34,False,False,177,2.05,You Belong with Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),20,17,4,100,51,8,31647000,4703,40662000,0.74,0.07,0.19,129437,159,17,0,2,24,1
2022-09-23,7,9,16,True,False,169,1.17,Forever & Always (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),17,16,2,85,48,4,25967287,4273,23990580,0.8,0.08,0.12,130340,137,23,8,7,19,1
2022-09-23,8,-5,3,False,False,166,-0.05,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),8,8,1,40,24,2,12104400,2116,11882340,0.79,0.09,0.12,62713,66,52,46,2,28,1
2022-09-23,9,4,13,True,False,149,0.67,DICE,NMIXX,ENTWURF,15,15,1,75,45,2,20616750,3606,10798020,0.84,0.09,0.07,103943,122,26,0,9,2,1
2022-09-23,10,5,15,True,False,147,0.79,COOL (Your rainbow),NMIXX,ENTWURF,15,15,1,75,45,2,23258812,4067,12176010,0.84,0.09,0.07,117180,122,24,0,10,2,1
2022-09-23,11,11,22,False,True,127,0.79,Basics,TWICE,BETWEEN 1&2,10,10,1,50,30,2,13513500,2363,10617300,0.81,0.09,0.1,69237,82,21,22,11,5,2
2022-09-23,12,13,25,False,False,126,0.85,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),11,10,2,55,30,4,14388412,2288,20556900,0.75,0.08,0.17,73416,89,20,15,1,42,6
2022-09-23,13,-8,5,False,False,125,-0.2,Holy Ground (Taylor's Version),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,4123350,721,10798020,0.65,0.07,0.27,23471,26,47,50,1,14,1
2022-09-23,14,7,21,False,False,124,0.72,Dreams Come True,aespa,Dreams Come True - SM STATION,10,10,1,50,30,2,14235375,2489,11182050,0.81,0.09,0.1,72912,82,21,20,5,9,2
2022-09-23,15,-6,9,False,False,123,-0.09,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,5,2,30,15,4,7865550,1146,20602080,0.66,0.06,0.28,41587,49,40,32,7,27,1
2022-09-23,16,2,18,False,False,120,0.64,Queen of Hearts,TWICE,BETWEEN 1&2,9,9,1,45,27,2,12993750,2272,11340180,0.8,0.09,0.11,66899,74,21,23,8,5,1
2022-09-23,17,RE,--,True,False,118,--,Life's Too Short (English Version),aespa,Girls - The 2nd Mini Album,13,13,1,65,39,2,18430912,3223,11136870,0.83,0.09,0.08,93366,106,0,11,17,3,1
2022-09-23,18,-8,10,False,False,109,0.16,Hurt,NewJeans,NewJeans 1st EP 'New Jeans',8,8,1,40,24,2,11411400,1995,11204640,0.79,0.09,0.12,59143,66,28,13,10,3,1
2022-09-23,19,-8,11,False,False,109,0.16,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',8,8,1,40,24,2,11526900,2016,11317590,0.79,0.09,0.12,59738,66,28,13,11,3,1
2022-09-23,20,-12,8,False,False,109,-0.25,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),2,2,1,10,6,2,3078075,538,12085650,0.58,0.06,0.36,18760,18,43,47,2,27,1
2022-09-23,21,-2,19,False,False,103,0.43,When We Were Kids,TWICE,BETWEEN 1&2,7,7,1,35,21,2,10207312,1785,11453130,0.77,0.09,0.14,53340,58,21,22,6,5,1
2022-09-23,22,-2,20,False,False,103,0.43,Gone,TWICE,BETWEEN 1&2,7,7,1,35,21,2,11056237,1933,12401910,0.77,0.09,0.14,47250,58,21,22,9,5,1
2022-09-23,23,RE,--,False,False,98,--,The Way I Loved You (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),12,12,1,60,36,2,16042950,2806,10504350,0.82,0.09,0.09,81550,98,0,0,2,20,1
2022-09-23,24,-12,12,False,False,98,0.05,LOVE DIVE,IVE,LOVE DIVE,6,5,2,30,15,4,8229375,1199,21550860,0.66,0.06,0.28,43498,49,27,20,1,17,4
2022-09-23,25,RE,--,False,False,90,--,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),11,11,1,55,33,2,15881250,2777,11340180,0.82,0.09,0.09,80983,90,0,0,15,12,1
2022-09-23,26,-9,17,False,False,89,0.19,O.O,NMIXX,AD MARE,8,8,1,40,24,2,10880100,1903,10685070,0.79,0.09,0.12,56406,66,22,0,1,24,2
2022-09-23,27,1,28,False,False,86,0.3,TANK,NMIXX,AD MARE,8,8,1,40,24,2,12035100,2104,11814570,0.79,0.09,0.12,62356,66,19,0,8,20,1
