Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2026-02-13,1,=,1,False,True,527,0.14,Mr. Brightside,The Killers,Hot Fuss,39,16,6,195,48,12,58896337,4225,71158500,0.81,0.04,0.16,224602,255,138,132,1,12,7
2026-02-13,2,1,3,False,True,327,-0.05,Opalite,Taylor Swift,The Life of a Showgirl,27,13,15,135,39,30,40930312,3446,178573950,0.57,0.03,0.4,203280,204,103,18,2,20,5
2026-02-13,3,6,9,False,False,296,0.55,Smile Like You Mean It,The Killers,Hot Fuss,26,11,11,130,33,22,35210175,2605,117038790,0.63,0.03,0.34,158592,185,57,52,2,5,2
2026-02-13,4,3,7,False,False,276,0.4,My Own Worst Enemy,Lit,A Place in the Sun,22,7,10,110,21,20,28649775,1594,102332700,0.62,0.02,0.35,123942,151,59,64,2,8,1
2026-02-13,5,RE,--,False,False,249,--,She's So Mean,Matchbox Twenty,North (Deluxe Edition),40,11,8,200,33,16,60868500,2927,95600880,0.78,0.02,0.2,218890,249,0,0,1,74,1
2026-02-13,6,-4,2,False,False,247,-0.45,Father Figure,Taylor Swift,The Life of a Showgirl,12,12,1,60,36,2,17428950,3048,11407950,0.82,0.09,0.09,88550,98,133,14,1,20,6
2026-02-13,7,-3,4,False,False,225,-0.34,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,12,12,1,60,36,2,16146900,2824,10572120,0.82,0.09,0.09,82075,98,101,24,3,20,3
2026-02-13,8,6,14,False,False,208,0.31,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,13,13,1,65,39,2,19632112,3433,11859750,0.83,0.09,0.08,99414,106,47,53,5,8,1
2026-02-13,9,3,12,False,False,206,0.2,Hot & Sexy,Zara Larsson,Midnight Sun,13,8,6,65,24,12,20045025,2157,72649440,0.61,0.04,0.35,101493,101,51,53,6,7,1
2026-02-13,10,7,17,False,False,199,0.37,Chemicals Collide,Boys Like Girls,Love Drunk,13,13,1,65,39,2,17830312,3118,10775430,0.83,0.09,0.08,90342,106,43,49,9,8,1
