Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2026-02-06,1,=,1,False,True,463,-0.3,Mr. Brightside,The Killers,Hot Fuss,20,11,5,100,33,10,30203250,2905,59298750,0.73,0.05,0.23,132552,143,198,120,1,11,6
2026-02-06,2,56,58,False,False,446,5.19,Father Figure,Taylor Swift,The Life of a Showgirl,50,49,2,250,147,4,72620625,12446,22815900,0.86,0.1,0.04,357742,401,21,22,1,19,6
2026-02-06,3,47,50,False,False,344,2.66,Opalite,Taylor Swift,The Life of a Showgirl,38,34,3,190,102,6,57605625,9013,35714790,0.83,0.08,0.08,277200,298,28,17,2,19,4
2026-02-06,4,26,30,False,False,339,1.73,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,33,33,1,165,99,2,44403975,7767,10572120,0.87,0.1,0.03,219961,266,37,34,3,19,3
2026-02-06,5,13,18,False,True,322,1.03,Wood,Taylor Swift,The Life of a Showgirl,31,31,1,155,93,2,46456987,8124,11769390,0.87,0.1,0.03,230202,250,47,23,5,19,2
2026-02-06,6,RE,--,False,False,224,--,American Idiot,Green Day,American Idiot,31,19,6,155,57,12,40728187,4366,61941780,0.76,0.05,0.18,179536,224,0,0,1,62,1
2026-02-06,7,-5,2,False,False,197,-0.39,My Own Worst Enemy,Lit,A Place in the Sun,8,4,3,40,12,6,10418100,911,30699810,0.66,0.04,0.31,47670,58,96,42,2,7,1
2026-02-06,8,-5,3,False,False,192,-0.38,Manchild,Sabrina Carpenter,Manchild,12,12,1,60,36,2,17117100,2993,11204640,0.82,0.09,0.09,86975,98,93,0,3,23,2
2026-02-06,9,-2,7,False,False,191,-0.27,Smile Like You Mean It,The Killers,Hot Fuss,6,4,3,30,12,6,8125424,947,31919670,0.59,0.04,0.37,42952,48,78,63,2,4,2
2026-02-06,10,=,10,False,False,185,-0.21,Fame Is a Gun,Addison Rae,Addison,14,14,1,70,42,2,21182700,3704,11882340,0.83,0.09,0.07,106981,114,70,0,1,21,1
2026-02-06,11,-7,4,False,False,185,-0.39,Stateside,PinkPantheress,Fancy That,5,3,3,25,9,6,7854000,824,37002420,0.55,0.04,0.41,42119,40,91,52,3,12,1
2026-02-06,12,-6,6,False,False,171,-0.35,Hot & Sexy,Zara Larsson,Midnight Sun,7,7,1,35,21,2,10793475,1887,12108240,0.77,0.09,0.14,56385,58,79,32,6,6,1
