Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2020-10-09,Flower (Korean Version),GFRIEND The 7th Mini Album `FEVER SEASON`,GFRIEND,1,1,1
2020-10-09,Butterfly,[x x],LOOΠΔ,1,1,1
2020-10-09,BAAM,Fun to the World,MOMOLAND,1,1,1
2020-10-09,BLACK DRESS,BLACK DRESS,CLC,1,1,1
2020-10-09,Lion Heart,Lion Heart - The 5th Album,소녀시대,1,1,1
2020-10-09,사랑은 또다시 Love Again,Reload,NCT DREAM,1,1,1
2020-10-09,Electric Shock,Electric Shock - The 2nd Mini Album,f(x),2,2,1
2020-10-09,HIT,An Ode,세븐틴 Seventeen,1,1,1
2020-10-09,Left & Right,SEVENTEEN 7th Mini Album 'Heng:garæ',Seventeen,1,1,1
2020-10-09,Turn Back Time 超时空 回,Awaken The World - The 1st Album,WayV,1,1,1
2020-10-09,This Is Why We Can't Have Nice Things,reputation (Big Machine Radio Release Special),Taylor Swift,1,1,1
2020-10-09,HIP,reality in BLACK,MAMAMOO,1,1,1
2020-10-09,M.I.L.F. $,,Fergie,1,1,1
2020-10-09,LIT,FLY WITH US,ONEUS,1,1,1
2020-10-09,WEE WOO,The 1st Mini Album 'HI! PRISTIN',PRISTIN,1,1,1
2020-10-09,Hotter Than Hell,,Dua Lipa,1,1,1
2020-10-09,WONDERLAND,TREASURE EP.FIN : All To Action,ATEEZ,1,1,1
2020-10-09,Tell Me Something I Don't Know,For You,Selena Gomez & the Scene,1,1,1
2020-10-09,Victory Song,Clé 1 : MIROH,Stray Kids,1,1,1
2020-10-09,Same Old Love,Revival (Deluxe),Selena Gomez,1,1,1
2020-10-09,Ridin',Reload,NCT DREAM,1,1,1
2020-10-09,Make A Wish (Birthday Song) (English Version),RESONANCE Pt. 1 (The 2nd Album),NCT U,1,1,1
2020-10-09,From Home (Korean Version),RESONANCE Pt. 1 (The 2nd Album),NCT U,1,1,1
2020-10-09,From Home,RESONANCE Pt. 1 (The 2nd Album),NCT U,1,1,1
2020-10-09,Faded in My Last Song,RESONANCE Pt. 1 (The 2nd Album),NCT U,1,1,1
2020-10-09,Music Dance,RESONANCE Pt. 1 (The 2nd Album),NCT 127,1,1,1
2020-10-09,Nectar,RESONANCE Pt. 1 (The 2nd Album),NCT,1,1,1
2020-10-09,Déjà Vu,RESONANCE Pt. 1 (The 2nd Album),NCT DREAM,1,1,1
2020-10-09,Interlude: Past to Present,RESONANCE Pt. 1 (The 2nd Album),NCT U,1,1,1
