Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2023-05-12,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,59,59,1
2023-05-12,Fearless (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,60,60,1
2023-05-12,Forever & Always (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,81,60,22
2023-05-12,Girl at Home (Taylor's Version),Red (Taylor's Version),Taylor Swift,10,1,10
2023-05-12,Come Back...Be Here (Taylor's Version),Red (Taylor's Version),Taylor Swift,34,1,34
2023-05-12,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,76,1,76
2023-05-12,Karma,Midnights (3am Edition),Taylor Swift,13,2,12
2023-05-12,Sweet Nothing,Midnights (3am Edition),Taylor Swift,1,1,1
2023-05-12,Midnight Rain,Midnights (3am Edition),Taylor Swift,42,1,42
2023-05-12,FEARLESS,FEARLESS,LE SSERAFIM,12,1,12
2023-05-12,YES or YES,YES or YES,TWICE,10,1,10
2023-05-12,‘tis the damn season,evermore,Taylor Swift,11,1,11
2023-05-12,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,46,4,20
2023-05-12,Droopy Likes Your Face,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Droopy Likes Ricochet,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Beginning,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Danny,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Dog,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Cat,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Sweden,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Excuse,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Thirteen,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Chris,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Clark,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Wet Hands,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Dry Hands,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Mice on Venus,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Équinoxe,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Oxygène,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Minecraft,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Haggstrom,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Moog City,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Living Mice,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Death,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Subwoofer Lullaby,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Door,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Key,Minecraft - Volume Alpha,C418,1,1,1
2023-05-12,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,11,1,11
2023-05-12,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,21,1,21
2023-05-12,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,17,1,17
2023-05-12,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,17,1,17
2023-05-12,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,11,1,11
2023-05-12,SOS,Taste of Love,TWICE,6,6,1
2023-05-12,Conversation,Taste of Love,TWICE,6,6,1
2023-05-12,Scandal,Taste of Love,TWICE,6,6,1
2023-05-12,First Time,Taste of Love,TWICE,6,6,1
2023-05-12,Baby Blue Love,Taste of Love,TWICE,6,6,1
2023-05-12,Hard Times,After Laughter,Paramore,1,1,1
2023-05-12,CANDYFLOSS,IM NAYEON,NAYEON,1,1,1
2023-05-12,One More Time,One More Time,TWICE,1,1,1
2023-05-12,ME! (feat. Brendon Urie of Panic! at the Disco),Lover,Taylor Swift,1,1,1
2023-05-12,Kiss You,Take Me Home (Expanded Edition),One Direction,1,1,1
2023-05-12,Hit That Drum,Summer Magic - Summer Mini Album,Red Velvet,1,1,1
2023-05-12,Lady's Room,The Red - The 1st Album,Red Velvet,1,1,1
2023-05-12,SAPPY,SAPPY,Red Velvet,1,1,1
2023-05-12,키스는 다음에,YeoJin,Loona,1,1,1
2023-05-12,Carpool,‘The ReVe Festival’ Day 2,Red Velvet,1,1,1
2023-05-12,I'll be there,HyunJin,Loona,1,1,1
2023-05-12,Zig Zag,We can,Weeekly,1,1,1
2023-05-12,Touchdown,PAGE TWO,TWICE,1,1,1
2023-05-12,Lips Are Movin,Title (Deluxe),Meghan Trainor,1,1,1
2023-05-12,I WANT YOU BACK,I WANT YOU BACK,TWICE,1,1,1
2023-05-12,SAY YOU LOVE ME,YES or YES,TWICE,1,1,1
2023-05-12,Ice Cream Cake,Ice Cream Cake,Red Velvet,1,1,1
2023-05-12,Happy,HAPPY MOMENT (1),WJSN,1,1,1
2023-05-12,Everyday I Love You,ViVi,Loona,1,1,1
2023-05-12,I Really Like You,Emotion (Deluxe Expanded Edition),Carly Rae Jepsen,1,1,1
2023-05-12,Only You,SIGNAL,TWICE,1,1,1
2023-05-12,The Feels,Formula of Love: O+T=<3,TWICE,1,1,1
