Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2023-02-24,Body Better,Body Better,Maisie Peters,35,20,9
2023-02-24,Good Enough,Good Enough,Maisie Peters,11,11,1
2023-02-24,Cate’s Brother - Matt's Version,Cate’s Brother (Matt's Version),Maisie Peters,47,16,31
2023-02-24,Cate’s Brother,Cate’s Brother,Maisie Peters,25,19,7
2023-02-24,Thot Shit,Something for Thee Hotties,Megan Thee Stallion,3,3,1
2023-02-24,FUN!,FUN FACTORY,fromis_9,2,2,1
2023-02-24,Ikaw Lamang,Fuchsiang Pag-Ibig,Silent Sanctuary,3,3,1
2023-02-24,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,6,6,1
2023-02-24,Kalachuchi,Kalachuchi,Munimuni,3,3,1
2023-02-24,Lonely Bones,Hot Mess,dodie,21,12,10
2023-02-24,Kung 'Di Rin Lang Ikaw,Kung 'Di Rin Lang Ikaw,December Avenue,3,3,1
2023-02-24,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,7,7,1
2023-02-24,Hurt,NewJeans 1st EP 'New Jeans',NewJeans,12,12,1
2023-02-24,#Cookie Jar,#Cookie Jar,Red Velvet,3,3,1
2023-02-24,MORE & MORE,MORE & MORE,TWICE,5,5,1
2023-02-24,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,5,5,1
2023-02-24,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,12,12,1
2023-02-24,FEARLESS,FEARLESS,LE SSERAFIM,4,4,1
2023-02-24,Holy Ground (Taylor's Version),Red (Taylor's Version),Taylor Swift,8,8,1
2023-02-24,Cookie,NewJeans 1st EP 'New Jeans',NewJeans,14,14,1
2023-02-24,My Headphones On,PAGE TWO,TWICE,5,5,1
2023-02-24,ANTIFRAGILE,ANTIFRAGILE,LE SSERAFIM,6,6,1
2023-02-24,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,20,7,14
2023-02-24,Attention,NewJeans 1st EP 'New Jeans',NewJeans,15,15,1
2023-02-24,Touchdown,PAGE TWO,TWICE,20,18,3
2023-02-24,After LIKE,After LIKE,IVE,6,6,1
2023-02-24,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,12,9,4
