Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-15,15,'-7,8,False,False,244,-0.08,Earrings,Malcolm Todd,Sweet Boy,14,14,1,70,42,2,38686725,6533,10481760,0.87,0.09,0.04,188790,114,79,51,265,259,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-15,16,'-1,15,False,False,242,0.05,Mr. Brightside,The Killers,Hot Fuss,14,14,1,70,42,2,43794712,7130,11859750,0.87,0.09,0.04,209874,114,69,59,230,299,1,25,8,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-15,17,'-5,12,False,False,241,-0.01,On My Shoulder,Malcolm Todd,Sweet Boy,15,15,1,75,45,2,37029300,6477,10391400,0.86,0.1,0.04,183939,122,73,46,244,231,12,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-15,18,'-5,13,False,False,233,-0.05,4Me 4Me,Malcolm Todd,Sweet Boy,14,14,1,70,42,2,39526987,6912,11498310,0.86,0.1,0.04,196350,114,73,46,244,231,13,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-15,19,'+25,44,True,False,230,1.45,Ray of Light,Madonna,Ray of Light,25,25,1,125,75,2,36382500,6137,20421360,0.83,0.09,0.07,180747,202,28,0,94,0,19,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-15,20,'-3,17,False,False,227,0.01,Scotty Doesn't Know,Lustra,Left for Dead,13,13,1,65,39,2,39293100,5890,11023920,0.88,0.08,0.04,181419,106,67,54,224,274,2,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/0bc84f25b105c908d50dc57f7ee9621e.jpg
2026-05-15,21,'-3,18,False,False,221,0.03,Sore Throat,Malcolm Todd,Sweet Boy,15,15,1,75,45,2,35810775,6263,10820610,0.86,0.1,0.04,178080,122,64,35,214,177,18,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-15,22,'-3,19,False,False,221,0.03,Rockstar Boyfriend,Malcolm Todd,Sweet Boy,15,15,1,75,45,2,38288250,6696,11566080,0.86,0.1,0.04,190323,122,64,35,214,177,19,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-15,23,'-2,21,False,False,209,0.19,Chateau,Audrey Hobert,Who's the Clown?,16,16,1,80,48,2,32989687,5770,10368810,0.86,0.1,0.04,164220,130,52,27,176,138,21,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-15,24,'+1,25,False,False,204,0.43,CRANK,Slayyyter,WOR$T GIRL IN AMERICA,16,16,1,80,48,2,31944412,5587,10910970,0.86,0.1,0.05,159236,130,42,32,143,163,13,8,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-15,25,RE,--,False,False,202,--,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,27,19,5,135,57,10,35784787,4404,52069949,0.76,0.06,0.18,164934,202,0,0,0,0,16,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-15,26,'-2,24,False,False,198,0.36,YES GODDD,Slayyyter,WOR$T GIRL IN AMERICA,15,15,1,75,45,2,32588325,5699,11633850,0.86,0.1,0.05,162540,122,43,33,146,166,12,8,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-15,27,'-7,20,False,False,190,0.03,I'm Low on Gas and You Need a Jacket,Pierce the Veil,Collide With the Sky,12,12,1,60,36,2,33350625,5567,11904930,0.86,0.09,0.05,162624,98,55,37,184,186,2,28,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-15,28,'=,28,False,False,187,0.46,I'M ACTUALLY KINDA FAMOUS,Slayyyter,WOR$T GIRL IN AMERICA,15,15,1,75,45,2,28967400,5067,10346220,0.86,0.1,0.05,144585,122,38,27,128,139,25,6,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-15,29,'+6,35,False,False,181,0.66,CANNIBALISM!,Slayyyter,WOR$T GIRL IN AMERICA,15,15,1,75,45,2,29106000,5090,10888380,0.85,0.1,0.05,145383,122,32,27,109,135,28,6,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-15,30,'-8,22,False,False,169,-0.04,Bowling alley,Audrey Hobert,Who's the Clown?,11,11,1,55,33,2,26564999,4646,10436580,0.85,0.1,0.05,132881,90,52,27,176,138,22,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-15,31,'-4,27,False,False,163,0.23,Eventually,Tame Impala,Currents,12,12,1,60,36,2,26299350,4599,11475720,0.85,0.1,0.06,131831,98,39,26,132,132,4,13,2,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-15,32,'+62,94,True,False,160,2.33,Higher,Creed,Human Clay,18,18,1,90,54,2,29186850,5104,12063060,0.85,0.1,0.06,146055,146,14,0,48,0,32,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/c4010ccecd184dc48916e4010e82d26c.png
2026-05-15,33,'+15,48,False,False,158,0.8,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,14,12,3,70,36,6,25511062,3522,31648590,0.78,0.07,0.15,121211,112,26,20,88,103,3,59,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,34,'-8,26,False,False,155,0.1,My Own Worst Enemy,Lit,A Place in the Sun,10,10,1,50,30,2,22138462,3872,10233270,0.84,0.09,0.06,111230,82,42,31,141,156,2,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/7d8b7d44df2c1365918fccef438e2640.jpg
2026-05-15,35,'-3,32,False,False,134,0.12,Pork and Beans,Weezer,Weezer (Deluxe Edition),9,9,1,45,27,2,20790000,3393,10888380,0.84,0.09,0.07,101430,74,36,24,120,122,5,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/e6ea145e22093f2a03b54dafe61da18b.jpg
2026-05-15,36,RE,--,True,False,130,--,The Reason,Hoobastank,Best Of,16,16,1,80,48,2,25040400,4378,12288960,0.84,0.09,0.07,125895,130,0,0,0,0,36,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/cfc5540c7384c437d8725b4bc3c4e62c.png
2026-05-15,37,RE,--,False,False,130,--,All the Things She Said,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),16,16,1,80,48,2,24670800,4314,12108240,0.84,0.09,0.07,124047,130,0,0,0,0,21,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/1f3d3053ba7f3a5b04ab93283d435b21.jpg
2026-05-15,38,'-8,30,False,False,115,-0.04,The Field,After,After EP 2,7,7,1,35,21,2,18087300,3163,11837160,0.82,0.09,0.09,91875,58,36,21,120,109,5,13,3,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-15,39,NEW,--,True,False,106,--,Nothing Really Matters,Madonna,Ray of Light,13,13,1,65,39,2,19331812,3380,11679030,0.83,0.09,0.08,97902,106,0,0,0,0,39,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-15,40,NEW,--,True,False,106,--,Candy Perfume Girl,Madonna,Ray of Light,13,13,1,65,39,2,20420400,3570,12334140,0.83,0.09,0.08,103383,106,0,0,0,0,40,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-15,41,'-12,29,False,False,106,-0.15,DANCE...,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,17810100,2855,11656440,0.83,0.09,0.09,86856,58,37,11,124,59,29,4,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-15,42,NEW,--,True,False,98,--,Summertime,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,12,12,1,60,36,2,18780300,3284,12288960,0.82,0.09,0.09,95375,98,0,0,0,0,42,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-15,43,NEW,--,True,False,98,--,Party Poison,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,12,12,1,60,36,2,17221050,3011,11272410,0.82,0.09,0.09,87500,98,0,0,0,0,43,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-15,44,NEW,--,True,False,98,--,Goodnite Dr. Death,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,12,12,1,60,36,2,18468450,3229,12085650,0.82,0.09,0.09,93800,98,0,0,0,0,44,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-15,45,NEW,--,True,False,98,--,DESTROYA,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,12,12,1,60,36,2,18780300,3284,12288960,0.82,0.09,0.09,95375,98,0,0,0,0,45,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-15,46,'+20,66,False,False,98,0.36,Troublemaker,Weezer,Weezer (Red Album),8,8,1,40,24,2,15309525,2677,10933560,0.82,0.09,0.09,78085,66,21,11,72,56,3,30,2,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-05-15,47,'-13,34,False,False,98,-0.1,Go Away,Weezer,Everything Will Be Alright in the End,6,6,1,30,18,2,14668500,2565,11520900,0.81,0.09,0.1,75117,50,32,16,109,81,9,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/f9a1b19e001fe2adb697f55df60aacdd.png
2026-05-15,48,'-6,42,False,False,98,0.02,Click Clack Symphony. (feat. Hans Zimmer),RAYE,THIS MUSIC MAY CONTAIN HOPE.,6,6,1,30,18,2,15087187,2638,10775430,0.82,0.09,0.09,76958,50,28,20,96,100,38,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-15,49,'-3,46,False,False,96,0.04,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,6,6,1,30,18,2,15531862,2716,11091690,0.82,0.09,0.09,79212,50,27,19,92,98,9,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-05-15,50,'=,50,False,False,95,0.1,The WhatsApp Shakespeare.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,6,6,1,30,18,2,15072750,2635,11837160,0.81,0.09,0.1,77175,50,25,20,86,100,26,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-15,51,'=,51,False,False,95,0.1,Beware.. The South London Lover Boy.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,6,6,1,30,18,2,14379750,2514,11295000,0.81,0.09,0.1,73647,50,25,20,86,101,23,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-15,52,'-21,31,False,False,94,-0.22,Reality in Motion,Tame Impala,Currents,4,4,1,20,12,2,13981275,2444,12198600,0.8,0.09,0.11,71953,34,36,24,120,124,5,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-15,53,'+21,74,False,False,92,0.42,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,7,4,4,35,12,8,14388412,1830,41113800,0.65,0.05,0.3,73416,55,19,18,65,90,9,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,54,'+5,59,False,False,90,0.12,Turn It Off,Paramore,brand new eyes,6,6,1,30,18,2,12058200,2109,10526940,0.8,0.09,0.11,62111,50,24,16,80,83,22,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png
2026-05-15,55,'+13,68,False,False,90,0.29,Honey,Taylor Swift,The Life of a Showgirl,6,4,3,30,12,6,14668500,1539,34562700,0.69,0.05,0.26,67963,48,21,21,70,105,10,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-15,56,'-13,43,False,False,89,-0.06,Prison Song,System of a Down,Toxicity,5,5,1,25,15,2,14437500,2020,11340180,0.82,0.07,0.1,66899,42,28,19,95,97,24,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
2026-05-15,57,'-1,56,False,False,88,0.09,Smile Like You Mean It,The Killers,Hot Fuss,6,6,1,30,18,2,12188137,2131,10639890,0.8,0.09,0.11,62776,50,24,14,81,73,2,18,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-15,58,'-17,41,False,False,87,-0.1,Stateside,PinkPantheress,Fancy That,5,5,1,25,15,2,14137200,2472,12334140,0.8,0.09,0.11,72751,42,29,16,97,83,3,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-05-15,59,'+1,60,False,False,86,0.1,Somebody Told Me,The Killers,Hot Fuss,6,6,1,30,18,2,11798325,2063,10301040,0.8,0.09,0.11,60781,50,23,13,78,69,10,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-15,60,'-21,39,False,False,85,-0.13,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition),4,4,1,20,12,2,12006225,2100,10481760,0.8,0.09,0.11,61845,34,29,22,98,110,10,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-15,61,'-21,40,False,False,85,-0.13,Around the World,Red Hot Chili Peppers,Californication (Deluxe Edition),4,4,1,20,12,2,12733875,2227,11114280,0.8,0.09,0.11,65569,34,29,22,98,110,9,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-15,62,'=,62,False,False,84,0.08,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,12448012,2177,10865790,0.8,0.09,0.11,64106,42,23,19,78,97,7,54,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,63,'-26,37,False,False,84,-0.15,The Best of Both Worlds,Hannah Montana,Hannah Montana,4,4,1,20,12,2,13799362,2413,12040470,0.8,0.09,0.11,71022,34,29,21,99,108,17,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/3011949f44a8747eb9729aa28e9beff3.jpg
2026-05-15,64,'-28,36,False,False,83,-0.22,She's So Mean,Matchbox Twenty,North (Deluxe Edition),4,4,1,20,12,2,13695412,2128,11950110,0.81,0.08,0.11,66780,34,31,18,106,93,1,96,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2026-05-15,65,'-8,57,False,False,78,-0.04,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10533600,1842,10346220,0.79,0.09,0.12,54620,34,24,20,81,101,1,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,66,'-1,65,False,False,75,0.03,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,12012000,2100,11791980,0.79,0.09,0.12,62237,34,21,20,73,101,15,35,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,67,'-29,38,False,False,75,-0.23,Hold On Till May,Pierce the Veil,Collide With the Sky,4,4,1,20,12,2,10764600,1412,31716359,0.64,0.05,0.3,55811,34,29,12,98,63,7,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-15,68,'+27,95,False,False,72,0.5,Boulevard of Broken Dreams,Green Day,American Idiot,7,7,1,35,21,2,12127500,2120,11904930,0.79,0.09,0.12,62832,58,14,0,48,0,6,36,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-05-15,69,'+2,71,False,False,71,0.08,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,8021475,1403,10504350,0.76,0.09,0.16,42406,34,19,18,66,92,20,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,70,'-6,64,False,False,71,-0.05,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10955175,1915,12288960,0.77,0.09,0.14,57225,34,22,15,75,79,1,55,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,71,'-22,49,False,False,71,-0.17,You'll Always Find Your Way Back Home,Hannah Montana,Disney 2000s Vol. 1,3,3,1,15,9,2,9317962,1629,10459170,0.77,0.09,0.14,48720,26,25,20,86,101,19,8,1,
2026-05-15,72,'+5,77,False,False,69,0.15,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,11342100,1983,11136870,0.79,0.09,0.12,58786,34,18,17,60,85,6,37,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,73,'+3,76,False,False,69,0.13,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,11088000,1939,10888380,0.79,0.09,0.12,57477,34,18,17,61,87,15,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,74,'-20,54,False,False,69,-0.18,Chemicals Collide,Boys Like Girls,Love Drunk,3,3,1,15,9,2,8229375,1439,10775430,0.76,0.09,0.16,43498,26,25,18,84,91,9,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-15,75,RE,--,False,False,67,--,Material Girl,Madonna,Celebration (Double Disc Version),7,7,1,35,21,2,10764600,1647,10572120,0.8,0.08,0.12,52528,58,0,9,0,48,52,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/5779fa945644a539ad2beeaede333d92.png
2026-05-15,76,'+3,79,False,False,67,0.16,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10510500,1838,10323630,0.79,0.09,0.12,54502,34,17,16,58,82,28,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,77,RE,--,False,False,66,--,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),Weezer,Weezer (Red Album),8,8,1,40,24,2,11873400,2076,11656440,0.79,0.09,0.12,61523,66,0,0,0,0,28,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-05-15,78,'+2,80,False,False,66,0.14,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,8558550,1496,11204640,0.76,0.09,0.16,45227,34,17,15,58,77,10,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,79,'-16,63,False,False,66,-0.13,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,3,3,1,15,9,2,9060975,1584,11859750,0.76,0.09,0.16,47866,26,22,18,76,90,5,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-15,80,'-47,33,False,False,66,-0.39,Aliens Exist,blink-182,Enema of the State,2,2,1,10,6,2,8385300,1466,10978740,0.76,0.09,0.16,44317,18,32,16,109,81,2,57,3,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-05-15,81,'=,81,False,False,65,0.14,So Long London,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,7813575,1366,10233270,0.76,0.09,0.16,41314,34,17,14,57,74,30,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,82,'+1,83,False,False,65,0.16,I Can Do It with a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,8056125,1409,10549530,0.76,0.09,0.16,42588,34,16,15,56,78,12,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-15,83,'-36,47,False,False,65,-0.27,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),2,2,1,10,6,2,10712625,1873,12017880,0.77,0.09,0.14,55965,18,26,21,89,106,1,60,2,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-15,84,'-17,67,False,False,63,-0.1,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,9182250,1605,12017880,0.76,0.09,0.16,48503,26,21,16,70,83,2,53,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
