Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-01,20,'+4,24,True,False,177,0.13,Sore Throat,Malcolm Todd,Sweet Boy,16,16,1,80,48,2,28924087,5059,10820610,0.85,0.1,0.05,144480,130,47,0,157,0,20,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-01,21,'+4,25,True,False,177,0.13,Rockstar Boyfriend,Malcolm Todd,Sweet Boy,16,16,1,80,48,2,30925125,5408,11566080,0.85,0.1,0.05,154413,130,47,0,157,0,21,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-01,22,'-5,17,False,False,166,-0.15,YES GODDD,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,28144462,4663,11633850,0.85,0.09,0.06,137256,66,58,42,195,211,12,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-05-01,23,'-3,20,False,False,163,-0.13,CRANK,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,24999975,4372,10910970,0.85,0.1,0.06,125356,66,56,41,187,208,13,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-05-01,24,'-6,18,False,False,156,-0.17,My Own Worst Enemy,Lit,A Place in the Sun,8,6,3,40,18,6,23440725,3644,30699810,0.76,0.08,0.16,117586,64,56,36,189,181,2,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/7d8b7d44df2c1365918fccef438e2640.jpg
2026-05-01,25,'+4,29,True,False,139,-0.04,I'M ACTUALLY KINDA FAMOUS,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,21067200,3685,10346220,0.84,0.09,0.07,106028,66,43,30,145,153,25,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-05-01,26,'+52,78,True,False,138,1.06,Chateau,Audrey Hobert,Who's the Clown?,13,13,1,65,39,2,21113400,3693,10368810,0.84,0.09,0.07,106259,106,20,12,67,64,26,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-01,27,'+52,79,True,False,138,1.06,Bowling alley,Audrey Hobert,Who's the Clown?,13,13,1,65,39,2,21252000,3717,10436580,0.84,0.09,0.07,106953,106,20,12,67,64,27,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-01,28,'+2,30,True,False,135,-0.01,CANNIBALISM!,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,20790000,3636,10888380,0.84,0.09,0.07,104811,66,41,28,137,141,28,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-05-01,29,'-8,21,False,False,132,-0.25,Eventually,Tame Impala,Currents,4,4,1,20,12,2,20455050,3577,11475720,0.83,0.09,0.07,103327,34,53,45,177,229,4,11,2,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-01,30,'-7,23,False,False,124,-0.26,Reality in Motion,Tame Impala,Currents,4,4,1,20,12,2,20195175,3531,12198600,0.83,0.09,0.08,102249,34,50,40,167,204,5,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-01,31,'-9,22,False,False,122,-0.28,Pork and Beans,Weezer,Weezer (Deluxe Edition),4,4,1,20,12,2,19404000,3151,10888380,0.84,0.09,0.07,94668,34,51,37,170,189,5,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/e6ea145e22093f2a03b54dafe61da18b.jpg
2026-05-01,32,'-6,26,False,False,110,-0.29,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition),3,3,1,15,9,2,16008299,2800,10481760,0.82,0.09,0.09,81375,26,46,38,155,191,10,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-01,33,'-6,27,False,False,110,-0.29,Around the World,Red Hot Chili Peppers,Californication (Deluxe Edition),3,3,1,15,9,2,16978500,2969,11114280,0.82,0.09,0.09,86275,26,46,38,155,192,9,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-01,34,'+13,47,False,False,109,-0.01,The Field,After,After EP 2,6,6,1,30,18,2,18087300,3163,11837160,0.82,0.09,0.09,91875,50,33,26,110,134,5,11,3,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-01,35,'+1,36,False,False,108,-0.14,The Best of Both Worlds,Hannah Montana,Hannah Montana,4,4,1,20,12,2,18399150,3217,12040470,0.82,0.09,0.09,93450,34,37,37,125,188,17,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/3011949f44a8747eb9729aa28e9beff3.jpg
2026-05-01,36,RE,--,False,False,106,--,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),13,13,1,65,39,2,19894875,3479,12017880,0.83,0.09,0.08,100737,106,0,0,0,0,1,58,2,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-01,37,'+14,51,False,False,105,-0.03,Honey,Taylor Swift,The Life of a Showgirl,7,5,3,35,15,6,17602200,2052,46083600,0.67,0.05,0.28,85848,56,32,17,108,88,10,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-01,38,'-1,37,False,False,103,-0.16,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,16112250,2113,21099060,0.77,0.07,0.16,75348,34,36,33,123,165,3,57,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,39,'+5,44,False,False,101,-0.1,You'll Always Find Your Way Back Home,Hannah Montana,Disney 2000s Vol. 1,4,4,1,20,12,2,14642512,2561,10459170,0.82,0.09,0.09,74704,34,33,34,112,170,19,6,1,
2026-05-01,40,'-5,35,False,False,101,-0.19,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,14483700,2303,10346220,0.82,0.08,0.09,70686,34,37,30,125,151,1,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,41,'-8,33,False,False,101,-0.2,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,16516500,2888,11791980,0.82,0.09,0.09,84203,34,37,30,126,154,15,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,42,'+3,45,False,False,101,-0.1,Beware.. The South London Lover Boy.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,4,4,1,20,12,2,15817725,2766,11295000,0.82,0.09,0.09,80661,34,33,34,112,172,23,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-01,43,'+5,48,False,False,100,-0.09,The WhatsApp Shakespeare.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,4,4,1,20,12,2,16580025,2899,11837160,0.82,0.09,0.09,84525,34,33,33,110,168,26,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-01,44,'-6,38,False,False,100,-0.17,Click Clack Symphony. (feat. Hans Zimmer),RAYE,THIS MUSIC MAY CONTAIN HOPE.,4,4,1,20,12,2,15087187,2399,10775430,0.82,0.08,0.09,73612,34,36,30,121,153,38,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-01,45,'+7,52,False,False,98,-0.09,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,4,4,1,20,12,2,14119875,2469,11091690,0.81,0.09,0.1,72324,34,32,32,108,161,9,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-05-01,46,'-7,39,False,False,97,-0.18,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,13831125,2419,10865790,0.81,0.09,0.1,70854,34,35,28,118,142,7,52,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,47,'-13,34,False,False,97,-0.23,Prison Song,System of a Down,Toxicity,3,3,1,15,9,2,15881250,2272,11340180,0.83,0.08,0.09,73941,26,37,34,126,171,24,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
2026-05-01,48,'+8,56,False,False,95,-0.06,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,14841750,2595,11656440,0.81,0.09,0.1,75999,42,30,23,101,119,38,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,49,'-21,28,False,False,93,-0.38,She's So Mean,Matchbox Twenty,North (Deluxe Edition),2,2,1,10,6,2,15217125,2395,11950110,0.82,0.08,0.1,74200,18,44,31,149,158,1,94,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2026-05-01,50,'-1,49,False,False,92,-0.16,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,12032212,2104,10504350,0.8,0.09,0.11,61978,34,32,26,109,130,20,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,51,'-9,42,False,False,91,-0.21,Chemicals Collide,Boys Like Girls,Love Drunk,3,3,1,15,9,2,12344062,2159,10775430,0.8,0.09,0.11,63574,26,34,31,115,156,9,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-01,52,'+3,55,False,False,90,-0.11,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,13080375,2288,10278450,0.81,0.09,0.1,67032,42,30,18,101,90,9,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,53,'+9,62,False,False,90,-0.02,Close your eyes,After,After EP 2,4,4,1,20,12,2,13484625,2358,10594710,0.81,0.09,0.1,69090,34,27,29,92,148,7,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-01,54,'-13,41,False,False,90,-0.22,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,3,3,1,15,9,2,13591462,2376,11859750,0.8,0.09,0.11,69958,26,34,30,115,154,5,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-01,55,'+9,64,False,False,89,-0.01,Where we are now,After,After EP 2,4,4,1,20,12,2,13981275,2444,12198600,0.8,0.09,0.11,71953,34,27,28,90,141,6,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-01,56,'+11,67,False,False,87,0.0,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,13860000,2424,10888380,0.81,0.09,0.1,71001,42,26,19,87,99,15,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,57,'+8,65,False,False,87,-0.02,Deep Diving,After,After EP 2,4,4,1,20,12,2,13201650,2308,11520900,0.8,0.09,0.11,67963,34,26,27,89,135,3,11,2,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-01,58,'+10,68,False,False,86,-0.01,Baroque,After,After EP 2,4,4,1,20,12,2,11798325,2063,10301040,0.8,0.09,0.11,60781,34,26,26,87,133,3,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-01,59,'-2,57,False,False,86,-0.14,POSSESSION,Melanie Martinez,HADES,3,3,1,15,9,2,13539487,2367,11814570,0.8,0.09,0.11,69692,26,30,30,100,150,41,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/221c6232bd06fee890484411d675adc7.png
2026-05-01,60,'+10,70,False,False,85,0.0,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,14177625,2479,11136870,0.81,0.09,0.1,72618,42,25,18,85,92,6,35,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,61,'-7,54,False,False,83,-0.19,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,13773375,2408,12017880,0.8,0.09,0.11,70889,34,30,19,103,99,2,51,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,62,'-19,43,False,False,83,-0.27,Turn It Off,Paramore,brand new eyes,2,2,1,10,6,2,10718400,1874,10526940,0.79,0.09,0.12,55573,18,34,31,114,159,22,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png
2026-05-01,63,'-23,40,False,False,83,-0.28,Stateside,PinkPantheress,Fancy That,2,2,1,10,6,2,12566400,2197,12334140,0.79,0.09,0.12,65093,18,34,31,116,157,3,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-05-01,64,'+10,74,False,False,82,0.0,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,13138125,2298,10323630,0.81,0.09,0.1,67326,42,24,16,82,82,28,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,65,'-7,58,False,False,82,-0.15,Opalite,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,13643437,2385,11904930,0.8,0.09,0.11,70224,34,29,19,97,97,2,31,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-01,66,'-7,59,False,False,81,-0.16,Aliens Exist,blink-182,Enema of the State,3,3,1,15,9,2,12577950,1955,10978740,0.81,0.08,0.11,61362,26,28,27,96,136,2,55,3,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-05-01,67,'-17,50,False,False,81,-0.26,Go Away,Weezer,Everything Will Be Alright in the End,2,2,1,10,6,2,11734800,2052,11520900,0.79,0.09,0.12,60809,18,32,31,109,158,9,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/f9a1b19e001fe2adb697f55df60aacdd.png
2026-05-01,68,'-5,63,False,False,80,-0.11,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,12110175,1882,10572120,0.81,0.08,0.11,59094,34,27,19,90,99,3,31,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-01,69,'-8,61,False,False,79,-0.15,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,14085225,2463,12288960,0.8,0.09,0.11,72485,34,27,18,93,90,1,53,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,70,'-17,53,False,False,79,-0.25,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,2,2,1,10,6,2,11272800,1971,11069100,0.79,0.09,0.12,58429,18,31,30,105,152,5,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-05-01,71,'+4,75,False,False,78,0.01,I Can Do It with a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,10741500,1878,10549530,0.79,0.09,0.12,55692,42,23,13,77,66,12,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,72,'-1,71,False,False,77,-0.09,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,12837825,2245,11204640,0.8,0.09,0.11,66101,34,25,18,85,90,10,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,73,'-4,69,False,False,77,-0.1,Father Figure,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,11619300,2032,11407950,0.79,0.09,0.12,60214,34,25,18,86,93,1,31,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-01,74,'-8,66,False,False,74,-0.16,So Long London,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10418100,1822,10233270,0.79,0.09,0.12,54026,34,26,14,88,74,30,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-01,75,'+11,86,True,False,73,0.26,GAS STATION,Slayyyter,WOR$T GIRL IN AMERICA,7,5,3,35,15,6,12136162,1651,31784129,0.66,0.06,0.28,62510,56,17,0,58,0,75,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-05-01,76,'-16,60,False,False,73,-0.22,Smile Like You Mean It,The Killers,Hot Fuss,2,2,1,10,6,2,10833900,1658,10639890,0.8,0.08,0.12,52864,18,28,27,94,136,2,16,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-01,77,'-4,73,False,False,69,-0.18,Somebody Told Me,The Killers,Hot Fuss,2,2,1,10,6,2,7865550,1375,10301040,0.76,0.09,0.16,41587,18,25,26,84,132,10,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-01,78,RE,--,False,False,66,--,When You're Looking Like That - Single Remix,Westlife,Coast to Coast (Expanded Edition),8,8,1,40,24,2,10487400,1834,10301040,0.79,0.09,0.12,54383,66,0,0,0,0,9,13,3,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-01,79,NEW,--,True,False,66,--,Wake Up - Connor - (From Detroit:Become Human Soundtrack),Nima Fakhrara,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,10926300,1911,10730250,0.79,0.09,0.12,56644,66,0,0,0,0,79,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1d3435446c2814027627e2a5002ad160.jpg
2026-05-01,80,NEW,--,True,False,66,--,Time to Decide - Markus - (From Detroit:Become Human Soundtrack),John Paesano,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,10533600,1842,10346220,0.79,0.09,0.12,54620,66,0,0,0,0,80,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/3c76ff341cd0d013c081341225596961.jpg
2026-05-01,81,NEW,--,True,False,66,--,The Junkyard - Markus - (From Detroit:Become Human Soundtrack),John Paesano,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,10602900,1854,10413990,0.79,0.09,0.12,54977,66,0,0,0,0,81,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/3c76ff341cd0d013c081341225596961.jpg
2026-05-01,82,NEW,--,True,False,66,--,Run with Me - Kara - (From Detroit:Become Human Soundtrack),Philip Sheppard,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,11850300,2072,11633850,0.79,0.09,0.12,61404,66,0,0,0,0,82,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/56e002958704a49e5230f9ed857854fb.jpg
2026-05-01,83,NEW,--,True,False,66,--,Not Just a Machine - Kara - (From Detroit:Become Human Soundtrack),Philip Sheppard,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,11180400,1955,10978740,0.79,0.09,0.12,57953,66,0,0,0,0,83,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/56e002958704a49e5230f9ed857854fb.jpg
2026-05-01,84,NEW,--,True,False,66,--,Meet Markus - Connor - (From Detroit:Become Human Soundtrack),Nima Fakhrara,Detroit: Become Human (Original Soundtrack),8,8,1,40,24,2,12335400,2157,12108240,0.79,0.09,0.12,63903,66,0,0,0,0,84,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1d3435446c2814027627e2a5002ad160.jpg
