Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2026-01-23,24,'-2,22,False,False,161,-0.06,2 hands,Tate McRae,So Close to What,7,5,3,35,15,6,9479662,1184,31919670,0.62,0.05,0.33,49560,56,51,52,1,46,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-23,25,'-16,9,False,False,157,-0.3,THIS IS FOR,TWICE,THIS IS FOR,3,3,1,15,9,2,3924112,686,10278450,0.65,0.07,0.27,22344,26,67,62,3,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2026-01-23,26,'-9,17,False,False,154,-0.23,Boss of Me,They Might Be Giants,Mink Car,3,3,1,15,9,2,4010737,701,10504350,0.65,0.07,0.27,22834,26,59,67,4,9,2,https://lastfm.freetls.fastly.net/i/u/300x300/7f8bd6cc13e242d181baae4d0db5c0cb.png
2026-01-23,27,'+7,34,True,False,151,0.24,On Top,The Killers,Hot Fuss,14,14,1,70,42,2,18514650,3238,10391400,0.83,0.09,0.07,93583,114,36,0,27,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,28,'-10,18,False,False,147,-0.23,As you Wish,WJSN,As You Wish,3,3,1,15,9,2,3958762,692,10368810,0.65,0.07,0.27,22540,26,57,62,1,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8bfa5719141259e500e2dd7a6941825.jpg
2026-01-23,29,'-13,16,False,False,146,-0.27,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,3,3,1,15,9,2,4235962,740,11091690,0.65,0.07,0.27,24108,26,60,58,9,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-01-23,30,'+13,43,True,False,144,0.47,All These Things That I've Done,The Killers,Hot Fuss,14,14,1,70,42,2,19848675,3471,11136870,0.83,0.09,0.07,100282,114,29,0,30,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,31,RE,--,False,False,143,--,yes baby,Madison Beer,yes baby,19,14,3,95,42,6,24852712,3203,30835350,0.78,0.06,0.15,114912,143,0,0,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d08d47c2abef14048d69999e45a188.jpg
2026-01-23,32,'+7,39,True,False,138,0.3,Jenny Was a Friend of Mine,The Killers,Hot Fuss,13,13,1,65,39,2,18843825,3295,11385360,0.83,0.09,0.08,95445,106,31,0,32,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,33,'-8,25,False,False,136,-0.11,Feeling This,blink-182,blink-182,6,6,1,30,18,2,7848225,1372,10278450,0.76,0.09,0.16,41496,50,45,39,1,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,34,'+2,36,True,False,125,0.1,Midnight Show,The Killers,Hot Fuss,11,11,1,55,33,2,14864850,2600,10617300,0.82,0.09,0.09,75831,90,34,0,34,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,35,NEW,--,True,False,122,--,for the night,Madison Beer,locket,15,15,1,75,45,2,20573437,3598,10775430,0.84,0.09,0.07,103726,122,0,0,35,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,36,NEW,--,True,False,122,--,angel wings,Madison Beer,locket,15,15,1,75,45,2,20226937,3538,10594710,0.84,0.09,0.07,101990,122,0,0,36,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,37,'-23,14,False,False,118,-0.42,Wood,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,5994450,1048,11769390,0.7,0.08,0.22,32886,34,61,22,5,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-23,38,'+2,40,True,False,114,0.09,Change Your Mind,The Killers,Hot Fuss,10,10,1,50,30,2,15043875,2630,11814570,0.81,0.09,0.1,77028,82,31,0,38,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,39,'-11,28,False,False,113,-0.19,Father Figure,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,4357237,762,11407950,0.65,0.07,0.27,24794,26,42,44,1,17,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-23,40,'-5,35,False,False,112,-0.04,Miss possessive,Tate McRae,So Close to What,4,4,1,20,12,2,5763450,1008,11317590,0.7,0.08,0.22,31626,34,35,41,3,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-23,41,'-8,33,False,False,107,-0.14,Tears,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4019400,703,10526940,0.65,0.07,0.27,22883,26,37,42,14,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-23,42,'+8,50,True,False,105,0.42,Believe Me Natalie,The Killers,Hot Fuss,10,10,1,50,30,2,13455750,2353,10572120,0.81,0.09,0.1,68943,82,22,0,42,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,43,'+16,59,True,False,100,0.72,Andy You're a Star,The Killers,Hot Fuss,10,10,1,50,30,2,14119875,2469,11091690,0.81,0.09,0.1,72324,82,17,0,43,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,44,NEW,--,True,False,98,--,you're still everything,Madison Beer,locket,12,12,1,60,36,2,18468450,3229,12085650,0.82,0.09,0.09,93800,98,0,0,44,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,45,NEW,--,True,False,98,--,nothing at all,Madison Beer,locket,12,12,1,60,36,2,18260550,3193,11950110,0.82,0.09,0.09,92750,98,0,0,45,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,46,RE,--,False,False,98,--,make you mine,Madison Beer,Make You Mine,12,12,1,60,36,2,18641700,3259,12198600,0.82,0.09,0.09,94675,98,0,0,32,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/9bb6e20e6ed25ef394ad42e39eed553b.png
2026-01-23,47,NEW,--,True,False,98,--,locket theme,Madison Beer,locket,12,12,1,60,36,2,18399150,3217,12040470,0.82,0.09,0.09,93450,98,0,0,47,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,48,NEW,--,True,False,98,--,healthy habit,Madison Beer,locket,12,12,1,60,36,2,16389450,2866,10730250,0.82,0.09,0.09,83300,98,0,0,48,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,49,NEW,--,True,False,98,--,complexity,Madison Beer,locket,12,12,1,60,36,2,17463600,3054,11430540,0.82,0.09,0.09,88725,98,0,0,49,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,50,NEW,--,True,False,98,--,bittersweet,Madison Beer,locket,12,12,1,60,36,2,17602200,3078,11520900,0.82,0.09,0.09,89425,98,0,0,50,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-23,51,'+2,53,True,False,94,0.42,Glamorous Indie Rock & Roll,The Killers,Hot Fuss,9,9,1,45,27,2,12162150,2127,10617300,0.8,0.09,0.11,62643,74,19,0,51,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,52,'+2,54,True,False,94,0.42,Everything Will Be Alright,The Killers,Hot Fuss,9,9,1,45,27,2,14163187,2476,12356730,0.8,0.09,0.11,72884,74,19,0,52,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-23,53,'-23,30,False,False,85,-0.36,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,2,3,20,6,6,5532450,483,32597370,0.5,0.03,0.47,30366,32,39,13,7,38,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-23,54,'-23,31,False,False,85,-0.35,Opalite,Taylor Swift,The Life of a Showgirl,3,1,3,15,3,6,4547812,265,35714790,0.44,0.02,0.55,25872,24,39,21,2,17,4,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-23,55,'-11,44,False,False,85,-0.07,home menu,alyzea,dream OS,2,2,1,10,6,2,2922150,511,11475720,0.58,0.06,0.36,17815,18,27,38,29,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-23,56,'-10,46,False,False,78,-0.03,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,4,2,3,20,6,6,5289900,462,31174199,0.5,0.03,0.47,29042,32,24,21,1,22,3,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-23,57,'-10,47,False,False,74,-0.06,Love Drunk,Boys Like Girls,Love Drunk,4,4,1,20,12,2,5982900,1046,11746800,0.7,0.08,0.22,32823,34,23,15,5,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,58,'-17,41,False,False,74,-0.28,House Tour,Sabrina Carpenter,Man’s Best Friend,1,1,1,5,3,2,1435087,250,11272410,0.42,0.05,0.53,10500,10,30,32,15,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-23,59,'+4,63,False,False,66,0.22,Actually Romantic,Taylor Swift,The Life of a Showgirl,5,4,2,25,12,4,7623000,1066,23945400,0.63,0.06,0.31,40887,41,16,7,2,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-23,60,'-8,52,False,False,66,-0.06,The Middle,Jimmy Eat World,Bleed American,3,1,3,15,3,6,4175325,243,32800680,0.44,0.02,0.55,23765,24,21,20,4,18,3,https://lastfm.freetls.fastly.net/i/u/300x300/5f6bed4795106f6a5ace9295accf4493.jpg
2026-01-23,61,'-1,60,False,False,63,0.09,Contagious,Boys Like Girls,Love Drunk,4,4,1,20,12,2,5913600,1034,11611260,0.7,0.08,0.22,32445,34,17,10,46,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,62,'-20,42,False,False,63,-0.38,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),3,1,3,15,3,6,4166662,242,32732910,0.44,0.02,0.55,23716,24,30,7,2,64,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2026-01-23,63,'-12,51,False,False,61,-0.15,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4028062,704,10549530,0.65,0.07,0.27,22932,26,21,12,3,44,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-23,64,RE,--,False,False,58,--,Wake Me Up When September Ends,Green Day,American Idiot,7,1,7,35,3,14,10894537,272,85548330,0.44,0.01,0.55,56910,52,0,5,1,69,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-01-23,65,'-1,64,False,False,58,0.09,The Shot Heard 'Round The World,Boys Like Girls,Love Drunk,4,4,1,20,12,2,6283200,1098,12334140,0.7,0.08,0.22,34461,34,15,7,64,4,3,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,66,'-1,65,False,False,57,0.08,The First One,Boys Like Girls,Love Drunk,4,4,1,20,12,2,6121500,1070,12017880,0.7,0.08,0.22,33579,34,15,7,65,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,67,'-1,66,False,False,57,0.08,Someone Like You,Boys Like Girls,Love Drunk,4,4,1,20,12,2,6029100,1054,11837160,0.7,0.08,0.22,33075,34,15,7,66,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,68,'-1,67,False,False,57,0.08,Real Thing,Boys Like Girls,Love Drunk,4,4,1,20,12,2,5301450,927,10413990,0.7,0.08,0.22,29105,34,15,7,67,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,69,'-1,68,False,False,57,0.08,Go,Boys Like Girls,Love Drunk,4,4,1,20,12,2,6294750,1100,12356730,0.7,0.08,0.22,34524,34,15,7,68,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-23,70,'-14,56,False,False,54,-0.16,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,2835525,495,11136870,0.58,0.06,0.36,17290,18,19,15,6,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-23,71,'=,71,False,False,52,0.13,Midnight Rain,Taylor Swift,Midnights (3am Edition),4,2,3,20,6,6,5255250,459,30970890,0.5,0.03,0.47,28854,32,13,5,1,79,2,https://lastfm.freetls.fastly.net/i/u/300x300/8cf29cb75e6adfb8700b1665105a0ac8.jpg
2026-01-23,72,'-17,55,False,False,52,-0.2,Diet Mountain Dew,Lana Del Rey,Born to Die (Deluxe Version),3,1,3,15,3,6,4158000,242,32665140,0.44,0.02,0.55,23667,24,19,8,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/577a16cbdd48ecf3e520f2f005c40e5e.jpg
2026-01-23,73,RE,--,False,False,48,--,YES or YES,TWICE,YES or YES,5,1,5,25,3,10,7709625,269,60541200,0.44,0.01,0.55,41349,38,0,9,2,39,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8456084d553d41b66a992ea571196a9.jpg
2026-01-23,74,'-26,48,False,False,48,-0.39,Iris,Goo Goo Dolls,Dizzy Up the Girl,3,1,3,15,3,6,4391887,256,34494930,0.44,0.02,0.55,24990,24,23,0,2,34,1,https://lastfm.freetls.fastly.net/i/u/300x300/f650f979f3613c2f3f32570500350552.jpg
2026-01-23,75,RE,--,False,False,42,--,ROYAL,IVE,LOVE DIVE,5,5,1,25,15,2,7363125,1287,11566080,0.73,0.08,0.18,39501,42,0,0,8,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/e9c0075644fc7c781455f4c34e954e7e.jpg
2026-01-23,76,RE,--,False,False,42,--,LOVE DIVE,IVE,LOVE DIVE,5,5,1,25,15,2,6857812,1199,10775430,0.73,0.08,0.18,36806,42,0,0,1,74,4,https://lastfm.freetls.fastly.net/i/u/300x300/e9c0075644fc7c781455f4c34e954e7e.jpg
2026-01-23,77,RE,--,False,False,42,--,Lost the Breakup,Maisie Peters,Lost The Breakup,5,5,1,25,15,2,6583500,1151,10346220,0.73,0.08,0.18,35343,42,0,0,72,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/3dfd9b00636745c88532bdb2adf3a859.jpg
2026-01-23,78,RE,--,False,False,42,--,BSC,Maisie Peters,The Good Witch,5,5,1,25,15,2,7767375,1358,12198600,0.73,0.08,0.18,41657,42,0,0,24,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6fb5238bf1089f5ca53c3cfd0471e585.jpg
2026-01-23,79,RE,--,False,False,39,--,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,3,1,3,15,3,6,4149337,241,32597370,0.44,0.02,0.55,23618,24,0,14,1,48,5,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2026-01-23,80,'-3,77,False,False,39,-0.05,I Miss You,blink-182,blink-182,2,2,1,10,6,2,2904825,508,11407950,0.58,0.06,0.36,17710,18,12,7,3,40,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,81,'=,81,False,False,37,-0.03,Violence,blink-182,blink-182,2,2,1,10,6,2,2679600,468,10526940,0.58,0.06,0.36,16345,18,11,6,15,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,82,'=,82,False,False,37,-0.03,The Fallen Interlude,blink-182,blink-182,2,2,1,10,6,2,2610300,456,10255860,0.58,0.06,0.36,15925,18,11,6,18,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,83,'=,83,False,False,37,-0.03,Stockholm Syndrome Interlude,blink-182,blink-182,2,2,1,10,6,2,2731575,477,10730250,0.58,0.06,0.36,16660,18,11,6,44,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,84,'=,84,False,False,37,-0.03,Stockholm Syndrome,blink-182,blink-182,2,2,1,10,6,2,2737350,478,10752840,0.58,0.06,0.36,16695,18,11,6,20,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,85,'=,85,False,False,37,-0.03,Obvious,blink-182,blink-182,2,2,1,10,6,2,3141600,549,12334140,0.58,0.06,0.36,19145,18,11,6,5,23,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,86,'=,86,False,False,37,-0.03,Go,blink-182,blink-182,2,2,1,10,6,2,2922150,511,11475720,0.58,0.06,0.36,17815,18,11,6,42,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,87,'+11,98,False,False,35,0.03,I'm Lost Without You,blink-182,blink-182,2,2,1,10,6,2,2812425,491,11046510,0.58,0.06,0.36,17150,18,10,5,45,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,88,'+11,99,False,False,35,0.03,Here's Your Letter,blink-182,blink-182,2,2,1,10,6,2,2841300,496,11159460,0.58,0.06,0.36,17325,18,10,5,46,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-23,89,RE,--,False,False,32,--,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,2,3,20,6,6,6156150,538,36256950,0.5,0.03,0.47,33768,32,0,0,1,112,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-01-23,90,'-20,70,False,False,32,-0.3,Longview,Green Day,Dookie,2,2,1,10,6,2,2933700,513,11520900,0.58,0.06,0.36,17885,18,13,0,24,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/2248e72411992639ffa8ab94ba97a631.jpg
2026-01-23,91,'-4,87,False,False,29,-0.22,Signs,Tate McRae,So Close to What,1,1,1,5,3,2,1452412,254,11407950,0.42,0.05,0.53,10626,10,11,6,3,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-23,92,'-4,88,False,False,29,-0.22,I know love (feat. The Kid LAROI),Tate McRae,So Close to What,1,1,1,5,3,2,1316700,230,10346220,0.42,0.05,0.53,9639,10,11,7,4,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
