Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-04-03,11,'+18,29,False,False,211,0.23,Around the World,Red Hot Chili Peppers,Californication (Deluxe Edition),13,13,1,65,39,2,35371875,6186,11114280,0.86,0.1,0.04,176001,106,51,54,172,274,9,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-04-03,12,'+18,30,False,False,209,0.24,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition),13,13,1,65,39,2,33350624,5833,10481760,0.86,0.1,0.04,166005,106,50,53,169,266,10,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-04-03,13,'-4,9,False,False,193,-0.11,Go Away,Weezer,Everything Will Be Alright in the End,10,10,1,50,30,2,32270700,5643,11520900,0.86,0.1,0.05,160965,82,65,46,218,234,9,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/f9a1b19e001fe2adb697f55df60aacdd.png
2026-04-03,14,'+2,16,False,False,190,-0.06,Stateside,PinkPantheress,Fancy That,10,10,1,50,30,2,34557600,5768,12334140,0.86,0.09,0.05,168476,82,60,48,203,242,3,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-04-03,15,NEW,--,True,False,186,--,Sue me,Audrey Hobert,Who's the Clown?,24,20,3,120,60,6,34026300,4959,33410610,0.8,0.07,0.12,162526,186,0,0,0,0,15,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-03,16,'-3,13,False,False,186,-0.13,Chemicals Collide,Boys Like Girls,Love Drunk,9,9,1,45,27,2,28802812,5037,10775430,0.85,0.1,0.05,143878,74,64,48,214,241,9,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-04-03,17,NEW,--,True,False,185,--,The Best of Both Worlds,Hannah Montana,Hannah Montana,23,22,2,115,66,4,35265037,5898,24080940,0.82,0.09,0.09,175686,185,0,0,0,0,17,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/3011949f44a8747eb9729aa28e9beff3.jpg
2026-04-03,18,'+13,31,False,False,182,0.1,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,14,10,3,70,30,6,30284100,3915,31038660,0.8,0.07,0.13,138159,106,49,27,166,137,1,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,19,RE,--,True,False,180,--,You'll Always Find Your Way Back Home,Hannah Montana,Disney 2000s Vol. 1,21,21,1,105,63,2,29285024,5122,10459170,0.86,0.1,0.05,146160,170,0,10,0,50,19,2,1,
2026-04-03,20,'-10,10,False,False,178,-0.18,Honey,Taylor Swift,The Life of a Showgirl,9,7,3,45,21,6,30803850,4104,46083600,0.76,0.06,0.18,146657,72,64,42,216,214,10,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,21,'-9,12,False,False,178,-0.17,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,8,8,1,40,24,2,30203250,5281,11859750,0.85,0.1,0.05,150962,66,64,48,214,243,5,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-04-03,22,'+6,28,True,False,176,-0.01,Turn It Off,Paramore,brand new eyes,10,10,1,50,30,2,28135800,4687,10526940,0.86,0.09,0.05,137298,82,53,41,177,209,22,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png
2026-04-03,23,'-1,22,False,False,176,-0.08,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,9,9,1,45,27,2,28182000,4929,11069100,0.85,0.1,0.05,140917,74,57,45,191,227,5,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-04-03,24,'-13,11,False,False,168,-0.22,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,7,7,1,35,21,2,25565925,4236,10572120,0.85,0.09,0.06,124753,58,64,46,215,231,3,27,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,25,'+26,51,True,False,166,0.69,YES GODDD,Slayyyter,WOR$T GIRL IN AMERICA,17,16,2,85,48,4,29625750,4922,23267700,0.81,0.09,0.1,148092,137,29,0,98,0,25,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-03,26,'-6,20,False,False,162,-0.16,Crush,David Archuleta,David Archuleta,7,7,1,35,21,2,25935525,4536,11317590,0.85,0.1,0.06,130018,58,58,46,194,233,11,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/46175fbf77644a42923d1dab3156b886.png
2026-04-03,27,'-12,15,False,False,162,-0.23,Opalite,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,27286875,4771,11904930,0.85,0.1,0.06,136752,50,63,49,210,246,2,27,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,28,'+16,44,True,False,158,0.32,Prison Song,System of a Down,Toxicity,15,15,1,75,45,2,27431250,4545,11340180,0.85,0.09,0.06,133798,122,36,0,120,0,28,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
2026-04-03,29,'-10,19,False,False,157,-0.19,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,8,8,1,40,24,2,27027000,4201,35375940,0.76,0.08,0.16,135457,66,58,33,194,168,15,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,30,'-12,18,False,False,155,-0.21,She Looks So Perfect,5 Seconds of Summer,5 Seconds of Summer,6,6,1,30,18,2,22874775,4001,10572120,0.84,0.09,0.06,114905,50,58,47,195,239,9,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/cdd6ecd970739e3634f26b7472cfe273.jpg
2026-04-03,31,'+1,32,True,False,154,-0.06,CRANK,Slayyyter,WOR$T GIRL IN AMERICA,13,13,1,65,39,2,26388862,4129,21821940,0.81,0.08,0.11,128744,106,48,0,163,0,31,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-03,32,'-15,17,False,False,153,-0.22,Father Figure,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,24691012,4318,11407950,0.84,0.09,0.06,123970,50,58,45,196,226,1,27,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,33,'-8,25,False,False,149,-0.19,Cake by the Ocean,DNCE,DNCE,6,6,1,30,18,2,22825687,3992,10549530,0.84,0.09,0.06,114660,50,55,44,185,222,22,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/3f189d15458e5f24735937059b3426f1.jpg
2026-04-03,34,'+13,47,True,False,145,0.39,Beware.. The South London Lover Boy.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,14,14,1,70,42,2,24445575,4275,11295000,0.84,0.09,0.06,122745,114,31,0,104,0,34,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-04-03,35,RE,--,False,False,142,--,마지막 첫사랑 My First and Last,NCT DREAM,The First - The 1st Single Album,20,12,3,100,36,6,26796000,2812,31580820,0.8,0.05,0.15,114415,142,0,0,0,0,11,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/d64b1c8f38279411862e17793b5914c1.jpg
2026-04-03,36,'+19,55,False,False,140,0.57,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,14,14,1,70,42,2,24003787,4198,11091690,0.84,0.09,0.06,120540,114,26,0,89,0,9,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-04-03,37,'+20,57,True,False,138,0.68,The WhatsApp Shakespeare.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,14,14,1,70,42,2,25623675,4481,11837160,0.84,0.09,0.06,128625,114,24,0,82,0,37,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-04-03,38,NEW,--,True,False,136,--,Rodrick Rules,Malcolm Todd,Sweet Boy,17,15,3,85,45,6,26114550,4029,36189180,0.76,0.08,0.17,131075,136,0,0,0,0,38,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-03,39,'+13,52,True,False,135,0.38,BEAT UP CHANEL$,Slayyyter,WOR$T GIRL IN AMERICA,13,13,1,65,39,2,23746800,4152,11656440,0.84,0.09,0.07,119427,106,29,0,98,0,39,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-03,40,'+14,54,True,False,133,0.48,1-800,bbno$,bbno$,13,13,1,65,39,2,21806400,3575,10707660,0.84,0.09,0.07,106400,106,27,0,90,0,40,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5caf000f76fdebd4e10c29349dfd033b.jpg
2026-04-03,41,'+40,81,True,False,129,1.58,POSSESSION,Melanie Martinez,HADES,14,14,1,70,42,2,22565812,3946,11814570,0.84,0.09,0.07,113708,114,15,0,50,0,41,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/221c6232bd06fee890484411d675adc7.png
2026-04-03,42,'+1,43,False,False,129,0.07,Aliens Exist,blink-182,Enema of the State,10,10,1,50,30,2,20963250,3177,10978740,0.85,0.08,0.07,98861,82,36,11,121,59,2,51,3,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-04-03,43,'-2,41,False,False,129,-0.1,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,8,8,1,40,24,2,19363575,3386,10865790,0.83,0.09,0.07,97846,66,43,20,144,101,7,48,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,44,NEW,--,True,False,122,--,Thirst Trap,Audrey Hobert,Who's the Clown?,15,15,1,75,45,2,21439687,3749,11227230,0.84,0.09,0.07,108066,122,0,0,0,0,44,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-03,45,'-3,42,False,False,121,-0.12,Wood,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,19481962,3407,11769390,0.83,0.09,0.08,98658,50,41,30,138,150,5,27,2,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,46,'+2,48,False,False,120,0.18,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),Weezer,Weezer (Red Album),6,6,1,30,18,2,20778450,3633,11656440,0.83,0.09,0.07,104951,50,30,40,102,202,28,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-04-03,47,'-26,21,False,False,119,-0.39,Deep Diving,After,After EP 2,2,2,1,10,6,2,19069050,3334,11520900,0.83,0.09,0.08,96579,18,58,43,194,215,3,7,2,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-04-03,48,'-25,23,False,False,115,-0.39,The Field,After,After EP 2,2,2,1,10,6,2,18087300,3163,11837160,0.82,0.09,0.09,91875,18,56,41,189,206,5,7,3,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-04-03,49,'-25,24,False,False,114,-0.39,Baroque,After,After EP 2,2,2,1,10,6,2,15731100,2751,10301040,0.82,0.09,0.09,79975,18,56,40,188,200,3,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-04-03,50,'-10,40,False,False,112,-0.22,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,7,7,1,35,21,2,17379862,2806,10504350,0.83,0.09,0.08,84812,58,43,11,144,56,20,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,51,'-25,26,False,False,110,-0.4,Where we are now,After,After EP 2,2,2,1,10,6,2,18641700,3259,12198600,0.82,0.09,0.09,94675,18,54,38,182,190,6,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-04-03,52,'-25,27,False,False,109,-0.39,Close your eyes,After,After EP 2,2,2,1,10,6,2,16181550,2830,10594710,0.82,0.09,0.09,82250,18,54,37,180,189,7,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-04-03,53,NEW,--,True,False,102,--,Click Clack Symphony. (feat. Hans Zimmer),RAYE,THIS MUSIC MAY CONTAIN HOPE.,13,9,5,65,27,10,17830312,2159,53877150,0.64,0.05,0.31,90342,102,0,0,0,0,53,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-04-03,54,'-1,53,False,False,102,0.06,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,9,9,1,45,27,2,17151750,2999,11227230,0.82,0.09,0.09,87150,74,28,0,96,0,53,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dbbfffdb6896f562264bef91f16c9f3b.jpg
2026-04-03,55,'-20,35,False,False,97,-0.39,Obvious,After,After EP,2,2,1,10,6,2,13195875,2308,10368810,0.81,0.09,0.1,67620,18,47,32,158,161,9,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-03,56,'-20,36,False,False,97,-0.39,Nothingmore,After,After EP,2,2,1,10,6,2,15534750,2716,12198600,0.81,0.09,0.1,79527,18,47,32,158,161,10,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-03,57,'-23,34,False,False,97,-0.39,Lichen,After,After EP,2,2,1,10,6,2,14004375,2449,11001330,0.81,0.09,0.1,71736,18,47,32,159,162,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-03,58,'-21,37,False,False,97,-0.38,Ever,After,After EP,2,2,1,10,6,2,15448125,2701,12130830,0.81,0.09,0.1,79086,18,47,32,157,162,6,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-03,59,'-21,38,False,False,97,-0.38,300 dreams,After,After EP,2,2,1,10,6,2,15534750,2716,12198600,0.81,0.09,0.1,79527,18,47,32,157,162,7,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-03,60,'-27,33,False,False,91,-0.43,Down,blink-182,blink-182,0,0,0,0,0,0,14668500,2052,0,0.92,0.08,0.0,64386,0,48,43,161,216,1,57,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-04-03,61,'+19,80,False,False,90,0.76,get him back!,Olivia Rodrigo,GUTS,8,6,3,40,18,6,14408625,2016,33952770,0.68,0.06,0.26,73794,64,15,11,51,58,7,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-03,62,'-13,49,False,False,86,-0.15,Sports car,Tate McRae,So Close to What,4,2,3,20,6,6,12110175,1647,31716359,0.66,0.06,0.28,62376,32,30,24,101,122,1,56,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-04-03,63,'-17,46,False,False,86,-0.27,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,10787700,1886,10594710,0.79,0.09,0.12,55930,26,35,25,118,129,13,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,64,'-19,45,False,False,84,-0.29,Actually Romantic,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,12196800,2132,11972700,0.79,0.09,0.12,63189,26,35,23,118,118,2,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-03,65,'+3,68,False,False,83,0.3,Everybody Get Dangerous,Weezer,Weezer (Red Album),6,6,1,30,18,2,14085225,2463,12288960,0.8,0.09,0.11,72485,50,19,14,64,74,59,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-04-03,66,'+3,69,False,False,83,0.3,Dreamin',Weezer,Weezer (Red Album),6,6,1,30,18,2,12318075,2154,10752840,0.8,0.09,0.11,63441,50,19,14,64,74,60,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-04-03,67,NEW,--,True,False,80,--,Silver Jubilee,Audrey Hobert,Who's the Clown?,10,8,3,50,24,6,15274875,2136,35985870,0.68,0.06,0.26,78204,80,0,0,0,0,67,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-03,68,NEW,--,True,False,80,--,Earrings,Malcolm Todd,Sweet Boy,10,8,3,50,24,6,13340249,1866,31445280,0.68,0.06,0.26,68355,80,0,0,0,0,68,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-03,69,'+21,90,True,False,70,0.67,two,bbno$,bbno$,7,7,1,35,21,2,11827200,2068,11611260,0.79,0.09,0.12,61285,58,12,0,42,0,69,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5caf000f76fdebd4e10c29349dfd033b.jpg
2026-04-03,70,'-20,50,False,False,70,-0.29,2 hands,Tate McRae,So Close to What,2,2,1,10,6,2,9479662,1658,10639890,0.77,0.09,0.14,49560,18,29,23,99,118,1,56,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-04-03,71,'+8,79,False,False,68,0.33,love is embarrassing,Olivia Rodrigo,GUTS,5,5,1,25,15,2,10712625,1873,12017880,0.77,0.09,0.14,55965,42,15,11,51,58,8,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-03,72,RE,--,False,False,66,--,We Go Up,NCT DREAM,We Go Up - The 2nd Mini Album,8,8,1,40,24,2,11365200,1987,11159460,0.79,0.09,0.12,58905,66,0,0,0,0,9,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/be55f190b862b7fc1a7b518a294daafe.jpg
2026-04-03,73,NEW,--,True,False,66,--,Ladygirl,Malcolm Todd,Sweet Boy,8,8,1,40,24,2,12381600,2165,12153420,0.79,0.09,0.12,64141,66,0,0,0,0,73,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-03,74,RE,--,False,False,66,--,Chewing Gum,NCT DREAM,The First - The 1st Single Album,8,8,1,40,24,2,10510500,1838,10323630,0.79,0.09,0.12,54502,66,0,0,0,0,1,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/d64b1c8f38279411862e17793b5914c1.jpg
2026-04-03,75,'-15,60,False,False,60,-0.26,American Idiot,Green Day,American Idiot,2,2,1,10,6,2,7882875,1149,10323630,0.77,0.07,0.16,38472,18,24,18,81,93,1,70,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-04-03,76,'-15,61,False,False,59,-0.25,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,6713437,1174,10549530,0.73,0.08,0.18,36036,18,23,18,79,94,3,54,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,77,RE,--,False,False,58,--,The Less I Know the Better,Tame Impala,Currents,7,7,1,35,21,2,10591350,1852,11882340,0.77,0.09,0.14,55335,58,0,0,0,0,51,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-04-03,78,'+6,84,False,False,57,0.24,Manchild,Sabrina Carpenter,Manchild,4,4,1,20,12,2,8558550,1247,11204640,0.77,0.07,0.16,41748,34,13,10,46,53,3,32,2,https://lastfm.freetls.fastly.net/i/u/300x300/02acf4d89bcc82933e1f767ed71cb910.jpg
2026-04-03,79,'-12,67,False,False,55,-0.21,Smile Like You Mean It,The Killers,Hot Fuss,2,2,1,10,6,2,6771187,947,10639890,0.75,0.07,0.19,33040,18,21,16,70,81,2,12,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-04-03,80,'+12,92,False,False,54,0.29,Taste,Sabrina Carpenter,Short n' Sweet,5,5,1,25,15,2,7969499,1394,10436580,0.76,0.09,0.16,42133,42,12,0,42,0,14,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/9ba24340be42673d5301c97cc5259a5e.png
2026-04-03,81,'-16,65,False,False,53,-0.26,Tangled in the Great Escape,Pierce the Veil,Collide With the Sky,2,2,1,10,6,2,7262062,1270,11407950,0.73,0.08,0.18,38962,18,21,14,72,74,6,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-04-03,82,'-12,70,False,False,52,-0.16,May These Noises Startle You in Your Sleep Tonight,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,7952174,1391,10413990,0.76,0.09,0.16,42042,26,18,8,62,42,3,25,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-04-03,83,'-25,58,False,False,52,-0.37,Body Better,Maisie Peters,Body Better,0,0,0,0,0,0,7002187,1224,0,0.9,0.1,0.0,34160,0,24,28,82,140,3,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/d7990e5a524a0138397a44a148fc5bb8.jpg
2026-04-03,84,RE,--,False,False,51,--,21 Guns,Green Day,21st Century Breakdown,6,2,3,30,6,6,11015812,550,37070190,0.64,0.02,0.34,46032,42,0,9,0,45,4,62,1,https://lastfm.freetls.fastly.net/i/u/300x300/72a314e1e9064a0418159b144fe1ad72.jpg
2026-04-03,85,'+2,87,False,False,51,0.16,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,5671050,991,11136870,0.7,0.08,0.22,31122,26,13,12,44,63,6,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-03,86,'-12,74,False,False,49,-0.2,Hold On Till May,Pierce the Veil,Collide With the Sky,2,2,1,10,6,2,6727875,1176,10572120,0.73,0.08,0.18,36113,18,18,13,61,66,7,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-04-03,87,RE,--,False,False,48,--,Juno,Sabrina Carpenter,Short n' Sweet,6,4,3,30,12,6,8194725,955,32190750,0.59,0.04,0.37,43316,48,0,0,0,0,6,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/9ba24340be42673d5301c97cc5259a5e.png
2026-04-03,88,'-26,62,False,False,48,-0.35,Espresso,Sabrina Carpenter,Please Please Please,3,3,1,15,9,2,8991675,1048,11769390,0.78,0.06,0.16,40194,26,22,0,74,0,26,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/bad7187fa0cb0d19edd775f8be53afd6.jpg
