Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-22,23,NEW,--,True,False,157,--,Bleed (feat. Omar Apollo),Malcolm Todd,Malcolm Todd,20,15,6,100,45,12,27200250,3568,64110420,0.69,0.06,0.26,136038,157,0,0,0,0,23,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,24,'+8,32,True,False,155,-0.03,Higher,Creed,Human Clay,12,12,1,60,36,2,27650700,4566,12063060,0.85,0.09,0.06,134820,98,48,9,160,48,24,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/c4010ccecd184dc48916e4010e82d26c.png
2026-05-22,25,'-2,23,False,False,155,-0.26,Chateau,Audrey Hobert,Who's the Clown?,7,7,1,35,21,2,23752575,4154,10368810,0.85,0.1,0.06,119139,58,62,35,209,176,21,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-22,26,'-5,21,False,False,150,-0.32,Sore Throat,Malcolm Todd,Sweet Boy,5,5,1,25,15,2,23414737,4095,10820610,0.84,0.09,0.06,117600,42,66,42,221,214,18,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-22,27,'-5,22,False,False,150,-0.32,Rockstar Boyfriend,Malcolm Todd,Sweet Boy,5,5,1,25,15,2,25034625,4378,11566080,0.84,0.09,0.06,125685,42,66,42,221,214,19,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-22,28,NEW,--,True,False,146,--,Kingmaker (with Julia Michaels),Maisie Peters,Florescence,18,18,1,90,54,2,23804550,4164,10391400,0.85,0.1,0.06,119398,146,0,0,0,0,28,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,29,'+7,36,True,False,145,0.12,The Reason,Hoobastank,Best Of,13,13,1,65,39,2,26605425,4652,12288960,0.84,0.09,0.06,133525,106,39,0,130,0,29,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/cfc5540c7384c437d8725b4bc3c4e62c.png
2026-05-22,30,'-20,10,False,False,145,-0.42,Ocean Avenue,Yellowcard,Ocean Avenue,2,2,1,10,6,2,26923050,3662,11746800,0.86,0.08,0.06,120351,18,75,52,251,264,1,11,3,https://lastfm.freetls.fastly.net/i/u/300x300/2770e3f5cad964e46dbe9e2c3d84be42.png
2026-05-22,31,'-1,30,False,False,143,-0.15,Bowling alley,Audrey Hobert,Who's the Clown?,7,7,1,35,21,2,22580250,3949,10436580,0.84,0.09,0.06,113435,58,50,35,169,176,22,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-22,32,'-16,16,False,False,136,-0.44,Mr. Brightside,The Killers,Hot Fuss,2,2,1,10,6,2,22652437,3961,11859750,0.84,0.09,0.07,114142,18,72,46,242,230,1,26,8,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-22,33,'-9,24,False,False,131,-0.36,CRANK,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,19444425,3400,10910970,0.83,0.09,0.07,98252,42,61,28,204,143,13,9,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-22,34,'-8,26,False,False,130,-0.34,YES GODDD,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,20738025,3626,11633850,0.83,0.09,0.07,104748,42,59,29,198,146,12,9,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-22,35,'-15,20,False,False,130,-0.43,Scotty Doesn't Know,Lustra,Left for Dead,2,2,1,10,6,2,21049875,3190,11023920,0.85,0.08,0.07,99267,18,68,44,227,224,2,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/0bc84f25b105c908d50dc57f7ee9621e.jpg
2026-05-22,36,'+2,38,False,False,128,0.11,The Field,After,After EP 2,9,5,5,45,15,10,21101850,2635,59185800,0.65,0.05,0.29,106575,70,34,24,115,120,5,14,3,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-22,37,'-9,28,False,False,123,-0.34,I'M ACTUALLY KINDA FAMOUS,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,17117100,2994,10346220,0.83,0.09,0.08,86751,42,56,25,187,128,25,7,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-22,38,NEW,--,True,False,122,--,yOu ThEn Me NoW,Maisie Peters,Florescence,15,15,1,75,45,2,19923750,3485,10436580,0.84,0.09,0.07,100471,122,0,0,0,0,38,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,39,NEW,--,True,False,122,--,Make Me a Better Man,Malcolm Todd,Malcolm Todd,15,15,1,75,45,2,20140312,3522,10549530,0.84,0.09,0.07,101556,122,0,0,0,0,39,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,40,NEW,--,True,False,122,--,GiRl’S jUsT fLyInG,Maisie Peters,Florescence,15,15,1,75,45,2,23172187,4052,12130830,0.84,0.09,0.07,116746,122,0,0,0,0,40,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,41,'-4,37,False,False,121,-0.07,All the Things She Said,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),10,10,1,50,30,2,21586950,3774,12108240,0.83,0.09,0.07,109011,82,39,0,130,0,21,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/1f3d3053ba7f3a5b04ab93283d435b21.jpg
2026-05-22,42,'-15,27,False,False,119,-0.37,I'm Low on Gas and You Need a Jacket,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,19707187,3446,11904930,0.83,0.09,0.08,99792,26,57,36,190,184,2,29,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-22,43,'-14,29,False,False,117,-0.35,CANNIBALISM!,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,18018000,3151,10888380,0.83,0.09,0.08,91287,42,54,21,181,109,28,7,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-22,44,NEW,--,True,False,114,--,Sorry,Madonna,Confessions on a Dance Floor,14,14,1,70,42,2,21506100,3760,12063060,0.83,0.09,0.07,108605,114,0,0,0,0,44,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/940351f3cd3404d81c6dfe62ffb55c6c.png
2026-05-22,45,RE,--,False,False,113,--,Aquamarine,Addison Rae,Addison,16,7,6,80,21,12,24994200,1912,73598220,0.66,0.03,0.31,110432,113,0,0,0,0,40,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/16cf624f60941f15aa0ddef16dba430e.png
2026-05-22,46,NEW,--,True,False,112,--,Parklife - 2012 Remaster,Blur,Parklife (Special Edition),14,12,3,70,36,6,19282725,2890,32461830,0.73,0.07,0.2,97440,112,0,0,0,0,46,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/936bad1699011ad9a73911fb9f60e855.jpg
2026-05-22,47,RE,--,False,False,104,--,Psycho,Maisie Peters,Psycho,13,11,3,65,33,6,18205687,2694,33003990,0.72,0.07,0.21,92232,104,0,0,0,0,12,21,2,https://lastfm.freetls.fastly.net/i/u/300x300/ebec115afa4517c53968a7425b45af72.jpg
2026-05-22,48,NEW,--,True,False,98,--,Who's the Fool,Malcolm Todd,Malcolm Todd,12,12,1,60,36,2,16285500,2848,10662480,0.82,0.09,0.09,82775,98,0,0,0,0,48,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,49,RE,--,False,False,98,--,Hung Up,Madonna,Confessions on a Dance Floor,12,12,1,60,36,2,18018000,3151,11791980,0.82,0.09,0.09,91525,98,0,0,0,0,4,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/940351f3cd3404d81c6dfe62ffb55c6c.png
2026-05-22,50,NEW,--,True,False,98,--,Chest Pain (I Love),Malcolm Todd,Malcolm Todd,12,12,1,60,36,2,18295200,3199,11972700,0.82,0.09,0.09,92925,98,0,0,0,0,50,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,51,'-18,33,False,False,98,-0.38,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,14769562,2113,10549530,0.83,0.08,0.09,68796,34,47,17,158,88,3,60,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,52,'-11,41,False,False,97,-0.08,DANCE...,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,16325925,2595,11656440,0.82,0.08,0.09,79618,42,31,24,106,124,29,5,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-22,53,RE,--,False,False,96,--,Body Better,Maisie Peters,Body Better,13,7,5,65,21,10,18205687,1714,55006650,0.65,0.04,0.31,85400,96,0,0,0,0,3,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/d7990e5a524a0138397a44a148fc5bb8.jpg
2026-05-22,54,RE,--,True,False,90,--,My Love,Westlife,Unbreakable: The Greatest Hits,9,9,1,45,27,2,16548262,2630,11814570,0.82,0.08,0.09,80696,74,0,16,0,80,54,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/1981de54e04d4d64cd124ad5a1b3bafc.jpg
2026-05-22,55,'-2,53,False,False,88,-0.04,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,6,4,3,30,12,6,13080375,1601,41113800,0.63,0.05,0.32,67032,48,27,13,92,65,9,34,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,56,'-22,34,False,False,84,-0.46,My Own Worst Enemy,Lit,A Place in the Sun,1,1,1,5,3,2,11720362,2050,10233270,0.8,0.09,0.11,60382,10,46,28,155,141,2,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/7d8b7d44df2c1365918fccef438e2640.jpg
2026-05-22,57,'-26,31,False,False,84,-0.48,Eventually,Tame Impala,Currents,1,1,1,5,3,2,11688600,2044,11475720,0.79,0.09,0.12,60571,10,48,26,163,132,4,14,2,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-22,58,NEW,--,True,False,82,--,nOtHiNg LiKe BeInG iN lOvE,Maisie Peters,Florescence,10,10,1,50,30,2,13138125,2298,10323630,0.81,0.09,0.1,67326,82,0,0,0,0,58,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,59,NEW,--,True,False,82,--,Doll,Malcolm Todd,Malcolm Todd,10,10,1,50,30,2,15448125,2701,12130830,0.81,0.09,0.1,79086,82,0,0,0,0,59,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,60,'-5,55,False,False,81,-0.1,Honey,Taylor Swift,The Life of a Showgirl,5,3,3,25,9,6,13201650,1282,34562700,0.68,0.04,0.28,60809,40,27,14,90,70,10,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-22,61,'+28,89,False,False,79,0.39,When You're Looking Like That - Single Remix,Westlife,Coast to Coast (Expanded Edition),6,6,1,30,18,2,10487400,1834,10301040,0.79,0.09,0.12,54383,50,17,12,57,61,9,16,3,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-22,62,'-20,42,False,False,79,-0.19,Summertime,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,6,6,1,30,18,2,14085225,2463,12288960,0.8,0.09,0.11,72485,50,29,0,98,0,42,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-22,63,'-20,43,False,False,79,-0.19,Party Poison,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,6,6,1,30,18,2,12915787,2258,11272410,0.8,0.09,0.11,66500,50,29,0,98,0,43,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-22,64,'-20,44,False,False,79,-0.19,Goodnite Dr. Death,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,6,6,1,30,18,2,13851337,2422,12085650,0.8,0.09,0.11,71288,50,29,0,98,0,44,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-22,65,'-20,45,False,False,79,-0.19,DESTROYA,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,6,6,1,30,18,2,14085225,2463,12288960,0.8,0.09,0.11,72485,50,29,0,98,0,45,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
2026-05-22,66,NEW,--,True,False,74,--,You You You,Maisie Peters,Florescence,9,9,1,45,27,2,12967762,2268,11317590,0.8,0.09,0.11,66766,74,0,0,0,0,66,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,67,NEW,--,True,False,74,--,Vampire Time,Maisie Peters,Florescence,9,9,1,45,27,2,13123687,2295,11453130,0.8,0.09,0.11,67564,74,0,0,0,0,67,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,68,NEW,--,True,False,74,--,OlD fAsHiOnEd,Maisie Peters,Florescence,9,9,1,45,27,2,12422025,2172,10843200,0.8,0.09,0.11,63973,74,0,0,0,0,68,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,69,NEW,--,True,False,74,--,MaRy JaNeS,Maisie Peters,Florescence,9,9,1,45,27,2,13929300,2435,12153420,0.8,0.09,0.11,71687,74,0,0,0,0,69,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,70,RE,--,False,False,74,--,John Hughes Movie,Maisie Peters,You Signed Up For This,9,9,1,45,27,2,12681900,2218,11069100,0.8,0.09,0.11,65303,74,0,0,0,0,7,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/1897b73a7f3738702c40a27c84dbca99.jpg
2026-05-22,71,RE,--,False,False,74,--,I’m Trying (Not Friends),Maisie Peters,You Signed Up For This,9,9,1,45,27,2,12655912,2213,11046510,0.8,0.09,0.11,65170,74,0,0,0,0,1,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/1897b73a7f3738702c40a27c84dbca99.jpg
2026-05-22,72,NEW,--,True,False,74,--,iF yOu LeT mE (wItH mArCuS mUmFoRd),Maisie Peters,Florescence,9,9,1,45,27,2,12577950,2199,10978740,0.8,0.09,0.11,64771,74,0,0,0,0,72,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,73,NEW,--,True,False,74,--,hOuSeS,Maisie Peters,Florescence,9,9,1,45,27,2,12811837,2240,11182050,0.8,0.09,0.11,65968,74,0,0,0,0,73,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,74,NEW,--,True,False,74,--,FlAt EaRtHeR,Maisie Peters,Florescence,9,9,1,45,27,2,12318075,2154,10752840,0.8,0.09,0.11,63441,74,0,0,0,0,74,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,75,NEW,--,True,False,74,--,concrete,Malcolm Todd,Malcolm Todd,9,9,1,45,27,2,13305600,2326,11611260,0.8,0.09,0.11,68495,74,0,0,0,0,75,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,76,NEW,--,True,False,74,--,Audrey Hepburn,Maisie Peters,Florescence,9,9,1,45,27,2,11746350,2054,10255860,0.8,0.09,0.11,60515,74,0,0,0,0,76,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5b13efa64fe46d3906963c4fb4725.jpg
2026-05-22,77,'-5,72,False,False,74,0.07,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,11342100,1983,11136870,0.79,0.09,0.12,58786,42,20,12,69,60,6,38,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,78,'-16,62,False,False,74,-0.12,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,9681787,1693,10865790,0.77,0.09,0.14,50610,34,25,15,84,78,7,55,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,79,'-44,35,False,False,74,-0.45,Pork and Beans,Weezer,Weezer (Deluxe Edition),1,1,1,5,3,2,9702000,1696,10888380,0.77,0.09,0.14,50715,10,40,24,134,120,5,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/e6ea145e22093f2a03b54dafe61da18b.jpg
2026-05-22,80,'-41,39,False,False,73,-0.31,Nothing Really Matters,Madonna,Ray of Light,5,5,1,25,15,2,11896500,2080,11679030,0.79,0.09,0.12,61642,42,31,0,106,0,39,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-22,81,'-41,40,False,False,73,-0.31,Candy Perfume Girl,Madonna,Ray of Light,5,5,1,25,15,2,12566400,2197,12334140,0.79,0.09,0.12,65093,42,31,0,106,0,40,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-22,82,'+1,83,False,False,70,0.08,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),4,4,1,20,12,2,12243000,2140,12017880,0.79,0.09,0.12,63427,34,19,17,65,89,1,61,2,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-22,83,'-17,66,False,False,70,-0.07,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10510500,1838,11791980,0.77,0.09,0.14,54915,34,22,14,75,73,15,36,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,84,'-14,70,False,False,70,-0.01,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,10955175,1915,12288960,0.77,0.09,0.14,57225,34,21,15,71,75,1,56,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,85,'-16,69,False,False,68,-0.04,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,8021475,1403,10504350,0.76,0.09,0.16,42406,34,21,13,71,66,20,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
