Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2026-01-30,12,'+5,17,False,False,221,0.27,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,16,16,1,80,48,2,22545600,3943,11069100,0.84,0.09,0.07,113421,130,52,38,5,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-01-30,13,'-9,4,False,False,199,-0.22,Blue Valentine,NMIXX,Blue Valentine,7,7,1,35,21,2,9176475,1605,10301040,0.77,0.09,0.14,47985,58,76,63,1,14,6,https://lastfm.freetls.fastly.net/i/u/300x300/0f02d5e23e1ee4763e13c17f80bd9030.jpg
2026-01-30,14,'-5,9,False,False,185,-0.1,Down,blink-182,blink-182,11,5,5,55,15,10,16135350,1282,57604500,0.62,0.03,0.35,75117,80,61,42,1,47,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,15,'-10,5,False,False,181,-0.25,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,Love Drunk,6,6,1,30,18,2,8905050,1557,11656440,0.76,0.09,0.16,47047,50,72,58,3,21,3,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-30,16,'-10,6,False,False,179,-0.2,bad enough,Madison Beer,locket,15,9,5,75,27,10,21353062,2240,55910250,0.67,0.05,0.28,100688,112,66,0,6,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,17,'-6,11,False,False,173,-0.08,Somebody Told Me,The Killers,Hot Fuss,10,10,1,50,30,2,13109250,2293,10301040,0.81,0.09,0.1,67179,82,56,33,11,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,18,'+19,37,False,False,159,0.35,Wood,Taylor Swift,The Life of a Showgirl,10,10,1,50,30,2,14986125,2620,11769390,0.81,0.09,0.1,76734,82,35,41,5,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,19,'-5,14,False,False,151,-0.17,Body Better,Maisie Peters,Body Better,15,5,3,75,15,6,21006562,1224,33003990,0.78,0.03,0.19,78568,96,54,0,3,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/d7990e5a524a0138397a44a148fc5bb8.jpg
2026-01-30,20,'+7,27,True,False,151,0.0,On Top,The Killers,Hot Fuss,10,8,3,50,24,6,13224750,1850,31174199,0.68,0.06,0.26,67767,80,45,24,20,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,21,'-11,10,False,False,151,-0.21,Heart Heart Heartbreak,Boys Like Girls,Love Drunk,6,6,1,30,18,2,8523900,1490,11159460,0.76,0.09,0.16,45045,50,57,43,10,6,2,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-30,22,'+10,32,True,False,146,0.06,Jenny Was a Friend of Mine,The Killers,Hot Fuss,10,10,1,50,30,2,14495250,2535,11385360,0.81,0.09,0.1,74235,82,41,21,22,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,23,'-7,16,False,False,140,-0.2,After LIKE,IVE,After LIKE,5,5,1,25,15,2,7103250,1242,11159460,0.73,0.08,0.18,38115,42,52,44,1,67,5,https://lastfm.freetls.fastly.net/i/u/300x300/28ef1a80f80920cb8c84192ad66f8aac.jpg
2026-01-30,24,'-9,15,False,False,137,-0.23,Supermassive Black Hole,Muse,Black Holes and Revelations,5,5,1,25,15,2,7059937,1234,11091690,0.73,0.08,0.18,37884,42,53,40,3,10,2,https://lastfm.freetls.fastly.net/i/u/300x300/e6d4821f6a554c7bc882a9fa75070dfe.jpg
2026-01-30,25,'-13,12,False,False,133,-0.29,Always,blink-182,blink-182,3,3,1,15,9,2,3898125,681,10210680,0.65,0.07,0.27,22197,26,56,50,3,50,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,26,'+15,41,False,False,132,0.23,Tears,Sabrina Carpenter,Man’s Best Friend,9,9,1,45,27,2,12058200,2109,10526940,0.8,0.09,0.11,62111,74,32,24,14,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,27,'-8,19,False,False,131,-0.22,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,5,5,1,25,15,2,7276500,1272,11430540,0.73,0.08,0.18,39039,42,50,37,8,26,2,https://lastfm.freetls.fastly.net/i/u/300x300/b01817dacd044f7d9389e6b69933330b.png
2026-01-30,28,'-2,26,False,False,129,-0.16,Boss of Me,They Might Be Giants,Mink Car,5,5,1,25,15,2,6684562,1169,10504350,0.73,0.08,0.18,35882,42,46,39,4,10,2,https://lastfm.freetls.fastly.net/i/u/300x300/7f8bd6cc13e242d181baae4d0db5c0cb.png
2026-01-30,29,'-1,28,False,False,126,-0.14,As you Wish,WJSN,As You Wish,5,5,1,25,15,2,6597937,1154,10368810,0.73,0.08,0.18,35420,42,44,38,1,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8bfa5719141259e500e2dd7a6941825.jpg
2026-01-30,30,'-12,18,False,False,124,-0.28,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,5382300,941,10572120,0.7,0.08,0.22,29547,34,51,37,3,18,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,31,'-1,30,False,False,122,-0.15,All These Things That I've Done,The Killers,Hot Fuss,7,7,1,35,21,2,9924337,1735,11136870,0.77,0.09,0.14,51870,58,43,19,30,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,32,'+3,35,True,False,119,-0.02,for the night,Madison Beer,locket,10,10,1,50,30,2,13715625,2399,10775430,0.81,0.09,0.1,70266,82,36,0,32,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,33,'+1,34,True,False,119,-0.05,Midnight Show,The Killers,Hot Fuss,7,7,1,35,21,2,9459450,1654,10617300,0.77,0.09,0.14,49455,58,37,22,33,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,34,'+22,56,False,False,114,0.46,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,9,9,1,45,27,2,11902275,2082,10391400,0.8,0.09,0.11,61312,74,23,16,1,23,3,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,35,'+3,38,True,False,114,0.0,Change Your Mind,The Killers,Hot Fuss,7,7,1,35,21,2,10530712,1841,11814570,0.77,0.09,0.14,55020,58,34,21,35,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,36,'+8,44,True,False,112,0.14,you're still everything,Madison Beer,locket,10,10,1,50,30,2,15390375,2691,12085650,0.81,0.09,0.1,78792,82,29,0,36,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,37,'+9,46,False,False,112,0.14,make you mine,Madison Beer,Make You Mine,10,10,1,50,30,2,15534750,2716,12198600,0.81,0.09,0.1,79527,82,29,0,32,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/9bb6e20e6ed25ef394ad42e39eed553b.png
2026-01-30,38,'+10,48,True,False,112,0.14,healthy habit,Madison Beer,locket,10,10,1,50,30,2,13657875,2388,10730250,0.81,0.09,0.1,69972,82,29,0,38,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,39,RE,--,False,False,110,--,Midnight Sun,Zara Larsson,Midnight Sun,10,10,1,50,30,2,14726250,2575,11566080,0.81,0.09,0.1,75411,82,0,27,5,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/d0c78dc3a80e2e45ac4972089360a051.jpg
2026-01-30,40,'+2,42,True,False,105,0.0,Believe Me Natalie,The Killers,Hot Fuss,7,7,1,35,21,2,9419025,1647,10572120,0.77,0.09,0.14,49245,58,31,14,40,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,41,'-19,22,False,False,105,-0.35,Sports car,Tate McRae,So Close to What,3,1,3,15,3,6,4036725,235,31716359,0.44,0.02,0.55,22981,24,48,31,1,47,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-30,42,'+9,51,True,False,101,0.07,Glamorous Indie Rock & Roll,The Killers,Hot Fuss,7,7,1,35,21,2,9459450,1654,10617300,0.77,0.09,0.14,49455,58,28,13,42,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,43,'+9,52,True,False,101,0.07,Everything Will Be Alright,The Killers,Hot Fuss,7,7,1,35,21,2,11015812,1926,12356730,0.77,0.09,0.14,57540,58,28,13,43,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,44,'-1,43,False,False,100,0.0,Andy You're a Star,The Killers,Hot Fuss,7,7,1,35,21,2,9883912,1728,11091690,0.77,0.09,0.14,51660,58,30,11,43,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-01-30,45,'-12,33,False,False,98,-0.28,Feeling This,blink-182,blink-182,3,3,1,15,9,2,3924112,686,10278450,0.65,0.07,0.27,22344,26,40,30,1,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,46,'-23,23,False,False,96,-0.4,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,2616075,457,10278450,0.58,0.06,0.36,15960,18,48,28,10,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-30,47,'-11,36,False,False,95,-0.22,angel wings,Madison Beer,locket,7,7,1,35,21,2,9439237,1651,10594710,0.77,0.09,0.14,49350,58,36,0,36,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,48,'+31,79,False,False,94,1.41,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,12,4,5,60,12,10,16597350,967,54328950,0.64,0.02,0.33,70854,82,11,0,1,49,5,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2026-01-30,49,'+9,58,False,False,94,0.27,House Tour,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8610525,1505,11272410,0.76,0.09,0.16,45500,50,22,20,15,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,50,'+4,54,False,False,94,0.11,Opalite,Taylor Swift,The Life of a Showgirl,5,4,2,25,12,4,7579687,1060,23809860,0.63,0.06,0.31,40656,41,25,26,2,18,4,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,51,'+12,63,False,False,90,0.48,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,7,5,3,35,15,6,9398812,1174,31648590,0.62,0.05,0.33,49140,56,18,14,3,45,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-30,52,'-7,45,False,False,88,-0.1,nothing at all,Madison Beer,locket,7,7,1,35,21,2,10651987,1862,11950110,0.77,0.09,0.14,55650,58,29,0,45,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,53,'-6,47,False,False,88,-0.1,locket theme,Madison Beer,locket,7,7,1,35,21,2,10732837,1876,12040470,0.77,0.09,0.14,56070,58,29,0,47,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,54,'-5,49,False,False,88,-0.1,complexity,Madison Beer,locket,7,7,1,35,21,2,10187100,1781,11430540,0.77,0.09,0.14,53235,58,29,0,49,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,55,'-5,50,False,False,88,-0.1,bittersweet,Madison Beer,locket,7,7,1,35,21,2,10267950,1795,11520900,0.77,0.09,0.14,53655,58,29,0,50,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-01-30,56,'-3,53,False,False,86,0.01,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,3,2,20,9,4,5532450,725,21731580,0.59,0.05,0.37,30366,33,25,26,7,39,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-30,57,'+13,70,False,False,80,0.48,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,6,6,1,30,18,2,8506575,1487,11136870,0.76,0.09,0.16,44954,50,16,12,6,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-30,58,'-19,39,False,False,72,-0.36,Father Figure,Taylor Swift,The Life of a Showgirl,1,1,1,5,3,2,1452412,254,11407950,0.42,0.05,0.53,10626,10,33,28,1,18,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,59,RE,--,False,False,71,--,Honey,Taylor Swift,The Life of a Showgirl,5,3,3,25,9,6,7334250,769,34562700,0.55,0.04,0.41,39347,40,0,30,26,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,60,'+14,74,False,False,65,0.35,Iris,Goo Goo Dolls,Dizzy Up the Girl,4,4,1,20,12,2,5855850,1024,11498310,0.7,0.08,0.22,32130,34,14,15,2,35,1,https://lastfm.freetls.fastly.net/i/u/300x300/f650f979f3613c2f3f32570500350552.jpg
2026-01-30,61,'+37,98,False,False,64,1.67,TIT FOR TAT,Tate McRae,TIT FOR TAT,8,2,5,40,6,10,11064900,483,54328950,0.55,0.02,0.43,50610,56,7,0,36,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/bff968107560af9b62a3e20d53dfc55b.jpg
2026-01-30,62,'-3,59,False,False,63,-0.05,Actually Romantic,Taylor Swift,The Life of a Showgirl,4,2,3,20,6,6,6098400,533,35918100,0.5,0.03,0.47,33453,32,19,10,2,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,63,RE,--,True,False,58,--,What is Love?,TWICE,What is Love?,7,7,1,35,21,2,10813687,1891,12130830,0.77,0.09,0.14,56490,58,0,0,63,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/ec18d8cc76a5690887f84ecaae4d63ac.jpg
2026-01-30,64,RE,--,False,False,57,--,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8264025,1445,10820610,0.76,0.09,0.16,43680,50,0,6,6,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,65,RE,--,False,False,57,--,Go Go Juice,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,9355500,1635,12243780,0.76,0.09,0.16,49413,50,0,6,11,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,66,'+6,72,False,False,53,0.02,Diet Mountain Dew,Lana Del Rey,Born to Die (Deluxe Version),3,1,3,15,3,6,4158000,242,32665140,0.44,0.02,0.55,23667,24,15,13,8,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/577a16cbdd48ecf3e520f2f005c40e5e.jpg
2026-01-30,67,RE,--,False,False,52,--,The Story of Us (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),7,1,7,35,3,14,9095625,227,71474760,0.44,0.01,0.55,47565,52,0,0,1,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/caa5a586b599869e10542593928b5fdf.jpg
2026-01-30,68,RE,--,False,False,51,--,CANCELLED!,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,7088812,1239,11136870,0.73,0.08,0.18,38038,42,0,8,15,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-30,69,RE,--,False,False,50,--,We Almost Broke Up Again Last Night,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8160075,1427,10685070,0.76,0.09,0.16,43134,50,0,0,15,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,70,RE,--,False,False,50,--,SWEET TALKER,TWICE,What Is Love,6,6,1,30,18,2,8887725,1554,11633850,0.76,0.09,0.16,46956,50,0,0,18,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/8c1442a7f8451ce95b1c1866dd1300fc.jpg
2026-01-30,71,RE,--,False,False,50,--,Sugar Talking,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8731800,1527,11430540,0.76,0.09,0.16,46137,50,0,0,31,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,72,RE,--,False,False,50,--,SAY YES,TWICE,Summer Nights,6,6,1,30,18,2,8316000,1454,10888380,0.76,0.09,0.16,43953,50,0,0,13,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/86ac21ab36bbd416b225228745866bfe.jpg
2026-01-30,73,RE,--,False,False,50,--,Nobody’s Son,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8246700,1442,10798020,0.76,0.09,0.16,43589,50,0,0,28,9,2,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,74,RE,--,False,False,50,--,Never Getting Laid,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,9112950,1593,11927520,0.76,0.09,0.16,48139,50,0,0,21,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,75,RE,--,False,False,50,--,HO!,TWICE,What Is Love,6,6,1,30,18,2,8575875,1499,11227230,0.76,0.09,0.16,45318,50,0,0,34,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/8c1442a7f8451ce95b1c1866dd1300fc.jpg
2026-01-30,76,RE,--,False,False,50,--,Goodbye,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8541225,1493,11182050,0.76,0.09,0.16,45136,50,0,0,26,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,77,RE,--,False,False,50,--,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,Man’s Best Friend,6,6,1,30,18,2,8887725,1554,11633850,0.76,0.09,0.16,46956,50,0,0,24,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-30,78,RE,--,False,False,50,--,DEJAVU,TWICE,Summer Nights,6,6,1,30,18,2,9459450,1654,12379320,0.76,0.09,0.16,49959,50,0,0,1,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/86ac21ab36bbd416b225228745866bfe.jpg
2026-01-30,79,'-8,71,False,False,50,-0.04,Midnight Rain,Taylor Swift,Midnights (3am Edition),3,1,3,15,3,6,3941437,229,30970890,0.44,0.02,0.55,22442,24,15,9,1,80,2,https://lastfm.freetls.fastly.net/i/u/300x300/8cf29cb75e6adfb8700b1665105a0ac8.jpg
2026-01-30,80,'-18,62,False,False,50,-0.21,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,1388887,242,10910970,0.42,0.05,0.53,10164,10,18,20,2,65,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2026-01-30,81,RE,--,False,False,49,--,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,7507500,1312,11791980,0.73,0.08,0.18,40271,42,0,6,15,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-30,82,'-25,57,False,False,49,-0.34,Love Drunk,Boys Like Girls,Love Drunk,1,1,1,5,3,2,1495725,261,11746800,0.42,0.05,0.53,10941,10,22,15,5,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-30,83,'-3,80,False,False,47,0.21,I Miss You,blink-182,blink-182,3,3,1,15,9,2,4357237,762,11407950,0.65,0.07,0.27,24794,26,11,8,3,41,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,84,RE,--,False,False,46,--,Girl Like Me,PinkPantheress,Fancy That,4,4,1,20,12,2,5590200,977,10978740,0.7,0.08,0.22,30681,34,0,11,34,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-01-30,85,'-4,81,False,False,46,0.24,Violence,blink-182,blink-182,3,3,1,15,9,2,4019400,703,10526940,0.65,0.07,0.27,22883,26,11,7,15,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,86,'-4,82,False,False,46,0.24,The Fallen Interlude,blink-182,blink-182,3,3,1,15,9,2,3915450,684,10255860,0.65,0.07,0.27,22295,26,11,7,18,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,87,'-4,83,False,False,46,0.24,Stockholm Syndrome Interlude,blink-182,blink-182,3,3,1,15,9,2,4097362,716,10730250,0.65,0.07,0.27,23324,26,11,7,44,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,88,'-4,84,False,False,46,0.24,Stockholm Syndrome,blink-182,blink-182,3,3,1,15,9,2,4106025,718,10752840,0.65,0.07,0.27,23373,26,11,7,20,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,89,'-4,85,False,False,46,0.24,Obvious,blink-182,blink-182,3,3,1,15,9,2,4712400,824,12334140,0.65,0.07,0.27,26803,26,11,7,5,24,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,90,'-4,86,False,False,46,0.24,Go,blink-182,blink-182,3,3,1,15,9,2,4383225,766,11475720,0.65,0.07,0.27,24941,26,11,7,42,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-30,91,'-4,87,False,False,44,0.26,I'm Lost Without You,blink-182,blink-182,3,3,1,15,9,2,4218637,737,11046510,0.65,0.07,0.27,24010,26,10,6,45,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
