Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-02-27,13,'+29,42,True,False,248,2.35,Nothingmore,After,After EP,28,28,1,140,84,2,46604250,8149,12198600,0.87,0.1,0.04,231007,226,22,0,74,0,13,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-02-27,14,'-7,7,False,False,216,0.14,Eventually,Tame Impala,Currents,21,16,3,105,48,6,40910100,5621,45902880,0.79,0.07,0.14,192402,159,57,0,190,0,7,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,15,'-11,4,False,False,199,-0.02,Father Figure,Taylor Swift,The Life of a Showgirl,11,11,1,55,33,2,31953075,5588,11407950,0.86,0.1,0.05,159390,90,60,49,203,245,1,22,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,16,'-1,15,False,False,195,0.61,Down,blink-182,blink-182,17,11,5,85,33,10,33737550,3848,69125400,0.71,0.05,0.23,157388,128,36,31,121,159,1,52,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-02-27,17,'-9,8,False,False,193,0.1,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,12,11,2,60,33,4,30948225,4942,21144240,0.83,0.08,0.09,151018,97,52,44,175,222,3,22,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,18,'-9,9,False,False,178,0.05,My Own Worst Enemy,Lit,A Place in the Sun,11,3,5,55,9,10,31254300,2278,81866160,0.68,0.03,0.28,133476,74,50,54,169,272,2,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/7d8b7d44df2c1365918fccef438e2640.jpg
2026-02-27,19,'-13,6,False,False,177,-0.09,Stateside,PinkPantheress,Fancy That,12,6,5,60,18,10,32986800,3845,74004840,0.7,0.05,0.25,156989,88,58,31,194,156,3,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-02-27,20,'-15,5,False,False,174,-0.13,Reality in Motion,Tame Impala,Currents,14,14,1,70,42,2,32622975,5433,12198600,0.86,0.09,0.05,159054,114,60,0,200,0,5,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,21,'-11,10,False,False,163,0.12,Wood,Taylor Swift,The Life of a Showgirl,10,10,1,50,30,2,26975025,4717,11769390,0.85,0.1,0.06,135198,82,43,38,146,192,5,22,2,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,22,'-1,21,False,False,155,0.42,Always,blink-182,blink-182,12,10,3,60,30,6,23388750,2954,40842720,0.74,0.06,0.2,110985,96,32,27,109,139,3,55,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-02-27,23,'-20,3,False,False,151,-0.33,Smile Like You Mean It,The Killers,Hot Fuss,3,3,1,15,9,2,24376275,2842,53199450,0.7,0.05,0.24,115640,26,67,58,226,292,2,7,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,24,RE,--,False,False,148,--,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,20,12,6,100,36,12,26334000,2763,62077320,0.69,0.05,0.26,122093,148,0,0,0,0,1,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,25,'+4,29,False,False,137,0.59,Honey,Taylor Swift,The Life of a Showgirl,11,11,1,55,33,2,23469600,3848,11520900,0.84,0.09,0.07,114464,90,25,22,86,114,19,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,26,RE,--,False,False,135,--,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,18,13,3,90,39,6,27027000,3413,35375940,0.78,0.06,0.16,124474,135,0,0,0,0,15,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,27,'-13,14,False,False,128,0.03,She's So Mean,Matchbox Twenty,North (Deluxe Edition),6,2,3,30,6,6,28912537,1330,59750550,0.74,0.02,0.24,107590,42,37,49,124,249,1,85,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2026-02-27,28,'+3,31,True,False,114,0.39,'Cause I'm a Man,Tame Impala,Currents,11,11,1,55,33,2,18757200,3281,10526940,0.83,0.09,0.07,94801,90,24,0,82,0,28,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,29,RE,--,False,False,102,--,What's My Age Again?,blink-182,Enema of the State,15,7,3,75,21,6,22912312,1869,35985870,0.77,0.04,0.19,93100,102,0,0,0,0,1,62,2,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-02-27,30,'+59,89,False,False,100,1.7,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,10,10,1,50,30,2,15214237,2419,10865790,0.82,0.08,0.09,74228,82,11,7,37,38,7,43,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,31,'-11,20,False,False,100,-0.1,Somebody Told Me,The Killers,Hot Fuss,5,4,2,25,12,4,14420175,2063,20602080,0.76,0.07,0.17,70378,41,33,26,111,132,10,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,32,NEW,--,True,False,92,--,Where's My Phone?,Mitski,Nothing's About to Happen to Me,14,4,5,70,12,10,19727400,985,55345500,0.68,0.02,0.3,79051,92,0,0,0,0,32,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5be1b77c3beb502c69a287b36e261996.jpg
2026-02-27,33,'+1,34,False,False,90,0.12,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,12136162,2122,10594710,0.8,0.09,0.11,62510,50,24,16,80,80,13,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,34,'-12,22,False,False,90,-0.17,She Looks So Perfect,5 Seconds of Summer,5 Seconds of Summer,3,1,3,15,3,6,16146900,706,52860600,0.65,0.02,0.34,65660,24,32,34,108,173,9,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/cdd6ecd970739e3634f26b7472cfe273.jpg
2026-02-27,35,'-10,25,False,False,85,-0.12,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,Love Drunk,3,1,3,15,3,6,13357575,1816,34969320,0.66,0.06,0.28,68761,24,29,32,97,160,3,27,3,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-02-27,36,'-12,24,False,False,84,-0.19,21 Guns,Green Day,21st Century Breakdown,3,1,3,15,3,6,17310562,825,74140380,0.58,0.02,0.4,76720,24,31,29,104,146,4,59,1,https://lastfm.freetls.fastly.net/i/u/300x300/72a314e1e9064a0418159b144fe1ad72.jpg
2026-02-27,37,'-18,19,False,False,84,-0.25,American Idiot,Green Day,American Idiot,2,2,1,10,6,2,13138125,1378,30970890,0.69,0.05,0.26,60914,18,33,33,112,168,1,65,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-02-27,38,'-27,11,False,False,80,-0.4,Crush,David Archuleta,David Archuleta,3,1,3,15,3,6,14408625,756,56587950,0.6,0.02,0.38,63252,24,40,16,134,82,11,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/46175fbf77644a42923d1dab3156b886.png
2026-02-27,39,'+32,71,False,False,78,0.56,Actually Romantic,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,12196800,2132,11972700,0.79,0.09,0.12,63189,50,15,13,50,65,2,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-02-27,40,'-27,13,False,False,78,-0.38,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,0,0,0,0,0,0,12081300,2112,0,0.9,0.1,0.0,58912,0,37,41,126,205,5,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-02-27,41,'-14,27,False,False,76,-0.16,On Top,The Killers,Hot Fuss,3,3,1,15,9,2,9257325,1619,10391400,0.77,0.09,0.14,48405,26,27,23,90,119,20,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,42,'+20,62,True,False,75,0.29,Disciples,Tame Impala,Currents,7,7,1,35,21,2,14163187,2476,12356730,0.8,0.09,0.11,72884,58,17,0,58,0,42,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,43,'-26,17,False,False,75,-0.37,Hot & Sexy,Zara Larsson,Midnight Sun,0,0,0,0,0,0,13877325,1617,12108240,0.82,0.06,0.11,60144,0,35,40,119,203,6,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/d0c78dc3a80e2e45ac4972089360a051.jpg
2026-02-27,44,'-28,16,False,False,75,-0.38,Chemicals Collide,Boys Like Girls,Love Drunk,0,0,0,0,0,0,9600937,1679,0,0.9,0.1,0.0,46844,0,36,39,120,196,9,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-02-27,45,'-33,12,False,False,74,-0.44,Manchild,Sabrina Carpenter,Manchild,0,0,0,0,0,0,11411400,1746,0,0.91,0.09,0.0,52185,0,39,35,133,177,3,27,2,https://lastfm.freetls.fastly.net/i/u/300x300/02acf4d89bcc82933e1f767ed71cb910.jpg
2026-02-27,46,'+22,68,True,False,73,0.46,New Person Same Old Mistakes,Tame Impala,Currents,7,7,1,35,21,2,11919600,2084,11701620,0.79,0.09,0.12,61761,58,15,0,50,0,46,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,47,'+22,69,True,False,73,0.46,Love/Paranoia,Tame Impala,Currents,7,7,1,35,21,2,11342100,1983,11136870,0.79,0.09,0.12,58786,58,15,0,50,0,47,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,48,'-20,28,False,False,68,-0.24,Jenny Was a Friend of Mine,The Killers,Hot Fuss,2,2,1,10,6,2,10146675,1774,11385360,0.77,0.09,0.14,53025,18,26,24,89,122,22,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,49,'+3,52,False,False,67,0.0,Iris,Goo Goo Dolls,Dizzy Up the Girl,3,1,3,15,3,6,10247737,512,45993240,0.57,0.02,0.41,46410,24,20,23,67,115,2,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/f650f979f3613c2f3f32570500350552.jpg
2026-02-27,50,'-32,18,False,False,66,-0.42,Fame Is a Gun,Addison Rae,Addison,1,1,1,5,3,2,9078300,1587,11882340,0.76,0.09,0.16,47957,10,33,23,113,119,1,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/16cf624f60941f15aa0ddef16dba430e.png
2026-02-27,51,'+16,67,True,False,65,0.3,The Less I Know the Better,Tame Impala,Currents,6,6,1,30,18,2,10591350,1852,11882340,0.77,0.09,0.14,55335,50,15,0,50,0,51,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,52,'-19,33,False,False,65,-0.2,Midnight Show,The Killers,Hot Fuss,2,2,1,10,6,2,8108099,1418,10617300,0.76,0.09,0.16,42861,18,24,23,81,119,30,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,53,'+41,94,False,False,64,0.83,THIS IS FOR,TWICE,THIS IS FOR,5,1,5,25,3,10,7848225,228,61670700,0.44,0.01,0.55,41496,38,10,16,35,81,3,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/86bfdb49c71d5d763df0e5ef0685897b.jpg
2026-02-27,54,'+23,77,True,False,62,0.48,Yes I'm Changing,Tame Impala,Currents,6,6,1,30,18,2,10025400,1753,11249820,0.77,0.09,0.14,52395,50,12,0,42,0,54,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,55,'+23,78,True,False,62,0.48,The Moment,Tame Impala,Currents,6,6,1,30,18,2,11036025,1929,12379320,0.77,0.09,0.14,57645,50,12,0,42,0,55,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,56,'+23,79,True,False,62,0.48,Past Life,Tame Impala,Currents,6,6,1,30,18,2,9883912,1728,11091690,0.77,0.09,0.14,51660,50,12,0,42,0,56,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,57,'+24,81,True,False,62,0.48,Nangs,Tame Impala,Currents,6,6,1,30,18,2,10813687,1891,12130830,0.77,0.09,0.14,56490,50,12,0,42,0,57,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,58,'+24,82,True,False,62,0.48,Let It Happen,Tame Impala,Currents,6,6,1,30,18,2,10025400,1753,11249820,0.77,0.09,0.14,52395,50,12,0,42,0,58,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,59,'+24,83,True,False,62,0.48,Gossip,Tame Impala,Currents,6,6,1,30,18,2,9338175,1633,10481760,0.77,0.09,0.14,48825,50,12,0,42,0,59,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-02-27,60,'-25,35,False,False,61,-0.23,bad enough,Madison Beer,locket,1,1,1,5,3,2,8541225,995,22364100,0.67,0.05,0.28,41664,10,23,28,79,140,6,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-02-27,61,'=,61,False,False,59,0.02,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,9702000,1454,10888380,0.78,0.08,0.14,47334,42,17,0,58,0,15,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,62,'-12,50,False,False,59,-0.18,Believe Me Natalie,The Killers,Hot Fuss,2,2,1,10,6,2,8073450,1412,10572120,0.76,0.09,0.16,42679,18,21,20,72,103,35,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,63,'-40,23,False,False,59,-0.44,Sports car,Tate McRae,So Close to What,0,0,0,0,0,0,8073450,706,10572120,0.79,0.04,0.16,32830,0,31,28,106,143,1,51,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-02-27,64,'+10,74,False,False,56,0.22,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,5370750,939,10549530,0.7,0.08,0.22,29484,34,13,9,46,46,3,49,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,65,'-14,51,False,False,56,-0.22,yes baby,Madison Beer,yes baby,1,1,1,5,3,2,7848225,915,10278450,0.78,0.06,0.16,35112,10,21,25,72,127,7,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d08d47c2abef14048d69999e45a188.jpg
2026-02-27,66,'-29,37,False,False,55,-0.27,Body Better,Maisie Peters,Body Better,0,0,0,0,0,0,8402625,734,22002660,0.68,0.04,0.28,37576,0,22,33,75,166,3,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/d7990e5a524a0138397a44a148fc5bb8.jpg
2026-02-27,67,'-14,53,False,False,54,-0.19,All These Things That I've Done,The Killers,Hot Fuss,2,2,1,10,6,2,7088812,1239,11136870,0.73,0.08,0.18,38038,18,20,16,67,83,31,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,68,'-42,26,False,False,54,-0.44,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,0,0,0,0,0,0,8454600,1232,0,0.91,0.09,0.0,37807,0,28,26,96,131,5,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-02-27,69,'-15,54,False,False,53,-0.2,Change Your Mind,The Killers,Hot Fuss,2,2,1,10,6,2,6017550,1052,11814570,0.7,0.08,0.22,33012,18,19,16,66,80,35,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,70,'+5,75,False,False,53,0.18,I Can Fix Him (No Really I Can),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1,1,1,5,3,2,9338175,544,36663570,0.6,0.02,0.38,41734,10,13,30,45,152,20,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,71,'-5,66,False,False,53,0.0,Good Riddance (Time of Your Life),Green Day,Nimrod,1,1,1,5,3,2,7074375,494,33342840,0.56,0.03,0.42,34510,10,15,28,53,144,14,44,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2026-02-27,72,'-13,59,False,False,53,-0.15,What is Love?,TWICE,What is Love?,0,0,0,0,0,0,9268875,1080,12130830,0.78,0.06,0.16,41426,0,18,35,62,176,13,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ec18d8cc76a5690887f84ecaae4d63ac.jpg
2026-02-27,73,'-15,58,False,False,51,-0.18,Andy You're a Star,The Killers,Hot Fuss,2,2,1,10,6,2,5647950,987,11091690,0.7,0.08,0.22,30996,18,18,15,62,75,41,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,74,'-18,56,False,False,50,-0.19,Glamorous Indie Rock & Roll,The Killers,Hot Fuss,2,2,1,10,6,2,5405400,945,10617300,0.7,0.08,0.22,29673,18,18,14,62,74,42,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,75,'-18,57,False,False,50,-0.19,Everything Will Be Alright,The Killers,Hot Fuss,2,2,1,10,6,2,6294750,1100,12356730,0.7,0.08,0.22,34524,18,18,14,62,74,43,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-02-27,76,'-44,32,False,False,50,-0.39,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,0,0,0,0,0,0,7059937,987,0,0.92,0.08,0.0,30996,0,24,26,82,130,9,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-02-27,77,'+11,88,False,False,46,0.21,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4253287,743,11136870,0.65,0.07,0.27,24206,26,11,9,38,48,6,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,78,'-29,49,False,False,46,-0.38,Heart Heart Heartbreak,Boys Like Girls,Love Drunk,0,0,0,0,0,0,5682600,993,0,0.9,0.1,0.0,27720,0,22,24,74,124,10,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-02-27,79,'-49,30,False,False,44,-0.47,Blue Valentine,NMIXX,Blue Valentine,0,0,0,0,0,0,5243700,458,10301040,0.73,0.04,0.23,22393,0,24,20,83,102,1,18,6,https://lastfm.freetls.fastly.net/i/u/300x300/0f02d5e23e1ee4763e13c17f80bd9030.jpg
2026-02-27,80,RE,--,False,False,42,--,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,5,1,25,15,2,7420875,1297,11656440,0.73,0.08,0.18,39809,42,0,0,0,0,38,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-02-27,81,'-45,36,False,False,40,-0.49,2 hands,Tate McRae,So Close to What,0,0,0,0,0,0,4062712,710,0,0.9,0.1,0.0,19824,0,23,17,78,85,1,51,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-02-27,82,'-27,55,False,False,38,-0.4,healthy habit,Madison Beer,locket,1,1,1,5,3,2,4097362,716,10730250,0.65,0.07,0.27,23324,10,18,10,63,53,38,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-02-27,83,'-20,63,False,False,38,-0.33,for the night,Madison Beer,locket,1,1,1,5,3,2,4114687,719,10775430,0.65,0.07,0.27,23422,10,17,11,57,56,33,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-02-27,84,RE,--,False,False,37,--,After LIKE,IVE,After LIKE,3,3,1,15,9,2,5682600,993,11159460,0.7,0.08,0.22,31185,26,0,11,0,59,1,72,5,https://lastfm.freetls.fastly.net/i/u/300x300/28ef1a80f80920cb8c84192ad66f8aac.jpg
2026-02-27,85,'-25,60,False,False,37,-0.39,Feeling This,blink-182,blink-182,0,0,0,0,0,0,3924112,686,0,0.9,0.1,0.0,19152,0,18,19,61,98,1,37,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-02-27,86,'-21,65,False,False,36,-0.35,you're still everything,Madison Beer,locket,1,1,1,5,3,2,4617112,807,12085650,0.65,0.07,0.27,26264,10,16,10,55,53,36,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-02-27,87,'-2,85,False,False,35,-0.17,locket theme,Madison Beer,locket,1,1,1,5,3,2,4599787,804,12040470,0.65,0.07,0.27,26166,10,12,13,42,69,47,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-02-27,88,'+2,90,False,False,35,-0.05,DEJAVU,TWICE,Summer Nights,0,0,0,0,0,0,6306300,1102,0,0.9,0.1,0.0,30744,0,11,24,37,124,1,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/86ac21ab36bbd416b225228745866bfe.jpg
2026-02-27,89,RE,--,False,False,34,--,r e f l e c t i o n s,alyzea,dream OS,4,4,1,20,12,2,5532450,967,10865790,0.7,0.08,0.22,30366,34,0,0,0,0,33,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
