Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-04-10,45,'-25,20,False,False,144,-0.19,Honey,Taylor Swift,The Life of a Showgirl,6,4,3,30,12,6,24936450,2821,57604500,0.69,0.05,0.26,118041,48,53,43,178,216,10,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,46,'-22,24,False,False,135,-0.2,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,20183625,3295,10572120,0.84,0.09,0.07,98490,42,50,43,168,215,3,28,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,47,'-20,27,False,False,132,-0.19,Opalite,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,21223125,3711,11904930,0.83,0.09,0.07,107184,42,48,42,162,210,2,28,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,48,'-40,8,False,False,132,-0.46,Troublemaker,Weezer,Weezer (Red Album),2,2,1,10,6,2,20876625,3651,10933560,0.84,0.09,0.07,105245,18,72,42,243,210,3,25,2,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-04-10,49,NEW,--,True,False,130,--,I'M ACTUALLY KINDA FAMOUS,Slayyyter,WOR$T GIRL IN AMERICA,16,16,1,80,48,2,21067200,3685,10346220,0.84,0.09,0.07,106028,130,0,0,0,0,49,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-10,50,'-18,32,False,False,126,-0.18,Father Figure,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,20333775,3556,11407950,0.83,0.09,0.07,102718,42,45,39,153,196,1,28,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,51,NEW,--,True,False,114,--,Joy. (feat. Amma & Absolutely),RAYE,THIS MUSIC MAY CONTAIN HOPE.,14,14,1,70,42,2,20616750,3605,11566080,0.83,0.09,0.07,104139,114,0,0,0,0,51,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-04-10,52,'-34,18,False,False,113,-0.38,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,17117100,2533,10346220,0.84,0.08,0.08,80325,26,54,33,182,166,1,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-10,53,'-24,29,False,False,111,-0.29,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,18018000,2625,11791980,0.83,0.08,0.09,84203,26,47,38,157,194,15,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-10,54,'-11,43,False,False,92,-0.29,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,13831125,2419,10865790,0.81,0.09,0.1,70854,26,38,28,129,144,7,49,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-10,55,'-10,45,False,False,89,-0.26,Wood,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,13487512,2358,11769390,0.8,0.09,0.11,69426,26,36,27,121,138,5,28,2,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,56,'-30,26,False,False,86,-0.47,Crush,David Archuleta,David Archuleta,0,0,0,0,0,0,12967762,2268,0,0.9,0.1,0.0,63252,0,48,38,162,194,11,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/46175fbf77644a42923d1dab3156b886.png
2026-04-10,57,'-27,30,False,False,85,-0.45,She Looks So Perfect,5 Seconds of Summer,5 Seconds of Summer,0,0,0,0,0,0,12110175,2118,0,0.9,0.1,0.0,59094,0,46,39,155,195,9,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/cdd6ecd970739e3634f26b7472cfe273.jpg
2026-04-10,58,'-25,33,False,False,81,-0.46,Cake by the Ocean,DNCE,DNCE,0,0,0,0,0,0,12084187,2113,0,0.9,0.1,0.0,58968,0,44,37,149,185,22,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/3f189d15458e5f24735937059b3426f1.jpg
2026-04-10,59,'+12,71,False,False,80,0.18,love is embarrassing,Olivia Rodrigo,GUTS,6,6,1,30,18,2,13773375,2408,12017880,0.8,0.09,0.11,70889,50,20,10,68,51,8,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-10,60,'+1,61,False,False,79,-0.12,get him back!,Olivia Rodrigo,GUTS,5,5,1,25,15,2,12967762,2016,11317590,0.81,0.08,0.11,63252,42,27,10,90,51,7,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-10,61,RE,--,False,False,78,--,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,10,6,5,50,18,10,13224750,1388,51956999,0.59,0.04,0.37,67767,78,0,0,0,0,1,28,3,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-04-10,62,'-7,55,False,False,78,-0.2,Obvious,After,After EP,2,2,1,10,6,2,10556700,1846,10368810,0.79,0.09,0.12,54739,18,29,31,97,158,9,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-10,63,'-7,56,False,False,78,-0.2,Nothingmore,After,After EP,2,2,1,10,6,2,12427800,2173,12198600,0.79,0.09,0.12,64379,18,29,31,97,158,10,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-10,64,'-7,57,False,False,78,-0.2,Lichen,After,After EP,2,2,1,10,6,2,11203500,1959,11001330,0.79,0.09,0.12,58072,18,29,31,97,159,8,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-10,65,'-7,58,False,False,78,-0.2,Ever,After,After EP,2,2,1,10,6,2,12358500,2161,12130830,0.79,0.09,0.12,64022,18,29,31,97,157,6,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-10,66,'-7,59,False,False,78,-0.2,300 dreams,After,After EP,2,2,1,10,6,2,12427800,2173,12198600,0.79,0.09,0.12,64379,18,29,31,97,157,7,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/ed83fd3c0a9f28cdfb21020787861641.jpg
2026-04-10,67,NEW,--,True,False,74,--,Wet Hair,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,13097700,2290,11430540,0.8,0.09,0.11,67431,74,0,0,0,0,67,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,68,NEW,--,True,False,74,--,Sex and the city,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,12162150,2127,10617300,0.8,0.09,0.11,62643,74,0,0,0,0,68,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,69,NEW,--,True,False,74,--,Phoebe,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,13331587,2331,11633850,0.8,0.09,0.11,68628,74,0,0,0,0,69,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,70,NEW,--,True,False,74,--,I Like To Touch People,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,14267137,2041,10188090,0.8,0.09,0.11,60116,74,0,0,0,0,70,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,71,NEW,--,True,False,74,--,Don't go back to his ass,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,12240112,2140,10685070,0.8,0.09,0.11,63042,74,0,0,0,0,71,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,72,NEW,--,True,False,74,--,Chateau,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,11876287,2077,10368810,0.8,0.09,0.11,61179,74,0,0,0,0,72,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,73,NEW,--,True,False,74,--,Bowling alley,Audrey Hobert,Who's the Clown?,9,9,1,45,27,2,11954250,2091,10436580,0.8,0.09,0.11,61579,74,0,0,0,0,73,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-10,74,'-11,63,False,False,74,-0.14,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,9439237,1651,10594710,0.77,0.09,0.14,49350,26,25,23,86,118,13,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,75,'-11,64,False,False,74,-0.12,Actually Romantic,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,10672200,1866,11972700,0.77,0.09,0.14,55755,26,25,23,84,118,2,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-10,76,'+22,98,False,False,71,0.69,Tears,Sabrina Carpenter,Man’s Best Friend,6,4,3,30,12,6,10718400,1406,31580820,0.64,0.05,0.3,55573,48,12,11,42,56,14,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-04-10,77,'-17,60,False,False,69,-0.24,Down,blink-182,blink-182,1,1,1,5,3,2,10267950,1539,11520900,0.78,0.08,0.14,50078,10,27,32,91,161,1,58,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-04-10,78,'=,78,False,False,68,0.19,Manchild,Sabrina Carpenter,Manchild,5,5,1,25,15,2,8558550,1496,11204640,0.76,0.09,0.16,45227,42,17,9,57,46,3,33,2,https://lastfm.freetls.fastly.net/i/u/300x300/02acf4d89bcc82933e1f767ed71cb910.jpg
2026-04-10,79,NEW,--,True,False,66,--,OLD TECHNOLOGY,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,10626000,1858,10436580,0.79,0.09,0.12,55097,66,0,0,0,0,79,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-10,80,NEW,--,True,False,66,--,CANNIBALISM!,Slayyyter,WOR$T GIRL IN AMERICA,8,8,1,40,24,2,11088000,1939,10888380,0.79,0.09,0.12,57477,66,0,0,0,0,80,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-10,81,'-35,46,False,False,66,-0.45,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),Weezer,Weezer (Red Album),1,1,1,5,3,2,10389225,1816,11656440,0.77,0.09,0.14,54285,10,36,20,120,102,28,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-04-10,82,RE,--,False,False,64,--,House Tour,Sabrina Carpenter,Man’s Best Friend,8,6,3,40,18,6,11480700,1505,33817230,0.64,0.05,0.3,59500,64,0,0,0,0,15,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-04-10,83,'-4,79,False,False,64,0.16,Smile Like You Mean It,The Killers,Hot Fuss,4,4,1,20,12,2,8125424,1421,10639890,0.76,0.09,0.16,42952,34,16,14,55,70,2,13,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-04-10,84,'-34,50,False,False,61,-0.46,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,0,0,0,0,0,0,8021475,1403,0,0.9,0.1,0.0,39144,0,33,28,112,144,20,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-04-10,85,'-31,54,False,False,59,-0.42,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,1,1,1,5,3,2,8575875,1499,11227230,0.76,0.09,0.16,45318,10,30,19,102,96,53,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/dbbfffdb6896f562264bef91f16c9f3b.jpg
2026-04-10,86,NEW,--,True,False,58,--,Thailand,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,9499875,1661,10662480,0.77,0.09,0.14,49665,58,0,0,0,0,86,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,87,NEW,--,True,False,58,--,Sweet Boy,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,11076450,1936,10165500,0.77,0.09,0.14,47355,58,0,0,0,0,87,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
