Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-08,13,'+3,16,True,False,244,0.06,4Me 4Me,Malcolm Todd,Sweet Boy,16,16,1,80,48,2,42454912,7424,11498310,0.87,0.1,0.04,210630,130,69,45,231,229,13,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-08,14,'+4,18,True,False,237,0.05,I Like To Touch People,Audrey Hobert,Who's the Clown?,16,16,1,80,48,2,44386650,6350,10188090,0.86,0.1,0.04,180348,130,67,40,226,203,14,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-08,15,'-9,6,False,False,230,-0.23,Mr. Brightside,The Killers,Hot Fuss,8,8,1,40,24,2,42284550,6602,11859750,0.87,0.09,0.04,198828,66,89,75,299,378,1,24,8,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-08,16,'-2,14,False,False,229,-0.02,BEAT UP CHANEL$,Slayyyter,WOR$T GIRL IN AMERICA,16,12,3,80,36,6,41556900,5969,34969320,0.82,0.08,0.11,195426,122,70,37,234,189,14,7,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,17,'-8,9,False,False,224,-0.18,Scotty Doesn't Know,Lustra,Left for Dead,6,6,1,30,18,2,39293100,5399,33071760,0.82,0.07,0.11,181419,50,82,92,274,462,2,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/0bc84f25b105c908d50dc57f7ee9621e.jpg
2026-05-08,18,'+2,20,True,False,214,0.21,Sore Throat,Malcolm Todd,Sweet Boy,16,16,1,80,48,2,34433437,6022,10820610,0.86,0.1,0.04,171360,130,53,31,177,157,18,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-08,19,'+2,21,True,False,214,0.21,Rockstar Boyfriend,Malcolm Todd,Sweet Boy,16,16,1,80,48,2,36815625,6438,11566080,0.86,0.1,0.04,183141,130,53,31,177,157,19,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-05-08,20,'-1,19,False,False,184,-0.01,I'm Low on Gas and You Need a Jacket,Pierce the Veil,Collide With the Sky,9,9,1,45,27,2,31834687,5302,11904930,0.86,0.09,0.05,155232,74,55,55,186,276,2,27,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-08,21,'+5,26,True,False,176,0.28,Chateau,Audrey Hobert,Who's the Clown?,15,15,1,75,45,2,26391750,4616,10368810,0.85,0.1,0.05,132020,122,41,13,138,67,21,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-08,22,'+5,27,True,False,176,0.28,Bowling alley,Audrey Hobert,Who's the Clown?,15,15,1,75,45,2,26564999,4646,10436580,0.85,0.1,0.05,132881,122,41,13,138,67,22,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-05-08,23,'-6,17,False,False,169,-0.27,OLD TECHNOLOGY,Slayyyter,WOR$T GIRL IN AMERICA,9,9,1,45,27,2,26564999,4182,10436580,0.86,0.09,0.05,126399,74,69,26,230,134,17,5,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,24,'-2,22,False,False,146,-0.12,YES GODDD,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,23700600,4144,11633850,0.84,0.09,0.07,119196,58,49,39,166,195,12,7,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,25,'-2,23,False,False,143,-0.12,CRANK,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,22222200,3886,10910970,0.84,0.09,0.07,111804,58,48,37,163,187,13,7,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,26,'-2,24,False,False,141,-0.1,My Own Worst Enemy,Lit,A Place in the Sun,7,7,1,35,21,2,20836200,3417,10233270,0.84,0.09,0.07,101696,58,46,37,156,189,2,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/7d8b7d44df2c1365918fccef438e2640.jpg
2026-05-08,27,'+2,29,False,False,132,0.0,Eventually,Tame Impala,Currents,7,7,1,35,21,2,20455050,3577,11475720,0.83,0.09,0.07,103327,58,39,35,132,177,4,12,2,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-08,28,'-3,25,False,False,128,-0.08,I'M ACTUALLY KINDA FAMOUS,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,18433800,3224,10346220,0.83,0.09,0.07,93176,58,41,29,139,145,25,5,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,29,'+62,91,True,False,124,1.1,DANCE...,Slayyyter,WOR$T GIRL IN AMERICA,12,10,3,60,30,6,22262625,3374,34969320,0.74,0.07,0.19,112189,96,17,11,59,58,29,3,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,30,'+4,34,False,False,120,0.1,The Field,After,After EP 2,8,8,1,40,24,2,19594575,3426,11837160,0.83,0.09,0.08,99225,66,32,22,109,110,5,12,3,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-08,31,'-1,30,False,False,120,-0.03,Reality in Motion,Tame Impala,Currents,6,6,1,30,18,2,18641700,3259,12198600,0.82,0.09,0.09,94675,50,37,33,124,167,5,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-08,32,'-1,31,False,False,120,-0.02,Pork and Beans,Weezer,Weezer (Deluxe Edition),6,6,1,30,18,2,19404000,2909,10888380,0.84,0.08,0.08,91287,50,36,34,122,170,5,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/e6ea145e22093f2a03b54dafe61da18b.jpg
2026-05-08,33,'+33,66,False,False,109,0.35,Aliens Exist,blink-182,Enema of the State,8,8,1,40,24,2,16770600,2933,10978740,0.82,0.09,0.09,85225,66,24,19,81,96,2,56,3,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-05-08,34,'+33,67,False,False,109,0.35,Go Away,Weezer,Everything Will Be Alright in the End,8,6,3,40,18,6,17602200,2565,34562700,0.71,0.07,0.22,89425,64,24,21,81,109,9,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/f9a1b19e001fe2adb697f55df60aacdd.png
2026-05-08,35,'-7,28,False,False,109,-0.19,CANNIBALISM!,Slayyyter,WOR$T GIRL IN AMERICA,5,5,1,25,15,2,16632000,2909,10888380,0.82,0.09,0.09,84525,42,40,27,135,137,28,5,1,https://lastfm.freetls.fastly.net/i/u/770x0/d60a52a2d3e8eec7d9df29dc18d16ec2.jpg
2026-05-08,36,'+13,49,False,False,106,0.14,She's So Mean,Matchbox Twenty,North (Deluxe Edition),6,6,1,30,18,2,18260550,2927,11950110,0.83,0.09,0.09,89040,50,27,29,93,149,1,95,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2026-05-08,37,'-2,35,False,False,99,-0.08,The Best of Both Worlds,Hannah Montana,Hannah Montana,5,5,1,25,15,2,15332625,2681,12040470,0.81,0.09,0.1,78498,42,32,25,108,125,17,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/3011949f44a8747eb9729aa28e9beff3.jpg
2026-05-08,38,'+52,90,False,False,98,0.56,Hold On Till May,Pierce the Veil,Collide With the Sky,10,8,3,50,24,6,16146900,1882,42288480,0.67,0.05,0.28,78792,80,18,0,63,0,7,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-08,39,'-7,32,False,False,98,-0.11,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition),4,4,1,20,12,2,13340249,2333,10481760,0.81,0.09,0.1,68355,34,33,31,110,155,10,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-08,40,'-7,33,False,False,98,-0.11,Around the World,Red Hot Chili Peppers,Californication (Deluxe Edition),4,4,1,20,12,2,14148750,2474,11114280,0.81,0.09,0.1,72471,34,33,31,110,155,9,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/45dfde4f63a50f3aedeee21f3e9ed033.jpg
2026-05-08,41,'+22,63,False,False,97,0.17,Stateside,PinkPantheress,Fancy That,6,6,1,30,18,2,15708000,2746,12334140,0.81,0.09,0.1,80409,50,24,23,83,116,3,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-05-08,42,'+2,44,False,False,96,-0.04,Click Clack Symphony. (feat. Hans Zimmer),RAYE,THIS MUSIC MAY CONTAIN HOPE.,5,5,1,25,15,2,13715625,2399,10775430,0.81,0.09,0.1,70266,42,30,24,100,121,38,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-08,43,'+4,47,False,False,95,-0.02,Prison Song,System of a Down,Toxicity,5,4,2,25,12,4,15881250,2020,22680360,0.76,0.06,0.17,73941,41,29,25,97,126,24,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
2026-05-08,44,NEW,--,True,False,94,--,Ray of Light,Madonna,Ray of Light,12,8,5,60,24,10,15592500,1818,51053400,0.63,0.05,0.33,79275,94,0,0,0,0,44,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/f8954eaed52fc4a524ea6f333aa2464d.png
2026-05-08,45,'+40,85,False,False,93,0.41,I Lay My Love On You - Remix,Westlife,Coast to Coast,9,9,1,45,27,2,14515462,2539,10368810,0.82,0.09,0.09,74060,74,19,0,66,0,12,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/9034d29c92f6f4cabce41231b1f059ab.jpg
2026-05-08,46,'-1,45,False,False,92,-0.06,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,5,5,1,25,15,2,14119875,2469,11091690,0.81,0.09,0.1,72324,42,29,21,98,108,9,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-05-08,47,'-11,36,False,False,89,-0.16,Uptown Girl,Westlife,Coast to Coast (Expanded Edition),7,7,1,35,21,2,15303750,2676,12017880,0.81,0.09,0.1,78351,58,31,0,106,0,1,59,2,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-08,48,'-10,38,False,False,88,-0.15,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,13426875,1878,10549530,0.82,0.07,0.1,62243,34,30,24,103,123,3,58,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,49,'-10,39,False,False,86,-0.15,You'll Always Find Your Way Back Home,Hannah Montana,Disney 2000s Vol. 1,4,4,1,20,12,2,11980237,2095,10459170,0.8,0.09,0.11,61712,34,30,22,101,112,19,7,1,
2026-05-08,50,'-7,43,False,False,86,-0.14,The WhatsApp Shakespeare.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,4,4,1,20,12,2,13565475,2372,11837160,0.8,0.09,0.11,69825,34,30,22,100,110,26,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-08,51,'-9,42,False,False,86,-0.15,Beware.. The South London Lover Boy.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,4,4,1,20,12,2,12941775,2263,11295000,0.8,0.09,0.11,66633,34,30,22,101,112,23,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-08,52,'+13,65,False,False,85,0.04,Opalite,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,13643437,2385,11904930,0.8,0.09,0.11,70224,42,24,19,82,97,2,32,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-08,53,'+15,68,False,False,84,0.05,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,12110175,1882,10572120,0.81,0.08,0.11,59094,42,24,18,80,90,3,32,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-08,54,'-3,51,False,False,84,-0.08,Chemicals Collide,Boys Like Girls,Love Drunk,4,4,1,20,12,2,10972500,1919,10775430,0.79,0.09,0.12,56882,34,27,23,91,115,9,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-08,55,'+18,73,False,False,82,0.06,Father Figure,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,11619300,2032,11407950,0.79,0.09,0.12,60214,42,23,17,77,86,1,32,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-08,56,'+20,76,False,False,81,0.11,Smile Like You Mean It,The Killers,Hot Fuss,5,5,1,25,15,2,12188137,2131,10639890,0.8,0.09,0.11,62776,42,21,18,73,94,2,17,2,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-08,57,'-17,40,False,False,81,-0.2,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,10533600,1842,10346220,0.79,0.09,0.12,54620,26,30,25,101,125,1,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,58,RE,--,True,False,80,--,My Love,Westlife,Unbreakable: The Greatest Hits,10,8,3,50,24,6,15043875,2104,35443710,0.68,0.06,0.26,77028,80,0,0,0,0,58,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/1981de54e04d4d64cd124ad5a1b3bafc.jpg
2026-05-08,59,'+3,62,False,False,80,-0.04,Turn It Off,Paramore,brand new eyes,4,4,1,20,12,2,10718400,1874,10526940,0.79,0.09,0.12,55573,34,24,22,83,114,22,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png
2026-05-08,60,'+17,77,False,False,78,0.13,Somebody Told Me,The Killers,Hot Fuss,5,5,1,25,15,2,9176475,1605,10301040,0.77,0.09,0.14,47985,42,20,16,69,84,10,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-05-08,61,'+9,70,False,False,78,-0.01,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,4,4,1,20,12,2,11272800,1971,11069100,0.79,0.09,0.12,58429,34,23,21,79,105,5,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-05-08,62,'-16,46,False,False,78,-0.2,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,11064900,1935,10865790,0.79,0.09,0.12,57358,26,29,23,97,118,7,53,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,63,'-9,54,False,False,76,-0.16,She's Got A Boyfriend Now,Boys Like Girls,Love Drunk,3,3,1,15,9,2,10571137,1848,11859750,0.77,0.09,0.14,55230,26,27,23,90,115,5,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-05-08,64,'+5,69,False,False,75,-0.05,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,12520200,2189,12288960,0.79,0.09,0.12,64855,34,23,18,79,93,1,54,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,65,'-24,41,False,False,73,-0.28,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,10510500,1838,11791980,0.77,0.09,0.14,54915,18,30,25,101,126,15,34,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,66,'+27,93,False,False,72,0.29,Troublemaker,Weezer,Weezer (Red Album),5,5,1,25,15,2,9742425,1704,10933560,0.77,0.09,0.14,50925,42,16,14,56,70,3,29,2,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2026-05-08,67,'-6,61,False,False,70,-0.16,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,10712625,1873,12017880,0.77,0.09,0.14,55965,26,24,20,83,103,2,52,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,68,'-31,37,False,False,70,-0.33,Honey,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,10267950,1282,34562700,0.62,0.05,0.33,53655,18,31,21,105,108,10,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-08,69,RE,--,False,False,66,--,Baby I,Ariana Grande,Yours Truly,8,8,1,40,24,2,11550000,2020,11340180,0.79,0.09,0.12,59857,66,0,0,0,0,5,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/975b6224803a49429561f0135e33c54d.png
2026-05-08,70,'+24,94,False,False,66,0.27,get him back!,Olivia Rodrigo,GUTS,5,5,1,25,15,2,8645175,1512,11317590,0.76,0.09,0.16,45682,42,15,9,52,45,7,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-05-08,71,'-21,50,False,False,66,-0.28,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,8021475,1403,10504350,0.76,0.09,0.16,42406,18,27,21,92,109,20,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,72,'-24,48,False,False,66,-0.31,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,10389225,1816,11656440,0.77,0.09,0.14,54285,18,28,20,95,101,38,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,73,'+19,92,False,False,65,0.14,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,3,1,15,9,2,12497100,1092,36799110,0.66,0.04,0.31,57120,26,17,22,57,111,2,53,3,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-05-08,74,'-22,52,False,False,65,-0.28,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,9156262,1601,10278450,0.77,0.09,0.14,47880,18,27,20,90,101,9,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,75,'+3,78,False,False,61,-0.08,When You're Looking Like That - Single Remix,Westlife,Coast to Coast (Expanded Edition),5,5,1,25,15,2,9176475,1605,10301040,0.77,0.09,0.14,47985,42,19,0,66,0,9,14,3,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-08,76,'-20,56,False,False,61,-0.3,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,9702000,1696,10888380,0.77,0.09,0.14,50715,18,26,17,87,87,15,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,77,'-17,60,False,False,60,-0.29,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,9924337,1735,11136870,0.77,0.09,0.14,51870,18,25,17,85,85,6,36,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,78,NEW,--,True,False,58,--,Stained Glass Eyes and Colorful Tears,Pierce the Veil,Collide With the Sky,7,7,1,35,21,2,10611562,1855,11904930,0.77,0.09,0.14,55440,58,0,0,0,0,78,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-08,79,'-15,64,False,False,58,-0.29,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,9196687,1608,10323630,0.77,0.09,0.14,48090,18,24,16,82,82,28,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,80,'-8,72,False,False,58,-0.25,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,8558550,1496,11204640,0.76,0.09,0.16,45227,18,23,17,77,85,10,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,81,'-7,74,False,False,57,-0.23,So Long London,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,7813575,1366,10233270,0.76,0.09,0.16,41314,18,22,17,74,88,30,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,82,RE,--,False,False,56,--,What's My Age Again?,blink-182,Enema of the State,7,5,3,35,15,6,10692412,1335,35985870,0.62,0.05,0.33,55860,56,0,0,0,0,1,68,2,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2026-05-08,83,'-12,71,False,False,56,-0.28,I Can Do It with a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,6713437,1174,10549530,0.73,0.08,0.18,36036,18,23,15,78,77,12,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-08,84,'-31,53,False,False,55,-0.39,Close your eyes,After,After EP 2,1,1,1,5,3,2,8090775,1415,10594710,0.76,0.09,0.16,42770,10,27,18,90,92,7,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
