Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2025-09-19,1,=,1,False,True,407,-0.19,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,22,20,3,110,60,6,29094450,4626,31174199,0.79,0.08,0.13,145215,176,150,79,1,4,3
2025-09-19,2,=,2,False,False,400,0.0,Stacy's Mom,Bowling for Soup,I've Never Done Anything Like This,22,22,1,110,66,2,28840350,5045,10301040,0.86,0.1,0.05,143955,178,120,101,1,7,3
2025-09-19,3,1,4,False,False,391,0.04,Wake Me Up When September Ends,Green Day,American Idiot,24,24,1,120,72,2,37352700,6531,12221190,0.86,0.1,0.04,185906,194,112,83,1,55,2
2025-09-19,4,-1,3,False,False,391,0.02,Weightless,All Time Low,Nothing Personal (Deluxe Version),22,22,1,110,66,2,28967400,5067,10346220,0.86,0.1,0.05,144585,178,114,97,1,8,1
2025-09-19,5,RE,--,True,False,383,--,Dilaw,Maki,Dilaw,59,20,14,295,60,28,81603637,4838,152121060,0.75,0.03,0.22,313782,383,0,0,5,2,1
2025-09-19,6,-1,5,False,False,328,0.09,Always,blink-182,blink-182,22,22,1,110,66,2,28586250,5000,10210680,0.86,0.1,0.05,142695,178,90,59,3,31,1
2025-09-19,7,=,7,False,True,325,0.14,Thunder,Boys Like Girls,Boys Like Girls,23,23,1,115,69,2,36394050,6364,10165500,0.86,0.1,0.05,148379,186,85,52,7,21,2
2025-09-19,8,NEW,--,True,False,324,--,yes baby,Madison Beer,yes baby,48,22,9,240,66,18,62785800,5033,92506050,0.78,0.04,0.18,252168,324,0,0,8,1,1
2025-09-19,9,-1,8,False,False,319,0.19,21 Guns,Green Day,21st Century Breakdown,23,23,1,115,69,2,36194812,6329,12356730,0.86,0.1,0.05,180292,186,80,51,4,46,1
2025-09-19,10,-1,9,False,False,314,0.25,Iris,Goo Goo Dolls,Dizzy Up the Girl,24,24,1,120,72,2,35135100,6144,11498310,0.86,0.1,0.04,174930,194,75,43,9,17,1
2025-09-19,11,1,12,False,True,311,0.25,Lips of an Angel,Hinder,Extreme Behavior,24,24,1,120,72,2,35204400,6156,11520900,0.86,0.1,0.04,175273,194,74,42,11,29,2
2025-09-19,12,5,17,False,False,307,0.43,Jet Lag (feat. Natasha Bedingfield),Simple Plan,Get Your Heart On! (Deluxe Edition),25,25,1,125,75,2,36238125,6337,11385360,0.86,0.1,0.04,180285,202,64,39,1,25,1
2025-09-19,13,1,14,False,False,305,0.33,Stay Together for the Kids,blink-182,Take Off Your Pants and Jacket,25,25,1,125,75,2,38115000,6665,11972700,0.86,0.1,0.04,189567,202,68,34,10,18,1
2025-09-19,14,-8,6,False,False,264,-0.1,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,16,16,1,80,48,2,22037400,3854,10820610,0.84,0.09,0.07,110880,130,87,45,6,4,1
2025-09-19,15,-4,11,False,False,260,0.04,Go Go Juice,Sabrina Carpenter,Man’s Best Friend,19,19,1,95,57,2,29625750,5180,12243780,0.85,0.1,0.06,148239,154,75,31,11,4,1
2025-09-19,16,-3,13,False,False,259,0.11,Money Is Everything,Addison Rae,Addison,18,18,1,90,54,2,28326375,4953,12356730,0.85,0.1,0.06,141932,146,69,43,8,4,1
2025-09-19,17,-7,10,False,False,235,-0.07,Manchild,Sabrina Carpenter,Manchild,13,13,1,65,39,2,18543525,3243,11204640,0.83,0.09,0.08,93933,106,75,52,3,10,1
2025-09-19,18,-3,15,False,False,233,0.02,House Tour,Sabrina Carpenter,Man’s Best Friend,17,17,1,85,51,2,24396487,4266,11272410,0.84,0.09,0.06,122500,138,68,25,15,4,1
2025-09-19,19,4,23,False,False,229,0.41,Sports car,Tate McRae,So Close to What,18,16,3,90,48,6,24220350,3765,31716359,0.76,0.08,0.16,121471,144,48,35,1,28,4
2025-09-19,20,=,20,False,False,227,0.21,A Little Less Sixteen Candles a Little More Touch Me,Fall Out Boy,From Under the Cork Tree,14,14,1,70,42,2,18999750,3323,10662480,0.83,0.09,0.07,96019,114,56,55,3,10,3
2025-09-19,21,1,22,False,False,225,0.25,Sleep,My Chemical Romance,The Black Parade,15,15,1,75,45,2,22002750,3848,11520900,0.84,0.09,0.07,110887,122,54,48,5,28,1
2025-09-19,22,-1,21,False,False,222,0.23,Can't Keep My Hands Off You (feat. Rivers Cuomo),Simple Plan,Get Your Heart On! (Deluxe Edition),14,14,1,70,42,2,21021000,3676,11791980,0.83,0.09,0.07,106169,114,54,53,1,15,3
2025-09-19,23,19,42,False,False,219,0.87,2 hands,Tate McRae,So Close to What,19,19,1,95,57,2,25730512,4500,10639890,0.85,0.1,0.06,128856,154,35,29,1,28,2
2025-09-19,24,-8,16,False,False,213,-0.04,In the Rain,Addison Rae,Addison,16,16,1,80,48,2,23562000,4120,11566080,0.84,0.09,0.07,118503,130,66,16,16,4,1
2025-09-19,25,-7,18,False,False,194,-0.03,exes,Tate McRae,THINK LATER,13,13,1,65,39,2,18956437,3315,11453130,0.83,0.09,0.08,96012,106,60,27,8,12,1
2025-09-19,26,-1,25,False,False,190,0.25,Just,Radiohead,The Bends,14,14,1,70,42,2,19808250,3464,11114280,0.83,0.09,0.07,100079,114,45,29,10,10,1
2025-09-19,27,5,32,False,False,185,0.36,The Bends,Radiohead,The Bends,14,14,1,70,42,2,21303975,3725,11950110,0.83,0.09,0.07,107590,114,40,29,3,12,1
2025-09-19,28,9,37,False,False,181,0.44,Down,blink-182,blink-182,14,14,1,70,42,2,20535900,3591,11520900,0.83,0.09,0.07,103733,114,37,28,1,29,7
2025-09-19,29,17,46,False,False,180,0.73,In Bloom,Nirvana,Nevermind (Remastered),15,15,1,75,45,2,20573437,3598,10775430,0.84,0.09,0.07,103726,122,31,25,2,14,1
2025-09-19,30,14,44,False,False,175,0.64,Keeper,TWICE,STRATEGY,14,14,1,70,42,2,19363575,3386,10865790,0.83,0.09,0.07,97846,114,32,27,1,23,1
