Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-03-28,Hampstead,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,past life,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,dandelion,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,warm,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,twilight zone,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,intro (end of the world) - extended,eternal sunshine deluxe: brighter days ahead,Ariana Grande,4,4,1
2025-03-28,Last Beautiful Girl,Mad Season,Matchbox Twenty,36,31,5
2025-03-28,The Burn,Mad Season,Matchbox Twenty,25,24,2
2025-03-28,Rest Stop,Mad Season,Matchbox Twenty,23,23,1
2025-03-28,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,I Look in People's Windows,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,I Hate It Here,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,So High School,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,How Did It End?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Chloe or Sam or Sophia or Marcus,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,imgonnagetyouback,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,The Black Dog,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,The Alchemy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,I Can Do It with a Broken Heart,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,loml,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Who’s Afraid of Little Old Me?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Guilty as Sin?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Florida!!! (feat. Florence + the Machine),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,But Daddy I Love Him,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,So Long London,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Down Bad,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,My Boy Only Breaks His Favorite Toys,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2025-03-28,Anthem,Enema of the State,blink-182,1,1,1
2025-03-28,Wendy Clear,Enema of the State,blink-182,1,1,1
2025-03-28,Mutt,Enema of the State,blink-182,1,1,1
2025-03-28,The Party Song,Enema of the State,blink-182,1,1,1
2025-03-28,All the Small Things,Enema of the State,blink-182,1,1,1
2025-03-28,Adam's Song,Enema of the State,blink-182,1,1,1
2025-03-28,Dysentery Gary,Enema of the State,blink-182,1,1,1
2025-03-28,What's My Age Again?,Enema of the State,blink-182,1,1,1
2025-03-28,Going Away to College,Enema of the State,blink-182,1,1,1
2025-03-28,Aliens Exist,Enema of the State,blink-182,1,1,1
2025-03-28,Don't Leave Me,Enema of the State,blink-182,7,7,1
2025-03-28,Dumpweed,Enema of the State,blink-182,1,1,1
2025-03-28,See the Light,21st Century Breakdown,Green Day,7,7,1
2025-03-28,American Eulogy: Mass Hysteria / Modern World,21st Century Breakdown,Green Day,8,8,1
2025-03-28,21 Guns,21st Century Breakdown,Green Day,10,10,1
2025-03-28,The Static Age,21st Century Breakdown,Green Day,13,13,1
2025-03-28,Horseshoes and Handgrenades,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Restless Heart Syndrome,21st Century Breakdown,Green Day,8,8,1
2025-03-28,¿Viva la Gloria? (Little Girl),21st Century Breakdown,Green Day,8,8,1
2025-03-28,Murder City,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Last of the American Girls,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Peacemaker,21st Century Breakdown,Green Day,8,8,1
2025-03-28,East Jesus Nowhere,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Last Night on Earth,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Christian's Inferno,21st Century Breakdown,Green Day,8,8,1
2025-03-28,Before the Lobotomy,21st Century Breakdown,Green Day,8,8,1
2025-03-28,¡Viva la Gloria!,21st Century Breakdown,Green Day,7,7,1
2025-03-28,Know Your Enemy,21st Century Breakdown,Green Day,7,7,1
2025-03-28,21st Century Breakdown,21st Century Breakdown,Green Day,7,7,1
2025-03-28,Song of the Century,21st Century Breakdown,Green Day,7,7,1
2025-03-28,Womanizer,Circus (Deluxe Version),Britney Spears,4,2,3
2025-03-28,2 hands,So Close to What,Tate McRae,21,21,1
2025-03-28,Purple lace bra,So Close to What,Tate McRae,20,20,1
2025-03-28,Sports car,So Close to What,Tate McRae,31,22,10
2025-03-28,Revolving door,So Close to What,Tate McRae,21,21,1
2025-03-28,Miss possessive,So Close to What,Tate McRae,20,20,1
2025-03-28,It's ok I'm ok,So Close to What,Tate McRae,20,20,1
2025-03-28,Before Your Love,Thankful,Kelly Clarkson,2,2,1
2025-03-28,A Moment Like This,Thankful,Kelly Clarkson,2,2,1
2025-03-28,Thankful,Thankful,Kelly Clarkson,1,1,1
2025-03-28,Anytime,Thankful,Kelly Clarkson,1,1,1
