Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-02-14,Mad Season,Mad Season,Matchbox Twenty,46,46,1
2025-02-14,Always,blink-182,blink-182,26,25,2
2025-02-14,Feeling This,blink-182,blink-182,43,40,3
2025-02-14,Bent,Mad Season,Matchbox Twenty,37,37,1
2025-02-14,If You're Gone,Mad Season,Matchbox Twenty,39,39,1
2025-02-14,Jet Lag (feat. Natasha Bedingfield),Get Your Heart On! (Deluxe Edition),Simple Plan,26,26,1
2025-02-14,ไหล่เธอ (You’ve Got Ma Back) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),ไหล่เธอ (You’ve Got Ma Back) - Single,Fourth,9,9,1
2025-02-14,Unwell,More Than You Think You Are,Matchbox Twenty,13,13,1
2025-02-14,Give Me One Good Reason,Take Off Your Pants and Jacket,blink-182,9,9,1
2025-02-14,PIT-A-PAT,TWICEcoaster: LANE 1,TWICE,9,9,1
2025-02-14,ง้อว (Smile Please) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),ง้อว (Smile Please) - Single,Fourth,8,8,1
2025-02-14,3AM,Yourself or Someone Like You,Matchbox Twenty,13,13,1
2025-02-14,Tunnel Vision,Imaginal Disk,Magdalena Bay,13,13,1
2025-02-14,All You Had to Do Was Stay (Taylor's Version),1989 (Taylor's Version),Taylor Swift,11,11,1
2025-02-14,NEXT PAGE,TWICEcoaster: LANE 1,TWICE,9,9,1
2025-02-14,Disease,More Than You Think You Are,Matchbox Twenty,12,12,1
2025-02-14,Before the Lobotomy,21st Century Breakdown,Green Day,16,13,4
2025-02-14,That's My Floor,Imaginal Disk,Magdalena Bay,13,13,1
2025-02-14,Like It Like It,STRATEGY,TWICE,10,10,1
2025-02-14,Bright Lights,More Than You Think You Are,Matchbox Twenty,15,15,1
2025-02-14,Nice Guys Finish Last,Nimrod,Green Day,10,10,1
2025-02-14,How You Get the Girl (Taylor's Version),1989 (Taylor's Version),Taylor Swift,11,11,1
2025-02-14,Supersonic,Supersonic,fromis_9,11,11,1
2025-02-14,Taste,Short n' Sweet,Sabrina Carpenter,23,19,5
2025-02-14,Redundant,Nimrod,Green Day,11,11,1
2025-02-14,Stay Together for the Kids,Take Off Your Pants and Jacket,blink-182,19,19,1
2025-02-14,Keeper,STRATEGY,TWICE,16,13,3
2025-02-14,Motivation,All Killer No Filler,Sum 41,19,19,1
2025-02-14,Juno,Short n' Sweet,Sabrina Carpenter,21,21,1
2025-02-14,She's So Mean,North (Deluxe Edition),Matchbox Twenty,19,19,1
2025-02-14,Fresh Out the Slammer,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,18,9,10
2025-02-14,Fat Lip,All Killer No Filler,Sum 41,18,18,1
2025-02-14,New Romantics (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
