Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-11-07,Iris,Dizzy Up the Girl,Goo Goo Dolls,11,10,2
2025-11-07,Unwell,More Than You Think You Are,Matchbox Twenty,14,6,3
2025-11-07,Wherever You Will Go,Camino Palmero,The Calling,38,11,6
2025-11-07,Warning,Warning,Green Day,4,2,3
2025-11-07,Better Than Revenge (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,3,1,3
2025-11-07,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,1,3
2025-11-07,the last great american dynasty,folklore,Taylor Swift,3,1,3
2025-11-07,La Vie en Rose,COLOR*IZ,IZ*ONE,8,6,3
2025-11-07,ง้อว (Smile Please) - เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President,ง้อว (Smile Please) - Single,Fourth,3,3,1
2025-11-07,ไหล่เธอ (You've Got Ma Back) - เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President,ไหล่เธอ (You’ve Got Ma Back) - Single,Fourth,3,3,1
2025-11-07,Goodbye,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,House Tour,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Don’t Worry I’ll Make You Worry,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Go Go Juice,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,When Did You Get Hot?,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Never Getting Laid,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Nobody’s Son,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,We Almost Broke Up Again Last Night,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Sugar Talking,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,7,7,1
2025-11-07,Tears,Man’s Best Friend,Sabrina Carpenter,3,3,1
2025-11-07,Manchild,Man’s Best Friend,Sabrina Carpenter,7,7,1
2025-11-07,Prosthetic Head,Nimrod,Green Day,2,2,1
2025-11-07,Good Riddance (Time of Your Life),Nimrod,Green Day,2,2,1
2025-11-07,King for a Day,Nimrod,Green Day,2,2,1
2025-11-07,Take Back,Nimrod,Green Day,1,1,1
2025-11-07,Reject,Nimrod,Green Day,2,2,1
2025-11-07,Walking Alone,Nimrod,Green Day,1,1,1
2025-11-07,Haushinka,Nimrod,Green Day,2,2,1
2025-11-07,Jinx,Nimrod,Green Day,1,1,1
2025-11-07,Last Ride In,Nimrod,Green Day,1,1,1
2025-11-07,Uptight,Nimrod,Green Day,1,1,1
2025-11-07,Platypus (I Hate You),Nimrod,Green Day,1,1,1
2025-11-07,Worry Rock,Nimrod,Green Day,2,2,1
2025-11-07,All the Time,Nimrod,Green Day,1,1,1
2025-11-07,Scattered,Nimrod,Green Day,2,2,1
2025-11-07,Redundant,Nimrod,Green Day,1,1,1
2025-11-07,The Grouch,Nimrod,Green Day,2,2,1
2025-11-07,Hitchin' a Ride,Nimrod,Green Day,7,7,1
2025-11-07,Nice Guys Finish Last,Nimrod,Green Day,2,2,1
2025-11-07,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,4,2,3
2025-11-07,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,4,2,3
2025-11-07,Anti-Hero,Midnights (3am Edition),Taylor Swift,3,1,3
2025-11-07,Blue Valentine,Blue Valentine,NMIXX,7,5,3
2025-11-07,Iced Coffee,Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Nightmare,Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Will I Ever See You Again?,Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Underwater,Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Knock Knock (Who's There?),Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Chill Kill,Chill Kill - The 3rd Album,Red Velvet,2,2,1
2025-11-07,Dead!,The Black Parade,My Chemical Romance,11,7,5
2025-11-07,Street Spirit (Fade Out),The Bends,Radiohead,3,3,1
2025-11-07,Sulk,The Bends,Radiohead,4,4,1
2025-11-07,Black Star,The Bends,Radiohead,3,3,1
2025-11-07,Bullet Proof ... I Wish I Was,The Bends,Radiohead,3,3,1
2025-11-07,My Iron Lung,The Bends,Radiohead,4,4,1
2025-11-07,Just,The Bends,Radiohead,4,4,1
2025-11-07,(Nice Dream),The Bends,Radiohead,3,3,1
2025-11-07,Bones,The Bends,Radiohead,3,3,1
2025-11-07,Fake Plastic Trees,The Bends,Radiohead,3,3,1
2025-11-07,High and Dry,The Bends,Radiohead,3,3,1
2025-11-07,The Bends,The Bends,Radiohead,5,5,1
2025-11-07,Planet Telex,The Bends,Radiohead,3,3,1
2025-11-07,Cake,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Teddy Bear,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Play Date,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Mad Hatter,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Mrs. Potato Head,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Milk and Cookies,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Tag You're It,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Pity Party,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Training Wheels,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Soap,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Alphabet Boy,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Carousel,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Sippy Cup,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Cry Baby,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2025-11-07,Nostalgia,So Close to What,Tate McRae,1,1,1
2025-11-07,Greenlight,So Close to What,Tate McRae,1,1,1
2025-11-07,Means I care,So Close to What,Tate McRae,1,1,1
2025-11-07,No I'm not in love,So Close to What,Tate McRae,1,1,1
2025-11-07,It's ok I'm ok,So Close to What,Tate McRae,1,1,1
2025-11-07,Like I do,So Close to What,Tate McRae,1,1,1
2025-11-07,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,1,1,1
2025-11-07,Signs,So Close to What,Tate McRae,1,1,1
2025-11-07,Sports car,So Close to What,Tate McRae,6,6,1
2025-11-07,Purple lace bra,So Close to What,Tate McRae,1,1,1
2025-11-07,Dear god,So Close to What,Tate McRae,1,1,1
2025-11-07,bloodonmyhands (feat. Flo Milli),So Close to What,Tate McRae,1,1,1
2025-11-07,Revolving door,So Close to What,Tate McRae,1,1,1
2025-11-07,2 hands,So Close to What,Tate McRae,6,6,1
2025-11-07,Miss possessive,So Close to What,Tate McRae,1,1,1
2025-11-07,Macy's Day Parade,Warning,Green Day,2,2,1
2025-11-07,Minority,Warning,Green Day,2,2,1
2025-11-07,Waiting,Warning,Green Day,2,2,1
2025-11-07,Jackass,Warning,Green Day,1,1,1
2025-11-07,Hold On,Warning,Green Day,1,1,1
2025-11-07,Deadbeat Holiday,Warning,Green Day,1,1,1
2025-11-07,Misery,Warning,Green Day,2,2,1
2025-11-07,Castaway,Warning,Green Day,1,1,1
2025-11-07,Fashion Victim,Warning,Green Day,2,2,1
2025-11-07,Church on Sunday,Warning,Green Day,1,1,1
2025-11-07,Blood Sex and Booze,Warning,Green Day,1,1,1
2025-11-07,See the Light,21st Century Breakdown,Green Day,4,4,1
2025-11-07,American Eulogy: Mass Hysteria / Modern World,21st Century Breakdown,Green Day,4,4,1
2025-11-07,21 Guns,21st Century Breakdown,Green Day,4,4,1
2025-11-07,The Static Age,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Horseshoes and Handgrenades,21st Century Breakdown,Green Day,4,4,1
2025-11-07,¿Viva la Gloria? (Little Girl),21st Century Breakdown,Green Day,5,5,1
2025-11-07,Restless Heart Syndrome,21st Century Breakdown,Green Day,5,5,1
2025-11-07,Murder City,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Peacemaker,21st Century Breakdown,Green Day,5,5,1
2025-11-07,Last of the American Girls,21st Century Breakdown,Green Day,4,4,1
2025-11-07,East Jesus Nowhere,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Before the Lobotomy,21st Century Breakdown,Green Day,10,8,3
2025-11-07,Last Night on Earth,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Christian's Inferno,21st Century Breakdown,Green Day,4,4,1
2025-11-07,¡Viva la Gloria!,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Know Your Enemy,21st Century Breakdown,Green Day,4,4,1
2025-11-07,21st Century Breakdown,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Song of the Century,21st Century Breakdown,Green Day,4,4,1
2025-11-07,Romeo,Fancy That,PinkPantheress,7,7,1
2025-11-07,Stateside,Fancy That,PinkPantheress,8,8,1
2025-11-07,Nice to Know You,Fancy That,PinkPantheress,7,7,1
2025-11-07,Noises,Fancy That,PinkPantheress,7,7,1
2025-11-07,Stars,Fancy That,PinkPantheress,7,7,1
2025-11-07,Tonight,Fancy That,PinkPantheress,8,8,1
2025-11-07,Girl Like Me,Fancy That,PinkPantheress,7,7,1
2025-11-07,Illegal,Fancy That,PinkPantheress,8,8,1
2025-11-07,I'm Lost Without You,blink-182,blink-182,2,2,1
2025-11-07,Here's Your Letter,blink-182,blink-182,2,2,1
2025-11-07,All of This,blink-182,blink-182,2,2,1
2025-11-07,Easy Target,blink-182,blink-182,2,2,1
2025-11-07,Always,blink-182,blink-182,7,7,1
2025-11-07,Asthenia,blink-182,blink-182,2,2,1
2025-11-07,Go,blink-182,blink-182,2,2,1
2025-11-07,The Fallen Interlude,blink-182,blink-182,2,2,1
2025-11-07,Down,blink-182,blink-182,7,3,5
2025-11-07,Stockholm Syndrome,blink-182,blink-182,2,2,1
2025-11-07,Stockholm Syndrome Interlude,blink-182,blink-182,3,3,1
2025-11-07,Violence,blink-182,blink-182,2,2,1
2025-11-07,I Miss You,blink-182,blink-182,6,4,3
2025-11-07,Obvious,blink-182,blink-182,2,2,1
2025-11-07,Feeling This,blink-182,blink-182,2,2,1
2025-11-07,Headphones On,Addison,Addison Rae,4,4,1
2025-11-07,Life's No Fun Through Clear Waters,Addison,Addison Rae,3,3,1
2025-11-07,Times Like These,Addison,Addison Rae,3,3,1
2025-11-07,Fame Is a Gun,Addison,Addison Rae,4,4,1
2025-11-07,In the Rain,Addison,Addison Rae,3,3,1
2025-11-07,Summer Forever,Addison,Addison Rae,3,3,1
2025-11-07,High Fashion,Addison,Addison Rae,3,3,1
2025-11-07,Lost & Found,Addison,Addison Rae,3,3,1
2025-11-07,Aquamarine,Addison,Addison Rae,4,4,1
2025-11-07,Money Is Everything,Addison,Addison Rae,3,3,1
2025-11-07,Diet Pepsi,Addison,Addison Rae,3,3,1
2025-11-07,New York,Addison,Addison Rae,3,3,1
2025-11-07,Pag-Ibig Fortune Cookie,Pag-Ibig Fortune Cookie,MNL48,5,2,3
2025-11-07,Girls & Boys,Blur: The Best Of,Blur,3,1,3
2025-11-07,HUMAN,Human,dodie,8,4,5
2025-11-07,BOYS LIKE YOU,BOYS LIKE YOU,dodie,3,1,3
2025-11-07,Guiltless,Guiltless,dodie,8,3,3
2025-11-07,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,The Very First Night (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,2,2,1
2025-11-07,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Forever Winter (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Message in a Bottle (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Babe (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Better Man (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Ronan (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,State of Grace (Acoustic Version) (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Girl at Home (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Come Back...Be Here (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,The Moment I Knew (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Starlight (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,The Lucky One (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Holy Ground (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Stay Stay Stay (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,I Almost Do (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,State of Grace (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2025-11-07,Hung Up,Confessions on a Dance Floor,Madonna,1,1,1
2025-11-07,Losing Grip,Let Go,Avril Lavigne,1,1,1
2025-11-07,Lucky,Oops!... I Did It Again,Britney Spears,1,1,1
