Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-10-24,Hitchin' a Ride,Nimrod,Green Day,19,19,1
2025-10-24,Dilaw,KOLORCOASTER,Maki,8,8,1
2025-10-24,A Little Less Sixteen Candles a Little More Touch Me,From Under the Cork Tree,Fall Out Boy,5,5,1
2025-10-24,Is It Over Now? (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,26,7,10
2025-10-24,I Lay My Love On You - Remix,Coast to Coast (Expanded Edition),Westlife,9,9,1
2025-10-24,Thunder,Boys Like Girls,Boys Like Girls,5,5,1
2025-10-24,Wood,The Life of a Showgirl,Taylor Swift,21,21,1
2025-10-24,Manchild,Man’s Best Friend,Sabrina Carpenter,5,5,1
2025-10-24,Uptown Girl,Coast to Coast (Expanded Edition),Westlife,12,10,3
2025-10-24,Love Drunk,Love Drunk,Boys Like Girls,21,21,1
2025-10-24,Opalite,The Life of a Showgirl,Taylor Swift,21,21,1
2025-10-24,Always,blink-182,blink-182,9,9,1
2025-10-24,Sports car,So Close to What,Tate McRae,7,7,1
2025-10-24,When You're Looking Like That - Single Remix,Coast to Coast (Expanded Edition),Westlife,21,21,1
2025-10-24,The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,21,21,1
2025-10-24,The Middle,Bleed American,Jimmy Eat World,24,22,3
2025-10-24,2 hands,So Close to What,Tate McRae,13,9,3
2025-10-24,Weightless,Nothing Personal (Deluxe Version),All Time Low,5,5,1
2025-10-24,Lips of an Angel,Extreme Behavior,Hinder,21,21,1
2025-10-24,Father Figure,The Life of a Showgirl,Taylor Swift,31,29,3
2025-10-24,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,14,8,3
2025-10-24,Iris,Dizzy Up the Girl,Goo Goo Dolls,21,21,1
2025-10-24,Jet Lag (feat. Natasha Bedingfield),Get Your Heart On! (Deluxe Edition),Simple Plan,22,22,1
2025-10-24,The Rock Show,Take Off Your Pants and Jacket,blink-182,24,24,1
2025-10-24,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,21,21,1
2025-10-24,Elizabeth Taylor,The Life of a Showgirl,Taylor Swift,13,13,1
2025-10-24,La Vie en Rose,COLOR*IZ,IZ*ONE,23,6,10
2025-10-24,Dead!,The Black Parade,My Chemical Romance,17,17,1
2025-10-24,Sun Bleached Flies,Preacher’s Daughter,Ethel Cain,3,1,3
2025-10-24,Street Spirit (Fade Out),The Bends,Radiohead,3,3,1
2025-10-24,Sulk,The Bends,Radiohead,3,3,1
2025-10-24,Black Star,The Bends,Radiohead,3,3,1
2025-10-24,Bullet Proof ... I Wish I Was,The Bends,Radiohead,3,3,1
2025-10-24,My Iron Lung,The Bends,Radiohead,3,3,1
2025-10-24,Just,The Bends,Radiohead,3,3,1
2025-10-24,(Nice Dream),The Bends,Radiohead,3,3,1
2025-10-24,Bones,The Bends,Radiohead,3,3,1
2025-10-24,Fake Plastic Trees,The Bends,Radiohead,3,3,1
2025-10-24,High and Dry,The Bends,Radiohead,3,3,1
2025-10-24,The Bends,The Bends,Radiohead,3,3,1
2025-10-24,Planet Telex,The Bends,Radiohead,3,3,1
2025-10-24,Famous Last Words,The Black Parade,My Chemical Romance,12,4,5
2025-10-24,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,6,2,3
2025-10-24,Nightmare,Chill Kill - The 3rd Album,Red Velvet,8,6,3
2025-10-24,Mr. Potter,Spell,Dia,14,5,3
2025-10-24,Anthem,Enema of the State,blink-182,3,3,1
2025-10-24,Wendy Clear,Enema of the State,blink-182,3,3,1
2025-10-24,Mutt,Enema of the State,blink-182,3,3,1
2025-10-24,The Party Song,Enema of the State,blink-182,3,3,1
2025-10-24,All the Small Things,Enema of the State,blink-182,3,3,1
2025-10-24,Adam's Song,Enema of the State,blink-182,3,3,1
2025-10-24,Dysentery Gary,Enema of the State,blink-182,3,3,1
2025-10-24,What's My Age Again?,Enema of the State,blink-182,3,3,1
2025-10-24,Going Away to College,Enema of the State,blink-182,3,3,1
2025-10-24,Aliens Exist,Enema of the State,blink-182,3,3,1
2025-10-24,Don't Leave Me,Enema of the State,blink-182,3,3,1
2025-10-24,Dumpweed,Enema of the State,blink-182,3,3,1
2025-10-24,Creep,Pablo Honey,Radiohead,3,1,3
2025-10-24,Numb,Meteora,Linkin Park,3,1,3
2025-10-24,Take on Me,Hunting High and Low,a-ha,3,1,3
2025-10-24,Basket Case,Dookie,Green Day,3,1,3
2025-10-24,Sweet Child o' Mine,Appetite for Destruction,Guns N' Roses,3,1,3
2025-10-24,Geek Stink Breath,Insomniac,Green Day,3,1,3
2025-10-24,Brain Stew,Insomniac,Green Day,3,1,3
2025-10-24,Toxicity,Toxicity,System of a Down,5,5,1
2025-10-24,Chop Suey!,Toxicity,System of a Down,9,7,3
2025-10-24,God’s Menu,GO LIVE,Stray Kids,13,13,1
2025-10-24,Easy,GO LIVE,Stray Kids,11,11,1
2025-10-24,Happy,HAPPY MOMENT (1),WJSN,3,1,3
2025-10-24,Save Me Save You,WJ PLEASE?,WJSN,3,1,3
2025-10-24,Dreams Come True,Dreams Come True - SM STATION,aespa,3,1,3
2025-10-24,Dreams Come True,Dream Your Dream,WJSN,3,1,3
2025-10-24,Q&A,Cherry Bullet 1st Single Album Let's Play Cherry Bullet,Cherry Bullet,15,5,3
2025-10-24,Secret Story of the Swan,Oneiric Diary,IZ*ONE,3,1,3
2025-10-24,FIESTA,BLOOM*IZ,IZ*ONE,3,1,3
2025-10-24,Violeta,HEART*IZ,IZ*ONE,3,1,3
2025-10-24,TIT FOR TAT,TIT FOR TAT,Tate McRae,3,1,3
2025-10-24,yes baby,yes baby,Madison Beer,3,1,3
2025-10-24,Hot & Sexy,Midnight Sun,Zara Larsson,3,1,3
2025-10-24,O.O Pt. 2 (Superhero),Blue Valentine,NMIXX,2,2,1
2025-10-24,O.O Pt. 1 (Baila),Blue Valentine,NMIXX,2,2,1
2025-10-24,Shape of Love,Blue Valentine,NMIXX,2,2,1
2025-10-24,Adore U,Blue Valentine,NMIXX,2,2,1
2025-10-24,Crush On You,Blue Valentine,NMIXX,2,2,1
2025-10-24,PODIUM,Blue Valentine,NMIXX,2,2,1
2025-10-24,Game Face,Blue Valentine,NMIXX,2,2,1
2025-10-24,Rico,Blue Valentine,NMIXX,2,2,1
2025-10-24,Reality Hurts,Blue Valentine,NMIXX,2,2,1
2025-10-24,Phoenix,Blue Valentine,NMIXX,2,2,1
2025-10-24,SPINNIN′ ON IT,Blue Valentine,NMIXX,2,2,1
2025-10-24,Blue Valentine,Blue Valentine,NMIXX,2,2,1
2025-10-24,O.O,AD MARE,NMIXX,3,1,3
2025-10-24,Siren sounds (bonus),So Close to What,Tate McRae,1,1,1
2025-10-24,bloodonmyhands (feat. Flo Milli),So Close to What,Tate McRae,2,2,1
2025-10-24,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,2,2,1
2025-10-24,Signs,So Close to What,Tate McRae,2,2,1
2025-10-24,Revolving door,So Close to What,Tate McRae,2,2,1
2025-10-24,Dear god,So Close to What,Tate McRae,2,2,1
2025-10-24,It's ok I'm ok,So Close to What,Tate McRae,2,2,1
2025-10-24,Miss possessive,So Close to What,Tate McRae,2,2,1
2025-10-24,She's So Mean,North (Deluxe Edition),Matchbox Twenty,11,3,5
2025-10-24,YES or YES,YES or YES,TWICE,8,2,5
2025-10-24,The Life of a Showgirl (feat. Sabrina Carpenter),The Life of a Showgirl,Taylor Swift,5,5,1
2025-10-24,Honey,The Life of a Showgirl,Taylor Swift,5,5,1
2025-10-24,CANCELLED!,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-24,Wi$h Li$t,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-24,Actually Romantic,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-24,Ruin the Friendship,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-24,Eldest Daughter,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-24,ROYGBIV,KOLORCOASTER,Maki,1,1,1
2025-10-24,abelyana,KOLORCOASTER,Maki,1,1,1
2025-10-24,Itim Na Ulap,KOLORCOASTER,Maki,1,1,1
2025-10-24,Kahel Na Langit,KOLORCOASTER,Maki,3,3,1
2025-10-24,Nangungulila,KOLORCOASTER,Maki,1,1,1
2025-10-24,INDIGO (with u),KOLORCOASTER,Maki,1,1,1
2025-10-24,Bughaw,KOLORCOASTER,Maki,1,1,1
2025-10-24,turning green,KOLORCOASTER,Maki,1,1,1
2025-10-24,Namumula,KOLORCOASTER,Maki,1,1,1
2025-10-24,Iced Coffee,Chill Kill - The 3rd Album,Red Velvet,5,5,1
2025-10-24,Will I Ever See You Again?,Chill Kill - The 3rd Album,Red Velvet,3,3,1
2025-10-24,Underwater,Chill Kill - The 3rd Album,Red Velvet,3,3,1
2025-10-24,Knock Knock (Who's There?),Chill Kill - The 3rd Album,Red Velvet,3,3,1
2025-10-24,Chill Kill,Chill Kill - The 3rd Album,Red Velvet,2,2,1
