Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-08-29,21 Guns,21st Century Breakdown,Green Day,12,12,1
2025-08-29,Wake Me Up When September Ends,American Idiot,Green Day,44,21,15
2025-08-29,Thunder,Boys Like Girls,Boys Like Girls,8,8,1
2025-08-29,Magbalik,Destination XYZ,Callalily,1,1,1
2025-08-29,Won't Go Home Without You,It Won't Be Soon Before Long (International Version),Maroon 5,1,1,1
2025-08-29,Dilaw,Dilaw,Maki,1,1,1
2025-08-29,She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,Maroon 5,1,1,1
2025-08-29,Iris,Dizzy Up the Girl,Goo Goo Dolls,2,2,1
2025-08-29,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),Queen,1,1,1
2025-08-29,A Moment Like This,Thankful,Kelly Clarkson,1,1,1
2025-08-29,Take on Me,Hunting High and Low,a-ha,1,1,1
2025-08-29,This Love,Songs About Jane: 10th Anniversary Edition,Maroon 5,1,1,1
2025-08-29,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,1,1,1
2025-08-29,Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1,1,1
2025-08-29,The Great Escape,Boys Like Girls,Boys Like Girls,1,1,1
2025-08-29,Uptown Girl,Coast to Coast (Expanded Edition),Westlife,5,5,1
2025-08-29,Since U Been Gone,Breakaway,Kelly Clarkson,1,1,1
2025-08-29,Fergalicious,The Dutchess,Fergie,1,1,1
2025-08-29,Way Back Into Love,Music And Lyrics - Music From and Inspired By The Motion Picture (International Release),Hugh Grant,1,1,1
2025-08-29,Butterfly,Butterfly,Mariah Carey,1,1,1
2025-08-29,...Baby One More Time,...Baby One More Time (Digital Deluxe Version),Britney Spears,1,1,1
2025-08-29,Real World,Yourself or Someone Like You,Matchbox Twenty,1,1,1
2025-08-29,Sometimes,...Baby One More Time (Digital Deluxe Version),Britney Spears,1,1,1
2025-08-29,Hung Up,Confessions on a Dance Floor,Madonna,1,1,1
2025-08-29,Hero,Music Box,Mariah Carey,1,1,1
2025-08-29,Say My Name,The Writing's on the Wall,Destiny's Child,1,1,1
2025-08-29,Promiscuous,Loose,Nelly Furtado,1,1,1
2025-08-29,Wherever You Will Go,Camino Palmero,The Calling,1,1,1
2025-08-29,London Bridge,The Dutchess,Fergie,1,1,1
2025-08-29,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),The Beatles,1,1,1
2025-08-29,Maxwell's Silver Hammer - Remastered 2009,Abbey Road (Remastered),The Beatles,1,1,1
2025-08-29,Complicated,Let Go,Avril Lavigne,1,1,1
2025-08-29,Wannabe,Spice,Spice Girls,1,1,1
2025-08-29,Material Girl,Celebration (Double Disc Version),Madonna,1,1,1
2025-08-29,Mobile,Let Go,Avril Lavigne,1,1,1
2025-08-29,Nobody's Home,Under My Skin,Avril Lavigne,1,1,1
2025-08-29,In the End,Hybrid Theory (Bonus Edition),Linkin Park,1,1,1
2025-08-29,Sleep,The Black Parade,My Chemical Romance,16,16,1
2025-08-29,Sports car,So Close to What,Tate McRae,9,9,1
2025-08-29,A Little Less Sixteen Candles a Little More Touch Me,From Under the Cork Tree,Fall Out Boy,14,14,1
2025-08-29,Manchild,Man’s Best Friend,Sabrina Carpenter,34,34,1
2025-08-29,Can't Keep My Hands Off You (feat. Rivers Cuomo),Get Your Heart On! (Deluxe Edition),Simple Plan,15,15,1
2025-08-29,Weightless,Nothing Personal (Deluxe Version),All Time Low,17,15,3
2025-08-29,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,18,16,3
2025-08-29,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,84,61,7
2025-08-29,Dear god,So Close to What,Tate McRae,7,7,1
2025-08-29,When Did You Get Hot?,Man’s Best Friend,Sabrina Carpenter,33,33,1
2025-08-29,Always,blink-182,blink-182,6,6,1
2025-08-29,Mad Season,Mad Season,Matchbox Twenty,7,7,1
2025-08-29,Dirty Little Secret,Move Along,The All-American Rejects,16,16,1
2025-08-29,In Bloom,Nevermind (Remastered),Nirvana,6,6,1
2025-08-29,Just,The Bends,Radiohead,12,12,1
2025-08-29,Genie,Genie - The Second Mini Album,Girls' Generation,6,6,1
2025-08-29,The Burn,Mad Season,Matchbox Twenty,6,6,1
2025-08-29,Beggin (Original Version),So Dark The Con Of Man,Madcon,6,6,1
2025-08-29,The Bends,The Bends,Radiohead,11,11,1
2025-08-29,Hash Pipe,Weezer,Weezer,6,6,1
2025-08-29,The Rock Show,Take Off Your Pants and Jacket,blink-182,6,6,1
2025-08-29,Keeper,STRATEGY,TWICE,6,6,1
2025-08-29,Troublemaker,Weezer (Deluxe Edition),Weezer,6,6,1
2025-08-29,Down,blink-182,blink-182,6,6,1
2025-08-29,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,9,7,3
2025-08-29,2 hands,So Close to What,Tate McRae,7,7,1
2025-08-29,Money Is Everything,Addison,Addison Rae,42,29,6
2025-08-29,Aliens Exist,Enema of the State,blink-182,13,13,1
2025-08-29,We Are Never Ever Getting Back Together,Red,Taylor Swift,7,7,1
2025-08-29,Whatsername,American Idiot,Green Day,8,8,1
2025-08-29,Homecoming,American Idiot,Green Day,5,5,1
2025-08-29,Letterbomb,American Idiot,Green Day,9,8,2
2025-08-29,Extraordinary Girl,American Idiot,Green Day,8,8,1
2025-08-29,She's a Rebel,American Idiot,Green Day,6,6,1
2025-08-29,Give Me Novacaine,American Idiot,Green Day,6,6,1
2025-08-29,St. Jimmy,American Idiot,Green Day,6,6,1
2025-08-29,Are We the Waiting,American Idiot,Green Day,6,6,1
2025-08-29,Boulevard of Broken Dreams,American Idiot,Green Day,6,6,1
2025-08-29,Holiday,American Idiot,Green Day,6,6,1
2025-08-29,Jesus of Suburbia,American Idiot,Green Day,5,5,1
2025-08-29,American Idiot,American Idiot,Green Day,6,6,1
2025-08-29,Goodbye,Man’s Best Friend,Sabrina Carpenter,17,17,1
2025-08-29,House Tour,Man’s Best Friend,Sabrina Carpenter,22,22,1
2025-08-29,Don’t Worry I’ll Make You Worry,Man’s Best Friend,Sabrina Carpenter,17,17,1
2025-08-29,Go Go Juice,Man’s Best Friend,Sabrina Carpenter,20,20,1
2025-08-29,Never Getting Laid,Man’s Best Friend,Sabrina Carpenter,20,20,1
2025-08-29,Nobody’s Son,Man’s Best Friend,Sabrina Carpenter,19,19,1
2025-08-29,We Almost Broke Up Again Last Night,Man’s Best Friend,Sabrina Carpenter,24,24,1
2025-08-29,Sugar Talking,Man’s Best Friend,Sabrina Carpenter,14,14,1
2025-08-29,Tears,Man’s Best Friend,Sabrina Carpenter,22,22,1
2025-08-29,In the Rain,Addison,Addison Rae,12,11,2
2025-08-29,Summer Forever,Addison,Addison Rae,9,9,1
2025-08-29,THIS IS FOR,THIS IS FOR,TWICE,7,7,1
2025-08-29,PEACH GELATO,THIS IS FOR,TWICE,2,2,1
2025-08-29,RIGHT HAND GIRL,THIS IS FOR,TWICE,5,5,1
2025-08-29,MARS,THIS IS FOR,TWICE,5,5,1
2025-08-29,OPTIONS,THIS IS FOR,TWICE,5,5,1
2025-08-29,Nostalgia,So Close to What,Tate McRae,3,3,1
2025-08-29,Greenlight,So Close to What,Tate McRae,3,3,1
2025-08-29,Means I care,So Close to What,Tate McRae,3,3,1
2025-08-29,No I'm not in love,So Close to What,Tate McRae,3,3,1
2025-08-29,It's ok I'm ok,So Close to What,Tate McRae,3,3,1
2025-08-29,Like I do,So Close to What,Tate McRae,3,3,1
2025-08-29,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,5,5,1
2025-08-29,Planet Telex,The Bends,Radiohead,6,6,1
2025-08-29,Jaded,Insomniac,Green Day,3,3,1
2025-08-29,Brain Stew,Insomniac,Green Day,3,3,1
2025-08-29,Walking Contradiction,Insomniac,Green Day,3,3,1
2025-08-29,Geek Stink Breath,Insomniac,Green Day,2,2,1
2025-08-29,Prosthetic Head,Nimrod,Green Day,2,2,1
2025-08-29,Good Riddance (Time of Your Life),Nimrod,Green Day,2,2,1
2025-08-29,King for a Day,Nimrod,Green Day,2,2,1
2025-08-29,Take Back,Nimrod,Green Day,2,2,1
2025-08-29,Reject,Nimrod,Green Day,2,2,1
2025-08-29,Walking Alone,Nimrod,Green Day,2,2,1
2025-08-29,Haushinka,Nimrod,Green Day,2,2,1
2025-08-29,Jinx,Nimrod,Green Day,2,2,1
2025-08-29,Last Ride In,Nimrod,Green Day,2,2,1
2025-08-29,Uptight,Nimrod,Green Day,2,2,1
2025-08-29,Platypus (I Hate You),Nimrod,Green Day,2,2,1
2025-08-29,Worry Rock,Nimrod,Green Day,2,2,1
2025-08-29,All the Time,Nimrod,Green Day,2,2,1
2025-08-29,Scattered,Nimrod,Green Day,2,2,1
2025-08-29,Redundant,Nimrod,Green Day,3,3,1
2025-08-29,The Grouch,Nimrod,Green Day,2,2,1
2025-08-29,Hitchin' a Ride,Nimrod,Green Day,2,2,1
2025-08-29,Nice Guys Finish Last,Nimrod,Green Day,2,2,1
2025-08-29,All by Myself,Dookie,Green Day,1,1,1
2025-08-29,F.O.D.,Dookie,Green Day,1,1,1
2025-08-29,In the End,Dookie,Green Day,1,1,1
2025-08-29,Emenius Sleepus,Dookie,Green Day,1,1,1
2025-08-29,Coming Clean,Dookie,Green Day,1,1,1
2025-08-29,When I Come Around,Dookie,Green Day,1,1,1
2025-08-29,Sassafras Roots,Dookie,Green Day,1,1,1
2025-08-29,She,Dookie,Green Day,1,1,1
2025-08-29,Basket Case,Dookie,Green Day,1,1,1
2025-08-29,Pulling Teeth,Dookie,Green Day,1,1,1
2025-08-29,Welcome to Paradise,Dookie,Green Day,1,1,1
2025-08-29,Longview,Dookie,Green Day,1,1,1
