Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-01-10,That's My Floor,Imaginal Disk,Magdalena Bay,11,11,1
2025-01-10,นานตลอดกาล (We Are Forever) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),นานตลอดกาล (We Are Forever) - Single,Phuwin,1,1,1
2025-01-10,แอบเพื่อน (Hidden Love) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),แอบเพื่อน (Hidden Love) - Single,Marc Natarit,1,1,1
2025-01-10,Daydreamin',Yours Truly,Ariana Grande,1,1,1
2025-01-10,แค่ในวันนั้น (Truth in the Eyes) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),แค่ในวันนั้น (Truth in the Eyes) - Single,Pond Naravit,1,1,1
2025-01-10,invisible string,folklore,Taylor Swift,1,1,1
2025-01-10,คิดถึงฉันใช่ป่ะ (Missing Me?) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),คิดถึงฉันใช่ป่ะ (Missing Me?) - Single,Winny Thanawin,1,1,1
2025-01-10,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2025-01-10,หมดมุก (Jokester) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),หมดมุก (Jokester) - Single,Aou Thanaboon,1,1,1
2025-01-10,Would You Be So Kind,You - EP,dodie,1,1,1
2025-01-10,เรามีเรา (WE ARE) (เพลงประกอบซีรีส์ We Are คือเรารักกัน),เรามีเรา (WE ARE) - Single,Pond Naravit,1,1,1
2025-01-10,ง้อว (Smile Please) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),ง้อว (Smile Please) - Single,Fourth,19,17,3
2025-01-10,After LIKE,After LIKE,IVE,6,6,1
2025-01-10,Every Time I Look For You,Take Off Your Pants and Jacket,blink-182,11,11,1
2025-01-10,She's a Rebel,American Idiot (20th Anniversary Deluxe Edition),Green Day,6,6,1
2025-01-10,Way Back Into Love,Music And Lyrics - Music From and Inspired By The Motion Picture (International Release),Hugh Grant,16,16,1
2025-01-10,รักหน้าตาเหมือนเธอไหม (Love Love Love) (เพลงประกอบซีรีส์ Our Skyy แฟนผมเป็นประธานนักเรียน),รักหน้าตาเหมือนเธอไหม (Love Love Love) - Single,Gemini,9,9,1
2025-01-10,Lips of an Angel,Extreme Behavior,Hinder,9,8,2
2025-01-10,Holiday,American Idiot (20th Anniversary Deluxe Edition),Green Day,6,6,1
2025-01-10,Easy,GO LIVE,Stray Kids,6,6,1
2025-01-10,Dance Dance,From Under the Cork Tree,Fall Out Boy,8,8,1
2025-01-10,What's My Age Again?,Enema of the State,blink-182,7,7,1
2025-01-10,Boulevard of Broken Dreams,American Idiot (20th Anniversary Deluxe Edition),Green Day,6,6,1
2025-01-10,Breakaway,Breakaway,Kelly Clarkson,8,8,1
2025-01-10,My Boy Only Breaks His Favorite Toys,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,9,9,1
2025-01-10,don't wanna break up again,eternal sunshine,Ariana Grande,8,8,1
2025-01-10,Dead!,The Black Parade,My Chemical Romance,8,8,1
2025-01-10,Extraordinary Girl,American Idiot (20th Anniversary Deluxe Edition),Green Day,7,7,1
2025-01-10,Fresh Out the Slammer,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,9,9,1
2025-01-10,supernatural,eternal sunshine,Ariana Grande,8,8,1
2025-01-10,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,9,9,1
2025-01-10,Nice Guys Finish Last,Nimrod,Green Day,9,9,1
2025-01-10,New Romantics (Taylor's Version),1989 (Taylor's Version),Taylor Swift,17,17,1
2025-01-10,Stars,Destination XYZ,Callalily,1,1,1
2025-01-10,Breathless,In Blue,The Corrs,29,29,1
2025-01-10,Fast Times,emails i can’t send fwd:,Sabrina Carpenter,15,15,1
2025-01-10,Magbalik,Destination XYZ,Callalily,1,1,1
2025-01-10,All You Had to Do Was Stay (Taylor's Version),1989 (Taylor's Version),Taylor Swift,17,17,1
2025-01-10,The Rock Show,Take Off Your Pants and Jacket,blink-182,14,14,1
2025-01-10,ไหล่เธอ (You’ve Got Ma Back) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),ไหล่เธอ (You’ve Got Ma Back) - Single,Fourth,17,17,1
2025-01-10,Read your Mind,emails i can’t send fwd:,Sabrina Carpenter,16,16,1
2025-01-10,How You Get the Girl (Taylor's Version),1989 (Taylor's Version),Taylor Swift,19,19,1
2025-01-10,Tell Me Something I Don't Know,Kiss & Tell,Selena Gomez & the Scene,6,6,1
2025-01-10,Same Old Love,Revival (Deluxe),Selena Gomez,3,3,1
2025-01-10,Hands to Myself,Revival (Deluxe),Selena Gomez,3,3,1
2025-01-10,Kill Em with Kindness,Revival (Deluxe),Selena Gomez,3,3,1
2025-01-10,Naturally,Kiss & Tell,Selena Gomez & the Scene,5,5,1
2025-01-10,Please Take Me Home,Take Off Your Pants and Jacket,blink-182,5,5,1
2025-01-10,Shut Up,Take Off Your Pants and Jacket,blink-182,5,5,1
2025-01-10,Give Me One Good Reason,Take Off Your Pants and Jacket,blink-182,5,5,1
2025-01-10,Reckless Abandon,Take Off Your Pants and Jacket,blink-182,5,5,1
2025-01-10,Roller Coaster,Take Off Your Pants and Jacket,blink-182,3,3,1
2025-01-10,Stay Together for the Kids,Take Off Your Pants and Jacket,blink-182,6,6,1
2025-01-10,Story of a Lonely Guy,Take Off Your Pants and Jacket,blink-182,5,5,1
2025-01-10,Happy Holidays You Bastard,Take Off Your Pants and Jacket,blink-182,6,6,1
2025-01-10,First Date,Take Off Your Pants and Jacket,blink-182,4,4,1
2025-01-10,Online Songs,Take Off Your Pants and Jacket,blink-182,4,4,1
2025-01-10,Anthem Part Two,Take Off Your Pants and Jacket,blink-182,4,4,1
2025-01-10,The Ballad Of Matt & Mica,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Angel On A Satellite,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Cry For Me,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Feeling Diskinserted?,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Love Is Everywhere,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Tunnel Vision,Imaginal Disk,Magdalena Bay,6,6,1
2025-01-10,Watching T.V.,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Vampire In The Corner,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Fear Sex,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Death & Romance,Imaginal Disk,Magdalena Bay,6,6,1
2025-01-10,Image,Imaginal Disk,Magdalena Bay,6,6,1
2025-01-10,True Blue Interlude,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,Killing Time,Imaginal Disk,Magdalena Bay,1,1,1
2025-01-10,She Looked Like Me!,Imaginal Disk,Magdalena Bay,2,1,2
2025-01-10,Sk8er Boi,Let Go,Avril Lavigne,1,1,1
2025-01-10,Weightless,Nothing Personal (Deluxe Version),All Time Low,1,1,1
2025-01-10,Every Snowflake Is Different (Just Like You),Yo Gabba Gabba! Hey!,My Chemical Romance,2,2,1
2025-01-10,Forever Now,Revolution Radio,Green Day,2,2,1
2025-01-10,21 Guns,21st Century Breakdown,Green Day,1,1,1
2025-01-10,The Ghost of You,Three Cheers for Sweet Revenge,My Chemical Romance,2,2,1
2025-01-10,Iris,Dizzy Up the Girl,The Goo Goo Dolls,2,2,1
2025-01-10,You Know What They Do to Guys Like Us in Prison,Three Cheers for Sweet Revenge,My Chemical Romance,2,2,1
2025-01-10,What the Hell,Goodbye Lullaby (Expanded Edition),Avril Lavigne,1,1,1
2025-01-10,Letterbomb,American Idiot,Green Day,3,3,1
2025-01-10,86,Insomniac,Green Day,2,2,1
2025-01-10,Take Back,Nimrod,Green Day,2,2,1
2025-01-10,My Happy Ending,Under My Skin,Avril Lavigne,2,2,1
2025-01-10,The Grouch,Nimrod,Green Day,2,2,1
2025-01-10,Governator,American Idiot (Deluxe),Green Day,1,1,1
2025-01-10,Brutal Love,¡Tré!,Green Day,3,3,1
2025-01-10,Adam's Song,Enema of the State,blink-182,2,2,1
2025-01-10,She's So Mean,North (Deluxe Edition),Matchbox Twenty,5,5,1
2025-01-10,Know Your Enemy,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Coma City,Saviors,Green Day,2,2,1
2025-01-10,Minority,Warning,Green Day,1,1,1
2025-01-10,Vampire Money,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,1,1,1
2025-01-10,This Is How I Disappear,The Black Parade,My Chemical Romance,2,2,1
2025-01-10,Mama,The Black Parade,My Chemical Romance,2,2,1
2025-01-10,Aliens Exist,Enema of the State,blink-182,2,2,1
2025-01-10,Graffitia,Father of All...,Green Day,2,2,1
2025-01-10,Ordinary World,Revolution Radio,Green Day,2,2,1
2025-01-10,Too Much Too Soon,American Idiot (Deluxe),Green Day,1,1,1
2025-01-10,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,3,3,1
2025-01-10,Meet Me on the Roof,Father of All...,Green Day,3,3,1
2025-01-10,Holiday,American Idiot,Green Day,3,3,1
2025-01-10,The Only Hope for Me Is You,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,3,3,1
2025-01-10,Let Yourself Go,¡Uno!,Green Day,2,2,1
2025-01-10,Ha Ha You're Dead,Shenanigans,Green Day,2,2,1
2025-01-10,Still Into You,Paramore,Paramore,2,2,1
2025-01-10,Coming Clean,Dookie,Green Day,2,2,1
2025-01-10,Bite Me,Love Sux,Avril Lavigne,2,2,1
2025-01-10,SING,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,2,2,1
2025-01-10,Complicated,Let Go,Avril Lavigne,3,3,1
2025-01-10,Hold On,Warning,Green Day,3,3,1
2025-01-10,Hot,The Best Damn Thing (Expanded Edition),Avril Lavigne,2,2,1
2025-01-10,Warning,Warning,Green Day,3,3,1
2025-01-10,When I Come Around,Dookie,Green Day,3,3,1
2025-01-10,Tired of Waiting for You,Shenanigans,Green Day,2,2,1
2025-01-10,Motivation,All Killer No Filler,Sum 41,10,10,1
2025-01-10,Fat Lip,All Killer No Filler,Sum 41,10,10,1
2025-01-10,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,2,2,1
2025-01-10,Strange Days Are Here to Stay,Saviors,Green Day,2,2,1
2025-01-10,The Best Damn Thing,The Best Damn Thing (Expanded Edition),Avril Lavigne,3,3,1
2025-01-10,Look Ma No Brains!,Saviors,Green Day,2,2,1
2025-01-10,Breakaway,Let Go (20th Anniversary Edition),Avril Lavigne,1,1,1
2025-01-10,Keep Holding On,The Best Damn Thing (Expanded Edition),Avril Lavigne,2,2,1
2025-01-10,Before the Lobotomy,21st Century Breakdown,Green Day,6,4,3
2025-01-10,Revolution Radio,Revolution Radio,Green Day,2,2,1
2025-01-10,I Want to Be on T.V.,Shenanigans,Green Day,1,1,1
2025-01-10,Youngblood,Revolution Radio,Green Day,2,2,1
2025-01-10,Thank You for the Venom,Three Cheers for Sweet Revenge,My Chemical Romance,2,2,1
2025-01-10,Where Is Your Heart,Breakaway,Kelly Clarkson,2,2,1
2025-01-10,Anthem,Enema of the State,blink-182,2,2,1
2025-01-10,The Kids from Yesterday,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,2,2,1
2025-01-10,Still Breathing,Revolution Radio,Green Day,1,1,1
2025-01-10,99 Revolutions,¡Tré!,Green Day,2,2,1
2025-01-10,Walk Away,Breakaway,Kelly Clarkson,3,3,1
2025-01-10,Ignorance,brand new eyes,Paramore,1,1,1
2025-01-10,X-Kid,¡Tré!,Green Day,1,1,1
2025-01-10,Already Gone,All I Ever Wanted,Kelly Clarkson,2,2,1
2025-01-10,You Found Me,Breakaway,Kelly Clarkson,2,2,1
2025-01-10,Murder City,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Deadbeat Holiday,Warning,Green Day,2,2,1
2025-01-10,Wow! That's Loud,¡Dos!,Green Day,2,2,1
2025-01-10,Come as You Are,Nevermind (Remastered),Nirvana,2,2,1
2025-01-10,Stuck with Me,Insomniac,Green Day,1,1,1
2025-01-10,See the Light,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Sassafras Roots,Dookie,Green Day,1,1,1
2025-01-10,When You're Gone,The Best Damn Thing (Expanded Edition),Avril Lavigne,2,2,1
2025-01-10,I'm with You,Let Go,Avril Lavigne,3,3,1
2025-01-10,Back in the USA,Greatest Hits: God's Favorite Band,Green Day,3,3,1
2025-01-10,¿Viva la Gloria? (Little Girl),21st Century Breakdown,Green Day,3,3,1
2025-01-10,Christian's Inferno,21st Century Breakdown,Green Day,3,3,1
2025-01-10,Scattered,Nimrod,Green Day,3,3,1
2025-01-10,Rotting,Shenanigans,Green Day,1,1,1
2025-01-10,Extraordinary Girl,American Idiot,Green Day,3,3,1
2025-01-10,Basket Case,Dookie,Green Day,1,1,1
2025-01-10,Oh Love,¡Uno!,Green Day,3,3,1
2025-01-10,She,Dookie,Green Day,3,3,1
2025-01-10,On a Plain,Nevermind (Remastered),Nirvana,2,2,1
2025-01-10,Last of the American Girls,21st Century Breakdown,Green Day,2,2,1
2025-01-10,The Middle,Bleed American,Jimmy Eat World,1,1,1
2025-01-10,Jaded,Insomniac (25th Anniversary Deluxe Edition),Green Day,2,2,1
2025-01-10,Behind These Hazel Eyes,Breakaway,Kelly Clarkson,3,3,1
2025-01-10,The Saints Are Coming,The Saints Are Coming,U2,2,2,1
2025-01-10,Sick of Me,Shenanigans,Green Day,1,1,1
2025-01-10,Last Night on Earth,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Don't Leave Me,Enema of the State,blink-182,2,2,1
2025-01-10,Favorite Son,21 Guns (DMD Maxi),Green Day,2,2,1
2025-01-10,Pulling Teeth,Dookie,Green Day,2,2,1
2025-01-10,1981,Saviors,Green Day,2,2,1
2025-01-10,Castaway,Warning,Green Day,1,1,1
2025-01-10,Troubled Times,Revolution Radio,Green Day,3,3,1
2025-01-10,Bouncing Off The Wall,Revolution Radio,Green Day,3,3,1
2025-01-10,S/C/A/R/E/C/R/O/W,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,3,3,1
2025-01-10,Emenius Sleepus,Dookie,Green Day,1,1,1
2025-01-10,Hitchin' a Ride,Nimrod,Green Day,2,2,1
2025-01-10,Worry Rock,Nimrod,Green Day,3,3,1
2025-01-10,Sober,My December,Kelly Clarkson,2,2,1
2025-01-10,Bulletproof Heart,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,1,1,1
2025-01-10,Scumbag,Shenanigans,Green Day,2,2,1
2025-01-10,In Too Deep,All Killer No Filler,Sum 41,3,3,1
2025-01-10,Misery Business,RIOT!,Paramore,3,3,1
2025-01-10,Perfect,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),Simple Plan,2,2,1
2025-01-10,Peacemaker,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,1,1,1
2025-01-10,Wendy Clear,Enema of the State,blink-182,2,2,1
2025-01-10,Brain Stew,Insomniac (25th Anniversary Deluxe Edition),Green Day,2,2,1
2025-01-10,Centuries,American Beauty/American Psycho,Fall Out Boy,1,1,1
2025-01-10,Fashion Victim,Warning,Green Day,1,1,1
2025-01-10,Welcome to Paradise,Kerplunk!,Green Day,2,2,1
2025-01-10,Give Me Novacaine,American Idiot,Green Day,2,2,1
2025-01-10,Geek Stink Breath,Insomniac,Green Day,2,2,1
2025-01-10,Father of All...,Father of All...,Green Day,3,3,1
2025-01-10,Nobody's Home,Under My Skin,Avril Lavigne,2,2,1
2025-01-10,Stuart and the Ave.,Insomniac,Green Day,3,3,1
2025-01-10,For a Pessimist I'm Pretty Optimistic,RIOT!,Paramore,2,2,1
2025-01-10,2000 Light Years Away,Kerplunk!,Green Day,3,3,1
2025-01-10,Welcome to the Black Parade,The Black Parade,My Chemical Romance,3,3,1
2025-01-10,Mamma Mia,ABBA,ABBA,1,1,1
2025-01-10,Hung Up,Confessions on a Dance Floor,Madonna,1,1,1
2025-01-10,Vision of Love,Mariah Carey,Mariah Carey,1,1,1
2025-01-10,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1,1,1
2025-01-10,Buddy Holly,Weezer,Weezer,2,2,1
2025-01-10,Thunder,Boys Like Girls,Boys Like Girls,1,1,1
2025-01-10,Material Girl,Celebration (Double Disc Version),Madonna,1,1,1
2025-01-10,Without You,Music Box,Mariah Carey,1,1,1
2025-01-10,Beautiful Disaster,Thankful,Kelly Clarkson,1,1,1
2025-01-10,Stop,Spiceworld,Spice Girls,1,1,1
2025-01-10,Losing Grip,Let Go,Avril Lavigne,2,2,1
2025-01-10,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,1,1,1
2025-01-10,YMCA,Can't Stop the Music (Original Soundtrack 1980),Village People,1,1,1
2025-01-10,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,1,1,1
2025-01-10,I Want You Back - Radio Edit,'N Sync UK Version,*NSYNC,1,1,1
2025-01-10,Pon de Replay,Music of the Sun,Rihanna,1,1,1
2025-01-10,Since U Been Gone,Breakaway,Kelly Clarkson,2,2,1
2025-01-10,Tubthumping,Tubthumper,Chumbawamba,1,1,1
2025-01-10,I Have Nothing,The Bodyguard - Original Soundtrack Album,Whitney Houston,1,1,1
2025-01-10,3AM,Yourself or Someone Like You,Matchbox Twenty,3,3,1
2025-01-10,Emotions,Emotions,Mariah Carey,1,1,1
2025-01-10,Unwell,More Than You Think You Are,Matchbox Twenty,3,3,1
2025-01-10,Miss Independent,Thankful,Kelly Clarkson,1,1,1
2025-01-10,Two Less Lonely People in the World,Now And Forever,Air Supply,1,1,1
2025-01-10,Mobile,Let Go,Avril Lavigne,2,2,1
2025-01-10,we can't be friends (wait for your love),eternal sunshine,Ariana Grande,7,7,1
2025-01-10,bye,eternal sunshine,Ariana Grande,7,7,1
2025-01-10,Goodnight Adeline,Saviors,Green Day,1,1,1
2025-01-10,Desensitized,Shenanigans,Green Day,2,2,1
2025-01-10,One Minute,My December,Kelly Clarkson,1,1,1
2025-01-10,Fire Ready Aim,Father of All...,Green Day,1,1,1
2025-01-10,I Do Not Hook Up,All I Ever Wanted,Kelly Clarkson,1,1,1
2025-01-10,Outlaws,Revolution Radio,Green Day,1,1,1
2025-01-10,Never Again,My December,Kelly Clarkson,2,2,1
2025-01-10,Breed,Nevermind (Remastered),Nirvana,2,2,1
2025-01-10,House of Wolves,The Black Parade,My Chemical Romance,2,2,1
2025-01-10,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,1,1,1
2025-01-10,All I Ever Wanted,All I Ever Wanted,Kelly Clarkson,1,1,1
2025-01-10,Because of You,Breakaway,Kelly Clarkson,2,2,1
2025-01-10,Save Yourself I'll Hold Them Back,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,1,1,1
2025-01-10,Outsider,Shenanigans,Green Day,1,1,1
2025-01-10,Teenagers,The Black Parade,My Chemical Romance,1,1,1
2025-01-10,Lithium,Nevermind (Remastered),Nirvana,2,2,1
2025-01-10,Planetary (GO!),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,1,1,1
2025-01-10,Fancy Sauce,Saviors,Green Day,2,2,1
2025-01-10,Chump,Dookie,Green Day,1,1,1
2025-01-10,Horseshoes and Handgrenades,21st Century Breakdown,Green Day,2,2,1
2025-01-10,Longview,Dookie,Green Day,2,2,1
2025-01-10,Real World,Yourself or Someone Like You,Matchbox Twenty,1,1,1
2025-01-10,Beautiful Disaster (Live),Breakaway,Kelly Clarkson,1,1,1
2025-01-10,I Don't Love You,The Black Parade,My Chemical Romance,2,2,1
2025-01-10,Good Riddance (Time of Your Life),Nimrod,Green Day,1,1,1
2025-01-10,Uptight,Nimrod,Green Day,1,1,1
2025-01-10,Here's to Never Growing Up,Avril Lavigne (Expanded Edition),Avril Lavigne,1,1,1
2025-01-10,Dysentery Gary,Enema of the State,blink-182,1,1,1
2025-01-10,Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,1,1,1
2025-01-10,East Jesus Nowhere,21st Century Breakdown,Green Day,3,3,1
2025-01-10,High School Never Ends - Main Version - Explicit,The Great Burrito Extortion Case,Bowling for Soup,1,1,1
2025-01-10,The American Dream Is Killing Me,Saviors,Green Day,1,1,1
2025-01-10,Church on Sunday,Warning,Green Day,1,1,1
2025-01-10,Let Me Go (feat. Chad Kroeger),Avril Lavigne (Expanded Edition),Avril Lavigne,1,1,1
2025-01-10,That's What You Get,RIOT!,Paramore,2,2,1
2025-01-10,Maria,International Superhits!,Green Day,1,1,1
2025-01-10,Suffocate,Shenanigans,Green Day,1,1,1
2025-01-10,I'm Just a Kid,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),Simple Plan,1,1,1
2025-01-10,Boulevard of Broken Dreams,American Idiot,Green Day,3,3,1
2025-01-10,Platypus (I Hate You),Nimrod,Green Day,1,1,1
2025-01-10,Dirty Rotten Bastards,¡Tré!,Green Day,1,1,1
2025-01-10,Disenchanted,The Black Parade,My Chemical Romance,1,1,1
2025-01-10,Last Ride In,Nimrod,Green Day,1,1,1
2025-01-10,America's Suitehearts,Folie à deux,Fall Out Boy,1,1,1
2025-01-10,The End.,The Black Parade,My Chemical Romance,1,1,1
2025-01-10,Misery,Warning,Green Day,1,1,1
2025-01-10,F.O.D.,Dookie,Green Day,1,1,1
2025-01-10,A Little Less Sixteen Candles a Little More Touch Me,From Under the Cork Tree,Fall Out Boy,7,5,3
2025-01-10,Dirty Little Secret,Move Along,The All-American Rejects,1,1,1
2025-01-10,Gone,Breakaway,Kelly Clarkson,1,1,1
2025-01-10,Sleep,The Black Parade,My Chemical Romance,1,1,1
2025-01-10,1985,A Hangover You Don't Deserve,Bowling for Soup,2,2,1
2025-01-10,Don't Wanna Fall in Love,Shenanigans,Green Day,1,1,1
2025-01-10,Bobby Sox,Saviors,Green Day,2,2,1
2025-01-10,I Hate Myself for Losing You,Breakaway,Kelly Clarkson,1,1,1
2025-01-10,One Eyed Bastard,Saviors,Green Day,1,1,1
2025-01-10,Redundant,Nimrod,Green Day,1,1,1
2025-01-10,The Phoenix,Save Rock and Roll,Fall Out Boy,1,1,1
2025-01-10,Reject,Nimrod,Green Day,2,2,1
2025-01-10,What's New Scooby-Doo?,What's New Scooby-Doo?,Simple Plan,2,2,1
2025-01-10,Sugar Youth,Father of All...,Green Day,1,1,1
2025-01-10,¡Viva la Gloria!,21st Century Breakdown,Green Day,1,1,1
2025-01-10,I Don't Care,Folie à deux,Fall Out Boy,2,2,1
2025-01-10,This Ain't a Scene It's an Arms Race,Infinity on High,Fall Out Boy,1,1,1
2025-01-10,Thnks fr th Mmrs,Infinity on High,Fall Out Boy,1,1,1
2025-01-10,Walking Alone,Nimrod,Green Day,1,1,1
2025-01-10,Prosthetic Head,Nimrod,Green Day,2,2,1
2025-01-10,My Life Would Suck Without You,All I Ever Wanted,Kelly Clarkson,1,1,1
2025-01-10,Dumpweed,Enema of the State,blink-182,1,1,1
2025-01-10,Oh Yeah!,Father of All...,Green Day,1,1,1
2025-01-10,Blood - Hidden Track,The Black Parade,My Chemical Romance,1,1,1
2025-01-10,Famous Last Words,The Black Parade,My Chemical Romance,2,2,1
2025-01-10,Restless Heart Syndrome,21st Century Breakdown,Green Day,1,1,1
2025-01-10,crushcrushcrush,RIOT!,Paramore,2,2,1
2025-01-10,Too Dumb To Die,Revolution Radio,Green Day,1,1,1
2025-01-10,Girl All the Bad Guys Want,Drunk Enough to Dance,Bowling for Soup,2,2,1
2025-01-10,All I Wanted,brand new eyes,Paramore,1,1,1
2025-01-10,My Songs Know What You Did in the Dark (Light Em Up),Save Rock and Roll,Fall Out Boy,1,1,1
2025-01-10,American Idiot,American Idiot,Green Day,1,1,1
2025-01-10,Dominated Love Slave,Kerplunk!,Green Day,2,2,1
