Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-10-31,Desensitized,Shenanigans,Green Day,2,2,1
2025-10-31,One Step Closer,Hybrid Theory (Bonus Edition),Linkin Park,2,2,1
2025-10-31,Dumpweed,Enema of the State,blink-182,3,3,1
2025-10-31,All of This,blink-182,blink-182,1,1,1
2025-10-31,Pulling Teeth,Dookie,Green Day,1,1,1
2025-10-31,Here's Your Letter,blink-182,blink-182,2,2,1
2025-10-31,How Far We've Come,How Far We've Come,Matchbox Twenty,1,1,1
2025-10-31,Easy Target,blink-182,blink-182,1,1,1
2025-10-31,Addicted,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),Simple Plan,1,1,1
2025-10-31,She's So Mean,North (Deluxe Edition),Matchbox Twenty,3,3,1
2025-10-31,Stay Together for the Kids,Take Off Your Pants and Jacket,blink-182,11,11,1
2025-10-31,I Lay My Love On You - Remix,Coast to Coast (Expanded Edition),Westlife,10,10,1
2025-10-31,A Little Less Sixteen Candles a Little More Touch Me,From Under the Cork Tree,Fall Out Boy,11,11,1
2025-10-31,Q&A,Cherry Bullet 1st Single Album Let's Play Cherry Bullet,Cherry Bullet,17,11,5
2025-10-31,THIS IS FOR,THIS IS FOR,TWICE,18,10,5
2025-10-31,Uptown Girl,Coast to Coast (Expanded Edition),Westlife,11,11,1
2025-10-31,Thunder,Boys Like Girls,Boys Like Girls,10,10,1
2025-10-31,Manchild,Man’s Best Friend,Sabrina Carpenter,9,9,1
2025-10-31,Dead!,The Black Parade,My Chemical Romance,19,15,5
2025-10-31,Always,blink-182,blink-182,10,10,1
2025-10-31,Dilaw,KOLORCOASTER,Maki,10,10,1
2025-10-31,Sports car,So Close to What,Tate McRae,11,11,1
2025-10-31,Hitchin' a Ride,Nimrod,Green Day,17,17,1
2025-10-31,Wood,The Life of a Showgirl,Taylor Swift,18,18,1
2025-10-31,Love Drunk,Love Drunk,Boys Like Girls,17,17,1
2025-10-31,2 hands,So Close to What,Tate McRae,11,11,1
2025-10-31,Lips of an Angel,Extreme Behavior,Hinder,17,17,1
2025-10-31,The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,12,12,1
2025-10-31,When You're Looking Like That - Single Remix,Coast to Coast (Expanded Edition),Westlife,16,16,1
2025-10-31,The Middle,Bleed American,Jimmy Eat World,17,17,1
2025-10-31,Weightless,Nothing Personal (Deluxe Version),All Time Low,10,10,1
2025-10-31,Opalite,The Life of a Showgirl,Taylor Swift,17,17,1
2025-10-31,Iris,Dizzy Up the Girl,Goo Goo Dolls,17,17,1
2025-10-31,Jet Lag (feat. Natasha Bedingfield),Get Your Heart On! (Deluxe Edition),Simple Plan,19,19,1
2025-10-31,La Vie en Rose,COLOR*IZ,IZ*ONE,19,11,5
2025-10-31,Father Figure,The Life of a Showgirl,Taylor Swift,14,14,1
2025-10-31,The Rock Show,Take Off Your Pants and Jacket,blink-182,18,18,1
2025-10-31,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,11,11,1
2025-10-31,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,17,17,1
2025-10-31,Is It Over Now? (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,36,17,6
2025-10-31,HUMAN,Human,dodie,5,1,5
2025-10-31,Guiltless,Guiltless,dodie,10,4,3
2025-10-31,Street Spirit (Fade Out),The Bends,Radiohead,4,4,1
2025-10-31,Sulk,The Bends,Radiohead,4,4,1
2025-10-31,Black Star,The Bends,Radiohead,4,4,1
2025-10-31,Bullet Proof ... I Wish I Was,The Bends,Radiohead,4,4,1
2025-10-31,My Iron Lung,The Bends,Radiohead,4,4,1
2025-10-31,Just,The Bends,Radiohead,4,4,1
2025-10-31,(Nice Dream),The Bends,Radiohead,5,5,1
2025-10-31,Bones,The Bends,Radiohead,4,4,1
2025-10-31,Fake Plastic Trees,The Bends,Radiohead,4,4,1
2025-10-31,High and Dry,The Bends,Radiohead,4,4,1
2025-10-31,The Bends,The Bends,Radiohead,4,4,1
2025-10-31,Planet Telex,The Bends,Radiohead,4,4,1
2025-10-31,Creator,Minecraft: Tricky Trials (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Blind Spots,Minecraft - Volume Beta,C418,1,1,1
2025-10-31,Dry Hands,Minecraft - Volume Alpha,C418,1,1,1
2025-10-31,Labyrinthine,Minecraft: The Wild Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Fireflies,Minecraft: Chase the Skies (Original Game Soundtrack),Minecraft,1,1,1
2025-10-31,Dragon Fish,Dragon Fish,C418,1,1,1
2025-10-31,Thirteen,Minecraft - Volume Alpha,C418,1,1,1
2025-10-31,Aerie,Minecraft: The Wild Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Pigstep (Mono Mix),Minecraft: Nether Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Subwoofer Lullaby,Minecraft - Volume Alpha,C418,1,1,1
2025-10-31,Wait,Minecraft - Volume Beta,C418,1,1,1
2025-10-31,An Ordinary Day,Minecraft: Caves & Cliffs (Original Game Soundtrack),Kumi Tanioka,1,1,1
2025-10-31,A Familiar Room (Turbo Remix),Minecraft: Pixel Drift,Minecraft,1,1,1
2025-10-31,rubedo,Minecraft: Nether Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Strad,Minecraft - Volume Beta,C418,1,1,1
2025-10-31,Door,Minecraft - Volume Alpha,C418,1,1,1
2025-10-31,Infinite Spooky Amethyst (Sped Up Trumpet Version),Minecraft: The Garden Awakens,Minecraft,1,1,1
2025-10-31,So Below,Minecraft: Nether Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,Featherfall,Minecraft: Tricky Trials (Original Game Soundtrack),Aaron Cherof,1,1,1
2025-10-31,Key,Minecraft - Volume Alpha,C418,1,1,1
2025-10-31,Concrete Halls,Minecraft - Volume Beta,C418,1,1,1
2025-10-31,Pigstep (Stereo Mix),Minecraft: Nether Update (Original Game Soundtrack),Lena Raine,1,1,1
2025-10-31,American Teenager,Preacher’s Daughter,Ethel Cain,3,3,1
2025-10-31,Thoroughfare,Preacher’s Daughter,Ethel Cain,1,1,1
2025-10-31,A House in Nebraska,Preacher’s Daughter,Ethel Cain,2,2,1
2025-10-31,Famous Last Words,The Black Parade,My Chemical Romance,10,3,5
2025-10-31,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,10,4,5
2025-10-31,VERY NICE,Love&Letter Repackage Album,Seventeen,4,2,3
2025-10-31,Home,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',Seventeen,3,1,3
2025-10-31,Blue Valentine,Blue Valentine,NMIXX,20,20,1
2025-10-31,Reality Hurts,Blue Valentine,NMIXX,20,20,1
2025-10-31,Phoenix,Blue Valentine,NMIXX,19,19,1
2025-10-31,DUN DUN,REMINISCENCE,Everglow,1,1,1
2025-10-31,Time for the moon night,GFRIEND The 6th Mini Album <Time for the moon night>,GFRIEND,1,1,1
2025-10-31,Time of Our Life -Japanese ver.- - Japanese ver.,The Book of Us : Gravity,DAY6,1,1,1
2025-10-31,LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,Exo,1,1,1
2025-10-31,WANNABE,IT'z ME,ITZY,1,1,1
2025-10-31,Hello,Hello - Special Album,Joy,1,1,1
2025-10-31,HIT,HIT,Seventeen,1,1,1
2025-10-31,I Wish,From. WJSN,WJSN,1,1,1
2025-10-31,Deja Vu,Raid of Dream,Dreamcatcher,1,1,1
2025-10-31,Thanks,SEVENTEEN SPECIAL ALBUM 'DIRECTOR'S CUT’,Seventeen,1,1,1
2025-10-31,Summer Rain,GFRIEND The 5th Mini Album Repackage <RAINBOW>,GFRIEND,1,1,1
2025-10-31,BOSS,NCT 2018 EMPATHY,NCT,1,1,1
2025-10-31,Hard Carry,FLIGHT LOG : TURBULENCE,GOT7,1,1,1
2025-10-31,Lucky One,EX'ACT,Exo,1,1,1
2025-10-31,Odd Eye,［Dystopia : Road to Utopia］,Dreamcatcher,1,1,1
2025-10-31,Misfit,NCT RESONANCE Pt. 1 - The 2nd Album,NCT U,1,1,1
2025-10-31,BBIBBI,BBIBBI,IU,1,1,1
2025-10-31,GENIE,Genie - The Second Mini Album,소녀시대,1,1,1
2025-10-31,Love Talk - English Version,Love Talk (English Version),WayV,1,1,1
2025-10-31,Last Sequence,Sequence,WJSN,1,1,1
2025-10-31,Mixtape : Gone Days,GO LIVE,Stray Kids,1,1,1
2025-10-31,ELEVEN,ELEVEN,IVE,1,1,1
2025-10-31,O.O,AD MARE,NMIXX,1,1,1
2025-10-31,All Alone,Every DAY6 November,DAY6,1,1,1
2025-10-31,How Can I Say,Every DAY6 March,DAY6,1,1,1
2025-10-31,Panorama,One-reeler / Act IV,IZ*ONE,1,1,1
2025-10-31,POP!,IM NAYEON,NAYEON,1,1,1
2025-10-31,GO,NCT 2018 EMPATHY,NCT,1,1,1
2025-10-31,ME,ME,CLC,1,1,1
2025-10-31,Vanilla,Vanilla,LIGHTSUM,1,1,1
2025-10-31,Soñar (Breaker),Fe3O4: BREAK,NMIXX,1,1,1
2025-10-31,Look,Eyes on You,GOT7,1,1,1
2025-10-31,Baby,Dream Pt.01,Astro,1,1,1
2025-10-31,Kick,Pink Tape - The 2nd Album,f(x),1,1,1
2025-10-31,Psycho,‘The ReVe Festival’ Finale,Red Velvet,1,1,1
2025-10-31,4 Walls,4 Walls - The 4th Album,f(x),1,1,1
2025-10-31,Left & Right,Heng:garæ,Seventeen,1,1,1
