Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-05-23,Just Keep Watching (From F1® The Movie),Just Keep Watching (From F1® The Movie),Tate McRae,5,1,5
2025-05-23,I Miss You,blink-182,blink-182,10,10,1
2025-05-23,SIGNAL,SIGNAL,TWICE,9,9,1
2025-05-23,Tangled in the Great Escape,Collide With the Sky,Pierce the Veil,9,9,1
2025-05-23,You Suck at Love,Get Your Heart On! (Deluxe Edition),Simple Plan,9,9,1
2025-05-23,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,9,9,1
2025-05-23,She's out of Her Mind,California (Deluxe Edition),blink-182,10,10,1
2025-05-23,I'm Low on Gas and You Need a Jacket,Collide With the Sky,Pierce the Veil,9,9,1
2025-05-23,Jet Lag (feat. Natasha Bedingfield),Get Your Heart On! (Deluxe Edition),Simple Plan,9,9,1
2025-05-23,It's OK I'm OK,So Close to What,Tate McRae,9,9,1
2025-05-23,If You're Gone,Mad Season,Matchbox Twenty,11,11,1
2025-05-23,Gnarly,Gnarly,KATSEYE,9,9,1
2025-05-23,Can't Keep My Hands Off You (feat. Rivers Cuomo),Get Your Heart On! (Deluxe Edition),Simple Plan,9,9,1
2025-05-23,Revolving Door,So Close to What,Tate McRae,9,9,1
2025-05-23,Feeling This,blink-182,blink-182,10,10,1
2025-05-23,Fresh Out the Slammer,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,9,9,1
2025-05-23,Girls & Boys,Blur: The Best Of,Blur,38,36,3
2025-05-23,Miss Possessive,So Close to What,Tate McRae,9,9,1
2025-05-23,Scattered,Nimrod,Green Day,9,9,1
2025-05-23,Mad Season,Mad Season,Matchbox Twenty,11,11,1
2025-05-23,Hold On Till May,Collide With the Sky,Pierce the Veil,26,26,1
2025-05-23,2 hands,So Close to What,Tate McRae,9,9,1
2025-05-23,Aliens Exist,Enema of the State,blink-182,48,48,1
2025-05-23,How Far We've Come,How Far We've Come,Matchbox Twenty,50,48,3
2025-05-23,exes,THINK LATER,Tate McRae,30,30,1
2025-05-23,Always,blink-182,blink-182,29,29,1
2025-05-23,Beverly Hills,Make Believe,Weezer,47,47,1
2025-05-23,Hell Above,Collide With the Sky,Pierce the Veil,28,28,1
2025-05-23,May These Noises Startle You in Your Sleep Tonight,Collide With the Sky,Pierce the Veil,30,29,2
2025-05-23,Sports car,So Close to What,Tate McRae,12,11,2
2025-05-23,Down,blink-182,blink-182,55,55,1
2025-05-23,Basket Case,Dookie,Green Day,2,2,1
2025-05-23,Irreplaceable,B'Day,Beyoncé,1,1,1
2025-05-23,Please Please Me - Remastered 2009,Please Please Me (Remastered),The Beatles,1,1,1
2025-05-23,Fergalicious,The Dutchess,Fergie,1,1,1
2025-05-23,Material Girl,Celebration (Double Disc Version),Madonna,1,1,1
2025-05-23,Lips of an Angel,Extreme Behavior,Hinder,2,2,1
2025-05-23,Mamma Mia,ABBA,ABBA,3,3,1
2025-05-23,My Love,Coast to Coast (Expanded Edition),Westlife,1,1,1
2025-05-23,Hey Jude - Remastered 2015,1 (Remastered),The Beatles,1,1,1
2025-05-23,Tubthumping,Tubthumper,Chumbawamba,1,1,1
2025-05-23,I Will Survive,I Will Survive and Other Great Hits,Gloria Gaynor,1,1,1
2025-05-23,Touch My Body,E=MC2 (Deluxe Version),Mariah Carey,1,1,1
2025-05-23,Uptown Girl,Coast to Coast (Expanded Edition),Westlife,6,6,1
2025-05-23,In the End,Hybrid Theory (Bonus Edition),Linkin Park,1,1,1
2025-05-23,Take on Me,Hunting High and Low,a-ha,3,3,1
2025-05-23,When I Grow Up,Doll Domination (Deluxe),The Pussycat Dolls,1,1,1
2025-05-23,Bye Bye Bye,No Strings Attached,*NSYNC,1,1,1
2025-05-23,Dreamlover,Music Box,Mariah Carey,2,2,1
2025-05-23,A Moment Like This,Thankful,Kelly Clarkson,1,1,1
2025-05-23,I Want It That Way,Millennium,Backstreet Boys,1,1,1
2025-05-23,Butterfly,Butterfly,Mariah Carey,1,1,1
2025-05-23,Always Be My Baby,Daydream,Mariah Carey,1,1,1
2025-05-23,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),Queen,1,1,1
2025-05-23,Behind These Hazel Eyes,Breakaway,Kelly Clarkson,3,3,1
2025-05-23,Mobile,Let Go,Avril Lavigne,1,1,1
2025-05-23,Africa,Toto IV,Toto,2,2,1
2025-05-23,Two Less Lonely People in the World,Now And Forever,Air Supply,1,1,1
2025-05-23,The Trouble with Love Is,Thankful,Kelly Clarkson,1,1,1
2025-05-23,Push,Yourself or Someone Like You,Matchbox Twenty,2,2,1
2025-05-23,Breakaway,Breakaway,Kelly Clarkson,10,10,1
2025-05-23,Beautiful Disaster,Thankful,Kelly Clarkson,1,1,1
2025-05-23,Unwell,More Than You Think You Are,Matchbox Twenty,3,3,1
2025-05-23,Stitches And Burns,Dreams,Fra Lippo Lippi,1,1,1
2025-05-23,If Ever You're In My Arms Again,Straight From The Heart,Peabo Bryson,1,1,1
2025-05-23,Wake Me Up Before You Go-Go,Make It Big,Wham!,1,1,1
2025-05-23,Heaven Is a Place on Earth,Heaven on Earth (Remastered & Expanded Special Edition),Belinda Carlisle,1,1,1
2025-05-23,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,1,1,1
2025-05-23,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,2,2,1
2025-05-23,Zombie,No Need to Argue (The Complete Sessions 1994-1995),The Cranberries,1,1,1
2025-05-23,Stickwitu,PCD,The Pussycat Dolls,1,1,1
2025-05-23,3AM,Yourself or Someone Like You,Matchbox Twenty,2,2,1
2025-05-23,I Don't Want to Miss a Thing - From Armageddon Soundtrack,Armageddon - The Album,Aerosmith,1,1,1
2025-05-23,Real World,Yourself or Someone Like You,Matchbox Twenty,14,14,1
2025-05-23,Don't Cha,PCD,The Pussycat Dolls,1,1,1
2025-05-23,Genie in a Bottle,Christina Aguilera (Expanded Edition),Christina Aguilera,2,2,1
2025-05-23,One Sweet Day,Daydream,Mariah Carey,1,1,1
2025-05-23,I Want You Back - Radio Edit,'N Sync UK Version,*NSYNC,1,1,1
2025-05-23,Sk8er Boi,Let Go,Avril Lavigne,1,1,1
2025-05-23,Buddy Holly,Weezer,Weezer,2,2,1
2025-05-23,Say My Name,The Writing's on the Wall,Destiny's Child,1,1,1
2025-05-23,Sometimes,...Baby One More Time (Digital Deluxe Version),Britney Spears,1,1,1
2025-05-23,I'm with You,Let Go,Avril Lavigne,2,2,1
2025-05-23,Hey Ya!,Speakerboxxx/The Love Below,OutKast,1,1,1
2025-05-23,Sweet Child o' Mine,Appetite for Destruction,Guns N' Roses,1,1,1
2025-05-23,Take a Chance on Me,The Album,ABBA,2,2,1
2025-05-23,We Belong Together,The Emancipation of Mimi,Mariah Carey,1,1,1
2025-05-23,Cryin',Get a Grip,Aerosmith,1,1,1
2025-05-23,Rehab,Back to Black,Amy Winehouse,1,1,1
2025-05-23,Nobody's Home,Under My Skin,Avril Lavigne,1,1,1
2025-05-23,Thunder,Boys Like Girls,Boys Like Girls,1,1,1
2025-05-23,Believe,Believe,Cher,1,1,1
2025-05-23,My Happy Ending,Under My Skin,Avril Lavigne,1,1,1
2025-05-23,Maxwell's Silver Hammer - Remastered 2009,Abbey Road (Remastered),The Beatles,1,1,1
2025-05-23,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,2,2,1
2025-05-23,Emotions,Emotions,Mariah Carey,1,1,1
2025-05-23,The Great Escape,Boys Like Girls,Boys Like Girls,1,1,1
2025-05-23,Wannabe,Spice,Spice Girls,1,1,1
2025-05-23,Shape of My Heart,Black & Blue,Backstreet Boys,2,2,1
2025-05-23,Shake It Off,The Emancipation of Mimi,Mariah Carey,1,1,1
2025-05-23,Breathless,In Blue,The Corrs,1,1,1
2025-05-23,Way Back Into Love,Music And Lyrics - Music From and Inspired By The Motion Picture (International Release),Hugh Grant,1,1,1
2025-05-23,Buttons,PCD,The Pussycat Dolls,1,1,1
2025-05-23,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,1,1,1
2025-05-23,London Bridge,The Dutchess,Fergie,1,1,1
2025-05-23,Vision of Love,Mariah Carey,Mariah Carey,1,1,1
2025-05-23,Build Me Up Buttercup - Mono,The Foundations,The Foundations,1,1,1
2025-05-23,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,This Is Me...Then,Jennifer Lopez,1,1,1
2025-05-23,Honey,Butterfly,Mariah Carey,1,1,1
2025-05-23,Go,blink-182,blink-182,1,1,1
2025-05-23,The Fallen Interlude,blink-182,blink-182,1,1,1
2025-05-23,Stockholm Syndrome,blink-182,blink-182,1,1,1
2025-05-23,Stockholm Syndrome Interlude,blink-182,blink-182,1,1,1
2025-05-23,Violence,blink-182,blink-182,1,1,1
2025-05-23,Obvious,blink-182,blink-182,1,1,1
2025-05-23,Whatsername,American Idiot,Green Day,3,3,1
2025-05-23,Letterbomb,American Idiot,Green Day,2,2,1
2025-05-23,Extraordinary Girl,American Idiot,Green Day,2,2,1
2025-05-23,She's a Rebel,American Idiot,Green Day,2,2,1
2025-05-23,Give Me Novacaine,American Idiot,Green Day,2,2,1
2025-05-23,St. Jimmy,American Idiot,Green Day,2,2,1
2025-05-23,Are We the Waiting,American Idiot,Green Day,2,2,1
2025-05-23,Boulevard of Broken Dreams,American Idiot,Green Day,2,2,1
2025-05-23,Holiday,American Idiot,Green Day,2,2,1
2025-05-23,American Idiot,American Idiot,Green Day,2,2,1
2025-05-23,Chop Suey!,Toxicity,System of a Down,3,3,1
2025-05-23,bloodonmyhands (feat. Flo Milli),So Close to What,Tate McRae,2,2,1
2025-05-23,She's So Mean,North (Deluxe Edition),Matchbox Twenty,7,7,1
2025-05-23,Summer Paradise (feat. Sean Paul) - Single Version,Get Your Heart On!,Simple Plan,8,8,1
2025-05-23,Here Comes the Sun - Remastered 2009,Abbey Road (Remastered),The Beatles,1,1,1
2025-05-23,Iris,Dizzy Up the Girl,Goo Goo Dolls,2,2,1
2025-05-23,What's My Age Again?,Enema of the State,blink-182,5,5,1
2025-05-23,Everybody Wants to Rule the World,Songs From The Big Chair (Super Deluxe Edition),Tears for Fears,1,1,1
2025-05-23,Say It Ain't So - Original Mix,Weezer,Weezer,1,1,1
2025-05-23,Undone - The Sweater Song,Weezer,Weezer,1,1,1
2025-05-23,Billie Jean,Weezer (Teal Album),Weezer,1,1,1
2025-05-23,Mr. Blue Sky,Weezer (Teal Album),Weezer,1,1,1
2025-05-23,Take on Me,Weezer (Teal Album),Weezer,1,1,1
2025-05-23,Everybody Wants to Rule the World,Weezer (Teal Album),Weezer,1,1,1
2025-05-23,Africa,Weezer (Teal Album),Weezer,1,1,1
2025-05-23,Hash Pipe,Weezer,Weezer,4,4,1
2025-05-23,Island in the Sun,Weezer,Weezer,3,3,1
2025-05-23,Boy In Luv,Skool Luv Affair,BTS,3,3,1
2025-05-23,Keep Holding On,The Best Damn Thing (Expanded Edition),Avril Lavigne,1,1,1
2025-05-23,Welcome to Paradise,Dookie,Green Day,1,1,1
2025-05-23,This Ain't a Scene It's an Arms Race,Infinity on High,Fall Out Boy,1,1,1
2025-05-23,Weightless,Nothing Personal (Deluxe Version),All Time Low,1,1,1
2025-05-23,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance,1,1,1
2025-05-23,Dammit,Dude Ranch,blink-182,1,1,1
2025-05-23,Dance Dance,From Under the Cork Tree,Fall Out Boy,1,1,1
2025-05-23,Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,1,1,1
2025-05-23,Famous Last Words,The Black Parade,My Chemical Romance,1,1,1
2025-05-23,Adam's Song,Enema of the State,blink-182,1,1,1
2025-05-23,The Rock Show,Take Off Your Pants and Jacket,blink-182,4,4,1
2025-05-23,Smells Like Teen Spirit,Nevermind (Remastered),Nirvana,1,1,1
2025-05-23,Toxicity,Toxicity,System of a Down,1,1,1
