Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2021-05-14,Red,Red (Big Machine Radio Release Special),Taylor Swift,1,1,1
2021-05-14,New Romantics,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,You Are in Love,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Wonderland,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Clean,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,I Know Places,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,This Love,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,How You Get the Girl,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Wildest Dreams,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Bad Blood,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,I Wish You Would,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Shake It Off,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,All You Had to Do Was Stay,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Out of the Woods,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Style,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Blank Space,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Welcome to New York,1989 (Deluxe),Taylor Swift,1,1,1
2021-05-14,Love Story (Taylor’s Version),Love Story (Taylor’s Version),Taylor Swift,1,1,1
2021-05-14,Thinking Bout You,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Knew Better / Forever Boy,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Touch It,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Bad Decisions,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,I Don't Care,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Sometimes,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Everyday,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Leave Me Lonely,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Greedy,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Let Me Love You,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Side to Side,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Into You,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Be Alright,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Dangerous Woman,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Moonlight,Dangerous Woman,Ariana Grande,1,1,1
2021-05-14,Rock Bottom,HAIZ,Hailee Steinfeld,2,2,1
2021-05-14,Roses,Roses,The Chainsmokers,1,1,1
2021-05-14,Starving,Starving,Hailee Steinfeld,1,1,1
2021-05-14,Hell Nos and Headphones,HAIZ,Hailee Steinfeld,3,1,3
2021-05-14,You're Such A,HAIZ,Hailee Steinfeld,1,1,1
2021-05-14,Love Myself,HAIZ,Hailee Steinfeld,1,1,1
2021-05-14,That's My Girl,7/27 (Deluxe),Fifth Harmony,1,1,1
2021-05-14,Give Your Heart a Break,Unbroken,Demi Lovato,1,1,1
2021-05-14,Hurts Like Hell (feat. Offset),Hurts Like Hell (feat. Offset),Madison Beer,1,1,1
2021-05-14,Channel Surfing / The End,Life Support,Madison Beer,1,1,1
2021-05-14,Everything Happens for a Reason,Life Support,Madison Beer,1,1,1
2021-05-14,Emotional Bruises,Life Support,Madison Beer,1,1,1
2021-05-14,Stained Glass,Life Support,Madison Beer,1,1,1
2021-05-14,Baby,Life Support,Madison Beer,1,1,1
2021-05-14,BOYSHIT,Life Support,Madison Beer,1,1,1
2021-05-14,Sour Times,Life Support,Madison Beer,1,1,1
2021-05-14,Selfish,Life Support,Madison Beer,1,1,1
