Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2021-12-03,SOS,Taste of Love,TWICE,1,1,1
2021-12-03,Baby Blue Love,Taste of Love,TWICE,1,1,1
2021-12-03,Conversation,Taste of Love,TWICE,1,1,1
2021-12-03,Scandal,Taste of Love,TWICE,1,1,1
2021-12-03,First Time,Taste of Love,TWICE,1,1,1
2021-12-03,Alcohol-Free,Taste of Love,TWICE,1,1,1
2021-12-03,SCIENTIST,Formula of Love: O+T=<3,TWICE,2,2,1
2021-12-03,SCIENTIST - R3HAB Remix,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,The Feels,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,CANDY,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,1 3 2 (JEONGYEON MINA TZUYU),Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,HELLO (NAYEON MOMO CHAEYOUNG),Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,PUSH & PULL (JIHYO SANA DAHYUN),Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,CACTUS,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,REWIND,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,ESPRESSO,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,LAST WALTZ,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,F.I.L.A (Fall in Love Again),Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,REAL YOU,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,CRUEL,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,ICON,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,MOONLIGHT,Formula of Love: O+T=<3,TWICE,1,1,1
2021-12-03,Thinking of You,One of the Boys,Katy Perry,1,1,1
2021-12-03,Waking Up in Vegas,One of the Boys,Katy Perry,1,1,1
2021-12-03,I Kissed a Girl,One of the Boys,Katy Perry,1,1,1
2021-12-03,One of the Boys,One of the Boys,Katy Perry,1,1,1
2021-12-03,My Neck My Back (Lick It),Thug Misses (Digitally Remastered),Khia,1,1,1
2021-12-03,CPR,Queen Elizabitch,cupcakKe,7,4,3
2021-12-03,Forever Winter (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,3,3,1
2021-12-03,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,2,2,1
2021-12-03,Abracadabra,Sound G.,Brown Eyed Girls,1,1,1
2021-12-03,Vagina,Cum Cake,cupcakKe,1,1,1
2021-12-03,Teardrops on My Guitar - Radio Single Remix,Taylor Swift (Big Machine Radio Release Special),Taylor Swift,1,1,1
2021-12-03,You Are in Love,1989 (Deluxe),Taylor Swift,1,1,1
2021-12-03,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2021-12-03,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2021-12-03,happiness,evermore,Taylor Swift,1,1,1
2021-12-03,Moonlight,Dangerous Woman,Ariana Grande,1,1,1
2021-12-03,hope ur ok,SOUR,Olivia Rodrigo,1,1,1
2021-12-03,Guiltless,Guiltless,dodie,1,1,1
2021-12-03,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2021-12-03,The Very First Night (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2021-12-03,Mine - POP Mix,Speak Now (Deluxe Package),Taylor Swift,1,1,1
2021-12-03,Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,2,1,2
2021-12-03,Love Story (Taylor’s Version),Love Story (Taylor’s Version),Taylor Swift,2,1,2
2021-12-03,Let It Go - From Frozen/Soundtrack Version,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,2,1,2
