Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-05-03,1,=,1,True,True,350,-0.18,Uptight,Green Day,Nimrod,16,16,1,80,48,2,23100000,4032,11295000,0.84,0.09,0.07,115500,130,129,91,1,8,5
2024-05-03,2,+4,6,True,False,344,1.31,Worry Rock,Green Day,Nimrod,29,29,1,145,87,2,41868750,7308,11295000,0.87,0.1,0.04,206500,234,45,65,2,7,1
2024-05-03,3,+79,82,True,False,266,5.19,King for a Day,Green Day,Nimrod,30,30,1,150,90,2,43312500,7560,11295000,0.87,0.1,0.04,213500,242,13,11,3,15,1
2024-05-03,4,RE,--,True,False,266,--,The Sharpest Lives,My Chemical Romance,The Black Parade,33,33,1,165,99,2,47643750,8316,11295000,0.87,0.1,0.03,234500,266,0,0,4,5,1
2024-05-03,5,RE,--,True,False,264,--,Too Dumb To Die,Green Day,Revolution Radio,33,31,3,165,93,6,47643750,7812,33885000,0.82,0.09,0.09,234500,264,0,0,5,4,1
2024-05-03,6,+54,60,True,False,256,4.02,Before the Lobotomy,Green Day,21st Century Breakdown,28,28,1,140,84,2,40425000,7056,11295000,0.86,0.1,0.04,199500,226,16,14,6,12,1
2024-05-03,7,-5,2,False,False,235,-0.33,Redundant,Green Day,Nimrod,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,106,47,2,17,1
2024-05-03,8,-5,3,False,False,224,-0.3,Extraordinary Girl / Letterbomb,Green Day,American Idiot,13,13,1,65,39,2,18768750,3276,11295000,0.83,0.09,0.08,94500,106,96,22,2,14,3
2024-05-03,9,-5,4,False,False,220,0.12,All the Time,Green Day,Nimrod,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,59,87,2,8,1
2024-05-03,10,=,10,True,True,215,0.76,Ha Ha You're Dead,Green Day,Shenanigans,22,22,1,110,66,2,31762500,5544,11295000,0.86,0.1,0.05,157500,178,37,0,10,2,2
