Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-02-16,1,=,1,False,True,326,0.04,Look Ma No Brains!,Green Day,Look Ma No Brains!,18,18,1,90,54,2,28378350,4962,12379320,0.85,0.1,0.06,142191,146,93,86,1,7,5
2024-02-16,2,7,9,True,False,273,0.42,Extraordinary Girl / Letterbomb,Green Day,American Idiot,24,20,3,120,60,6,31462200,4586,30903120,0.8,0.07,0.12,150353,186,57,28,2,3,1
2024-02-16,3,1,4,True,False,261,0.2,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,19,19,1,95,57,2,28528500,4989,11791980,0.85,0.1,0.06,142779,154,65,41,3,7,1
2024-02-16,4,-1,3,False,False,244,0.11,American Idiot,Green Day,American Idiot,16,15,2,80,45,4,21021000,3447,20647260,0.79,0.08,0.12,105798,129,65,48,1,9,1
2024-02-16,5,=,5,False,True,240,0.11,Nice Guys Finish Last,Green Day,Nimrod,17,17,1,85,51,2,25820025,4515,11927520,0.84,0.09,0.06,129605,138,64,37,5,6,2
2024-02-16,6,24,30,False,False,238,0.87,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),23,15,6,115,45,12,31944412,3643,65465820,0.71,0.05,0.23,149072,172,38,26,2,17,2
2024-02-16,7,-5,2,False,False,231,-0.03,Hitchin' a Ride,Green Day,Nimrod,13,13,1,65,39,2,16929412,2961,10233270,0.83,0.09,0.08,85806,106,71,52,2,7,5
2024-02-16,8,-1,7,False,False,227,0.14,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,15,15,1,75,45,2,19490625,3409,10210680,0.84,0.09,0.07,98301,122,59,44,4,7,1
2024-02-16,9,5,14,False,False,222,0.23,Basket Case,Green Day,Dookie,15,15,1,75,45,2,22305937,3900,11679030,0.84,0.09,0.07,112406,122,54,44,2,8,1
2024-02-16,10,8,18,False,False,215,0.26,Breakaway,Kelly Clarkson,Breakaway,16,15,2,80,45,4,21113400,3462,20737620,0.79,0.08,0.12,106259,129,51,34,5,16,1
2024-02-16,11,-1,10,False,False,211,0.1,Wake Me Up When September Ends,Green Day,American Idiot,13,13,1,65,39,2,20232712,3538,12221190,0.83,0.09,0.08,102438,106,57,46,1,10,2
2024-02-16,12,-1,11,False,False,198,0.04,I Don't Love You,My Chemical Romance,The Black Parade,12,12,1,60,36,2,16978500,2969,11114280,0.82,0.09,0.09,86275,98,57,43,6,8,2
2024-02-16,13,=,13,False,False,192,0.05,Because of You,Kelly Clarkson,Breakaway,12,12,1,60,36,2,16389450,2866,10730250,0.82,0.09,0.09,83300,98,54,38,10,16,1
2024-02-16,14,1,15,False,False,189,0.08,Since U Been Gone,Kelly Clarkson,Breakaway,12,12,1,60,36,2,18676350,3265,12221190,0.82,0.09,0.09,94850,98,52,37,8,20,1
2024-02-16,15,1,16,False,False,183,0.05,Mama,My Chemical Romance,The Black Parade,11,11,1,55,33,2,15881250,2777,11340180,0.82,0.09,0.09,80983,90,52,39,4,7,1
2024-02-16,16,1,17,False,False,182,0.06,Teenagers,My Chemical Romance,The Black Parade,11,11,1,55,33,2,17151750,2999,12243780,0.82,0.09,0.09,87423,90,51,39,7,8,1
2024-02-16,17,2,19,False,False,182,0.08,Famous Last Words,My Chemical Romance,The Black Parade,11,10,2,55,30,4,14388412,2288,20556900,0.75,0.08,0.17,73416,89,50,41,8,8,2
2024-02-16,18,-10,8,False,False,180,-0.07,Welcome to the Black Parade,My Chemical Romance,The Black Parade,10,10,1,50,30,2,14235375,2489,11182050,0.81,0.09,0.1,72912,82,57,39,4,10,1
2024-02-16,19,-7,12,False,False,174,-0.08,Oh Yeah!,Green Day,Father of All...,10,10,1,50,30,2,15072750,2635,11837160,0.81,0.09,0.1,77175,82,56,35,11,4,1
