Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-12-27,1,RE,--,True,False,253,--,ไหล่เธอ (You’ve Got Ma Back) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),Fourth,ไหล่เธอ (You’ve Got Ma Back) - Single,34,21,10,170,63,20,48007575,5186,110916900,0.7,0.05,0.26,223860,253,0,0,1,5,1
2024-12-27,2,+8,10,True,True,226,-0.03,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT,13,5,6,65,15,12,17680162,1189,64110420,0.62,0.03,0.36,79632,92,70,64,2,24,2
2024-12-27,3,+8,11,False,False,165,-0.17,The Rock Show,blink-182,Take Off Your Pants and Jacket,6,6,1,30,18,2,8471925,1481,11091690,0.76,0.09,0.16,44772,50,60,55,1,9,3
2024-12-27,4,+59,63,False,False,157,1.49,After LIKE,IVE,After LIKE,19,11,5,95,33,10,26992350,2733,55797300,0.72,0.05,0.24,121275,138,19,0,1,55,5
2024-12-27,5,+12,17,True,False,150,0.15,Juno,Sabrina Carpenter,Short n' Sweet,14,11,4,70,33,8,19121025,2627,42921000,0.69,0.06,0.25,96628,111,39,0,5,6,1
2024-12-27,6,RE,--,True,True,144,--,ง้อว (Smile Please) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),Fourth,ง้อว (Smile Please) - Single,15,15,1,75,45,2,23605312,4127,12356730,0.84,0.09,0.07,118916,122,0,22,6,6,2
2024-12-27,7,+55,62,True,False,136,1.09,All You Had to Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),13,13,1,65,39,2,18280762,3197,11046510,0.83,0.09,0.08,92610,106,20,10,7,12,1
2024-12-27,8,+67,75,True,False,134,1.35,How You Get the Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version),13,13,1,65,39,2,19481962,3407,11769390,0.83,0.09,0.08,98658,106,18,10,8,13,1
2024-12-27,9,RE,--,False,False,133,--,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),19,6,10,95,18,20,27431250,1515,113401800,0.59,0.02,0.39,123235,133,0,0,5,57,1
2024-12-27,10,+3,13,False,False,132,-0.08,Nice Guys Finish Last,Green Day,Nimrod,4,4,1,20,12,2,6075300,1062,11927520,0.7,0.08,0.22,33327,34,44,54,1,51,7
2024-12-27,11,+4,15,False,False,125,-0.13,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4028062,704,10549530,0.65,0.07,0.27,22932,26,43,56,3,31,2
