Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-03-08,1,8,9,True,False,285,0.42,1981,Green Day,Saviors,25,24,2,125,72,4,36382500,6108,22861080,0.83,0.09,0.08,180999,201,60,22,1,9,1
2024-03-08,2,=,2,False,True,278,0.14,Extraordinary Girl / Letterbomb,Green Day,American Idiot,19,18,2,95,54,4,24907575,4127,20602080,0.81,0.09,0.11,124761,153,72,51,2,6,3
2024-03-08,3,=,3,False,False,271,0.17,Look Ma No Brains!,Green Day,Look Ma No Brains!,18,18,1,90,54,2,28378350,4962,12379320,0.85,0.1,0.06,142191,146,69,55,1,10,6
2024-03-08,4,2,6,False,False,270,0.29,Wake Me Up When September Ends,Green Day,American Idiot,20,20,1,100,60,2,31127250,5443,12221190,0.85,0.1,0.05,155554,162,62,45,1,13,2
2024-03-08,5,RE,--,True,False,234,--,Dead!,My Chemical Romance,The Black Parade,29,29,1,145,87,2,39189150,6854,10617300,0.87,0.1,0.04,194523,234,0,0,5,9,1
2024-03-08,6,4,10,False,False,225,0.17,Nice Guys Finish Last,Green Day,Nimrod,14,14,1,70,42,2,21263550,3718,11927520,0.83,0.09,0.07,107387,114,57,52,2,9,1
2024-03-08,7,4,11,False,False,224,0.19,Hitchin' a Ride,Green Day,Nimrod,15,15,1,75,45,2,19533937,3417,10233270,0.84,0.09,0.07,98518,122,56,44,2,10,5
2024-03-08,8,NEW,--,True,False,210,--,The End.,My Chemical Romance,The Black Parade,26,26,1,130,78,2,39189150,6853,11837160,0.86,0.1,0.04,194775,210,0,0,8,1,1
2024-03-08,9,31,40,True,False,195,0.88,Whatsername,Green Day,American Idiot,18,18,1,90,54,2,24584175,4300,10730250,0.85,0.1,0.06,123284,146,31,16,9,4,1
2024-03-08,10,31,41,True,False,195,0.88,Homecoming,Green Day,American Idiot,18,18,1,90,54,2,25935525,4536,11317590,0.85,0.1,0.06,130018,146,31,16,10,4,1
