Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-05-03,1,=,1,False,True,350,-0.18,Uptight,Green Day,Nimrod,16,16,1,80,48,2,23423400,4096,11498310,0.84,0.09,0.07,117810,130,128,91,1,8,5
2024-05-03,2,3,5,True,False,344,1.29,Worry Rock,Green Day,Nimrod,29,29,1,145,87,2,45720675,7994,12379320,0.87,0.1,0.04,226737,234,45,64,2,7,1
2024-05-03,3,74,77,True,False,267,4.8,King for a Day,Green Day,Nimrod,30,30,1,150,90,2,44005500,7696,11520900,0.87,0.1,0.04,218197,242,13,10,3,16,1
2024-05-03,4,RE,--,True,False,266,--,The Sharpest Lives,My Chemical Romance,The Black Parade,33,33,1,165,99,2,44213400,7733,10526940,0.87,0.1,0.03,219023,266,0,0,4,5,1
2024-05-03,5,RE,--,True,False,264,--,Too Dumb To Die,Green Day,Revolution Radio,33,31,3,165,93,6,46500300,7640,33207300,0.82,0.09,0.09,230279,264,0,0,5,4,1
2024-05-03,6,53,59,True,False,256,4.02,Before the Lobotomy,Green Day,21st Century Breakdown,28,28,1,140,84,2,43901550,7676,12311550,0.86,0.1,0.04,217854,226,15,13,6,12,1
2024-05-03,7,-5,2,False,False,235,-0.33,Redundant,Green Day,Nimrod,10,10,1,50,30,2,15708000,2746,12334140,0.81,0.09,0.1,80409,82,105,46,2,17,1
2024-05-03,8,-5,3,False,False,224,-0.3,Extraordinary Girl / Letterbomb,Green Day,American Idiot,13,13,1,65,39,2,17042025,2981,10301040,0.83,0.09,0.08,86373,106,96,22,2,14,3
2024-05-03,9,-5,4,False,False,220,0.12,All the Time,Green Day,Nimrod,9,9,1,45,27,2,12889800,2254,11249820,0.8,0.09,0.11,66367,74,58,87,2,8,1
2024-05-03,10,=,10,False,True,215,0.76,Ha Ha You're Dead,Green Day,Shenanigans,22,22,1,110,66,2,33668250,5887,12017880,0.86,0.1,0.05,167895,178,36,0,10,2,2
