Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-09-06,1,=,1,False,True,220,-0.24,Nice Guys Finish Last,Green Day,Nimrod,12,12,1,60,36,2,18225900,3187,11927520,0.82,0.09,0.09,92575,98,86,34,1,35,7
2024-09-06,2,=,2,False,False,200,-0.15,What's My Age Again?,blink-182,Enema of the State,10,10,1,50,30,2,15274875,2671,11995290,0.81,0.09,0.1,78204,82,70,46,1,7,2
2024-09-06,3,6,9,False,False,172,-0.03,Hitchin' a Ride,Green Day,Nimrod,11,11,1,55,33,2,14324887,2505,10233270,0.82,0.09,0.09,73094,90,53,27,2,35,7
2024-09-06,4,2,6,False,False,165,-0.09,All the Small Things,blink-182,Enema of the State,8,8,1,40,24,2,11988900,2096,11769390,0.79,0.09,0.12,62118,66,54,43,2,13,1
2024-09-06,5,-1,4,False,False,149,-0.26,Don't Leave Me,blink-182,Enema of the State,8,8,1,40,24,2,12520200,2189,12288960,0.79,0.09,0.12,64855,66,60,21,4,4,1
2024-09-06,6,8,14,False,False,138,-0.13,I Do Not Hook Up,Kelly Clarkson,All I Ever Wanted,8,8,1,40,24,2,11088000,1939,10888380,0.79,0.09,0.12,57477,66,47,23,1,11,1
2024-09-06,7,11,18,False,False,132,-0.1,Too Much Too Soon,Green Day,American Idiot (Deluxe),8,8,1,40,24,2,10741500,1878,10549530,0.79,0.09,0.12,55692,66,43,21,5,30,1
2024-09-06,8,NEW,--,True,False,130,--,Ignorance,Paramore,brand new eyes,16,16,1,80,48,2,22037400,3854,10820610,0.84,0.09,0.07,110880,130,0,0,8,1,1
2024-09-06,9,20,29,False,False,129,0.13,Whatsername,Green Day,American Idiot,9,9,1,45,27,2,12292087,2150,10730250,0.8,0.09,0.11,63308,74,34,19,8,27,1
2024-09-06,10,5,15,False,False,128,-0.13,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,7,7,1,35,21,2,9398812,1644,10549530,0.77,0.09,0.14,49140,58,44,24,3,20,1
2024-09-06,11,-6,5,False,False,126,-0.37,Wake Me Up When September Ends,Green Day,American Idiot,8,8,1,40,24,2,12450900,2177,12221190,0.79,0.09,0.12,64498,66,60,0,1,35,2
2024-09-06,12,-4,8,False,False,126,-0.3,FFW,TWICE,twicetagram,3,3,1,15,9,2,4677750,817,12243780,0.65,0.07,0.27,26607,26,53,45,2,6,1
2024-09-06,13,-10,3,False,False,124,-0.43,All the Time,Green Day,Nimrod,3,3,1,15,9,2,4296600,751,11249820,0.65,0.07,0.27,24451,26,64,32,2,16,1
2024-09-06,14,3,17,False,False,123,-0.16,Beautiful Disaster,Kelly Clarkson,Thankful,6,6,1,30,18,2,7986824,1397,10459170,0.76,0.09,0.16,42224,50,44,27,3,11,1
2024-09-06,15,NEW,--,True,False,122,--,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,15,15,1,75,45,2,20746687,3628,10865790,0.84,0.09,0.07,104594,122,0,0,15,1,1
2024-09-06,16,69,85,False,False,119,1.83,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,13,13,1,65,39,2,16891875,2954,10210680,0.83,0.09,0.08,85617,106,12,0,4,29,1
2024-09-06,17,-5,12,False,False,112,-0.33,Aliens Exist,blink-182,Enema of the State,5,5,1,25,15,2,6987750,1222,10978740,0.73,0.08,0.18,37499,42,50,18,12,4,1
2024-09-06,18,-5,13,False,False,112,-0.31,Uptight,Green Day,Nimrod,4,4,1,20,12,2,5855850,1024,11498310,0.7,0.08,0.22,32130,34,48,28,1,26,6
2024-09-06,19,-12,7,False,False,106,-0.41,Fetish (feat. Gucci Mane),Selena Gomez,Fetish (feat. Gucci Mane) - Single,3,3,1,15,9,2,4209975,736,11023920,0.65,0.07,0.27,23961,26,54,25,4,11,1
2024-09-06,20,RE,--,False,False,105,--,American Idiot,Green Day,American Idiot,13,12,2,65,36,4,17079562,2757,20647260,0.77,0.08,0.15,86562,105,0,0,1,27,1
2024-09-06,21,67,88,False,False,102,1.62,Dilemma,Green Day,Dilemma,11,11,1,55,33,2,15881250,2777,11340180,0.82,0.09,0.09,80983,90,11,0,7,29,1
2024-09-06,22,16,38,True,False,101,0.09,Taste,Sabrina Carpenter,Short n' Sweet,6,6,1,30,18,2,7969499,1394,10436580,0.76,0.09,0.16,42133,50,27,22,22,3,1
2024-09-06,23,-12,11,False,False,101,-0.4,Bad Liar,Selena Gomez,Bad Liar - Single,3,3,1,15,9,2,4080037,713,10685070,0.65,0.07,0.27,23226,26,50,23,6,12,1
2024-09-06,24,NEW,--,True,False,98,--,Breed,Nirvana,Nevermind (Remastered),12,12,1,60,36,2,17740800,3102,11611260,0.82,0.09,0.09,90125,98,0,0,24,1,1
2024-09-06,25,43,68,True,False,97,0.94,Dance Dance,Fall Out Boy,From Under the Cork Tree,10,10,1,50,30,2,13831125,2419,10865790,0.81,0.09,0.1,70854,82,15,0,25,2,1
2024-09-06,26,-10,16,False,False,96,-0.35,Before Your Love,Kelly Clarkson,Thankful,3,3,1,15,9,2,4625775,808,12108240,0.65,0.07,0.27,26313,26,44,24,5,10,2
2024-09-06,27,21,48,False,False,94,0.52,Good Riddance (Time of Your Life),Green Day,Nimrod,8,8,1,40,24,2,11319000,1979,11114280,0.79,0.09,0.12,58667,66,18,9,15,28,1
2024-09-06,28,-5,23,False,False,94,-0.29,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,6248550,1092,12266370,0.7,0.08,0.22,34272,34,39,19,5,14,1
2024-09-06,29,-8,21,False,False,93,-0.33,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4591125,802,12017880,0.65,0.07,0.27,26117,26,41,24,2,20,1
2024-09-06,30,-2,28,False,False,92,-0.25,Breakaway,Kelly Clarkson,Breakaway,4,4,1,20,12,2,5278350,923,10368810,0.7,0.08,0.22,28979,34,36,21,5,45,1
2024-09-06,31,RE,--,False,False,90,--,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,11,11,1,55,33,2,16516500,2888,11791980,0.82,0.09,0.09,84203,90,0,0,3,29,1
2024-09-06,32,RE,--,True,False,89,--,make you mine,Madison Beer,Make You Mine,11,10,2,55,30,4,17088225,2716,24397200,0.75,0.08,0.17,87101,89,0,0,32,2,1
2024-09-06,33,-23,10,False,False,89,-0.47,Adam's Song,blink-182,Enema of the State,2,2,1,10,6,2,2731575,477,10730250,0.58,0.06,0.36,16660,18,50,19,10,4,1
2024-09-06,34,=,34,False,False,87,-0.16,Miss Independent,Kelly Clarkson,Thankful,4,4,1,20,12,2,5878950,1028,11543490,0.7,0.08,0.22,32256,34,30,22,9,10,2
2024-09-06,35,NEW,--,True,False,82,--,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,10,10,1,50,30,2,14553000,2545,11430540,0.81,0.09,0.1,74529,82,0,0,35,1,1
2024-09-06,36,RE,--,False,False,82,--,Sk8er Boi,Avril Lavigne,Let Go,10,10,1,50,30,2,15448125,2701,12130830,0.81,0.09,0.1,79086,82,0,0,29,19,1
2024-09-06,37,-15,22,False,False,82,-0.39,A Moment Like This,Kelly Clarkson,Thankful,2,2,1,10,6,2,2604525,455,10233270,0.58,0.06,0.36,15890,18,40,22,3,10,1
2024-09-06,38,27,65,False,False,81,0.62,Rough,GFRIEND,SNOWFLAKE,8,8,1,40,24,2,11041800,1931,10843200,0.79,0.09,0.12,57239,66,15,0,3,16,1
2024-09-06,39,47,86,False,False,79,0.88,Dead!,My Chemical Romance,The Black Parade,8,8,1,40,24,2,10810800,1891,10617300,0.79,0.09,0.12,56049,66,12,0,5,29,2
2024-09-06,40,-16,24,False,False,79,-0.39,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,2633400,460,10346220,0.58,0.06,0.36,16064,18,39,21,1,16,1
2024-09-06,41,-15,26,False,False,78,-0.39,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,2852850,498,11204640,0.58,0.06,0.36,17395,18,38,20,10,16,1
2024-09-06,42,-23,19,False,False,76,-0.45,The Only Hope for Me Is You,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,1,1,1,5,3,2,1533262,268,12040470,0.42,0.05,0.53,11214,10,41,23,7,6,1
2024-09-06,43,-12,31,False,False,76,-0.31,24/7,TWICE,twicetagram,1,1,1,5,3,2,1409100,246,11069100,0.42,0.05,0.53,10311,10,33,33,5,5,1
2024-09-06,44,RE,--,False,False,74,--,That's What You Get,Paramore,RIOT!,9,9,1,45,27,2,12603937,2204,11001330,0.8,0.09,0.11,64904,74,0,0,32,10,1
2024-09-06,45,RE,--,False,False,74,--,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,9,9,1,45,27,2,11928262,2086,10413990,0.8,0.09,0.11,61445,74,0,0,16,14,1
2024-09-06,46,RE,--,True,False,74,--,Misery Business,Paramore,RIOT!,9,9,1,45,27,2,12525975,2190,10933560,0.8,0.09,0.11,64505,74,0,0,46,2,1
2024-09-06,47,NEW,--,True,False,74,--,crushcrushcrush,Paramore,RIOT!,9,9,1,45,27,2,12499987,2186,10910970,0.8,0.09,0.11,64372,74,0,0,47,1,1
2024-09-06,48,RE,--,False,False,74,--,Complicated,Avril Lavigne,Let Go CD 1,9,9,1,45,27,2,12136162,2122,10594710,0.8,0.09,0.11,62510,74,0,0,26,11,1
