Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-10-04,1,=,1,False,True,366,0.26,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,27,27,1,135,81,2,37344037,6531,10865790,0.86,0.1,0.04,185570,218,87,61,1,5,4
2024-10-04,2,12,14,True,False,268,0.79,Breakaway,Kelly Clarkson,Breakaway,24,24,1,120,72,2,31670100,5539,10368810,0.86,0.1,0.04,157780,194,45,29,2,49,1
2024-10-04,3,-1,2,False,False,235,0.01,Wake Me Up When September Ends,Green Day,American Idiot,15,15,1,75,45,2,23345437,4082,12221190,0.84,0.09,0.07,117614,122,69,43,1,39,2
2024-10-04,4,-1,3,False,False,233,0.18,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,16,16,1,80,48,2,20790000,3636,10210680,0.84,0.09,0.07,104643,130,59,42,3,33,1
2024-10-04,5,-1,4,False,False,221,0.12,Nice Guys Finish Last,Green Day,Nimrod,14,14,1,70,42,2,21263550,3718,11927520,0.83,0.09,0.07,107387,114,59,46,1,39,7
2024-10-04,6,-1,5,False,False,213,0.1,What's My Age Again?,blink-182,Enema of the State,13,13,1,65,39,2,19857337,3472,11995290,0.83,0.09,0.08,100548,106,57,48,1,11,2
2024-10-04,7,4,11,True,False,211,0.34,Sk8er Boi,Avril Lavigne,Let Go,16,16,1,80,48,2,24717000,4322,12130830,0.84,0.09,0.07,124278,130,47,32,7,23,1
2024-10-04,8,7,15,False,False,211,0.42,Don't Leave Me,blink-182,Enema of the State,16,16,1,80,48,2,25040400,4378,12288960,0.84,0.09,0.07,125895,130,44,36,4,8,1
2024-10-04,9,17,26,True,False,192,0.81,Won't Go Home Without You,Maroon 5,It Won't Be Soon Before Long (International Version),18,18,1,90,54,2,25103925,4390,10956150,0.85,0.1,0.06,125874,146,31,13,9,7,1
2024-10-04,10,-1,9,False,False,192,0.16,Hitchin' a Ride,Green Day,Nimrod,13,13,1,65,39,2,16929412,2961,10233270,0.83,0.09,0.08,85806,106,49,35,2,39,7
2024-10-04,11,36,47,True,False,186,1.7,Lips of an Angel,Hinder,Extreme Behavior,18,18,1,90,54,2,26403300,4617,11520900,0.85,0.1,0.06,132349,146,20,18,11,11,1
2024-10-04,12,9,21,False,False,185,0.57,Beautiful Disaster,Kelly Clarkson,Thankful,15,15,1,75,45,2,19967062,3492,10459170,0.84,0.09,0.07,100688,122,35,27,3,15,1
2024-10-04,13,-6,7,False,False,177,0.06,Ignorance,Paramore,brand new eyes,11,11,1,55,33,2,15150712,2650,10820610,0.82,0.09,0.09,77280,90,50,35,4,5,1
2024-10-04,14,3,17,False,False,166,0.14,I Do Not Hook Up,Kelly Clarkson,All I Ever Wanted,11,11,1,55,33,2,15246000,2666,10888380,0.82,0.09,0.09,77763,90,43,31,1,15,1
2024-10-04,15,-3,12,False,False,166,0.06,All the Small Things,blink-182,Enema of the State,10,10,1,50,30,2,14986125,2620,11769390,0.81,0.09,0.1,76734,82,47,35,2,17,1
2024-10-04,16,-3,13,False,False,163,0.06,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,10,10,1,50,30,2,15015000,2625,11791980,0.81,0.09,0.1,76881,82,46,33,3,33,1
2024-10-04,17,-9,8,False,False,161,-0.03,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,9,9,1,45,27,2,13097700,2290,11430540,0.8,0.09,0.11,67431,74,49,36,8,5,2
2024-10-04,18,-12,6,False,False,155,-0.09,American Idiot,Green Day,American Idiot,8,8,1,40,24,2,10510500,1838,10323630,0.79,0.09,0.12,54502,66,51,36,1,31,1
2024-10-04,19,-9,10,False,False,152,-0.04,Dance Dance,Fall Out Boy,From Under the Cork Tree,8,8,1,40,24,2,11064900,1935,10865790,0.79,0.09,0.12,57358,66,47,37,6,6,1
