Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-04-26,1,=,1,False,True,428,-0.06,Uptight,Green Day,Nimrod,31,31,1,155,93,2,45382837,7936,11498310,0.87,0.1,0.03,224910,250,136,41,1,7,4
2024-04-26,2,4,6,True,False,351,0.51,Redundant,Green Day,Nimrod,33,31,3,165,93,6,51836400,8515,37002420,0.82,0.09,0.09,256543,264,69,16,2,16,1
2024-04-26,3,16,19,False,False,320,1.91,Extraordinary Girl / Letterbomb,Green Day,American Idiot,32,32,1,160,96,2,41949600,7338,10301040,0.87,0.1,0.03,207935,258,33,28,2,13,3
2024-04-26,4,-2,2,False,False,196,-0.55,All the Time,Green Day,Nimrod,4,4,1,20,12,2,5728800,1001,11249820,0.7,0.08,0.22,31437,34,130,31,2,7,1
2024-04-26,5,-2,3,False,False,150,-0.53,Worry Rock,Green Day,Nimrod,4,4,1,20,12,2,6306300,1102,12379320,0.7,0.08,0.22,34587,34,96,18,3,6,1
2024-04-26,6,4,10,True,False,148,0.11,Buddy Holly,Weezer,Weezer,10,10,1,50,30,2,14755125,2580,11588670,0.81,0.09,0.1,75558,82,39,25,6,3,1
2024-04-26,7,60,67,False,False,142,1.15,21 Guns,Green Day,21st Century Breakdown,16,6,6,80,18,12,25179000,1651,74140380,0.66,0.03,0.31,107408,110,19,11,4,20,1
2024-04-26,8,NEW,--,True,False,130,--,Espionage,Green Day,Shenanigans,16,16,1,80,48,2,25225200,4411,12379320,0.84,0.09,0.07,126819,130,0,0,8,1,1
2024-04-26,9,-2,7,False,False,125,-0.26,Nice Guys Finish Last,Green Day,Nimrod,4,4,1,20,12,2,6075300,1062,11927520,0.7,0.08,0.22,33327,34,50,39,1,16,3
2024-04-26,10,NEW,--,True,False,122,--,Ha Ha You're Dead,Green Day,Shenanigans,15,15,1,75,45,2,22955625,4014,12017880,0.84,0.09,0.07,115661,122,0,0,10,1,1
