Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-07-19,1,RE,--,True,False,234,--,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),30,26,3,150,78,6,41320125,6263,32461830,0.82,0.08,0.1,198240,234,0,0,1,10,1
2024-07-19,2,26,28,True,False,223,0.53,I Do Not Hook Up,Kelly Clarkson,All I Ever Wanted,17,17,1,85,51,2,23562000,4121,10888380,0.84,0.09,0.06,118335,138,43,40,2,4,1
2024-07-19,3,10,13,True,False,212,0.07,Beautiful Disaster,Kelly Clarkson,Thankful,14,14,1,70,42,2,18635925,3259,10459170,0.83,0.09,0.07,94192,114,59,38,3,4,1
2024-07-19,4,12,16,True,False,205,0.13,Suffocate,Green Day,Shenanigans,14,14,1,70,42,2,18595500,3252,10436580,0.83,0.09,0.07,93989,114,54,35,4,8,1
2024-07-19,5,19,24,True,False,195,0.27,Desensitized,Green Day,Shenanigans,14,14,1,70,42,2,18433800,3224,10346220,0.83,0.09,0.07,93176,114,46,34,5,8,1
2024-07-19,6,-2,4,False,False,194,-0.17,A Moment Like This,Kelly Clarkson,Thankful,8,8,1,40,24,2,10418100,1822,10233270,0.79,0.09,0.12,54026,66,69,58,3,3,1
2024-07-19,7,-1,6,False,False,193,-0.16,Before Your Love,Kelly Clarkson,Thankful,8,8,1,40,24,2,12335400,2157,12108240,0.79,0.09,0.12,63903,66,69,56,5,3,1
2024-07-19,8,NEW,--,True,False,192,--,Piece by Piece,Kelly Clarkson,Piece by Piece (Deluxe Version),24,22,3,120,66,6,36867600,5909,36189180,0.79,0.08,0.12,183505,192,0,0,8,1,1
2024-07-19,9,NEW,--,True,False,178,--,Invincible,Kelly Clarkson,Piece by Piece (Deluxe Version),22,22,1,110,66,2,33795300,5909,12063060,0.86,0.1,0.05,168525,178,0,0,9,1,1
2024-07-19,10,2,12,False,False,173,-0.14,Miss Independent,Kelly Clarkson,Thankful,8,8,1,40,24,2,11757900,2056,11543490,0.79,0.09,0.12,60928,66,60,46,9,3,1
2024-07-19,11,-4,7,False,False,172,-0.21,Uptight,Green Day,Nimrod,6,6,1,30,18,2,8783775,1536,11498310,0.76,0.09,0.16,46410,50,65,55,1,19,6
2024-07-19,12,RE,--,True,False,170,--,Youngblood,Green Day,Revolution Radio,21,21,1,105,63,2,32319787,5651,12085650,0.85,0.1,0.05,161336,170,0,0,12,4,1
2024-07-19,13,18,31,False,False,170,0.22,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),13,4,10,65,12,20,18055537,971,109109700,0.5,0.02,0.48,91476,97,41,30,2,39,2
