Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-09-13,1,14,15,True,False,337,1.76,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,39,33,3,195,99,6,53941387,7983,32597370,0.84,0.08,0.08,253050,300,36,0,1,2,1
2024-09-13,2,-1,1,False,False,302,0.37,Nice Guys Finish Last,Green Day,Nimrod,22,22,1,110,66,2,33414150,5843,11927520,0.86,0.1,0.05,166635,178,66,57,1,36,7
2024-09-13,3,-1,2,False,False,269,0.34,What's My Age Again?,blink-182,Enema of the State,20,20,1,100,60,2,30549750,5342,11995290,0.85,0.1,0.05,152684,162,60,46,1,8,2
2024-09-13,4,4,8,True,False,232,0.78,Ignorance,Paramore,brand new eyes,24,23,2,120,69,4,33056100,5540,21641220,0.83,0.09,0.09,164640,193,39,0,4,2,1
2024-09-13,5,6,11,False,False,223,0.77,Wake Me Up When September Ends,Green Day,American Idiot,18,17,2,90,51,4,28014525,4626,24442380,0.8,0.09,0.11,140378,145,37,40,1,36,2
2024-09-13,6,10,16,False,False,215,0.81,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,21,21,1,105,63,2,27286875,4773,10210680,0.85,0.1,0.05,136353,170,35,8,4,30,1
2024-09-13,7,-4,3,False,False,194,0.13,Hitchin' a Ride,Green Day,Nimrod,13,13,1,65,39,2,16929412,2961,10233270,0.83,0.09,0.08,85806,106,51,35,2,36,7
2024-09-13,8,-4,4,False,False,185,0.12,All the Small Things,blink-182,Enema of the State,12,12,1,60,36,2,17983350,3144,11769390,0.82,0.09,0.09,91350,98,49,36,2,14,1
2024-09-13,9,15,24,True,False,184,0.88,Breed,Nirvana,Nevermind (Remastered),19,19,1,95,57,2,28089600,4912,11611260,0.85,0.1,0.06,140595,154,29,0,9,2,1
2024-09-13,10,25,35,True,False,179,1.18,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,19,19,1,95,57,2,27650700,4835,11430540,0.85,0.1,0.06,138411,154,24,0,10,2,1
2024-09-13,11,14,25,True,False,178,0.84,Dance Dance,Fall Out Boy,From Under the Cork Tree,17,17,1,85,51,2,23512912,4112,10865790,0.84,0.09,0.06,118090,138,29,10,11,3,1
2024-09-13,12,15,27,True,False,164,0.74,Good Riddance (Time of Your Life),Green Day,Nimrod,15,15,1,75,45,2,21223125,3711,11114280,0.84,0.09,0.07,106981,122,28,12,12,29,1
2024-09-13,13,23,36,True,False,163,0.99,Sk8er Boi,Avril Lavigne,Let Go,17,17,1,85,51,2,26261812,4592,12130830,0.84,0.09,0.06,131810,138,24,0,13,20,1
2024-09-13,14,6,20,False,False,162,0.54,American Idiot,Green Day,American Idiot,16,16,1,80,48,2,21021000,3677,10323630,0.84,0.09,0.07,105798,130,31,0,1,28,1
2024-09-13,15,31,46,True,False,153,1.07,Misery Business,Paramore,RIOT!,16,16,1,80,48,2,22268400,3894,10933560,0.84,0.09,0.07,112035,130,22,0,15,3,1
2024-09-13,16,-11,5,False,False,144,-0.03,Don't Leave Me,blink-182,Enema of the State,7,7,1,35,21,2,10955175,1915,12288960,0.77,0.09,0.14,57225,58,44,40,4,5,1
2024-09-13,17,14,31,False,False,141,0.57,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,14,14,1,70,42,2,21021000,3676,11791980,0.83,0.09,0.07,106169,114,27,0,3,30,1
2024-09-13,18,15,33,False,False,135,0.52,Adam's Song,blink-182,Enema of the State,9,9,1,45,27,2,12292087,2150,10730250,0.8,0.09,0.11,63308,74,26,33,10,5,1
2024-09-13,19,-2,17,False,False,134,0.2,Aliens Exist,blink-182,Enema of the State,8,8,1,40,24,2,11180400,1955,10978740,0.79,0.09,0.12,57953,66,33,33,12,5,1
2024-09-13,20,-7,13,False,False,132,0.06,All the Time,Green Day,Nimrod,6,6,1,30,18,2,8593200,1502,11249820,0.76,0.09,0.16,45409,50,37,43,2,17,1
2024-09-13,21,24,45,False,False,129,0.74,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,13,13,1,65,39,2,17229712,3013,10413990,0.83,0.09,0.08,87318,106,22,0,16,15,1
