Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2024-10-18,1,2,3,False,True,217,0.07,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,10,10,1,50,30,2,13831125,2419,10865790,0.81,0.09,0.1,70854,82,60,73,1,7,5
2024-10-18,2,=,2,False,False,199,-0.07,Nice Guys Finish Last,Green Day,Nimrod,11,11,1,55,33,2,16707075,2921,11927520,0.82,0.09,0.09,85169,90,63,44,1,41,7
2024-10-18,3,6,9,False,False,195,0.27,What's My Age Again?,blink-182,Enema of the State,13,13,1,65,39,2,19857337,3472,11995290,0.83,0.09,0.08,100548,106,45,42,1,13,2
2024-10-18,4,2,6,False,False,187,0.11,Breakaway,Kelly Clarkson,Breakaway,10,10,1,50,30,2,13195875,2308,10368810,0.81,0.09,0.1,67620,82,50,53,2,51,1
2024-10-18,5,3,8,False,False,169,0.06,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,9,9,1,45,27,2,11694375,2045,10210680,0.8,0.09,0.11,60249,74,48,46,3,35,1
2024-10-18,6,-2,4,False,False,158,-0.1,Wake Me Up When September Ends,Green Day,American Idiot,7,7,1,35,21,2,10894537,1905,12221190,0.77,0.09,0.14,56910,58,52,47,1,41,2
2024-10-18,7,13,20,False,True,154,0.26,Sk8er Boi,Avril Lavigne,Let Go,9,9,1,45,27,2,13903312,2431,12130830,0.8,0.09,0.11,71554,74,36,42,7,25,2
2024-10-18,8,2,10,False,False,147,-0.03,Don't Leave Me,blink-182,Enema of the State,7,7,1,35,21,2,10955175,1915,12288960,0.77,0.09,0.14,57225,58,45,42,4,10,1
2024-10-18,9,4,13,True,False,142,0.0,I Don't Care,Fall Out Boy,Folie à deux,9,9,1,45,27,2,13877325,2426,12108240,0.8,0.09,0.11,71421,74,42,24,9,4,1
2024-10-18,10,-3,7,False,False,139,-0.16,Hitchin' a Ride,Green Day,Nimrod,6,6,1,30,18,2,7813575,1366,10233270,0.76,0.09,0.16,41314,50,49,38,2,41,7
2024-10-18,11,25,36,False,False,134,0.76,Dead!,My Chemical Romance,The Black Parade,13,13,1,65,39,2,17567550,3072,10617300,0.83,0.09,0.08,89019,106,22,5,5,34,2
2024-10-18,12,-11,1,False,False,133,-0.44,Way Back Into Love,Hugh Grant,Music And Lyrics - Music From and Inspired By The Motion Picture (International Release),4,4,1,20,12,2,6260100,1094,12288960,0.7,0.08,0.22,34335,34,71,27,1,3,1
2024-10-18,13,4,17,False,False,128,0.0,Dance Dance,Fall Out Boy,From Under the Cork Tree,7,7,1,35,21,2,9681787,1693,10865790,0.77,0.09,0.14,50610,58,38,30,6,8,1
2024-10-18,14,62,76,False,False,125,1.5,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),14,12,2,70,36,4,21546525,3229,24171300,0.78,0.08,0.14,105056,110,15,0,1,96,1
2024-10-18,15,-3,12,False,False,122,-0.16,Ignorance,Paramore,brand new eyes,5,5,1,25,15,2,6886687,1204,10820610,0.73,0.08,0.18,36960,42,43,35,4,7,1
2024-10-18,16,-5,11,False,False,120,-0.19,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,5,5,1,25,15,2,7276500,1272,11430540,0.73,0.08,0.18,39039,42,44,32,8,7,2
2024-10-18,17,-3,14,False,False,118,-0.13,Uptight,Green Day,Nimrod,6,6,1,30,18,2,8783775,1536,11498310,0.76,0.09,0.16,46410,50,40,26,1,32,6
2024-10-18,18,NEW,--,True,False,117,--,Dilaw,Maki,Dilaw,15,10,6,75,30,12,20746687,2419,65194740,0.63,0.05,0.32,104594,117,0,0,18,1,1
2024-10-18,19,11,30,False,False,115,0.39,Whatsername,Green Day,American Idiot,9,9,1,45,27,2,12292087,2150,10730250,0.8,0.09,0.11,63308,74,24,15,8,33,1
2024-10-18,20,-1,19,False,False,113,-0.07,I Do Not Hook Up,Kelly Clarkson,All I Ever Wanted,5,5,1,25,15,2,6930000,1212,10888380,0.73,0.08,0.18,37191,42,36,33,1,17,1
2024-10-18,21,=,21,False,False,112,0.06,Breed,Nirvana,Nevermind (Remastered),6,6,1,30,18,2,8870400,1551,11611260,0.76,0.09,0.16,46865,50,31,29,9,7,1
2024-10-18,22,11,33,False,False,111,0.42,I Don't Love You,My Chemical Romance,The Black Parade,9,9,1,45,27,2,12733875,2227,11114280,0.8,0.09,0.11,65569,74,23,12,6,33,2
2024-10-18,23,-18,5,False,False,110,-0.36,Redundant,Green Day,Nimrod,6,6,1,30,18,2,9424800,1648,12334140,0.76,0.09,0.16,49777,50,51,8,1,31,1
2024-10-18,24,=,24,False,False,109,0.11,Aliens Exist,blink-182,Enema of the State,7,7,1,35,21,2,9782850,1711,10978740,0.77,0.09,0.14,51135,58,29,20,12,10,1
2024-10-18,25,-7,18,False,False,109,-0.13,All the Time,Green Day,Nimrod,5,5,1,25,15,2,7161000,1252,11249820,0.73,0.08,0.18,38423,42,37,29,2,22,1
2024-10-18,26,-3,23,False,False,106,0.06,All the Small Things,blink-182,Enema of the State,5,5,1,25,15,2,7493062,1310,11769390,0.73,0.08,0.18,40194,42,30,33,2,19,1
2024-10-18,27,-11,16,False,False,106,-0.18,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,4,4,1,20,12,2,6006000,1050,11791980,0.7,0.08,0.22,32949,34,38,32,3,35,1
2024-10-18,28,-13,15,False,False,105,-0.2,American Idiot,Green Day,American Idiot,4,4,1,20,12,2,5255250,919,10323630,0.7,0.08,0.22,28854,34,39,31,1,33,1
2024-10-18,29,-7,22,False,False,102,-0.01,Adam's Song,blink-182,Enema of the State,5,5,1,25,15,2,6828937,1194,10730250,0.73,0.08,0.18,36652,42,30,28,10,10,1
2024-10-18,30,56,86,True,False,89,0.78,Burnout,Green Day,Dookie,9,9,1,45,27,2,12318075,2154,10752840,0.8,0.09,0.11,63441,74,15,0,30,2,1
2024-10-18,31,NEW,--,True,False,88,--,Mantra,Jennie,Mantra,11,9,3,55,27,6,14515462,2077,31106429,0.7,0.06,0.24,74060,88,0,0,31,1,1
2024-10-18,32,-4,28,False,False,82,-0.09,Beautiful Disaster,Kelly Clarkson,Thankful,2,2,1,10,6,2,2662275,465,10459170,0.58,0.06,0.36,16240,18,27,37,3,17,1
2024-10-18,33,-7,26,False,False,81,-0.14,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4686412,819,12266370,0.65,0.07,0.27,26656,26,28,25,5,20,1
2024-10-18,34,22,56,False,False,76,0.31,The American Dream Is Killing Me,Green Day,The American Dream Is Killing Me,7,7,1,35,21,2,10874325,1901,12198600,0.77,0.09,0.14,56805,58,17,0,3,21,1
2024-10-18,35,16,51,False,False,75,0.19,That's What You Get,Paramore,RIOT!,5,5,1,25,15,2,7002187,1224,11001330,0.73,0.08,0.18,37576,42,18,13,23,16,1
2024-10-18,36,RE,--,False,False,74,--,Mobile,Avril Lavigne,Let Go,9,9,1,45,27,2,14215162,2485,12401910,0.8,0.09,0.11,59850,74,0,0,1,19,1
2024-10-18,37,RE,--,False,False,74,--,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),9,9,1,45,27,2,13617450,2381,11882340,0.8,0.09,0.11,70091,74,0,0,1,93,5
2024-10-18,38,26,64,False,False,74,0.28,Bulletproof Heart,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,6,6,1,30,18,2,8142750,1424,10662480,0.76,0.09,0.16,43043,50,17,5,36,10,1
2024-10-18,39,RE,--,False,False,73,--,Famous Last Words,My Chemical Romance,The Black Parade,8,8,1,40,24,2,10464300,1830,10278450,0.79,0.09,0.12,54264,66,0,6,8,15,2
