Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2026-01-09,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,6,4,3
2026-01-09,Who’s Afraid of Little Old Me?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,11,4,5
2026-01-09,Helena,Three Cheers for Sweet Revenge,My Chemical Romance,3,1,3
2026-01-09,Nostalgia,So Close to What,Tate McRae,1,1,1
2026-01-09,Greenlight,So Close to What,Tate McRae,1,1,1
2026-01-09,Means I care,So Close to What,Tate McRae,1,1,1
2026-01-09,No I'm not in love,So Close to What,Tate McRae,1,1,1
2026-01-09,It's ok I'm ok,So Close to What,Tate McRae,2,2,1
2026-01-09,Like I do,So Close to What,Tate McRae,1,1,1
2026-01-09,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,3,3,1
2026-01-09,Signs,So Close to What,Tate McRae,3,3,1
2026-01-09,Sports car,So Close to What,Tate McRae,23,23,1
2026-01-09,Purple lace bra,So Close to What,Tate McRae,1,1,1
2026-01-09,Dear god,So Close to What,Tate McRae,2,2,1
2026-01-09,bloodonmyhands (feat. Flo Milli),So Close to What,Tate McRae,2,2,1
2026-01-09,Revolving door,So Close to What,Tate McRae,2,2,1
2026-01-09,2 hands,So Close to What,Tate McRae,22,22,1
2026-01-09,Miss possessive,So Close to What,Tate McRae,22,22,1
2026-01-09,Sugar We're Goin Down,From Under the Cork Tree,Fall Out Boy,8,6,3
2026-01-09,Dance Dance,From Under the Cork Tree,Fall Out Boy,2,2,1
2026-01-09,A Little Less Sixteen Candles a Little More Touch Me,From Under the Cork Tree,Fall Out Boy,1,1,1
2026-01-09,O.O Pt. 2 (Superhero),Blue Valentine,NMIXX,2,2,1
2026-01-09,O.O Pt. 1 (Baila),Blue Valentine,NMIXX,2,2,1
2026-01-09,Shape of Love,Blue Valentine,NMIXX,2,2,1
2026-01-09,Adore U,Blue Valentine,NMIXX,2,2,1
2026-01-09,Crush On You,Blue Valentine,NMIXX,2,2,1
2026-01-09,PODIUM,Blue Valentine,NMIXX,2,2,1
2026-01-09,Game Face,Blue Valentine,NMIXX,2,2,1
2026-01-09,Rico,Blue Valentine,NMIXX,2,2,1
2026-01-09,Reality Hurts,Blue Valentine,NMIXX,2,2,1
2026-01-09,Phoenix,Blue Valentine,NMIXX,2,2,1
2026-01-09,SPINNIN′ ON IT,Blue Valentine,NMIXX,2,2,1
2026-01-09,Blue Valentine,Blue Valentine,NMIXX,25,25,1
2026-01-09,Mr. Brightside,Hot Fuss,The Killers,38,28,3
2026-01-09,Style (Taylor's Version),1989 (Taylor's Version),Taylor Swift,5,1,5
2026-01-09,Go,Love Drunk,Boys Like Girls,3,3,1
2026-01-09,Chemicals Collide,Love Drunk,Boys Like Girls,26,26,1
2026-01-09,The First One,Love Drunk,Boys Like Girls,3,3,1
2026-01-09,The Shot Heard 'Round The World,Love Drunk,Boys Like Girls,3,3,1
2026-01-09,Someone Like You,Love Drunk,Boys Like Girls,3,3,1
2026-01-09,Real Thing,Love Drunk,Boys Like Girls,3,3,1
2026-01-09,Contagious,Love Drunk,Boys Like Girls,5,5,1
2026-01-09,Two Is Better Than One (feat. Taylor Swift),Love Drunk,Boys Like Girls,28,28,1
2026-01-09,She's Got A Boyfriend Now,Love Drunk,Boys Like Girls,28,28,1
2026-01-09,Love Drunk,Love Drunk,Boys Like Girls,5,5,1
2026-01-09,Heart Heart Heartbreak,Love Drunk,Boys Like Girls,28,28,1
2026-01-09,offline forever,dream OS,alyzea,1,1,1
2026-01-09,dream OS,dream OS,alyzea,1,1,1
2026-01-09,connected silence,dream OS,alyzea,1,1,1
2026-01-09,crystal settings,dream OS,alyzea,3,3,1
2026-01-09,distant ocean,dream OS,alyzea,1,1,1
2026-01-09,logged in for hours,dream OS,alyzea,1,1,1
2026-01-09,aero garden,dream OS,alyzea,1,1,1
2026-01-09,interface loading,dream OS,alyzea,1,1,1
2026-01-09,r e f l e c t i o n s,dream OS,alyzea,1,1,1
2026-01-09,home menu,dream OS,alyzea,20,20,1
2026-01-09,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,21,17,3
2026-01-09,The Middle,Bleed American,Jimmy Eat World,9,3,3
2026-01-09,Girl Like Me,Fancy That,PinkPantheress,8,6,3
2026-01-09,Stateside,Fancy That,PinkPantheress,26,26,1
2026-01-09,Nice to meet you (feat. Central Cee),Heaven knows,PinkPantheress,3,3,1
2026-01-09,Boy's a liar Pt. 2,Heaven knows,PinkPantheress,2,2,1
2026-01-09,Tonight,Fancy That,PinkPantheress,2,2,1
2026-01-09,Diet Mountain Dew,Born to Die - The Paradise Edition,Lana Del Rey,5,3,3
2026-01-09,The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,28,28,1
2026-01-09,Honey,The Life of a Showgirl,Taylor Swift,14,10,3
2026-01-09,Wood,The Life of a Showgirl,Taylor Swift,7,6,2
2026-01-09,West Coast,Ultraviolence (Deluxe),Lana Del Rey,3,1,3
2026-01-09,Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2,2,1
2026-01-09,Cinnamon Girl,Norman Fucking Rockwell!,Lana Del Rey,1,1,1
2026-01-09,Summertime Sadness,Born to Die - The Paradise Edition,Lana Del Rey,1,1,1
2026-01-09,Radio,Born to Die - The Paradise Edition,Lana Del Rey,2,2,1
2026-01-09,Dark Paradise,Born to Die - The Paradise Edition,Lana Del Rey,1,1,1
2026-01-09,Born to Die,Born to Die - The Paradise Edition,Lana Del Rey,2,2,1
2026-01-09,I'm Lost Without You,blink-182,blink-182,2,2,1
2026-01-09,Here's Your Letter,blink-182,blink-182,2,2,1
2026-01-09,All of This,blink-182,blink-182,2,2,1
2026-01-09,Easy Target,blink-182,blink-182,2,2,1
2026-01-09,Always,blink-182,blink-182,28,24,3
2026-01-09,Asthenia,blink-182,blink-182,2,2,1
2026-01-09,Go,blink-182,blink-182,2,2,1
2026-01-09,The Fallen Interlude,blink-182,blink-182,2,2,1
2026-01-09,Down,blink-182,blink-182,25,23,3
2026-01-09,Stockholm Syndrome,blink-182,blink-182,2,2,1
2026-01-09,Stockholm Syndrome Interlude,blink-182,blink-182,2,2,1
2026-01-09,Violence,blink-182,blink-182,2,2,1
2026-01-09,I Miss You,blink-182,blink-182,2,2,1
2026-01-09,Obvious,blink-182,blink-182,2,2,1
2026-01-09,Feeling This,blink-182,blink-182,22,22,1
2026-01-09,Mad Season,Mad Season,Matchbox Twenty,9,3,3
2026-01-09,Karma,Midnights (3am Edition),Taylor Swift,1,1,1
2026-01-09,Bejeweled,Midnights (3am Edition),Taylor Swift,1,1,1
2026-01-09,Vigilante Shit,Midnights (3am Edition),Taylor Swift,1,1,1
2026-01-09,Question...?,Midnights (3am Edition),Taylor Swift,1,1,1
2026-01-09,Midnight Rain,Midnights (3am Edition),Taylor Swift,3,3,1
2026-01-09,Anti-Hero,Midnights (3am Edition),Taylor Swift,2,2,1
2026-01-09,Lavender Haze,Midnights (3am Edition),Taylor Swift,1,1,1
2026-01-09,CANCELLED!,The Life of a Showgirl,Taylor Swift,1,1,1
2026-01-09,Wi$h Li$t,The Life of a Showgirl,Taylor Swift,2,2,1
2026-01-09,Actually Romantic,The Life of a Showgirl,Taylor Swift,3,3,1
2026-01-09,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,5,3,3
2026-01-09,Chloe or Sam or Sophia or Marcus,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2026-01-09,Guilty as Sin?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,1,1,1
2026-01-09,House Tour,Man’s Best Friend,Sabrina Carpenter,15,15,1
2026-01-09,Unwell,More Than You Think You Are,Matchbox Twenty,20,20,1
2026-01-09,Father Figure,The Life of a Showgirl,Taylor Swift,20,20,1
