Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2020-07-17,1,NEW,--,True,False,10,--,환상동화 (Secret Story of the Swan),IZ*ONE,Oneiric Diary (幻想日記),1,1,1,5,3,2,1469737,257,11543490,0.42,0.05,0.53,10752,10,0,0,1,1,1
2020-07-17,2,NEW,--,True,False,10,--,유리구두,fromis_9,fromis_9 PRE-DEBUT SINGLE,1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,0,0,2,1,1
2020-07-17,3,NEW,--,True,False,10,--,영웅 (英雄; Kick It),NCT 127,NCT #127 Neo Zone – The 2nd Album,1,1,1,5,3,2,1565025,273,12288960,0.42,0.05,0.53,11445,10,0,0,3,1,1
2020-07-17,4,NEW,--,True,False,10,--,소년 (Boy),더보이즈(THE BOYZ),THE BOYZ DEBUT ALBUM `THE FIRST`,1,1,1,5,3,2,1507275,263,11837160,0.42,0.05,0.53,11025,10,0,0,4,1,1
2020-07-17,5,NEW,--,True,False,10,--,세계가 불타버린 밤 우린... (Can't You See Me?),TXT,THE DREAM CHAPTER : ETERNITY,1,1,1,5,3,2,1501500,262,11791980,0.42,0.05,0.53,10983,10,0,0,5,1,1
2020-07-17,6,RE,--,True,False,10,--,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),THE FIFTH SEASON,1,1,1,5,3,2,1562137,273,12266370,0.42,0.05,0.53,11424,10,0,0,6,2,1
2020-07-17,7,NEW,--,True,False,10,--,교차로 (Crossroads),GFRIEND,回:LABYRINTH,1,1,1,5,3,2,1443750,252,11340180,0.42,0.05,0.53,10563,10,0,0,7,1,1
2020-07-17,8,NEW,--,True,False,10,--,神메뉴 (God's Menu),Stray Kids,GO生 (GO LIVE),1,1,1,5,3,2,1322475,231,10391400,0.42,0.05,0.53,9681,10,0,0,8,1,1
2020-07-17,9,NEW,--,True,False,10,--,We Go Up,NCT DREAM,We Go Up - The 2nd Mini Album,1,1,1,5,3,2,1420650,248,11159460,0.42,0.05,0.53,10395,10,0,0,9,1,1
2020-07-17,10,NEW,--,True,False,10,--,TOUCH,NCT 127,NCT 2018 EMPATHY,1,1,1,5,3,2,1334025,233,10481760,0.42,0.05,0.53,9765,10,0,0,10,1,1
2020-07-17,11,NEW,--,True,False,10,--,Superhuman,NCT 127,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,1,1,1,5,3,2,1484175,259,11656440,0.42,0.05,0.53,10857,10,0,0,11,1,1
2020-07-17,12,NEW,--,True,False,10,--,Simon Says,NCT 127,NCT #127 Regulate - The 1st Album Repackage,1,1,1,5,3,2,1357125,237,10662480,0.42,0.05,0.53,9933,10,0,0,12,1,1
2020-07-17,13,NEW,--,True,False,10,--,Punch,NCT 127,NCT #127 Neo Zone The Final Round – The 2nd Album Repackage,1,1,1,5,3,2,1397550,244,10978740,0.42,0.05,0.53,10227,10,0,0,13,1,1
2020-07-17,14,NEW,--,True,False,10,--,Highway To Heaven,NCT 127,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,1,1,1,5,3,2,1484175,259,11656440,0.42,0.05,0.53,10857,10,0,0,14,1,1
2020-07-17,15,NEW,--,True,False,10,--,Fire Truck,NCT 127,NCT #127 – The 1st Mini Album,1,1,1,5,3,2,1440862,252,11317590,0.42,0.05,0.53,10542,10,0,0,15,1,1
2020-07-17,16,NEW,--,True,False,10,--,Cherry Bomb,NCT 127,NCT #127 CHERRY BOMB – The 3rd Mini Album,1,1,1,5,3,2,1371562,239,10775430,0.42,0.05,0.53,10038,10,0,0,16,1,1
2020-07-17,17,RE,--,True,False,10,--,Catch Me If You Can,Girls' Generation,Catch Me If You Can - Single,1,1,1,5,3,2,1411987,246,11091690,0.42,0.05,0.53,10332,10,0,0,17,2,1
2020-07-17,18,NEW,--,True,False,10,--,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TXT,The Dream Chapter: MAGIC,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,0,0,18,1,1
