Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2020-06-26,1,NEW,--,True,False,10,--,꿈꾸는 마음으로 (Dreams Come True),WJSN (Cosmic Girls),Dream Your Dream,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,1,1
2020-06-26,2,NEW,--,True,False,10,--,Carousel,Melanie Martinez,Cry Baby,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,2,1,1
2020-06-26,3,NEW,--,True,False,10,--,이루리 (As You Wish),WJSN (Cosmic Girls),As You Wish,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,3,1,1
2020-06-26,4,NEW,--,True,False,10,--,Hit That Drum,Red Velvet,Summer Magic - Summer Mini Album,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,4,1,1
2020-06-26,5,NEW,--,True,False,10,--,Milk and Cookies,Melanie Martinez,Cry Baby,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,5,1,1
2020-06-26,6,NEW,--,True,False,10,--,Swimming Pool,Red Velvet,SAPPY - EP,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,6,1,1
