Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2020-12-11,1,NEW,--,True,False,18,--,marjorie,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,1,1,1
2020-12-11,2,NEW,--,True,False,18,--,tolerate it,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,2,1,1
2020-12-11,3,NEW,--,True,False,18,--,cowboy like me,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,3,1,1
2020-12-11,4,NEW,--,True,False,18,--,ivy,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,4,1,1
2020-12-11,5,NEW,--,True,False,18,--,coney island (feat. The National),Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,5,1,1
2020-12-11,6,NEW,--,True,False,18,--,willow,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,6,1,1
2020-12-11,7,NEW,--,True,False,18,--,gold rush,Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,7,1,1
2020-12-11,8,NEW,--,True,False,18,--,no body no crime (feat. HAIM),Taylor Swift,evermore,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,8,1,1
2020-12-11,9,NEW,--,True,False,18,--,gogobebe,MAMAMOO,White Wind,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,9,1,1
2020-12-11,10,NEW,--,True,False,18,--,Levitating (feat. DaBaby),Dua Lipa,,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,10,1,1
2020-12-11,11,+4,15,True,False,13,0.3,덤디덤디 (DUMDi DUMDi),(여자)아이들,덤디덤디 (DUMDi DUMDi),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,3,0,11,3,1
2020-12-11,12,+21,33,True,True,13,0.3,Answer,ATEEZ,TREASURE EPILOGUE : Action To Answer - EP,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,3,0,12,4,2
2020-12-11,13,RE,--,False,False,12,--,Break My Heart,Dua Lipa,,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,2,11,5,1
2020-12-11,14,RE,--,False,False,12,--,Don't Start Now,Dua Lipa,,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,2,6,4,1
2020-12-11,15,RE,--,True,False,12,--,100,SuperM,100,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,2,15,2,1
2020-12-11,16,RE,--,False,False,12,--,Drama Club,Melanie Martinez,K-12,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,2,9,3,1
2020-12-11,17,NEW,--,True,False,10,--,evermore (feat. Bon Iver),Taylor Swift,evermore,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,17,1,1
2020-12-11,18,NEW,--,True,False,10,--,closure,Taylor Swift,evermore,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,18,1,1
2020-12-11,19,NEW,--,True,False,10,--,long story short,Taylor Swift,evermore,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,19,1,1
2020-12-11,20,NEW,--,True,False,10,--,dorothea,Taylor Swift,evermore,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,20,1,1
