Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-06-10,SAY SOMETHING,Eyes wide open,TWICE,7,6,2
2022-06-10,247,An Ode,Seventeen,1,1,1
2022-06-10,UP NO MORE,Eyes wide open,TWICE,10,7,4
2022-06-10,러시안 룰렛 Russian Roulette,Russian Roulette - The 3rd Mini Album,Red Velvet,2,2,1
2022-06-10,LILAC,IU 5th Album 'LILAC',IU,1,1,1
2022-06-10,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,3,3,1
2022-06-10,Ladies Night,‘The ReVe Festival’ Finale,Red Velvet,1,1,1
2022-06-10,Psycho,‘The ReVe Festival’ Finale,Red Velvet,3,3,1
2022-06-10,BEcause,[Summer Holiday],Dreamcatcher,2,2,1
2022-06-10,March,Seventeen 4th Album 'Face the Sun',Seventeen,2,2,1
2022-06-10,Me Gustas Tu,GFriend 2nd Mini Album 'Flower Bud',GFRIEND,2,2,1
2022-06-10,YEPPI YEPPI,Savage - The 1st Mini Album,aespa,1,1,1
2022-06-10,REWIND,Formula of Love: O+T=<3,TWICE,3,3,1
2022-06-10,Universe,[12:00],Loona,1,1,1
2022-06-10,#Cookie Jar,#Cookie Jar,Red Velvet,2,2,1
2022-06-10,STEREOTYPE,STEREOTYPE,STAYC,2,2,1
2022-06-10,Fly high,Prequel,Dreamcatcher,3,3,1
2022-06-10,Apple,回:Walpurgis Night,GFRIEND,1,1,1
2022-06-10,Love & Live,Love & Evil,LOOΠΔ 1/3,1,1,1
2022-06-10,FIREWORK,MORE & MORE,TWICE,3,3,1
2022-06-10,HULA HOOP,HULA HOOP / StarSeed ~カクセイ~,Loona,2,2,1
2022-06-10,So Good,RBB - The 5th Mini Album,Red Velvet,2,2,1
2022-06-10,Ice Cream (with Selena Gomez),THE ALBUM,BLACKPINK,3,3,1
2022-06-10,LIGHTS UP,As You Wish,WJSN,2,2,1
2022-06-10,TURN IT UP,FANCY YOU,TWICE,2,2,1
2022-06-10,Shake It,<Queendom2> Part.2-1,Loona,4,4,1
2022-06-10,7월 7일 One of These Nights,The Velvet - The 2nd Mini Album,Red Velvet,2,2,1
2022-06-10,Rough,SNOWFLAKE,GFRIEND,4,4,1
2022-06-10,Pretty Savage,THE ALBUM,BLACKPINK,3,3,1
2022-06-10,Boogie Up,SPECIAL ALBUM <For the Summer>,WJSN,2,2,1
2022-06-10,SOMEONE LIKE ME,SIGNAL,TWICE,2,2,1
2022-06-10,Love Cherry Motion,Choerry,Loona,2,2,1
2022-06-10,Butterflies,RBB - The 5th Mini Album,Red Velvet,2,2,1
2022-06-10,SO BAD,Star To A Young Culture,STAYC,2,2,1
2022-06-10,Sunrise,GFRIEND The 2nd Album 'Time for Us',GFRIEND,2,2,1
2022-06-10,WHISTLE,SQUARE ONE,BLACKPINK,2,2,1
2022-06-10,MoMoMo,Would You Like?,WJSN,3,3,1
2022-06-10,MOONLIGHT,Formula of Love: O+T=<3,TWICE,5,5,1
2022-06-10,Butterfly,[X X],Loona,3,3,1
2022-06-10,Ice Cream Cake,Ice Cream Cake - The 1st Mini Album,Red Velvet,4,4,1
2022-06-10,LOVE DIVE,LOVE DIVE,IVE,20,20,1
2022-06-10,PLAYING WITH FIRE,SQUARE TWO,BLACKPINK,3,3,1
2022-06-10,La La Love,WJ STAY?,WJSN,3,3,1
2022-06-10,Alcohol-Free,Taste of Love,TWICE,5,5,1
2022-06-10,Dance on My Own,[&],Loona,7,7,1
2022-06-10,Body Talk,Rookie - The 4th Mini Album,Red Velvet,3,3,1
2022-06-10,Glass Shoes,fromis_9 PRE-DEBUT SINGLE,fromis_9,3,3,1
2022-06-10,ELEVEN,ELEVEN,IVE,16,16,1
2022-06-10,Butterfly,Neverland,WJSN,5,5,1
2022-06-10,MORE & MORE,MORE & MORE,TWICE,4,4,1
2022-06-10,WOW,[&],Loona,9,9,1
2022-06-10,BAMBOLEO,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,5,5,1
2022-06-10,Time for the moon night,GFRIEND The 6th Mini Album 'Time For The Moon Night',GFRIEND,2,2,1
2022-06-10,DO WHAT WE LIKE,Eyes wide open,TWICE,5,5,1
2022-06-10,HELL IN HEAVEN,Eyes wide open,TWICE,5,4,2
2022-06-10,I'LL SHOW YOU,ALL OUT,K/DA,1,1,1
2022-06-10,love4eva (feat. Grimes),beauty&thebeat,LOONA/yyxy,1,1,1
2022-06-10,What You Waiting For,&TWICE,TWICE,2,2,1
2022-06-10,Peek-A-Boo,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-06-10,DDU-DU DDU-DU,SQUARE UP,BLACKPINK,1,1,1
2022-06-10,Ding Ding Dong,[#],Loona,2,2,1
2022-06-10,BOOMBAYAH,SQUARE ONE,BLACKPINK,1,1,1
2022-06-10,SLOW DOWN,STEREOTYPE,STAYC,1,1,1
2022-06-10,LOVE FOOL,STAYDOM,STAYC,1,1,1
2022-06-10,TANK,AD MARE,NMIXX,6,6,1
2022-06-10,ROYAL,LOVE DIVE,IVE,14,14,1
2022-06-10,Take It,ELEVEN,IVE,1,1,1
2022-06-10,Lady Marmalade - From Moulin Rouge Soundtrack,Moulin Rouge,Christina Aguilera,1,1,1
2022-06-10,Caramelldansen,Supergott (Speedy Mixes),Caramell,1,1,1
2022-06-10,Good for You,Revival (Deluxe),Selena Gomez,1,1,1
2022-06-10,34+35,Positions,Ariana Grande,1,1,1
2022-06-10,Oxytocin,Happier Than Ever,Billie Eilish,1,1,1
2022-06-10,Womanizer,Circus (Deluxe Version),Britney Spears,2,2,1
2022-06-10,Dress,reputation,Taylor Swift,1,1,1
2022-06-10,False God,Lover,Taylor Swift,1,1,1
2022-06-10,Kiss and Make Up,Dua Lipa (Complete Edition),Dua Lipa,1,1,1
2022-06-10,I'm a Slave 4 U,Britney (Digital Deluxe Version),Britney Spears,1,1,1
2022-06-10,Kiss Me More (feat. SZA),Planet Her,Doja Cat,1,1,1
2022-06-10,Literal Legend,Fresh Meat,Ayesha Erotica,1,1,1
2022-06-10,Tia Tamera (feat. Rico Nasty),Amala (Deluxe Version),Doja Cat,1,1,1
2022-06-10,CPR,Queen Elizabitch,cupcakKe,2,2,1
2022-06-10,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,3,3,1
2022-06-10,Squidward Nose,Squidward Nose,cupcakKe,2,2,1
2022-06-10,Pon Mi,Pon Mi - Single,Shenseea,4,3,2
2022-06-10,Vanilla,Vanilla,LIGHTSUM,25,19,4
2022-06-10,LIKEY,twicetagram,TWICE,3,3,1
2022-06-10,La Vie en Rose,COLOR*IZ,IZ*ONE,3,3,1
2022-06-10,Be Honest,[&],Loona,8,8,1
2022-06-10,Feel My Rhythm,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,5,5,1
2022-06-10,Save Me Save You,WJ PLEASE?,WJSN,5,5,1
2022-06-10,O.O,AD MARE,NMIXX,5,5,1
2022-06-10,NAVILLERA,GFriend The 1st Album 'LOL',GFRIEND,3,3,1
2022-06-10,Feel Special,Feel Special,TWICE,3,3,1
2022-06-10,Deja Vu,Raid of Dream,Dreamcatcher,2,2,1
2022-06-10,Heart Attack (츄),Chuu,Loona,2,2,1
2022-06-10,CLASSY,LIVES ACROSS,CLASS:y,21,11,6
2022-06-10,The Great Mermaid,FEARLESS,LE SSERAFIM,19,18,2
2022-06-10,The Feels,Formula of Love: O+T=<3,TWICE,6,6,1
2022-06-10,Blue Flame,FEARLESS,LE SSERAFIM,15,15,1
2022-06-10,CACTUS,Formula of Love: O+T=<3,TWICE,2,2,1
2022-06-10,F.I.L.A (Fall in Love Again),Formula of Love: O+T=<3,TWICE,4,4,1
2022-06-10,REAL YOU,Formula of Love: O+T=<3,TWICE,3,3,1
2022-06-10,GET LOUD,Feel Special,TWICE,1,1,1
2022-06-10,ICON,Formula of Love: O+T=<3,TWICE,2,2,1
2022-06-10,CRUEL,Formula of Love: O+T=<3,TWICE,2,2,1
2022-06-10,Hey Gabby!,GABBY'S DOLLHOUSE X NMIXX (Original Soundtrack),NMIXX,5,5,1
2022-06-10,LAST WALTZ,Formula of Love: O+T=<3,TWICE,2,2,1
2022-06-10,You Better Know,The Red Summer - Summer Mini Album,Red Velvet,1,1,1
2022-06-10,I Wish,From. WJSN,WJSN,2,2,1
2022-06-10,Sweet Crazy Love,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-06-10,FUN!,FUN FACTORY,fromis_9,1,1,1
2022-06-10,Forever Young,SQUARE UP,BLACKPINK,1,1,1
2022-06-10,So What,[#],Loona,2,2,1
2022-06-10,Happy,Happy Moment,WJSN,2,2,1
2022-06-10,MAGO,回:Walpurgis Night,GFRIEND,2,2,1
2022-06-10,To Heart,To. Heart,fromis_9,1,1,1
2022-06-10,What Is Love,Summer Nights,TWICE,1,1,1
2022-06-10,Hope Not,KILL THIS LOVE,BLACKPINK,2,2,1
2022-06-10,PTT (Paint the Town),[&],Loona,5,5,1
2022-06-10,Wow Thing,Wow Thing,SEULGI,1,1,1
2022-06-10,Dreams Come True,Dream Your Dream,WJSN,3,3,1
2022-06-10,And there was no one left,The End of Nightmare,Dreamcatcher,1,1,1
2022-06-10,LOVE BOMB,From.9,fromis_9,2,2,1
2022-06-10,Touchdown,PAGE TWO,TWICE,2,2,1
2022-06-10,Lovesick Girls,THE ALBUM,BLACKPINK,1,1,1
2022-06-10,A Different Night,[&],Loona,5,5,1
2022-06-10,Beg for Me,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,3,3,1
2022-06-10,As you Wish,As You Wish,WJSN,4,4,1
2022-06-10,Sonatine,Love & Evil,LOOΠΔ 1/3,3,3,1
2022-06-10,PITAPAT (DKDK),To. Day,fromis_9,2,2,1
2022-06-10,STAY,SQUARE TWO,BLACKPINK,2,2,1
2022-06-10,U R,[&],Loona,5,5,1
2022-06-10,UNNATURAL,UNNATURAL,WJSN,4,4,1
2022-06-10,WA DA DA,FIRST IMPACT,Kep1er,2,2,1
2022-06-10,WE GO,9 WAY TICKET,fromis_9,4,4,1
2022-06-10,ESPRESSO,Formula of Love: O+T=<3,TWICE,6,6,1
2022-06-10,AS IF IT'S YOUR LAST,AS IF IT'S YOUR LAST,BLACKPINK,2,2,1
2022-06-10,DM,Midnight Guest,fromis_9,4,4,1
2022-06-10,&,[&],Loona,6,6,1
2022-06-10,Secret,The Secret,WJSN,4,4,1
2022-06-10,In My Dreams,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,5,5,1
2022-06-10,FEARLESS,FEARLESS,LE SSERAFIM,7,7,1
2022-06-10,Good Bad Ugly,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,1,1,1
2022-06-10,Rainbow Halo,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,1,1,1
2022-06-10,BEHIND THE MASK,Eyes wide open,TWICE,3,3,1
2022-06-10,DEPEND ON YOU,Eyes wide open,TWICE,3,3,1
2022-06-10,HANDLE IT,Eyes wide open,TWICE,3,3,1
2022-06-10,SHOT CLOCK,Eyes wide open,TWICE,3,3,1
2022-06-10,GO HARD,Eyes wide open,TWICE,3,3,1
2022-06-10,QUEEN,Eyes wide open,TWICE,3,3,1
2022-06-10,BELIEVER,Eyes wide open,TWICE,3,3,1
2022-06-10,BRING IT BACK,Eyes wide open,TWICE,2,2,1
2022-06-10,I CAN'T STOP ME,Eyes wide open,TWICE,2,2,1
2022-06-10,Tokyo Love Hotel,SAWAYAMA,Rina Sawayama,2,2,1
2022-06-10,Cruel Summer,Lover,Taylor Swift,2,2,1
2022-06-10,Still Into You,Paramore,Paramore,2,2,1
2022-06-10,Training Wheels,Cry Baby (Deluxe Edition),Melanie Martinez,2,2,1
2022-06-10,everytime,Sweetener,Ariana Grande,2,2,1
2022-06-10,burned out,Human,dodie,2,2,1
2022-06-10,Everything Happens for a Reason,Life Support,Madison Beer,3,3,1
2022-06-10,Breakaway,Let Go (20th Anniversary Edition),Avril Lavigne,1,1,1
2022-06-10,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,The Story of Us,Speak Now (Deluxe Package),Taylor Swift,1,1,1
2022-06-10,Soap,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2022-06-10,Just a Little Bit of Your Heart,My Everything (Deluxe),Ariana Grande,3,3,1
2022-06-10,Good in Goodbye,Life Support,Madison Beer,2,2,1
2022-06-10,Wasted Potential,Wasted Potential,Lindsay Liebro,2,2,1
2022-06-10,happier,SOUR,Olivia Rodrigo,2,2,1
2022-06-10,Unconditionally,PRISM,Katy Perry,3,3,1
2022-06-10,Kiss You,Take Me Home (Expanded Edition),One Direction,1,1,1
2022-06-10,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2022-06-10,God is a woman,Sweetener,Ariana Grande,1,1,1
2022-06-10,Ribs,Pure Heroine,Lorde,1,1,1
2022-06-10,Emotional Bruises,Life Support,Madison Beer,2,2,1
2022-06-10,favorite crime,SOUR,Olivia Rodrigo,1,1,1
2022-06-10,We Were Happy (Taylor’s Version) (From the Vault),Fearless (Taylor's Version),Taylor Swift,1,1,1
2022-06-10,Line Without A Hook,Montgomery Ricky,Ricky Montgomery,1,1,1
2022-06-10,Field Trip,After School EP,Melanie Martinez,1,1,1
2022-06-10,Happier Than Ever,Happier Than Ever,Billie Eilish,2,2,1
2022-06-10,Perfect Places,Melodrama,Lorde,1,1,1
2022-06-10,1 step forward 3 steps back,SOUR,Olivia Rodrigo,1,1,1
2022-06-10,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,2,2
2022-06-10,Follow the White Rabbit,Life Support,Madison Beer,2,2,1
2022-06-10,The Bakery,After School EP,Melanie Martinez,1,1,1
2022-06-10,One Last Time,My Everything (Deluxe),Ariana Grande,1,1,1
2022-06-10,Who Says,When the Sun Goes Down,Selena Gomez & the Scene,1,1,1
2022-06-10,Lover,Lover,Taylor Swift,1,1,1
2022-06-10,Hard Feelings/Loveless,Melodrama,Lorde,2,2,1
2022-06-10,Recess,K-12,Melanie Martinez,1,1,1
2022-06-10,Dangerous Woman,Dangerous Woman,Ariana Grande,1,1,1
2022-06-10,traitor,SOUR,Olivia Rodrigo,1,1,1
2022-06-10,Forever Winter (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,3,2,2
2022-06-10,Liability,Melodrama,Lorde,2,2,1
2022-06-10,Strawberry Shortcake,K-12 (After School – Deluxe Edition),Melanie Martinez,2,2,1
2022-06-10,Thinking Bout You,Dangerous Woman,Ariana Grande,1,1,1
2022-06-10,Circus,Circus (Deluxe Version),Britney Spears,2,2,1
2022-06-10,Heart Attack,Demi,Demi Lovato,1,1,1
2022-06-10,Cherry,Cherry,Rina Sawayama,1,1,1
2022-06-10,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,2,2
2022-06-10,Cake,Cry Baby (Deluxe Edition),Melanie Martinez,1,1,1
2022-06-10,Tattooed Heart,Yours Truly,Ariana Grande,1,1,1
2022-06-10,Arms Unfolding,Human,dodie,1,1,1
2022-06-10,jealousy jealousy,SOUR,Olivia Rodrigo,1,1,1
2022-06-10,BOYSHIT,Life Support,Madison Beer,2,2,1
2022-06-10,Sk8er Boi,Let Go,Avril Lavigne,1,1,1
2022-06-10,ivy,evermore,Taylor Swift,1,1,1
2022-06-10,Daylight,Lover,Taylor Swift,1,1,1
2022-06-10,Cate’s Brother - Matt's Version,Cate’s Brother (Matt's Version),Maisie Peters,3,1,3
2022-06-10,365,[#],Loona,1,1,1
2022-06-10,Oh (Yes I Am),[#],Loona,1,1,1
2022-06-10,Number 1,[#],Loona,1,1,1
2022-06-10,#,[#],Loona,2,2,1
2022-06-10,The Reason Why,&TWICE,TWICE,1,1,1
2022-06-10,How u doin',&TWICE,TWICE,1,1,1
2022-06-10,POLISH,&TWICE,TWICE,1,1,1
2022-06-10,Be OK,&TWICE,TWICE,1,1,1
2022-06-10,Changing!,&TWICE,TWICE,1,1,1
2022-06-10,Breakthrough,&TWICE,TWICE,1,1,1
2022-06-10,Stronger,&TWICE,TWICE,1,1,1
2022-06-10,SOS,Taste of Love,TWICE,1,1,1
2022-06-10,Baby Blue Love,Taste of Love,TWICE,1,1,1
2022-06-10,Conversation,Taste of Love,TWICE,1,1,1
2022-06-10,Scandal,Taste of Love,TWICE,1,1,1
2022-06-10,First Time,Taste of Love,TWICE,1,1,1
2022-06-10,My Headphones On,PAGE TWO,TWICE,1,1,1
2022-06-10,Woohoo,PAGE TWO,TWICE,1,1,1
2022-06-10,Tuk Tok,PAGE TWO,TWICE,1,1,1
2022-06-10,Precious Love,PAGE TWO,TWICE,1,1,1
2022-06-10,CHEER UP,PAGE TWO,TWICE,1,1,1
2022-06-10,SWEET SUMMER DAY,MORE & MORE,TWICE,1,1,1
2022-06-10,DON’T CALL ME AGAIN,MORE & MORE,TWICE,1,1,1
2022-06-10,SHADOW,MORE & MORE,TWICE,1,1,1
2022-06-10,MAKE ME GO,MORE & MORE,TWICE,1,1,1
2022-06-10,OXYGEN,MORE & MORE,TWICE,1,1,1
2022-06-10,Channel Surfing / The End,Life Support,Madison Beer,1,1,1
2022-06-10,Stained Glass,Life Support,Madison Beer,1,1,1
2022-06-10,Baby,Life Support,Madison Beer,1,1,1
2022-06-10,Sour Times,Life Support,Madison Beer,1,1,1
2022-06-10,Selfish,Life Support,Madison Beer,1,1,1
2022-06-10,Homesick,Life Support,Madison Beer,1,1,1
2022-06-10,Interlude,Life Support,Madison Beer,1,1,1
2022-06-10,Blue,Life Support,Madison Beer,1,1,1
2022-06-10,Stay Numb and Carry On,Life Support,Madison Beer,1,1,1
