Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-02-04,Shake It Off,1989 (Deluxe),Taylor Swift,1,1,1
2022-02-04,That's What You Get,RIOT!,Paramore,1,1,1
2022-02-04,no tears left to cry,Sweetener,Ariana Grande,1,1,1
2022-02-04,Still Into You,Paramore,Paramore,1,1,1
2022-02-04,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,3,1
2022-02-04,Hot n Cold,One of the Boys,Katy Perry,1,1,1
2022-02-04,Waking Up in Vegas,One of the Boys,Katy Perry,2,2,1
2022-02-04,Heart Attack,Demi,Demi Lovato,1,1,1
2022-02-04,Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,2,2,1
2022-02-04,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,The Very First Night (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Forever Winter (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Message in a Bottle (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Babe (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Better Man (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Ronan (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,State of Grace (Acoustic Version) (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Girl at Home (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Come Back...Be Here (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,The Moment I Knew (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Starlight (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,The Lucky One (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Holy Ground (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Stay Stay Stay (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,I Almost Do (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,4,4,1
2022-02-04,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,3,1
2022-02-04,State of Grace (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Physical,Future Nostalgia,Dua Lipa,2,2,1
2022-02-04,CPR,Queen Elizabitch,cupcakKe,2,2,1
2022-02-04,Sweet Crazy Love,Max & Match,LOOΠΔ / ODD EYE CIRCLE,3,3,1
2022-02-04,Circus,Circus (Deluxe Version),Britney Spears,1,1,1
2022-02-04,Womanizer,Circus (Deluxe Version),Britney Spears,1,1,1
2022-02-04,Gimme More,Blackout,Britney Spears,1,1,1
2022-02-04,First Time,Taste of Love,TWICE,1,1,1
2022-02-04,Kiss and Make Up,Dua Lipa (Complete Edition),Dua Lipa,1,1,1
2022-02-04,34+35 Remix (feat. Doja Cat Megan Thee Stallion) - Remix,Positions (Deluxe),Ariana Grande,1,1,1
2022-02-04,G.U.Y.,ARTPOP,Lady Gaga,1,1,1
2022-02-04,Body Talk,Rookie - The 4th Mini Album,Red Velvet,2,2,1
2022-02-04,Toxic,In the Zone,Britney Spears,2,2,1
2022-02-04,Love Letter,JinSoul,Loona,2,2,1
2022-02-04,Greedy,Dangerous Woman,Ariana Grande,1,1,1
2022-02-04,Dangerous Woman,Dangerous Woman,Ariana Grande,2,2,1
2022-02-04,Love Me Harder,My Everything (Deluxe),Ariana Grande,1,1,1
2022-02-04,Automatic,Ice Cream Cake,Red Velvet,4,3,2
2022-02-04,break up with your girlfriend i'm bored,thank u next,Ariana Grande,1,1,1
2022-02-04,Sour Candy (with BLACKPINK),Chromatica,Lady Gaga,1,1,1
2022-02-04,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2,2,1
2022-02-04,Baby Don’t Stop,NCT 2018 EMPATHY,NCT,1,1,1
2022-02-04,STRAWBERRY,FANCY YOU,TWICE,1,1,1
2022-02-04,The Joker and the Queen,=,Ed Sheeran,1,1,1
2022-02-04,Style,1989 (Deluxe),Taylor Swift,1,1,1
2022-02-04,We Ride,We Ride,Brave Girls,1,1,1
2022-02-04,Oh My God,I Trust,(G)I-DLE,2,2,1
2022-02-04,I CAN'T STOP ME,Eyes wide open,TWICE,3,3,1
2022-02-04,HWAA,I burn,(G)I-DLE,2,2,1
2022-02-04,LION,I Trust,(G)I-DLE,2,2,1
2022-02-04,Alcohol-Free,Taste of Love,TWICE,4,3,2
2022-02-04,PTT (Paint the Town),[&],Loona,4,4,1
2022-02-04,The Eve,THE WAR - The 4th Album,Exo,1,1,1
2022-02-04,5th Season (SSFWL),THE FIFTH SEASON,OH MY GIRL,3,3,1
2022-02-04,CLOSER,CLOSER,OH MY GIRL,2,2,1
2022-02-04,CUPID,OH MY GIRL,OH MY GIRL,3,1,3
2022-02-04,반드시 웃는다 I Smile,SUNRISE,DAY6,7,4,3
2022-02-04,놓아 놓아 놓아 Letting Go,DAYDREAM,DAY6,6,6,1
2022-02-04,Shoot Me,Shoot Me : Youth Part 1,DAY6,2,2,1
2022-02-04,행복했던 날들이었다 days gone by,Remember Us : Youth Part 2,DAY6,2,2,1
2022-02-04,혼자야 All Alone,MOONRISE,DAY6,1,1,1
2022-02-04,그렇더라고요 When you love someone,MOONRISE,DAY6,2,2,1
2022-02-04,I Loved You,MOONRISE,DAY6,2,2,1
2022-02-04,좋은걸 뭐 어떡해 What Can I Do,MOONRISE,DAY6,2,2,1
2022-02-04,Hi Hello,MOONRISE,DAY6,1,1,1
2022-02-04,Dance Dance,SUNRISE,DAY6,1,1,1
2022-02-04,장난 아닌데 I'm Serious,SUNRISE,DAY6,1,1,1
2022-02-04,예뻤어 You Were Beautiful,SUNRISE,DAY6,2,2,1
2022-02-04,아 왜 I Wait,SUNRISE,DAY6,1,1,1
2022-02-04,Congratulations,The Day,DAY6,2,2,1
2022-02-04,CRY FOR ME,CRY FOR ME,TWICE,1,1,1
2022-02-04,Heart Attack (츄),Chuu,Loona,2,2,1
2022-02-04,HULA HOOP,HULA HOOP / StarSeed ~カクセイ~,Loona,1,1,1
2022-02-04,Getaway Car,reputation,Taylor Swift,1,1,1
2022-02-04,The Story of Us,Speak Now (Deluxe Package),Taylor Swift,1,1,1
2022-02-04,The Other Side of the Door (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2022-02-04,Forever & Always (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,The Way I Loved You (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2,2,1
2022-02-04,Butterfly,[X X],Loona,3,3,1
2022-02-04,Psycho,‘The ReVe Festival’ Finale,Red Velvet,2,2,1
2022-02-04,FANCY,FANCY YOU,TWICE,3,3,1
2022-02-04,Feel Special,Feel Special,TWICE,4,3,2
2022-02-04,Not Friends (Sung by HeeJin Kim Lip JinSoul Yves) (Prod. RYAN JHUN),MAXIS BY RYAN JHUN PT. 2,Loona,1,1,1
2022-02-04,Not Friends ORIGINAL MIX,Not Friends Special Edition,Loona,1,1,1
2022-02-04,I'm So Pretty,I'm So Pretty,Nature,1,1,1
2022-02-04,OOPSIE (My Bad),NATURE WORLD: CODE A,Nature,1,1,1
2022-02-04,Girls,NATURE WORLD: CODE M,Nature,1,1,1
2022-02-04,WA DA DA,FIRST IMPACT,Kep1er,2,2,1
2022-02-04,Oh! my mistake,APRIL 6th Mini Album 'the Ruby',April,1,1,1
2022-02-04,Savage,Savage - The 1st Mini Album,aespa,1,1,1
2022-02-04,Next Level,Next Level,aespa,2,2,1
2022-02-04,Abracadabra,Sound G.,Brown Eyed Girls,2,2,1
2022-02-04,Odd Eye,[Dystopia : Road to Utopia],Dreamcatcher,3,3,1
2022-02-04,BOCA,[Dystopia : Lose Myself],Dreamcatcher,2,2,1
2022-02-04,Scream,1st Album [Dystopia : The Tree of Language],Dreamcatcher,1,1,1
2022-02-04,Deja Vu,Raid of Dream,Dreamcatcher,1,1,1
2022-02-04,PIRI,The End of Nightmare,Dreamcatcher,1,1,1
2022-02-04,Over the Sky,Over the Sky,Dreamcatcher,1,1,1
2022-02-04,What,Alone in the City,Dreamcatcher,3,3,1
2022-02-04,STAY,SQUARE TWO,BLACKPINK,2,2,1
2022-02-04,PLAYING WITH FIRE,SQUARE TWO,BLACKPINK,3,3,1
2022-02-04,WHISTLE,SQUARE ONE,BLACKPINK,2,2,1
2022-02-04,BOOMBAYAH,SQUARE ONE,BLACKPINK,2,2,1
2022-02-04,Hello,Hello - Special Album,Joy,2,2,1
2022-02-04,Naughty,Naughty,Red Velvet - IRENE & SEULGI,1,1,1
2022-02-04,Monster,Monster - The 1st Mini Album,Red Velvet - IRENE & SEULGI,3,3,1
2022-02-04,SAPPY,SAPPY,Red Velvet,2,2,1
2022-02-04,Umpah Umpah,‘The ReVe Festival’ Day 2,Red Velvet,1,1,1
2022-02-04,Zimzalabim,‘The ReVe Festival’ Day 1,Red Velvet,2,2,1
2022-02-04,RBB (Really Bad Boy),RBB - The 5th Mini Album,Red Velvet,3,3,1
