Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-01-21,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,3,3,1
2022-01-21,Guiltless,Guiltless,dodie,2,2,1
2022-01-21,If I'm Being Honest,Human,dodie,2,2,1
2022-01-21,She,Human,dodie,3,3,1
2022-01-21,Coffee,Shop: A Pop Opera,Jack Stauber's Micropop,4,3,2
2022-01-21,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,4,4,1
2022-01-21,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Red (Taylor's Version),Taylor Swift,1,1,1
2022-01-21,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,7,7,1
2022-01-21,All I Want,High School Musical: The Musical: The Series (Original Soundtrack),Olivia Rodrigo,6,3,3
2022-01-21,What Else Can I Do?,Encanto (Original Motion Picture Soundtrack),Diane Guerrero,2,2,1
2022-01-21,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),Carolina Gaitán - La Gaita,5,3,3
2022-01-21,Surface Pressure,Encanto (Original Motion Picture Soundtrack),Jessica Darrow,2,2,1
2022-01-21,The Family Madrigal,Encanto (Original Motion Picture Soundtrack),Stephanie Beatriz,2,2,1
2022-01-21,Hotter Than Hell,Dua Lipa (Deluxe),Dua Lipa,1,1,1
2022-01-21,Physical,Future Nostalgia,Dua Lipa,2,2,1
2022-01-21,Be Natural,Be Natural,Red Velvet,1,1,1
2022-01-21,Automatic,Ice Cream Cake,Red Velvet,1,1,1
2022-01-21,Into You,Dangerous Woman,Ariana Grande,1,1,1
2022-01-21,If U Seek Amy,Circus (Deluxe Version),Britney Spears,1,1,1
2022-01-21,Circus,Circus (Deluxe Version),Britney Spears,1,1,1
2022-01-21,Fergalicious,The Dutchess,Fergie,1,1,1
2022-01-21,Greedy,Dangerous Woman,Ariana Grande,1,1,1
2022-01-21,Dangerous Woman,Dangerous Woman,Ariana Grande,2,2,1
2022-01-21,Anything You Can Do,Annie Get Your Gun: The New Broadway Cast Recording,Bernadette Peters,2,2,1
2022-01-21,break up with your girlfriend i'm bored,thank u next,Ariana Grande,1,1,1
2022-01-21,Chaotic,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-21,Sweet Crazy Love,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-21,favOriTe,FavOriTe,Loona,2,2,1
2022-01-21,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,2,2,1
2022-01-21,Womanizer,Circus (Deluxe Version),Britney Spears,2,2,1
2022-01-21,Toxic,In the Zone,Britney Spears,1,1,1
2022-01-21,Hands to Myself,Revival (Deluxe),Selena Gomez,1,1,1
2022-01-21,STRAWBERRY,FANCY YOU,TWICE,4,2,2
2022-01-21,Don’t Blame Me,reputation,Taylor Swift,2,2,1
2022-01-21,Dress,reputation,Taylor Swift,2,2,1
2022-01-21,False God,Lover,Taylor Swift,1,1,1
2022-01-21,Anaconda,The Pinkprint (International Deluxe Explicit),Nicki Minaj,1,1,1
2022-01-21,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,1,1,1
2022-01-21,Someone Like You,21,Adele,3,3,1
2022-01-21,Kathang Isip,Kathang Isip,Ben&Ben,2,2,1
2022-01-21,Stickwitu,PCD,The Pussycat Dolls,2,2,1
2022-01-21,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2,2,1
2022-01-21,Love Me Like You Do - From Fifty Shades of Grey,Delirium (Deluxe),Ellie Goulding,2,2,1
2022-01-21,Ikaw Lamang,Fuchsiang Pag-Ibig,Silent Sanctuary,2,2,1
2022-01-21,Because of You,Breakaway,Kelly Clarkson,2,2,1
2022-01-21,Tadhana,Capacities,Up Dharma Down,2,2,1
2022-01-21,Grenade,Doo-Wops & Hooligans,Bruno Mars,2,2,1
2022-01-21,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,3,3,1
2022-01-21,Firework,Teenage Dream: The Complete Confection,Katy Perry,2,2,1
2022-01-21,Rolling in the Deep,21,Adele,3,2,2
2022-01-21,I Like Me Better,I Like Me Better,Lauv,2,2,1
2022-01-21,Flashlight - From Pitch Perfect 2 Soundtrack,Flashlight (From Pitch Perfect 2 Soundtrack),Jessie J,2,2,1
2022-01-21,Pretty Boy,Shades of Purple,M2M,2,2,1
2022-01-21,Shake It Off,1989 (Deluxe),Taylor Swift,3,3,1
2022-01-21,With A Smile,Circus,Eraserheads,2,2,1
2022-01-21,Take a Bow,Good Girl Gone Bad: Reloaded,Rihanna,2,2,1
2022-01-21,Break Free,My Everything (Deluxe),Ariana Grande,3,2,2
2022-01-21,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2,2,1
2022-01-21,Set Fire to the Rain,21,Adele,2,2,1
2022-01-21,Starving,Starving,Hailee Steinfeld,2,2,1
2022-01-21,Bang Bang,Sweet Talker (Deluxe Version),Jessie J,2,2,1
2022-01-21,Love Story (Taylor’s Version),Love Story (Taylor’s Version),Taylor Swift,3,3,1
2022-01-21,2002,Speak Your Mind (Deluxe),Anne-Marie,2,2,1
2022-01-21,What Makes You Beautiful,Up All Night,One Direction,2,2,1
2022-01-21,Migraine,Todo Combo,Moonstar88,2,2,1
2022-01-21,thank u next,thank u next,Ariana Grande,2,2,1
2022-01-21,Since U Been Gone,Breakaway,Kelly Clarkson,2,2,1
2022-01-21,Rewrite The Stars,Rewrite The Stars,Zac Efron,2,2,1
2022-01-21,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2,2,1
2022-01-21,Night Changes,FOUR (Deluxe),One Direction,2,2,1
2022-01-21,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,3,1
2022-01-21,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,3,1
2022-01-21,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-01-21,Heart Attack,Demi,Demi Lovato,1,1,1
2022-01-21,FANCY,FANCY YOU,TWICE,4,3,2
2022-01-21,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,1,1,1
2022-01-21,Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,1,1,1
2022-01-21,Dance Dance,Every DAY6 May,DAY6,2,2,1
2022-01-21,Hot n Cold,One of the Boys,Katy Perry,1,1,1
2022-01-21,Still Into You,Paramore,Paramore,1,1,1
2022-01-21,Answer,TREASURE EPILOGUE : Action To Answer,ATEEZ,1,1,1
2022-01-21,Hi High,[+ +],Loona,1,1,1
2022-01-21,9 and Three Quarters - Run Away,The Dream Chapter: MAGIC,TOMORROW X TOGETHER,1,1,1
2022-01-21,Party in the U.S.A.,The Time of Our Lives (International Version),Miley Cyrus,1,1,1
2022-01-21,The Story of Us,Speak Now (Deluxe Package),Taylor Swift,2,2,1
2022-01-21,Really Don't Care,Demi,Demi Lovato,1,1,1
