Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-11-04,Nxde,I LOVE,(G)I-DLE,1,1,1
2022-11-04,SOMEONE LIKE ME,SIGNAL,TWICE,2,2,1
2022-11-04,STAY,SQUARE TWO,BLACKPINK,1,1,1
2022-11-04,You Are in Love,1989 (Deluxe),Taylor Swift,4,4,1
2022-11-04,Tim McGraw,Taylor Swift,Taylor Swift,3,3,1
2022-11-04,She,Human,dodie,2,2,1
2022-11-04,ghostin,thank u next,Ariana Grande,2,2,1
2022-11-04,Where you at,[X X],Loona,2,2,1
2022-11-04,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-11-04,Hear the Sea,The Red Summer - Summer Mini Album,Red Velvet,2,2,1
2022-11-04,Lover,Lover,Taylor Swift,2,2,1
2022-11-04,The Louvre,Melodrama,Lorde,2,2,1
2022-11-04,Tattooed Heart,Yours Truly,Ariana Grande,2,2,1
2022-11-04,ivy,evermore,Taylor Swift,4,4,1
2022-11-04,New Year’s Day,reputation,Taylor Swift,1,1,1
2022-11-04,Call It What You Want,reputation,Taylor Swift,1,1,1
2022-11-04,This Is Why We Can't Have Nice Things,reputation,Taylor Swift,1,1,1
2022-11-04,Dress,reputation,Taylor Swift,1,1,1
2022-11-04,Dancing With Our Hands Tied,reputation,Taylor Swift,1,1,1
2022-11-04,King of My Heart,reputation,Taylor Swift,1,1,1
2022-11-04,Getaway Car,reputation,Taylor Swift,1,1,1
2022-11-04,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Red (Taylor's Version),Taylor Swift,6,3,4
2022-11-04,Gorgeous,reputation,Taylor Swift,1,1,1
2022-11-04,So It Goes...,reputation,Taylor Swift,1,1,1
2022-11-04,Look What You Made Me Do,reputation,Taylor Swift,1,1,1
2022-11-04,Delicate,reputation,Taylor Swift,1,1,1
2022-11-04,Don’t Blame Me,reputation,Taylor Swift,2,2,1
2022-11-04,I Did Something Bad,reputation,Taylor Swift,2,2,1
2022-11-04,End Game,reputation,Taylor Swift,2,2,1
2022-11-04,...Ready for It?,reputation,Taylor Swift,2,2,1
2022-11-04,Blank Space,1989,Taylor Swift,3,2,2
2022-11-04,September - Recorded at The Tracking Room Nashville,Spotify Singles,Taylor Swift,1,1,1
2022-11-04,Gasoline,Women in Music Pt III (Expanded Edition),HAIM,1,1,1
2022-11-04,Gasoline (feat. Taylor Swift),Women in Music Pt III (Expanded Edition),HAIM,20,4,17
2022-11-04,After LIKE,After LIKE,IVE,7,7,1
