Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2026-01-09,11,'+1,12,True,False,324,0.0,Stateside,PinkPantheress,Fancy That,26,26,1,130,78,2,40840800,7141,12334140,0.86,0.1,0.04,202937,210,96,16,11,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,12,'-2,10,False,False,314,-0.11,As you Wish,WJSN,As You Wish,23,23,1,115,69,2,30350512,5309,10368810,0.86,0.1,0.05,151340,186,106,20,1,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8bfa5719141259e500e2dd7a6941825.jpg
2026-01-09,13,'+9,22,False,False,313,0.98,THIS IS FOR,TWICE,THIS IS FOR,28,26,3,140,78,6,36625050,5949,30835350,0.81,0.08,0.11,181944,224,47,40,3,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2026-01-09,14,'=,14,False,True,312,0.02,Chemicals Collide,Boys Like Girls,Love Drunk,26,26,1,130,78,2,35660625,6237,10775430,0.86,0.1,0.04,177338,210,91,10,14,3,2,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,15,'-4,11,False,False,311,-0.1,Thnks fr th Mmrs,Fall Out Boy,Infinity on High,23,23,1,115,69,2,33471900,5853,11430540,0.86,0.1,0.05,166803,186,103,20,8,23,2,https://lastfm.freetls.fastly.net/i/u/300x300/b01817dacd044f7d9389e6b69933330b.png
2026-01-09,16,'+2,18,False,False,307,0.43,Always,blink-182,blink-182,28,24,3,140,72,6,36382500,5455,30632040,0.81,0.08,0.11,174405,218,64,23,3,47,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,17,'-1,16,False,False,297,0.27,Down,blink-182,blink-182,25,23,3,125,69,6,36671250,5900,34562700,0.8,0.08,0.12,182427,200,69,26,1,44,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,18,'-9,9,False,False,294,-0.18,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,23,23,1,115,69,2,32475712,5680,11091690,0.86,0.1,0.05,161868,186,108,0,9,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-01-09,19,'-14,5,False,False,293,-0.3,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,17,17,1,85,51,2,23954700,4189,11069100,0.84,0.09,0.06,120295,138,126,28,5,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-01-09,20,'=,20,False,False,262,0.5,2 hands,Tate McRae,So Close to What,22,22,1,110,66,2,29793225,5211,10639890,0.86,0.1,0.05,148680,178,52,30,1,44,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,21,'+3,24,False,False,258,0.79,Sports car,Tate McRae,So Close to What,23,23,1,115,69,2,30948225,5413,10572120,0.86,0.1,0.05,154301,186,43,28,1,44,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,22,'-1,21,False,False,257,0.5,All the Things She Said,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),23,21,3,115,63,6,35464275,5662,36324720,0.79,0.08,0.13,176673,184,51,20,21,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/1f3d3053ba7f3a5b04ab93283d435b21.jpg
2026-01-09,23,'=,23,False,False,232,0.58,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,21,17,3,105,51,6,27468787,3889,30835350,0.79,0.07,0.14,130872,162,44,24,10,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-09,24,'+3,27,False,False,227,0.77,Unwell,Matchbox Twenty,More Than You Think You Are,20,20,1,100,60,2,28355250,4959,11136870,0.85,0.1,0.05,141778,162,38,25,5,49,1,https://lastfm.freetls.fastly.net/i/u/770x0/822c1a39f1124f1286f6200d06b86a85.jpg
2026-01-09,25,'+5,30,False,False,224,1.07,Father Figure,Taylor Swift,The Life of a Showgirl,20,20,1,100,60,2,29048250,5080,11407950,0.85,0.1,0.05,145222,162,32,28,1,15,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-09,26,'+10,36,False,False,212,1.38,Tears,Sabrina Carpenter,Man’s Best Friend,20,20,1,100,60,2,26796000,4687,10526940,0.85,0.1,0.05,134029,162,26,22,14,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-09,27,'+43,70,False,False,207,2.7,Miss possessive,Tate McRae,So Close to What,22,22,1,110,66,2,31698975,5544,11317590,0.86,0.1,0.05,158130,178,16,12,3,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,28,'+41,69,False,False,196,2.38,Feeling This,blink-182,blink-182,22,22,1,110,66,2,28776825,5033,10278450,0.86,0.1,0.05,143640,178,17,0,1,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,29,'+27,56,True,False,194,1.9,home menu,alyzea,dream OS,20,20,1,100,60,2,29221500,5110,11475720,0.85,0.1,0.05,146083,162,20,10,29,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,30,'+2,32,False,False,161,0.66,House Tour,Sabrina Carpenter,Man’s Best Friend,15,15,1,75,45,2,21526312,3764,11272410,0.84,0.09,0.07,108500,122,29,8,15,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-09,31,'+3,34,False,False,110,0.15,Wood,Taylor Swift,The Life of a Showgirl,7,6,2,35,18,4,10490287,1572,23538780,0.69,0.07,0.25,54810,57,28,23,5,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-09,32,'-1,31,False,False,109,0.05,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,6,4,3,30,12,6,7934850,925,31174199,0.59,0.04,0.37,41951,48,31,28,1,20,3,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-01-09,33,RE,--,True,False,106,--,Honey,Taylor Swift,The Life of a Showgirl,14,10,3,70,30,6,20535900,2565,34562700,0.74,0.06,0.2,96579,106,0,0,33,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-09,34,'-6,28,False,False,105,-0.15,Opalite,Taylor Swift,The Life of a Showgirl,5,5,1,25,15,2,7579687,1325,11904930,0.73,0.08,0.18,40656,42,37,25,2,15,4,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-09,35,'+8,43,False,False,103,0.34,Girl Like Me,PinkPantheress,Fancy That,8,6,3,40,18,6,11180400,1466,32936220,0.64,0.05,0.3,57953,64,23,14,34,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,36,'+8,44,False,False,101,0.35,The Middle,Jimmy Eat World,Bleed American,9,3,3,45,9,6,12525975,730,32800680,0.69,0.03,0.29,50925,60,22,17,4,16,3,https://lastfm.freetls.fastly.net/i/u/300x300/5f6bed4795106f6a5ace9295accf4493.jpg
2026-01-09,37,RE,--,False,False,77,--,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,11,4,5,55,12,10,15595387,991,55684350,0.62,0.03,0.35,69160,77,0,0,6,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-09,38,'+19,57,False,False,77,0.22,Love Drunk,Boys Like Girls,Love Drunk,5,5,1,25,15,2,7478625,1307,11746800,0.73,0.08,0.18,40117,42,18,16,5,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,39,RE,--,False,False,71,--,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,8,6,3,40,18,6,11064900,1451,32597370,0.64,0.05,0.3,57358,64,0,6,1,47,5,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2026-01-09,40,'=,40,False,False,65,-0.22,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,5,3,3,25,9,6,6915562,725,32597370,0.55,0.04,0.41,37114,40,24,0,7,36,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-09,41,'-15,26,False,False,63,-0.53,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1,1,1,5,3,2,1342687,234,10549530,0.42,0.05,0.53,9828,10,39,13,3,42,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-01-09,42,'+3,45,False,False,62,-0.17,Reality Hurts,NMIXX,Blue Valentine,2,2,1,10,6,2,2823975,493,11091690,0.58,0.06,0.36,17220,18,22,20,11,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/0f02d5e23e1ee4763e13c17f80bd9030.jpg
2026-01-09,43,RE,--,False,False,60,--,Mad Season,Matchbox Twenty,Mad Season,9,3,3,45,9,6,13513500,787,35375940,0.69,0.03,0.29,54915,60,0,0,1,34,4,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2026-01-09,44,'+2,46,False,False,60,-0.2,Phoenix,NMIXX,Blue Valentine,2,2,1,10,6,2,2795100,488,10978740,0.58,0.06,0.36,17045,18,22,19,4,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/0f02d5e23e1ee4763e13c17f80bd9030.jpg
2026-01-09,45,'+21,66,False,False,55,-0.07,crystal settings,alyzea,dream OS,3,3,1,15,9,2,4201312,734,11001330,0.65,0.07,0.27,23912,26,17,10,42,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,46,RE,--,True,False,52,--,Contagious,Boys Like Girls,Love Drunk,5,5,1,25,15,2,7392000,1292,11611260,0.73,0.08,0.18,39655,42,0,10,46,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,47,'-12,35,False,False,52,-0.44,Famous Last Words,My Chemical Romance,The Black Parade,1,1,1,5,3,2,1308037,228,10278450,0.42,0.05,0.53,9576,10,27,13,8,35,2,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2026-01-09,48,'+4,52,False,False,51,-0.29,The Rock Show,blink-182,Take Off Your Pants and Jacket,1,1,1,5,3,2,1411987,246,11091690,0.42,0.05,0.53,10332,10,21,18,1,48,3,https://lastfm.freetls.fastly.net/i/u/300x300/d1556c35364e423efbfaf1bb0c42663e.png
2026-01-09,49,'+31,80,False,False,46,0.18,YES or YES,TWICE,YES or YES,3,1,3,15,3,6,4625775,269,36324720,0.44,0.02,0.55,26313,24,11,9,2,38,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8456084d553d41b66a992ea571196a9.jpg
2026-01-09,50,'+5,55,False,False,45,-0.33,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,3,1,3,15,3,6,4504500,262,35375940,0.44,0.02,0.55,25627,24,20,0,3,66,1,https://lastfm.freetls.fastly.net/i/u/300x300/09cb27a9f908354fd210a07830951791.png
2026-01-09,51,'+30,81,False,False,44,0.16,Tonight,PinkPantheress,Fancy That,2,2,1,10,6,2,2748900,480,10798020,0.58,0.06,0.36,16765,18,11,13,23,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,52,RE,--,False,False,40,--,Diet Mountain Dew,Lana Del Rey,Born to Die (Deluxe Version),5,3,3,25,9,6,6930000,727,32665140,0.55,0.04,0.41,37191,40,0,0,8,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/577a16cbdd48ecf3e520f2f005c40e5e.jpg
2026-01-09,53,'+7,60,False,False,39,-0.34,r e f l e c t i o n s,alyzea,dream OS,1,1,1,5,3,2,1383112,241,10865790,0.42,0.05,0.53,10122,10,17,10,35,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,54,'+7,61,False,False,39,-0.34,offline forever,alyzea,dream OS,1,1,1,5,3,2,1449525,253,11385360,0.42,0.05,0.53,10605,10,17,10,36,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,55,'+7,62,False,False,39,-0.34,logged in for hours,alyzea,dream OS,1,1,1,5,3,2,1331137,232,10459170,0.42,0.05,0.53,9744,10,17,10,37,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,56,'+7,63,False,False,39,-0.34,interface loading,alyzea,dream OS,1,1,1,5,3,2,1423537,248,11182050,0.42,0.05,0.53,10416,10,17,10,38,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,57,'+7,64,False,False,39,-0.34,dream OS,alyzea,dream OS,1,1,1,5,3,2,1325362,231,10413990,0.42,0.05,0.53,9702,10,17,10,40,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,58,'+7,65,False,False,39,-0.34,distant ocean,alyzea,dream OS,1,1,1,5,3,2,1319587,230,10368810,0.42,0.05,0.53,9660,10,17,10,41,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,59,'+8,67,False,False,39,-0.34,connected silence,alyzea,dream OS,1,1,1,5,3,2,1417762,247,11136870,0.42,0.05,0.53,10374,10,17,10,43,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,60,'+8,68,False,False,39,-0.34,aero garden,alyzea,dream OS,1,1,1,5,3,2,1406212,245,11046510,0.42,0.05,0.53,10290,10,17,10,44,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-01-09,61,RE,--,False,False,38,--,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),5,1,5,25,3,10,6944437,242,54554850,0.44,0.01,0.55,37268,38,0,0,2,62,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2026-01-09,62,RE,--,False,False,38,--,Heart Shaker,TWICE,Merry & Happy,5,1,5,25,3,10,7377562,258,57943350,0.44,0.01,0.55,39578,38,0,0,5,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/4929cfba7c2ec125774d598e6c383b08.png
2026-01-09,63,'+21,84,False,False,38,0.03,Actually Romantic,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,4573800,799,11972700,0.65,0.07,0.27,26019,26,11,0,2,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-01-09,64,RE,--,False,True,36,--,The Shot Heard 'Round The World,Boys Like Girls,Love Drunk,3,3,1,15,9,2,4712400,824,12334140,0.65,0.07,0.27,26803,26,0,10,64,2,2,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,65,'-6,59,False,False,36,-0.39,I Miss You,blink-182,blink-182,2,2,1,10,6,2,2904825,508,11407950,0.58,0.06,0.36,17710,18,17,0,3,38,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,66,RE,--,True,False,35,--,The First One,Boys Like Girls,Love Drunk,3,3,1,15,9,2,4591125,802,12017880,0.65,0.07,0.27,26117,26,0,8,66,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,67,RE,--,True,False,35,--,Someone Like You,Boys Like Girls,Love Drunk,3,3,1,15,9,2,4521825,790,11837160,0.65,0.07,0.27,25725,26,0,8,67,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,68,RE,--,True,False,35,--,Real Thing,Boys Like Girls,Love Drunk,3,3,1,15,9,2,3976087,695,10413990,0.65,0.07,0.27,22638,26,0,8,68,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,69,RE,--,False,False,35,--,I know love (feat. The Kid LAROI),Tate McRae,So Close to What,3,3,1,15,9,2,3950100,690,10346220,0.65,0.07,0.27,22491,26,0,8,4,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,70,RE,--,True,False,35,--,Go,Boys Like Girls,Love Drunk,3,3,1,15,9,2,4721062,825,12356730,0.65,0.07,0.27,26852,26,0,8,70,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/46924f64b0604a7fb33075d69c0379f9.png
2026-01-09,71,RE,--,False,False,34,--,Welcome to the Black Parade,My Chemical Romance,The Black Parade,4,4,1,20,12,2,5694150,995,11182050,0.7,0.08,0.22,31248,34,0,0,4,54,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2026-01-09,72,RE,--,False,False,34,--,Signs,Tate McRae,So Close to What,3,3,1,15,9,2,4357237,762,11407950,0.65,0.07,0.27,24794,26,0,7,3,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,73,'-1,72,False,False,33,-0.34,Violence,blink-182,blink-182,2,2,1,10,6,2,2679600,468,10526940,0.58,0.06,0.36,16345,18,15,0,15,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,74,'-1,73,False,False,33,-0.34,The Fallen Interlude,blink-182,blink-182,2,2,1,10,6,2,2610300,456,10255860,0.58,0.06,0.36,15925,18,15,0,18,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,75,'-1,74,False,False,33,-0.34,Stockholm Syndrome Interlude,blink-182,blink-182,2,2,1,10,6,2,2731575,477,10730250,0.58,0.06,0.36,16660,18,15,0,44,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,76,'-1,75,False,False,33,-0.34,Stockholm Syndrome,blink-182,blink-182,2,2,1,10,6,2,2737350,478,10752840,0.58,0.06,0.36,16695,18,15,0,20,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,77,'-1,76,False,False,33,-0.34,Obvious,blink-182,blink-182,2,2,1,10,6,2,3141600,549,12334140,0.58,0.06,0.36,19145,18,15,0,5,21,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,78,'-1,77,False,False,33,-0.34,Go,blink-182,blink-182,2,2,1,10,6,2,2922150,511,11475720,0.58,0.06,0.36,17815,18,15,0,42,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,79,'+7,86,False,False,33,-0.08,Stars,PinkPantheress,Fancy That,1,1,1,5,3,2,1559250,272,12243780,0.42,0.05,0.53,11403,10,10,11,45,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,80,'+7,87,False,False,33,-0.08,Romeo,PinkPantheress,Fancy That,1,1,1,5,3,2,1423537,248,11182050,0.42,0.05,0.53,10416,10,10,11,47,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,81,'+7,88,False,False,33,-0.08,Noises,PinkPantheress,Fancy That,1,1,1,5,3,2,1461075,255,11475720,0.42,0.05,0.53,10689,10,10,11,48,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,82,'+7,89,False,False,33,-0.08,Nice to Know You,PinkPantheress,Fancy That,1,1,1,5,3,2,1348462,235,10594710,0.42,0.05,0.53,9870,10,10,11,49,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,83,'+7,90,False,False,33,-0.08,Illegal,PinkPantheress,Fancy That,1,1,1,5,3,2,1556362,272,12221190,0.42,0.05,0.53,11382,10,10,11,50,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/1b93da0254fdeec7307cb3f1d1e16cee.png
2026-01-09,84,RE,--,False,False,32,--,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,2,3,20,6,6,5775000,505,34020540,0.5,0.03,0.47,31689,32,0,0,5,62,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-01-09,85,'+12,97,False,False,29,-0.15,I'm Lost Without You,blink-182,blink-182,2,2,1,10,6,2,2812425,491,11046510,0.58,0.06,0.36,17150,18,10,0,45,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,86,'+13,99,False,False,29,-0.15,Here's Your Letter,blink-182,blink-182,2,2,1,10,6,2,2841300,496,11159460,0.58,0.06,0.36,17325,18,10,0,46,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-01-09,87,RE,--,False,False,27,--,bloodonmyhands (feat. Flo Milli),Tate McRae,So Close to What,2,2,1,10,6,2,3014550,527,11837160,0.58,0.06,0.36,18375,18,0,8,3,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2026-01-09,88,RE,--,False,False,26,--,Wake Me Up When September Ends,Green Day,American Idiot,3,3,1,15,9,2,4669087,816,12221190,0.65,0.07,0.27,26558,26,0,0,1,68,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-01-09,89,RE,--,False,False,26,--,Nice to meet you (feat. Central Cee),PinkPantheress,Heaven knows,3,3,1,15,9,2,4028062,704,10549530,0.65,0.07,0.27,22932,26,0,0,22,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/16cc8263e16931610bd9506c4be95859.jpg
2026-01-09,90,RE,--,False,False,26,--,Midnight Rain,Taylor Swift,Midnights (3am Edition),3,3,1,15,9,2,3941437,689,10323630,0.65,0.07,0.27,22442,26,0,0,1,77,2,https://lastfm.freetls.fastly.net/i/u/300x300/8cf29cb75e6adfb8700b1665105a0ac8.jpg
2026-01-09,91,NEW,--,True,False,26,--,BATTITUDE (NAYEON JEONGYEON MOMO MINA),TWICE,THIS IS FOR,3,3,1,15,9,2,4365900,763,11430540,0.65,0.07,0.27,24843,26,0,0,91,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2026-01-09,92,RE,--,False,False,26,--,Revolving door,Tate McRae,So Close to What,2,2,1,10,6,2,2668050,466,10481760,0.58,0.06,0.36,16275,18,0,7,3,25,3,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
