Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-08-15,1,'+1,2,True,False,573,0.27,Stacy's Mom,Bowling for Soup,I've Never Done Anything Like This,55,52,3,275,156,6,72100875,11924,30903120,0.85,0.09,0.06,351890,437,136,0,1,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/abf1742d09fa4720bc17571555c4a9fb.png
2025-08-15,2,'-1,1,False,False,566,0.11,Weightless,All Time Low,Nothing Personal (Deluxe Version),50,50,1,250,150,2,65835000,11516,10346220,0.88,0.1,0.02,324513,402,153,11,1,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/171d1318b43a4609c68186afdd8e6501.png
2025-08-15,3,'=,3,True,True,524,0.2,A Little Less Sixteen Candles a Little More Touch Me,Fall Out Boy,From Under the Cork Tree,47,47,1,235,141,2,63784875,11157,10662480,0.88,0.1,0.02,314545,378,131,15,3,6,2,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2025-08-15,4,'+2,6,False,False,490,0.96,Can't Keep My Hands Off You (feat. Rivers Cuomo),Simple Plan,Get Your Heart On! (Deluxe Edition),51,50,2,255,150,4,76576500,13129,23583960,0.86,0.1,0.04,377083,409,75,6,1,10,3,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-08-15,5,'+8,13,True,False,428,1.61,Beggin (Original Version),Madcon,So Dark The Con Of Man,47,47,1,235,141,2,62699174,10967,10481760,0.88,0.1,0.02,309225,378,50,0,5,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/612b497c3de7618f83862d325241f2c7.jpg
2025-08-15,6,'+9,15,True,False,350,1.59,Manchild,Sabrina Carpenter,Manchild,43,28,5,215,84,10,61336275,6985,56023200,0.82,0.06,0.12,264404,309,41,0,6,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/02acf4d89bcc82933e1f767ed71cb910.jpg
2025-08-15,7,'+31,38,False,False,314,3.76,Sleep,My Chemical Romance,The Black Parade,35,33,3,175,99,6,51339750,8465,34562700,0.82,0.09,0.09,253967,280,20,14,6,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-08-15,8,'-3,5,False,False,284,0.11,Down,blink-182,blink-182,21,21,1,105,63,2,30803850,5387,11520900,0.85,0.1,0.05,153811,170,77,37,1,24,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-08-15,9,'-5,4,False,False,283,0.01,The Bends,Radiohead,The Bends,20,20,1,100,60,2,30434250,5322,11950110,0.85,0.1,0.05,152110,162,84,37,4,7,2,https://lastfm.freetls.fastly.net/i/u/300x300/9ea9931e129bb5efd3606866901855b5.jpg
2025-08-15,10,RE,--,True,False,271,--,Just,Radiohead,The Bends,31,31,1,155,93,2,43861125,7671,11114280,0.87,0.1,0.03,217413,250,0,21,10,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/9ea9931e129bb5efd3606866901855b5.jpg
2025-08-15,11,'-4,7,False,False,268,0.08,Troublemaker,Weezer,Weezer (Deluxe Edition),20,20,1,100,60,2,30780750,5382,12085650,0.85,0.1,0.05,153832,162,75,31,3,12,3,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2025-08-15,12,'-4,8,False,False,268,0.13,Hash Pipe,Weezer,Weezer,20,20,1,100,60,2,31531500,5513,12379320,0.85,0.1,0.05,157563,162,72,34,4,13,4,https://lastfm.freetls.fastly.net/i/u/300x300/82dea2ae26de9b443208cf21358c876f.jpg
2025-08-15,13,'-4,9,False,False,261,0.14,In Bloom,Nirvana,Nevermind (Remastered),20,20,1,100,60,2,27431250,4798,10775430,0.85,0.1,0.05,137186,162,69,30,2,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/3324e5982f0d81338d2749d5161eb2a8.png
2025-08-15,14,'-2,12,False,False,261,0.58,Genie,Girls' Generation,Genie - The Second Mini Album,20,20,1,100,60,2,29741250,5201,11679030,0.85,0.1,0.05,148666,162,50,49,1,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/cddb8ab0ab0770bf0bd2a9ed1c6a2f55.png
2025-08-15,15,'-4,11,False,False,256,0.51,Keeper,TWICE,STRATEGY,20,20,1,100,60,2,27662250,4838,10865790,0.85,0.1,0.05,138334,162,51,43,1,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/b2d5131f8ae46f912bc73e2e96b1dfc1.jpg
