Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-07-11,51,'-3,48,False,False,48,-0.38,Never Again,Kelly Clarkson,My December,1,1,1,5,3,2,1391775,243,10933560,0.42,0.05,0.53,10185,10,24,14,21,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/15b566f8b88042768796bbce544bfaeb.png
2025-07-11,52,'-5,47,False,False,48,-0.38,How Far We've Come,Matchbox Twenty,How Far We've Come,1,1,1,5,3,2,1345575,235,10572120,0.42,0.05,0.53,9849,10,24,14,2,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/d62502b5e8134403b1f6b997b609e24d.jpg
2025-07-11,53,RE,--,False,False,44,--,Before the Lobotomy,Green Day,21st Century Breakdown,3,3,1,15,9,2,4703737,822,12311550,0.65,0.07,0.27,26754,26,0,18,1,33,2,https://lastfm.freetls.fastly.net/i/u/300x300/72a314e1e9064a0418159b144fe1ad72.jpg
2025-07-11,54,RE,--,True,False,42,--,The First Punch,Pierce the Veil,Collide With the Sky,5,5,1,25,15,2,7002187,1224,11001330,0.73,0.08,0.18,37576,42,0,0,54,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-07-11,55,RE,--,False,False,42,--,MOONLIGHT,TWICE,Formula of Love: O+T=<3,5,5,1,25,15,2,7420875,1297,11656440,0.73,0.08,0.18,39809,42,0,0,2,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/799889a45a0aed866919708e1c6913a2.jpg
2025-07-11,56,RE,--,False,False,42,--,I Don't Want to Miss a Thing - From Armageddon Soundtrack,Aerosmith,Armageddon - The Album,6,2,3,30,6,6,9147600,533,35918100,0.6,0.02,0.38,40887,42,0,0,30,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/aaccf0c11c2a4a3da2613835b42308ab.png
2025-07-11,57,RE,--,False,False,42,--,Feel Special,TWICE,Feel Special,5,5,1,25,15,2,7218750,1262,11340180,0.73,0.08,0.18,38731,42,0,0,4,51,2,https://lastfm.freetls.fastly.net/i/u/300x300/b8bba89b517241d34f53687a9a0fd9b4.jpg
2025-07-11,58,RE,--,False,False,42,--,FANCY,TWICE,FANCY YOU,5,5,1,25,15,2,6915562,1209,10865790,0.73,0.08,0.18,37114,42,0,0,2,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/a9b4e7025d2217c85044064c984ff68d.jpg
2025-07-11,59,RE,--,True,False,42,--,Bulls in the Bronx,Pierce the Veil,Collide With the Sky,5,5,1,25,15,2,6597937,1154,10368810,0.73,0.08,0.18,35420,42,0,0,59,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-07-11,60,RE,--,False,False,40,--,Talk that Talk,TWICE,BETWEEN 1&2,5,3,3,25,9,6,6554625,687,30903120,0.55,0.04,0.41,35189,40,0,0,1,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/706ab51dc39418c23ddd646ee7544841.jpg
2025-07-11,61,RE,--,False,False,40,--,I Don't Love You,My Chemical Romance,The Black Parade,5,3,3,25,9,6,7074375,742,33342840,0.55,0.04,0.41,37961,40,0,0,6,42,2,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-07-11,62,RE,--,False,False,34,--,Uptight,Green Day,Nimrod,4,4,1,20,12,2,5855850,1024,11498310,0.7,0.08,0.22,32130,34,0,0,1,37,6,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-07-11,63,RE,--,False,False,34,--,ROLLIN',TWICE,twicetagram,4,4,1,20,12,2,5347650,935,10504350,0.7,0.08,0.22,29358,34,0,0,36,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b9e08f5c46471a5485caee3a8b14e87.png
2025-07-11,64,RE,--,False,False,34,--,LIKEY,TWICE,twicetagram,4,4,1,20,12,2,6294750,1100,12356730,0.7,0.08,0.22,34524,34,0,0,13,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b9e08f5c46471a5485caee3a8b14e87.png
2025-07-11,65,RE,--,False,False,34,--,Hitchin' a Ride,Green Day,Nimrod,4,4,1,20,12,2,5209050,911,10233270,0.7,0.08,0.22,28602,34,0,0,2,61,7,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-07-11,66,RE,--,False,False,34,--,Give Your Heart a Break,Demi Lovato,Unbroken,4,4,1,20,12,2,5336100,933,10481760,0.7,0.08,0.22,29295,34,0,0,10,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/8ea02283fba9eb10feec5df51df8380d.jpg
2025-07-11,67,RE,--,False,False,34,--,DING DONG,TWICE,twicetagram,4,4,1,20,12,2,5878950,1028,11543490,0.7,0.08,0.22,32256,34,0,0,48,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b9e08f5c46471a5485caee3a8b14e87.png
2025-07-11,68,RE,--,False,False,33,--,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,4,3,2,20,9,4,5532450,725,21731580,0.59,0.05,0.37,30366,33,0,0,1,32,5,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2025-07-11,69,RE,--,False,False,32,--,Nice Guys Finish Last,Green Day,Nimrod,4,2,3,20,6,6,6075300,531,35782560,0.5,0.03,0.47,33327,32,0,0,1,67,7,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-07-11,70,RE,--,False,False,31,--,Low,Kelly Clarkson,Thankful,2,2,1,10,6,2,2662275,465,10459170,0.58,0.06,0.36,16240,18,0,13,3,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/0fcb0432dc2d1836a43530ee73ce006e.jpg
2025-07-11,71,'+29,100,False,False,30,-0.21,Feeling Diskinserted?,Magdalena Bay,Imaginal Disk,2,2,1,10,6,2,2673825,467,10504350,0.58,0.06,0.36,16310,18,12,0,39,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/40e357a8c9962876e806cc5328a383e0.jpg
2025-07-11,72,'-3,69,False,False,29,-0.54,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,1481287,259,11633850,0.42,0.05,0.53,10836,10,19,0,1,42,3,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-07-11,73,'+1,74,False,False,28,-0.52,Disease,Matchbox Twenty,More Than You Think You Are,1,1,1,5,3,2,1388887,242,10910970,0.42,0.05,0.53,10164,10,18,0,16,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/daa17282a85d8e8f783ca5cd1c873638.jpg
2025-07-11,74,'+1,75,False,False,28,-0.52,Bright Lights,Matchbox Twenty,More Than You Think You Are,1,1,1,5,3,2,1319587,230,10368810,0.42,0.05,0.53,9660,10,18,0,14,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/daa17282a85d8e8f783ca5cd1c873638.jpg
2025-07-11,75,RE,--,False,False,26,--,True Blue Interlude,Magdalena Bay,Imaginal Disk,3,3,1,15,9,2,4660425,814,12198600,0.65,0.07,0.27,26509,26,0,0,34,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/40e357a8c9962876e806cc5328a383e0.jpg
2025-07-11,76,NEW,--,True,False,26,--,THIS IS FOR,TWICE,THIS IS FOR,3,3,1,15,9,2,3924112,686,10278450,0.65,0.07,0.27,22344,26,0,0,76,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,77,RE,--,False,False,26,--,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,4149337,725,10865790,0.65,0.07,0.27,23618,26,0,0,7,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2025-07-11,78,NEW,--,True,False,26,--,Talking Body,Tove Lo,Queen of the Clouds,3,3,1,15,9,2,4227300,739,11069100,0.65,0.07,0.27,24059,26,0,0,78,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/3c8d09f7b829451fc52e402795e9737c.png
2025-07-11,79,NEW,--,True,False,26,--,TALK (NAYEON JIHYO),TWICE,THIS IS FOR,3,3,1,15,9,2,4002074,700,10481760,0.65,0.07,0.27,22785,26,0,0,79,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,80,RE,--,False,False,26,--,SWEET SUMMER DAY,TWICE,MORE & MORE,3,3,1,15,9,2,4313925,754,11295000,0.65,0.07,0.27,24549,26,0,0,2,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2025-07-11,81,RE,--,False,False,26,--,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),3,3,1,15,9,2,4132012,722,10820610,0.65,0.07,0.27,23520,26,0,0,1,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/191becbaaf774309a6c0db331f817656.png
2025-07-11,82,RE,--,False,False,26,--,Skyscraper,Demi Lovato,Unbroken,3,3,1,15,9,2,4686412,819,12266370,0.65,0.07,0.27,26656,26,0,0,3,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/8ea02283fba9eb10feec5df51df8380d.jpg
2025-07-11,83,RE,--,False,False,26,--,She Looked Like Me!,Magdalena Bay,Imaginal Disk,3,3,1,15,9,2,4513162,789,11814570,0.65,0.07,0.27,25676,26,0,0,36,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/40e357a8c9962876e806cc5328a383e0.jpg
2025-07-11,84,RE,--,False,False,26,--,SHADOW,TWICE,MORE & MORE,3,3,1,15,9,2,4183987,731,10956150,0.65,0.07,0.27,23814,26,0,0,8,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2025-07-11,85,NEW,--,True,False,26,--,SEESAW,TWICE,THIS IS FOR,3,3,1,15,9,2,4062712,710,10639890,0.65,0.07,0.27,23128,26,0,0,85,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,86,NEW,--,True,False,26,--,RIGHT HAND GIRL,TWICE,THIS IS FOR,3,3,1,15,9,2,4062712,710,10639890,0.65,0.07,0.27,23128,26,0,0,86,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,87,NEW,--,True,False,26,--,PEACH GELATO,TWICE,THIS IS FOR,3,3,1,15,9,2,4296600,751,11249820,0.65,0.07,0.27,24451,26,0,0,87,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,88,RE,--,False,False,26,--,OXYGEN,TWICE,MORE & MORE,3,3,1,15,9,2,4253287,743,11136870,0.65,0.07,0.27,24206,26,0,0,3,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2025-07-11,89,NEW,--,True,False,26,--,OPTIONS,TWICE,THIS IS FOR,3,3,1,15,9,2,4158000,727,10888380,0.65,0.07,0.27,23667,26,0,0,89,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,90,RE,--,False,False,26,--,MORE & MORE,TWICE,MORE & MORE,3,3,1,15,9,2,4045387,707,10594710,0.65,0.07,0.27,23030,26,0,0,4,25,2,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2025-07-11,91,NEW,--,True,False,26,--,MARS,TWICE,THIS IS FOR,3,3,1,15,9,2,4028062,704,10549530,0.65,0.07,0.27,22932,26,0,0,91,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
2025-07-11,92,RE,--,False,False,26,--,MAKE ME GO,TWICE,MORE & MORE,3,3,1,15,9,2,4729725,827,12379320,0.65,0.07,0.27,26901,26,0,0,5,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2025-07-11,93,NEW,--,True,False,26,--,LET LOVE GO (JEONGYEON MOMO SANA TZUYU),TWICE,THIS IS FOR,3,3,1,15,9,2,4435200,775,11611260,0.65,0.07,0.27,25235,26,0,0,93,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/242016088da9cf8cf5812614556d34e5.jpg
