Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-06-06,11,'-5,6,False,False,235,-0.03,Beverly Hills,Weezer,Make Believe,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,73,80,5,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/1c8439b16ed4ca4e0bac727e7b325581.jpg
2025-06-06,12,'-7,5,False,False,230,-0.08,May These Noises Startle You in Your Sleep Tonight,Pierce the Veil,Collide With the Sky,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,76,80,3,9,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,13,'-11,2,False,False,229,-0.12,Hell Above,Pierce the Veil,Collide With the Sky,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,78,77,2,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,14,'-11,3,False,False,218,-0.14,How Far We've Come,Matchbox Twenty,How Far We've Come,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,77,83,2,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/d62502b5e8134403b1f6b997b609e24d.jpg
2025-06-06,15,'+4,19,False,False,215,0.3,bloodonmyhands (feat. Flo Milli),Tate McRae,So Close to What,16,16,1,80,48,2,23100000,4032,11295000,0.84,0.09,0.07,115500,130,50,35,3,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-06,16,'-8,8,False,False,208,-0.04,Hold On Till May,Pierce the Veil,Collide With the Sky,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,66,68,7,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,17,'-3,14,False,False,205,0.06,Always,blink-182,blink-182,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,59,64,3,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-06,18,'+40,58,False,False,198,2.0,King for a Day,Green Day,Nimrod,22,22,1,110,66,2,31762500,5544,11295000,0.86,0.1,0.05,157500,178,20,0,3,41,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-06-06,19,'-9,10,False,False,197,-0.04,Girls & Boys,Blur,Blur: The Best Of,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,62,61,10,3,2,https://lastfm.freetls.fastly.net/i/u/300x300/19b5847804de243d69d4d67358faa443.jpg
2025-06-06,20,'-5,15,False,False,183,-0.04,exes,Tate McRae,THINK LATER,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,57,68,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-06-06,21,'-3,18,False,False,180,0.01,Tangled in the Great Escape,Pierce the Veil,Collide With the Sky,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,54,44,6,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,22,'-13,9,False,False,180,-0.15,Can't Keep My Hands Off You (feat. Rivers Cuomo),Simple Plan,Get Your Heart On! (Deluxe Edition),7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,64,58,1,6,3,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-06-06,23,'-7,16,False,False,176,-0.06,I'm Low on Gas and You Need a Jacket,Pierce the Veil,Collide With the Sky,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,57,45,5,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,24,'+33,57,False,False,174,1.64,Bobby Sox,Green Day,Saviors,19,19,1,95,57,2,27431250,4788,11295000,0.85,0.1,0.06,136500,154,20,0,1,36,1,https://lastfm.freetls.fastly.net/i/u/300x300/f574fa1b6a5f8b213d5bff91d4273d29.jpg
2025-06-06,25,'+16,41,True,False,172,0.98,Hash Pipe,Weezer,Weezer (Green Album),17,17,1,85,51,2,24543750,4284,11295000,0.84,0.09,0.06,122500,138,27,7,25,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/55f7ca70a9644479fa9dace6590094c8.png
2025-06-06,26,'+46,72,True,False,169,2.38,Coming Clean,Green Day,Dookie,19,19,1,95,57,2,27431250,4788,11295000,0.85,0.1,0.06,136500,154,15,0,26,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/2248e72411992639ffa8ab94ba97a631.jpg
2025-06-06,27,'+65,92,False,False,161,3.74,King of My Heart,Taylor Swift,reputation,19,15,5,95,45,10,27431250,3780,56475000,0.71,0.06,0.23,136500,150,11,0,12,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,28,'-6,22,False,False,155,0.03,Mad Season,Matchbox Twenty,Mad Season,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,45,36,1,18,4,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-06,29,'-1,28,False,False,153,0.25,Scattered,Green Day,Nimrod,11,11,1,55,33,2,15881250,2772,11295000,0.82,0.09,0.09,80500,90,37,26,3,41,2,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-06-06,30,'-3,27,False,False,148,0.2,If You're Gone,Matchbox Twenty,Mad Season,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,37,29,2,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-06,31,'-7,24,False,False,147,0.11,Revolving door,Tate McRae,So Close to What,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,40,33,3,13,3,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-06,32,'-15,17,False,False,147,-0.18,Gnarly,KATSEYE,Gnarly,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,54,35,12,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/20ed6fffe73484e199999d06ff95b410.jpg
2025-06-06,33,'-7,26,False,False,142,0.15,Feeling This,blink-182,blink-182,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,37,31,1,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-06,34,NEW,--,True,False,137,--,Manchild,Sabrina Carpenter,Manchild,20,9,5,100,27,10,28875000,2268,56475000,0.73,0.04,0.23,119000,137,0,0,34,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/02acf4d89bcc82933e1f767ed71cb910.jpg
2025-06-06,35,'+26,61,False,False,136,1.12,Homecoming,Green Day,American Idiot,17,7,5,85,21,10,24543750,1764,56475000,0.71,0.03,0.26,101500,116,20,0,4,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,36,'-13,23,False,False,135,-0.05,Miss possessive,Tate McRae,So Close to What,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,43,34,3,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-06,37,'-8,29,False,False,128,0.08,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,8,8,1,40,24,2,11550000,2016,11295000,0.79,0.09,0.12,59500,66,36,26,1,46,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2025-06-06,38,'-25,13,False,False,122,-0.39,Just Keep Watching (From F1® The Movie),Tate McRae,Just Keep Watching (From F1® The Movie),7,3,5,35,9,10,10106250,756,56475000,0.52,0.02,0.46,52500,54,60,8,13,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/120a60b7c7c804bd2eb36e7331641dc0.jpg
2025-06-06,39,RE,--,False,False,115,--,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,15,10,5,75,30,10,21656250,2520,56475000,0.67,0.05,0.28,105000,115,0,0,7,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2025-06-06,40,'-19,21,False,False,102,-0.35,SIGNAL,TWICE,SIGNAL,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,47,37,11,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/05942112ac6f9a94650e61bb60d4030d.jpg
2025-06-06,41,RE,--,True,False,98,--,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,12,12,1,60,36,2,17325000,3024,11295000,0.82,0.09,0.09,87500,98,0,0,41,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-06,42,RE,--,True,False,97,--,American Teenager,Ethel Cain,Preacher’s Daughter,12,11,2,60,33,4,17325000,2772,22590000,0.76,0.08,0.16,87500,97,0,0,42,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-06,43,'+31,74,False,False,97,1.02,Siren sounds (bonus),Tate McRae,So Close to What,10,10,1,50,30,2,14437500,2520,11295000,0.81,0.09,0.1,73500,82,15,0,19,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-06,44,'-19,25,False,False,97,-0.25,It's ok I'm ok,Tate McRae,So Close to What,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,39,32,5,13,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-06,45,'+19,64,False,False,96,0.66,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),10,6,5,50,18,10,14437500,1512,56475000,0.59,0.04,0.37,73500,78,18,0,1,91,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-06-06,46,'-13,33,False,False,91,-0.2,Jet Lag (feat. Natasha Bedingfield),Simple Plan,Get Your Heart On! (Deluxe Edition),3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,35,30,1,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-06-06,47,'+22,69,False,False,89,0.78,Look What You Made Me Do,Taylor Swift,reputation,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,15,0,6,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,48,RE,--,True,False,86,--,Thunder,Boys Like Girls,Boys Like Girls,11,9,2,55,27,4,15881250,2268,22590000,0.76,0.07,0.17,77000,86,0,0,48,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/fb9c1ef099fc47beba182893453edcf0.png
2025-06-06,49,'-19,30,False,False,85,-0.28,You Suck at Love,Simple Plan,Get Your Heart On! (Deluxe Edition),2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,36,31,3,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-06-06,50,'+20,70,False,False,81,0.62,...Ready for It?,Taylor Swift,reputation,8,8,1,40,24,2,11550000,2016,11295000,0.79,0.09,0.12,59500,66,15,0,23,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,51,'-15,36,False,False,81,-0.21,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),6,6,1,30,18,2,8662500,1512,11295000,0.76,0.09,0.16,45500,50,31,0,2,55,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-06-06,52,'+42,94,False,False,77,1.26,Don’t Blame Me,Taylor Swift,reputation,8,8,1,40,24,2,11550000,2016,11295000,0.79,0.09,0.12,59500,66,11,0,4,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,53,'-16,37,False,False,76,-0.25,King for a Day,Pierce the Veil,Collide With the Sky,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,31,27,12,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-06,54,'-20,34,False,False,75,-0.32,She's out of Her Mind,blink-182,California (Deluxe Edition),2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,33,24,2,16,2,https://lastfm.freetls.fastly.net/i/u/300x300/ccd85fcfa4370e1df83a67c7fa79096c.png
2025-06-06,55,RE,--,True,False,74,--,A House in Nebraska,Ethel Cain,Preacher’s Daughter,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,0,0,55,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-06,56,RE,--,True,False,74,--,Strangers,Ethel Cain,Preacher’s Daughter,9,9,1,45,27,2,12993750,2268,11295000,0.8,0.09,0.11,66500,74,0,0,56,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-06,57,'+5,62,False,False,68,0.08,Whatsername,Green Day,American Idiot,4,4,1,20,12,2,5775000,1008,11295000,0.7,0.08,0.22,31500,34,19,15,8,42,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,58,'-9,49,False,False,67,-0.13,I Miss You,blink-182,blink-182,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,24,25,3,18,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-06,59,RE,--,False,False,66,--,Dress,Taylor Swift,reputation,8,8,1,40,24,2,11550000,2016,11295000,0.79,0.09,0.12,59500,66,0,0,2,37,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,60,RE,--,False,False,66,--,Call It What You Want,Taylor Swift,reputation,8,8,1,40,24,2,11550000,2016,11295000,0.79,0.09,0.12,59500,66,0,0,7,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,61,'-29,32,False,False,61,-0.46,All Too Well,Taylor Swift,Red,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,35,0,1,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-06,62,'-31,31,False,False,61,-0.46,We Are Never Ever Getting Back Together,Taylor Swift,Red,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,35,0,16,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-06,63,RE,--,False,False,58,--,New Year’s Day,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,9,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,64,RE,--,False,False,58,--,This Is Why We Can't Have Nice Things,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,8,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,65,RE,--,False,False,58,--,Gorgeous,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,16,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,66,RE,--,False,False,58,--,Dancing With Our Hands Tied,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,13,5,2,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,67,RE,--,False,False,58,--,So It Goes...,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,17,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,68,RE,--,False,False,58,--,Delicate,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,13,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,69,RE,--,False,False,58,--,I Did Something Bad,Taylor Swift,reputation,7,7,1,35,21,2,10106250,1764,11295000,0.77,0.09,0.14,52500,58,0,0,21,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,70,'-35,35,False,False,56,-0.47,Holiday,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,32,14,5,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,71,'-23,48,False,False,55,-0.3,Boulevard of Broken Dreams,Green Day,American Idiot,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,24,13,6,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,72,RE,--,False,False,53,--,Summer Paradise (feat. Sean Paul) - Single Version,Simple Plan,Get Your Heart On! (Deluxe Edition),1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,0,43,2,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-06-06,73,'-34,39,False,False,53,-0.41,I Knew You Were Trouble.,Taylor Swift,Red,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,27,0,39,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-06,74,'+11,85,False,False,51,0.21,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),5,1,5,25,3,10,7218750,252,56475000,0.44,0.01,0.55,38500,38,13,0,1,105,2,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-06-06,75,RE,--,False,False,50,--,End Game,Taylor Swift,reputation,6,6,1,30,18,2,8662500,1512,11295000,0.76,0.09,0.16,45500,50,0,0,50,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-06,76,'-36,40,False,False,50,-0.43,St. Jimmy,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,27,13,8,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,77,RE,--,False,False,50,--,Lonely Bones,dodie,Hot Mess,6,6,1,30,18,2,8662500,1512,11295000,0.76,0.09,0.16,45500,50,0,0,4,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/4fec7a852333295d99d4161ebdd890a5.jpg
2025-06-06,78,'-34,44,False,False,49,-0.42,Extraordinary Girl,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,26,13,1,24,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,79,'-34,45,False,False,49,-0.42,She's a Rebel,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,26,13,7,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,80,'-28,52,False,False,49,-0.34,Red,Taylor Swift,Red,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,23,0,3,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-06,81,'-34,47,False,False,49,-0.42,Are We the Waiting,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,26,13,5,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,82,'-36,46,False,False,49,-0.42,American Idiot,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,26,13,1,48,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,83,RE,--,False,False,47,--,Chop Suey!,System of a Down,Toxicity,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,0,21,17,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
2025-06-06,84,'-3,81,False,False,47,0.04,Real World,Matchbox Twenty,Yourself or Someone Like You,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,14,23,5,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/006ed44fa946733c32673682f20e3a45.png
2025-06-06,85,'-35,50,False,False,47,-0.39,Letterbomb,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,24,13,10,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,86,'-27,59,False,False,46,-0.3,22,Taylor Swift,Red,3,3,1,15,9,2,4331250,756,11295000,0.65,0.07,0.27,24500,26,20,0,35,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-06,87,NEW,--,True,False,46,--,I’M FINE!,dodie,I’M FINE!,6,2,5,30,6,10,8662500,504,56475000,0.48,0.02,0.5,45500,46,0,0,87,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4b3c389f485be25e472ca651c608da3a.jpg
2025-06-06,88,NEW,--,True,False,46,--,Gnarly - Ice Spice Remix,KATSEYE,Gnarly (Ice Spice remix),6,2,5,30,6,10,8662500,504,56475000,0.48,0.02,0.5,45500,46,0,0,88,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/2716c0f7642f5db3ea73aaa225a74a0f.jpg
2025-06-06,89,'-51,38,False,False,45,-0.5,Style,Taylor Swift,1989,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,27,0,3,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/fd378412e92480577c0f2a4463c8998a.png
2025-06-06,90,'-12,78,False,False,45,-0.04,Last Beautiful Girl,Matchbox Twenty,Mad Season,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,15,12,8,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-06,91,'-36,55,False,False,44,-0.36,Give Me Novacaine,Green Day,American Idiot,1,1,1,5,3,2,1443750,252,11295000,0.42,0.05,0.53,10500,10,21,13,9,24,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-06,92,'-25,67,False,False,44,-0.14,Bent,Matchbox Twenty,Mad Season,2,2,1,10,6,2,2887500,504,11295000,0.58,0.06,0.36,17500,18,16,10,3,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
