Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-10-10,40,'+4,44,True,False,73,-0.01,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,9147600,1599,11972700,0.76,0.09,0.16,48321,50,23,0,40,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,41,'+5,46,True,False,73,-0.01,Honey,Taylor Swift,The Life of a Showgirl,6,6,1,30,18,2,8801100,1539,11520900,0.76,0.09,0.16,46501,50,23,0,41,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,42,'-11,31,False,False,73,-0.39,Down,blink-182,blink-182,1,1,1,5,3,2,1466850,256,11520900,0.42,0.05,0.53,10731,10,36,27,1,32,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-10-10,43,'-8,35,False,False,70,-0.29,Sleep,My Chemical Romance,The Black Parade,1,1,1,5,3,2,1466850,256,11520900,0.42,0.05,0.53,10731,10,30,30,5,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-10-10,44,'+38,82,False,False,62,0.55,Blood Sex and Booze,Green Day,Warning,6,6,1,30,18,2,9424800,1648,12334140,0.76,0.09,0.16,49777,50,12,0,32,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-10-10,45,'+13,58,False,False,62,0.02,Goodbye,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4270612,746,11182050,0.65,0.07,0.27,24304,26,19,17,26,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,46,'+11,57,False,False,62,0.0,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4443862,777,11633850,0.65,0.07,0.27,25284,26,19,17,24,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,47,'+44,91,True,False,61,0.79,Misery,Green Day,Warning,6,6,1,30,18,2,8246700,1442,10798020,0.76,0.09,0.16,43589,50,11,0,47,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-10-10,48,'+11,59,False,False,60,0.02,Tears,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4019400,703,10526940,0.65,0.07,0.27,22883,26,18,16,17,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,49,'-11,38,False,False,60,-0.33,greedy,Tate McRae,THINK LATER,2,2,1,10,6,2,2962575,518,11633850,0.58,0.06,0.36,18060,18,27,15,36,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-10-10,50,'-9,41,False,False,60,-0.28,Keeper,TWICE,STRATEGY,1,1,1,5,3,2,1383112,241,10865790,0.42,0.05,0.53,10122,10,25,25,1,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/b2d5131f8ae46f912bc73e2e96b1dfc1.jpg
2025-10-10,51,'+9,60,False,False,59,0.0,Nobody’s Son,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4123350,721,10798020,0.65,0.07,0.27,23471,26,18,15,28,7,2,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,52,'+9,61,False,False,59,0.0,Never Getting Laid,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4556475,796,11927520,0.65,0.07,0.27,25921,26,18,15,21,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,53,RE,--,False,False,58,--,Minority,Green Day,Warning,7,7,1,35,21,2,9358387,1636,10504350,0.77,0.09,0.14,48930,58,0,0,26,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-10-10,54,'+13,67,False,False,58,0.14,Summer Forever,Addison Rae,Addison,3,3,1,15,9,2,4002074,700,10481760,0.65,0.07,0.27,22785,26,16,16,33,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,55,'+1,56,False,False,58,-0.08,Diet Pepsi,Addison Rae,Addison,3,3,1,15,9,2,4495837,786,11769390,0.65,0.07,0.27,25578,26,19,13,4,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,56,'+9,65,False,False,57,0.04,Sugar Talking,Sabrina Carpenter,Man’s Best Friend,3,3,1,15,9,2,4365900,763,11430540,0.65,0.07,0.27,24843,26,17,14,31,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-10-10,57,'-31,26,False,False,57,-0.56,SIGNAL,TWICE,SIGNAL,2,2,1,10,6,2,2639175,461,10368810,0.58,0.06,0.36,16099,18,39,0,11,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/05942112ac6f9a94650e61bb60d4030d.jpg
2025-10-10,58,RE,--,False,False,56,--,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),7,5,3,35,15,6,10369012,1295,34901550,0.62,0.05,0.33,54180,56,0,0,1,48,3,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,59,'+12,71,False,False,56,0.19,High Fashion,Addison Rae,Addison,3,3,1,15,9,2,4357237,762,11407950,0.65,0.07,0.27,24794,26,15,15,39,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,60,'-10,50,False,False,55,-0.2,think later,Tate McRae,THINK LATER,2,2,1,10,6,2,2974125,520,11679030,0.58,0.06,0.36,18130,18,21,16,34,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-10-10,61,'-29,32,False,False,53,-0.54,Actually Romantic,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,3049200,533,11972700,0.58,0.06,0.36,18585,18,35,0,32,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,62,RE,--,False,False,52,--,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),7,1,7,35,3,14,10106250,252,79381260,0.44,0.01,0.55,52815,52,0,0,5,61,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-10-10,63,'+33,96,False,False,52,0.58,Is It Over Now? (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),4,2,3,20,6,6,6317850,552,37205730,0.5,0.03,0.47,28350,32,10,10,5,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,64,'+16,80,False,False,52,0.27,Headphones On,Addison Rae,Addison,3,3,1,15,9,2,3958762,692,10368810,0.65,0.07,0.27,22540,26,13,13,3,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,65,RE,--,True,False,50,--,My Love,Westlife,Coast to Coast (Expanded Edition),6,6,1,30,18,2,8212050,1436,10752840,0.76,0.09,0.16,43407,50,0,0,65,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2025-10-10,66,'+18,84,False,False,49,0.29,Aquamarine,Addison Rae,Addison,3,3,1,15,9,2,4686412,819,12266370,0.65,0.07,0.27,26656,26,12,11,56,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,67,'-38,29,False,False,49,-0.62,YES or YES,TWICE,YES or YES,1,1,1,5,3,2,1541925,269,12108240,0.42,0.05,0.53,11277,10,39,0,2,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/e8456084d553d41b66a992ea571196a9.jpg
2025-10-10,68,'+18,86,False,False,47,0.34,Times Like These,Addison Rae,Addison,3,3,1,15,9,2,4175325,730,10933560,0.65,0.07,0.27,23765,26,11,10,65,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,69,RE,--,False,False,47,--,Greenlight,Tate McRae,So Close to What,3,3,1,15,9,2,4591125,802,12017880,0.65,0.07,0.27,26117,26,0,21,34,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-10-10,70,'+15,85,False,False,45,0.25,I know love (feat. The Kid LAROI),Tate McRae,So Close to What,4,4,1,20,12,2,5266800,921,10346220,0.7,0.08,0.22,28916,34,11,0,4,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-10-10,71,'+26,97,False,False,45,0.36,Lost & Found,Addison Rae,Addison,3,3,1,15,9,2,4747050,830,10165500,0.65,0.07,0.27,22099,26,10,9,66,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,72,'+26,98,False,False,45,0.36,Life's No Fun Through Clear Waters,Addison Rae,Addison,3,3,1,15,9,2,4261950,745,11159460,0.65,0.07,0.27,24255,26,10,9,67,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-10-10,73,NEW,--,True,False,42,--,Against All Odds (Take a Look at Me Now) (feat. Westlife),Mariah Carey,Coast to Coast (Expanded Edition),5,5,1,25,15,2,7348687,1285,11543490,0.73,0.08,0.18,39424,42,0,0,73,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/d910b935284aecc1c5db31c224caddf0.jpg
2025-10-10,74,'-32,42,False,False,41,-0.45,Wi$h Li$t,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,2720025,475,10685070,0.58,0.06,0.36,16590,18,23,0,42,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,75,'-30,45,False,False,41,-0.45,Ruin the Friendship,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,2835525,495,11136870,0.58,0.06,0.36,17290,18,23,0,45,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,76,'-28,48,False,False,41,-0.45,Eldest Daughter,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,3112725,544,12221190,0.58,0.06,0.36,18970,18,23,0,48,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2025-10-10,77,RE,--,False,False,40,--,Waiting,Green Day,Warning,5,3,3,25,9,6,7204312,756,33952770,0.55,0.04,0.41,38654,40,0,0,25,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-10-10,78,'-29,49,False,False,39,-0.43,run for the hills,Tate McRae,THINK LATER,2,2,1,10,6,2,2616075,457,10278450,0.58,0.06,0.36,15960,18,21,0,28,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-10-10,79,'+16,95,False,False,39,0.15,American Idiot,Green Day,American Idiot,2,2,1,10,6,2,2627625,459,10323630,0.58,0.06,0.36,16030,18,11,10,1,61,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-10-10,80,'-7,73,False,False,39,-0.15,What's My Age Again?,blink-182,Enema of the State,1,1,1,5,3,2,1527487,267,11995290,0.42,0.05,0.53,11172,10,14,15,1,44,2,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2025-10-10,81,RE,--,False,False,36,--,All You Had to Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),3,3,1,15,9,2,4218637,737,11046510,0.65,0.07,0.27,24010,26,0,10,2,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,82,'+1,83,False,False,36,-0.05,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,1,3,15,3,6,4686412,273,36799110,0.44,0.02,0.55,26656,24,12,0,2,50,3,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-10-10,83,'-21,62,False,False,36,-0.38,Warning,Green Day,Warning,2,2,1,10,6,2,2899050,507,11385360,0.58,0.06,0.36,17675,18,18,0,19,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-10-10,84,RE,--,False,False,35,--,How You Get the Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version),3,3,1,15,9,2,4495837,786,11769390,0.65,0.07,0.27,25578,26,0,9,1,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,85,RE,--,False,False,34,--,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),4,4,1,20,12,2,5555550,971,10910970,0.7,0.08,0.22,30492,34,0,0,2,60,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,86,RE,--,False,False,34,--,Revolving door,Tate McRae,So Close to What,4,4,1,20,12,2,5336100,933,10481760,0.7,0.08,0.22,29295,34,0,0,3,22,3,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-10-10,87,RE,--,False,False,34,--,It's ok I'm ok,Tate McRae,So Close to What,4,4,1,20,12,2,5578650,975,10956150,0.7,0.08,0.22,30618,34,0,0,5,23,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-10-10,88,RE,--,False,False,34,--,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),4,4,1,20,12,2,5694150,995,11182050,0.7,0.08,0.22,31248,34,0,0,1,99,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-10-10,89,RE,--,False,False,34,--,Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),4,4,1,20,12,2,6040650,1056,11859750,0.7,0.08,0.22,33138,34,0,0,1,39,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-10-10,90,RE,--,False,False,34,--,Magbalik,Callalily,Destination XYZ,3,3,1,15,9,2,4443862,777,11633850,0.65,0.07,0.27,25284,26,0,8,29,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/938312078b8a4a71ca68e82aa0abe444.png
