Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-08-29,1,NEW,--,True,False,617,--,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,84,61,7,420,183,14,111087900,14111,72739800,0.84,0.07,0.09,490503,617,0,0,1,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-08-29,2,'-1,1,False,False,421,-0.22,Stacy's Mom,Bowling for Soup,I've Never Done Anything Like This,18,16,3,90,48,6,23596650,3669,30903120,0.76,0.08,0.16,118363,144,162,115,1,4,2,https://lastfm.freetls.fastly.net/i/u/300x300/abf1742d09fa4720bc17571555c4a9fb.png
2025-08-29,3,'+4,7,True,False,415,0.76,Manchild,Sabrina Carpenter,Man’s Best Friend,34,34,1,170,102,2,53112675,9287,12266370,0.87,0.1,0.03,262752,274,71,70,3,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-08-29,4,'-2,2,False,False,401,-0.2,Weightless,All Time Low,Nothing Personal (Deluxe Version),17,15,3,85,45,6,22383900,3454,31038660,0.76,0.08,0.17,112454,136,151,114,1,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/171d1318b43a4609c68186afdd8e6501.png
2025-08-29,5,'-2,3,False,False,346,-0.18,A Little Less Sixteen Candles a Little More Touch Me,Fall Out Boy,From Under the Cork Tree,14,14,1,70,42,2,18999750,3323,10662480,0.83,0.09,0.07,96019,114,127,105,3,8,3,https://lastfm.freetls.fastly.net/i/u/300x300/73ff2d6aea6d465ac6b9a697ce4c6168.png
2025-08-29,6,'-2,4,False,False,333,-0.11,Can't Keep My Hands Off You (feat. Rivers Cuomo),Simple Plan,Get Your Heart On! (Deluxe Edition),15,15,1,75,45,2,22522500,3938,11791980,0.84,0.09,0.07,113491,122,113,98,1,12,3,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-08-29,7,'+81,88,False,False,321,11.35,Wake Me Up When September Ends,Green Day,American Idiot,44,21,15,220,63,30,68479950,5715,183317850,0.68,0.04,0.29,303520,313,8,0,1,51,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-08-29,8,NEW,--,True,False,309,--,Money Is Everything,Addison Rae,Addison,42,29,6,210,87,12,66094875,7980,74140380,0.8,0.06,0.14,295372,309,0,0,8,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-08-29,9,'-4,5,False,False,282,-0.04,Sleep,My Chemical Romance,The Black Parade,16,16,1,80,48,2,23469600,4104,11520900,0.84,0.09,0.07,118041,130,89,63,5,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-08-29,10,NEW,--,True,False,266,--,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,33,33,1,165,99,2,45452137,7950,10820610,0.87,0.1,0.03,225120,266,0,0,10,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
