Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-09-05,11,'-2,9,False,False,242,-0.14,Sleep,My Chemical Romance,The Black Parade,12,12,1,60,36,2,17602200,3078,11520900,0.82,0.09,0.09,89425,98,85,59,5,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-09-05,12,'-2,10,False,False,226,-0.15,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,18,18,1,90,54,2,24792075,4336,10820610,0.85,0.1,0.06,124320,146,80,0,10,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,13,RE,--,True,False,218,--,Iris,The Goo Goo Dolls,Dizzy Up the Girl,27,27,1,135,81,2,35317012,6178,10278450,0.86,0.1,0.04,175560,218,0,0,13,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/7115714c7101454ec57ceca6e2a6dc5c.png
2025-09-05,14,'-6,8,False,False,215,-0.3,Money Is Everything,Addison Rae,Addison,15,15,1,75,45,2,23605312,4127,12356730,0.84,0.09,0.07,118916,122,93,0,8,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,15,RE,--,False,False,210,--,Lips of an Angel,Hinder,Extreme Behavior,26,26,1,130,78,2,38138100,6669,11520900,0.86,0.1,0.04,189581,210,0,0,11,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/73f0bcf49b8d468ce3e00b2ef71f831e.jpg
2025-09-05,16,'-5,11,False,False,204,-0.15,Dirty Little Secret,The All-American Rejects,Move Along,10,10,1,50,30,2,15794625,2761,12401910,0.81,0.09,0.1,66150,82,73,49,6,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/c860b3a910c26ec91598fe76c73812ac.jpg
2025-09-05,17,RE,--,False,False,198,--,Jet Lag (feat. Natasha Bedingfield),Simple Plan,Get Your Heart On! (Deluxe Edition),24,22,3,120,66,6,34788600,5577,34156080,0.79,0.08,0.12,173215,192,0,6,1,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-09-05,18,'-2,16,False,False,184,-0.04,Aliens Exist,blink-182,Enema of the State,10,10,1,50,30,2,13975500,2444,10978740,0.81,0.09,0.1,71589,82,58,44,2,37,1,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
2025-09-05,19,'+1,20,False,False,178,0.07,Sports car,Tate McRae,So Close to What,12,10,3,60,30,6,16146900,2353,31716359,0.71,0.07,0.22,82075,96,51,31,1,26,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-09-05,20,RE,--,False,False,170,--,Stay Together for the Kids,blink-182,Take Off Your Pants and Jacket,21,21,1,105,63,2,32016600,5598,11972700,0.85,0.1,0.05,159831,170,0,0,10,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/d1556c35364e423efbfaf1bb0c42663e.png
2025-09-05,21,'-8,13,False,False,158,-0.23,Beggin (Original Version),Madcon,So Dark The Con Of Man,6,6,1,30,18,2,8004149,1400,10481760,0.76,0.09,0.16,42315,50,62,46,5,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/612b497c3de7618f83862d325241f2c7.jpg
2025-09-05,22,'=,22,True,True,155,-0.04,Go Go Juice,Sabrina Carpenter,Man’s Best Friend,13,13,1,65,39,2,20270250,3544,12243780,0.83,0.09,0.08,102627,106,49,0,22,2,2,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,23,'-9,14,False,False,148,-0.27,The Bends,Radiohead,The Bends,6,6,1,30,18,2,9130275,1596,11950110,0.76,0.09,0.16,48230,50,61,37,4,10,2,https://lastfm.freetls.fastly.net/i/u/300x300/9ea9931e129bb5efd3606866901855b5.jpg
2025-09-05,24,'-12,12,False,False,147,-0.28,Just,Radiohead,The Bends,6,6,1,30,18,2,8489250,1484,11114280,0.76,0.09,0.16,44863,50,62,35,10,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/9ea9931e129bb5efd3606866901855b5.jpg
2025-09-05,25,NEW,--,True,False,146,--,guilty conscience,Tate McRae,THINK LATER,18,18,1,90,54,2,26039475,4554,11362770,0.85,0.1,0.06,130536,146,0,0,25,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-09-05,26,'+1,27,False,False,145,-0.06,2 hands,Tate McRae,So Close to What,8,8,1,40,24,2,10833900,1895,10639890,0.79,0.09,0.12,56168,66,47,32,1,26,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-09-05,27,'-4,23,False,False,143,-0.11,Down,blink-182,blink-182,7,7,1,35,21,2,10267950,1795,11520900,0.77,0.09,0.14,53655,58,49,36,1,27,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-09-05,28,RE,--,True,False,138,--,run for the hills,Tate McRae,THINK LATER,17,17,1,85,51,2,22236637,3889,10278450,0.84,0.09,0.06,111720,138,0,0,28,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-09-05,29,RE,--,False,False,138,--,exes,Tate McRae,THINK LATER,17,17,1,85,51,2,24789187,4335,11453130,0.84,0.09,0.06,124460,138,0,0,8,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-09-05,30,'-1,29,False,False,138,-0.1,Keeper,TWICE,STRATEGY,7,7,1,35,21,2,9681787,1693,10865790,0.77,0.09,0.14,50610,58,46,34,1,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/b2d5131f8ae46f912bc73e2e96b1dfc1.jpg
2025-09-05,31,'+2,33,False,False,133,-0.09,The Burn,Matchbox Twenty,Mad Season,7,7,1,35,21,2,9762637,1707,10956150,0.77,0.09,0.14,51030,58,44,31,6,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-09-05,32,'-13,19,False,False,133,-0.22,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,6,1,30,18,2,7865550,1375,10301040,0.76,0.09,0.16,41587,50,51,32,1,110,2,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-09-05,33,'-9,24,False,False,133,-0.15,Troublemaker,Weezer,Weezer (Deluxe Edition),6,6,1,30,18,2,9234225,1614,12085650,0.76,0.09,0.16,48776,50,48,35,3,15,3,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
2025-09-05,34,'-9,25,False,False,132,-0.15,Hash Pipe,Weezer,Weezer,6,6,1,30,18,2,9459450,1654,12379320,0.76,0.09,0.16,49959,50,47,35,4,16,4,https://lastfm.freetls.fastly.net/i/u/300x300/82dea2ae26de9b443208cf21358c876f.jpg
2025-09-05,35,NEW,--,True,False,130,--,think later,Tate McRae,THINK LATER,16,16,1,80,48,2,23793000,4161,11679030,0.84,0.09,0.07,119658,130,0,0,35,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-09-05,36,RE,--,True,False,130,--,greedy,Tate McRae,THINK LATER,16,16,1,80,48,2,23700600,4144,11633850,0.84,0.09,0.07,119196,130,0,0,36,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/d5c9a69fcda54143308997e32981c139.jpg
2025-09-05,37,'-11,26,False,False,130,-0.16,We Are Never Ever Getting Back Together,Taylor Swift,Red,6,6,1,30,18,2,7952174,1391,10413990,0.76,0.09,0.16,42042,50,47,33,10,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-09-05,38,'-8,30,False,False,129,-0.15,The Rock Show,blink-182,Take Off Your Pants and Jacket,6,6,1,30,18,2,8471925,1481,11091690,0.76,0.09,0.16,44772,50,46,33,1,32,3,https://lastfm.freetls.fastly.net/i/u/300x300/d1556c35364e423efbfaf1bb0c42663e.png
2025-09-05,39,'-21,18,False,False,128,-0.28,House Tour,Sabrina Carpenter,Man’s Best Friend,9,9,1,45,27,2,12915787,2258,11272410,0.8,0.09,0.11,66500,74,54,0,18,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,40,'-9,31,False,False,128,-0.15,In Bloom,Nirvana,Nevermind (Remastered),6,6,1,30,18,2,8229375,1439,10775430,0.76,0.09,0.16,43498,50,46,32,2,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/3324e5982f0d81338d2749d5161eb2a8.png
2025-09-05,41,'-26,15,False,False,125,-0.36,We Almost Broke Up Again Last Night,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,10880100,1903,10685070,0.79,0.09,0.12,56406,66,59,0,15,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,42,'-10,32,False,False,125,-0.15,Genie,Girls' Generation,Genie - The Second Mini Album,6,6,1,30,18,2,8922375,1560,11679030,0.76,0.09,0.16,47138,50,45,30,1,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/cddb8ab0ab0770bf0bd2a9ed1c6a2f55.png
2025-09-05,43,'-7,36,False,False,123,-0.09,Mad Season,Matchbox Twenty,Mad Season,7,7,1,35,21,2,10510500,1838,11791980,0.77,0.09,0.14,54915,58,41,24,1,31,4,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-09-05,44,'-27,17,False,False,120,-0.33,Tears,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,10718400,1874,10526940,0.79,0.09,0.12,55573,66,54,0,17,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,45,'-24,21,False,False,115,-0.29,Never Getting Laid,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,12150600,2124,11927520,0.79,0.09,0.12,62951,66,49,0,21,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,46,'-18,28,False,False,113,-0.27,Nobody’s Son,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,10995600,1923,10798020,0.79,0.09,0.12,57001,66,47,0,28,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,47,'-13,34,False,False,108,-0.22,Goodbye,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,11388300,1991,11182050,0.79,0.09,0.12,59024,66,42,0,34,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,48,'-13,35,False,False,108,-0.22,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,11850300,2072,11633850,0.79,0.09,0.12,61404,66,42,0,35,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,49,'-10,39,False,False,101,-0.11,Sugar Talking,Sabrina Carpenter,Man’s Best Friend,8,8,1,40,24,2,11642400,2036,11430540,0.79,0.09,0.12,60333,66,35,0,39,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2025-09-05,50,NEW,--,True,False,90,--,Electioneering,Radiohead,OK Computer,12,8,3,60,24,6,17914050,2088,35172630,0.72,0.05,0.23,83720,90,0,0,50,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/131e3e85d45047e93ab77b422e591719.jpg
2025-09-05,51,'+22,73,False,False,82,0.74,Longview,Green Day,Dookie,6,2,3,30,6,6,8801100,513,34562700,0.6,0.02,0.38,39347,42,15,25,24,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/2248e72411992639ffa8ab94ba97a631.jpg
2025-09-05,52,'-7,45,False,False,80,-0.18,In the Rain,Addison Rae,Addison,6,6,1,30,18,2,8835750,1545,11566080,0.76,0.09,0.16,46683,50,30,0,45,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,53,'-10,43,False,False,80,-0.18,Dear god,Tate McRae,So Close to What,6,6,1,30,18,2,9164925,1602,11995290,0.76,0.09,0.16,48412,50,30,0,2,11,2,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-09-05,54,'-16,38,False,False,79,-0.35,I know love (feat. The Kid LAROI),Tate McRae,So Close to What,2,2,1,10,6,2,2633400,460,10346220,0.58,0.06,0.36,16064,18,37,24,4,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-09-05,55,'=,55,True,True,78,0.18,New York,Addison Rae,Addison,7,7,1,35,21,2,10753050,1880,12063060,0.77,0.09,0.14,56175,58,20,0,55,2,2,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,56,'+5,61,False,False,76,0.31,Diet Pepsi,Addison Rae,Addison,7,7,1,35,21,2,10490287,1834,11769390,0.77,0.09,0.14,54810,58,18,0,4,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,57,'-4,53,False,False,73,-0.01,Summer Forever,Addison Rae,Addison,6,6,1,30,18,2,8004149,1400,10481760,0.76,0.09,0.16,42315,50,23,0,53,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,58,'+25,83,False,False,71,0.69,Fame Is a Gun,Addison Rae,Addison,7,7,1,35,21,2,10591350,1852,11882340,0.77,0.09,0.14,55335,58,13,0,1,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,59,RE,--,False,False,66,--,LOVE ME RIGHT,EXO,LOVE ME RIGHT - The 2nd Album Repackage,8,8,1,40,24,2,12474000,2181,12243780,0.79,0.09,0.12,64617,66,0,0,57,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/324c3fa7afbac680b43649bce324c320.png
2025-09-05,60,RE,--,False,False,66,--,CALL ME BABY,EXO,EXODUS - The 2nd Album,8,8,1,40,24,2,11734800,2052,11520900,0.79,0.09,0.12,60809,66,0,0,10,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/7730e8b08cea0d6675b1a956cf2dcf9b.png
2025-09-05,61,'-15,46,False,False,66,-0.3,Extraordinary Girl,Green Day,American Idiot,3,3,1,15,9,2,4158000,727,10888380,0.65,0.07,0.27,23667,26,29,11,1,34,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,62,'-5,57,False,False,58,-0.09,Waiting,Green Day,Warning,3,3,1,15,9,2,4322587,756,11317590,0.65,0.07,0.27,24598,26,20,12,25,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-09-05,63,'-15,48,False,False,58,-0.34,If You're Gone,Matchbox Twenty,Mad Season,1,1,1,5,3,2,1336912,233,10504350,0.42,0.05,0.53,9786,10,27,21,2,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-09-05,64,'+7,71,False,False,56,0.14,She's So Mean,Matchbox Twenty,North (Deluxe Edition),4,2,3,20,6,6,6086850,532,35850330,0.5,0.03,0.47,33390,32,15,9,1,69,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2025-09-05,65,'-1,64,False,False,55,-0.02,Minority,Green Day,Warning,3,3,1,15,9,2,4010737,701,10504350,0.65,0.07,0.27,22834,26,17,12,26,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-09-05,66,'-7,59,False,False,52,-0.15,American Idiot,Green Day,American Idiot,3,3,1,15,9,2,3941437,689,10323630,0.65,0.07,0.27,22442,26,19,7,1,56,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,67,RE,--,False,False,51,--,Womanizer,Britney Spears,Circus (Deluxe Version),3,3,1,15,9,2,4669087,816,12221190,0.65,0.07,0.27,26558,26,0,25,3,34,1,https://lastfm.freetls.fastly.net/i/u/300x300/5c866827fc07bed8ea1624b6de3d98b3.png
2025-09-05,68,NEW,--,True,False,50,--,No Surprises,Radiohead,OK Computer,6,6,1,30,18,2,8385300,1466,10978740,0.76,0.09,0.16,44317,50,0,0,68,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/131e3e85d45047e93ab77b422e591719.jpg
2025-09-05,69,NEW,--,True,False,50,--,Let Down,Radiohead,OK Computer,6,6,1,30,18,2,8073450,1412,10572120,0.76,0.09,0.16,42679,50,0,0,69,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/131e3e85d45047e93ab77b422e591719.jpg
2025-09-05,70,'-20,50,False,False,50,-0.36,St. Jimmy,Green Day,American Idiot,3,3,1,15,9,2,4287937,749,11227230,0.65,0.07,0.27,24402,26,24,0,8,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,71,'-5,66,False,False,49,-0.02,High Fashion,Addison Rae,Addison,4,4,1,20,12,2,5809650,1016,11407950,0.7,0.08,0.22,31878,34,15,0,66,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,72,'-20,52,False,False,49,-0.36,Letterbomb,Green Day,American Idiot,3,3,1,15,9,2,4365900,763,11430540,0.65,0.07,0.27,24843,26,23,0,10,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,73,'-19,54,False,False,46,-0.3,Whatsername,Green Day,American Idiot,3,3,1,15,9,2,4097362,716,10730250,0.65,0.07,0.27,23324,26,20,0,8,50,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,74,'+21,95,False,False,44,0.42,Headphones On,Addison Rae,Addison,4,4,1,20,12,2,5278350,923,10368810,0.7,0.08,0.22,28979,34,10,0,3,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad9e0bcc76824a8327dd4ed57d20dd5b.jpg
2025-09-05,75,'-12,63,False,False,44,-0.23,She's a Rebel,Green Day,American Idiot,3,3,1,15,9,2,4192650,733,10978740,0.65,0.07,0.27,23863,26,18,0,7,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,76,RE,--,False,False,42,--,Unwell,Matchbox Twenty,More Than You Think You Are,5,5,1,25,15,2,7088812,1239,11136870,0.73,0.08,0.18,38038,42,0,0,8,38,1,https://lastfm.freetls.fastly.net/i/u/770x0/822c1a39f1124f1286f6200d06b86a85.jpg
2025-09-05,77,RE,--,False,False,42,--,Midnight Sun,Zara Larsson,Midnight Sun,6,2,3,30,6,6,8835750,515,34698240,0.6,0.02,0.38,39501,42,0,0,5,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/d0c78dc3a80e2e45ac4972089360a051.jpg
2025-09-05,78,RE,--,False,False,42,--,Baby Don’t Stop,NCT,NCT 2018 EMPATHY,5,5,1,25,15,2,6597937,1154,10368810,0.73,0.08,0.18,35420,42,0,0,31,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/a84826e58889061cf6f8001890191c90.jpg
2025-09-05,79,'-14,65,False,False,41,-0.18,Holiday,Green Day,American Idiot,3,3,1,15,9,2,3958762,692,10368810,0.65,0.07,0.27,22540,26,15,0,5,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,80,RE,--,False,False,41,--,Guess featuring billie eilish,Charli XCX,Brat and it’s completely different but also still brat,3,3,1,15,9,2,4106025,718,10752840,0.65,0.07,0.27,23373,26,0,15,37,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/eb95fe205d644df99434a94f410ffc6c.png
2025-09-05,81,'-14,67,False,False,41,-0.18,Give Me Novacaine,Green Day,American Idiot,3,3,1,15,9,2,4201312,734,11001330,0.65,0.07,0.27,23912,26,15,0,9,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,82,'-14,68,False,False,41,-0.18,Boulevard of Broken Dreams,Green Day,American Idiot,3,3,1,15,9,2,4547812,795,11904930,0.65,0.07,0.27,25872,26,15,0,7,30,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,83,'-14,69,False,False,41,-0.18,Are We the Waiting,Green Day,American Idiot,3,3,1,15,9,2,4539150,793,11882340,0.65,0.07,0.27,25823,26,15,0,5,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,84,'-4,80,False,False,39,-0.07,Jesus of Suburbia,Green Day,American Idiot,3,3,1,15,9,2,4643100,811,12153420,0.65,0.07,0.27,26411,26,13,0,11,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,85,'-4,81,False,False,39,-0.07,Homecoming,Green Day,American Idiot,3,3,1,15,9,2,4322587,756,11317590,0.65,0.07,0.27,24598,26,13,0,4,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-09-05,86,'+2,88,False,False,38,-0.05,Warning,Green Day,Warning,3,3,1,15,9,2,4348575,760,11385360,0.65,0.07,0.27,24745,26,12,0,19,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/81572808c194de841fef009c56f91deb.jpg
2025-09-05,87,RE,--,False,False,36,--,Whiplash,aespa,Whiplash - The 5th Mini Album,3,3,1,15,9,2,4478512,783,11724210,0.65,0.07,0.27,25480,26,0,10,46,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/76a48016ed81d0fa016d0fd5507792b0.jpg
2025-09-05,88,RE,--,False,False,36,--,Red Light,f(x),Red Light - The 3rd Album,3,3,1,15,9,2,4313925,754,11295000,0.65,0.07,0.27,24549,26,0,10,8,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/2499644bf7691cc4bf94b840b464195f.jpg
2025-09-05,89,RE,--,False,False,35,--,Von dutch,Charli XCX,BRAT,3,3,1,15,9,2,4703737,822,12311550,0.65,0.07,0.27,26754,26,0,9,37,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/b00527c6ae0cd1d4c9bf3706b130ad56.jpg
2025-09-05,90,RE,--,False,False,35,--,TiK ToK,Kesha,Animal (Expanded Edition),3,3,1,15,9,2,4374562,765,11453130,0.65,0.07,0.27,24892,26,0,9,6,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/0f8380496575216c50610d377333a2c2.jpg
2025-09-05,91,RE,--,False,False,35,--,I Want You to Know,Zedd,True Colors,3,3,1,15,9,2,4591125,802,12017880,0.65,0.07,0.27,26117,26,0,9,14,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad2611fcc3979d9990efced4177d30e1.jpg
2025-09-05,92,RE,--,False,False,35,--,Hot n Cold,Katy Perry,One of the Boys,3,3,1,15,9,2,4166662,728,10910970,0.65,0.07,0.27,23716,26,0,9,2,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/46c6aef9c93b1a87c4e453fbd74839ab.png
