Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-05-09,21,'-18,3,False,False,146,-0.57,King for a Day,Pierce the Veil,Collide With the Sky,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,102,34,3,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-05-09,22,'-6,16,False,False,140,-0.39,You Suck at Love,Simple Plan,Get Your Heart On! (Deluxe Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,70,52,3,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-05-09,23,'-8,15,False,False,136,-0.41,Purple Lace Bra,Tate McRae,So Close to What,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,70,48,6,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-05-09,24,'+68,92,True,False,115,2.71,Iris,The Goo Goo Dolls,Dizzy Up the Girl,15,2,10,75,6,20,750000,6000,1000000,0.43,0.0,0.57,1756000,101,10,4,24,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/7115714c7101454ec57ceca6e2a6dc5c.png
2025-05-09,25,'+1,26,False,False,107,-0.38,Mad Season,Matchbox Twenty,Mad Season,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,52,45,1,13,4,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-05-09,26,'-3,23,False,False,105,-0.41,Feeling This,blink-182,blink-182,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,54,41,1,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-05-09,27,'+1,28,False,False,104,-0.35,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,48,46,1,40,2,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2025-05-09,28,'+2,30,False,False,103,-0.31,Jet Lag (feat. Natasha Bedingfield),Simple Plan,Get Your Heart On! (Deluxe Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,45,40,1,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-05-09,29,'+3,32,False,False,102,-0.28,She's So Mean,Matchbox Twenty,North (Deluxe Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,43,41,1,55,1,https://lastfm.freetls.fastly.net/i/u/300x300/e83aa4de0c404dafb2fbed94789c903b.jpg
2025-05-09,30,'+33,63,False,False,96,1.04,Hitchin' a Ride,Green Day,Nimrod,11,2,10,55,6,20,550000,6000,1000000,0.35,0.0,0.64,1556000,81,15,0,1,59,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,31,'-2,29,False,False,96,-0.37,Accendio,IVE,IVE SWITCH,6,6,1,30,18,2,300000,18000,100000,0.72,0.04,0.24,418000,50,46,0,29,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/f79d7c3df1ede869f5861798c859f176.jpg
2025-05-09,32,'+4,36,False,False,94,-0.29,Scattered,Green Day,Nimrod,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,40,36,4,38,3,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,33,'+15,48,True,False,94,0.03,The Wire,HAIM,Days Are Gone (Deluxe Edition),10,2,5,50,6,10,500000,6000,500000,0.5,0.01,0.5,1006000,66,28,0,33,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/d40a4ee9dea7428fc2764986ddcb09bb.png
2025-05-09,34,'=,34,False,False,95,-0.33,Easy Target,blink-182,blink-182,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,43,42,8,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-05-09,35,'-8,27,False,False,92,-0.44,I Miss You,blink-182,blink-182,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,49,33,3,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-05-09,36,'-1,35,False,False,84,-0.38,If You're Gone,Matchbox Twenty,Mad Season,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,41,33,3,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-05-09,37,'-4,33,False,False,80,-0.43,Always,blink-182,blink-182,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,43,27,3,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-05-09,38,'+1,39,False,False,72,-0.38,Bent,Matchbox Twenty,Mad Season,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,35,27,4,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-05-09,39,'+3,42,False,False,72,-0.32,She's out of Her Mind,blink-182,California (Deluxe Edition),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,32,30,2,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/ccd85fcfa4370e1df83a67c7fa79096c.png
2025-05-09,40,'-22,18,False,False,71,-0.65,Summer Paradise (feat. Sean Paul) - Single Version,Simple Plan,Get Your Heart On!,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,61,0,18,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/18e1534a9ffd4596abc2c12b6252dbd2.png
2025-05-09,41,'-1,40,False,False,69,-0.37,Juno,Sabrina Carpenter,Short n' Sweet,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,33,26,7,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/9ba24340be42673d5301c97cc5259a5e.png
2025-05-09,42,'+1,43,False,False,65,-0.37,The Static Age,Green Day,21st Century Breakdown,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,31,24,4,31,2,https://lastfm.freetls.fastly.net/i/u/300x300/72a314e1e9064a0418159b144fe1ad72.jpg
2025-05-09,43,'+9,52,False,False,62,0.07,Suffocate,Green Day,Shenanigans,5,1,5,25,3,10,250000,3000,500000,0.33,0.0,0.66,753000,38,18,6,6,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/50c08033a81149c2c980f1c1a52b332d.jpg
2025-05-09,44,'+16,60,True,False,57,0.14,Siren sounds (bonus),Tate McRae,So Close to What,5,5,1,25,15,2,250000,15000,100000,0.68,0.04,0.27,365000,42,15,0,44,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-05-09,45,RE,--,False,False,42,--,Don't You Wanna Stay (feat. Kelly Clarkson),Jason Aldean,Stronger (Deluxe Version),5,5,1,25,15,2,250000,15000,100000,0.68,0.04,0.27,365000,42,0,0,16,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/e9eea19f703d4a8893c9031f40bf5027.png
2025-05-09,46,RE,--,True,False,42,--,Where Have You Been,Kelly Clarkson,Where Have You Been,5,5,1,25,15,2,250000,15000,100000,0.68,0.04,0.27,365000,42,0,0,46,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/87723b92ce285e59b5a512b9925ad7ac.jpg
2025-05-09,47,NEW,--,True,False,38,--,Can You Feel the Love Tonight,Simple Plan,A Whole New Sound,5,1,5,25,3,10,250000,3000,500000,0.33,0.0,0.66,753000,38,0,0,47,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/eb10df43919e7b1d3cd0f46bc0a55a75.png
2025-05-09,48,RE,--,False,False,38,--,Every Summertime,Niki,Every Summertime,5,1,5,25,3,10,250000,3000,500000,0.33,0.0,0.66,753000,38,0,0,41,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/23d1ddf5042e63622ed0d27a1486379d.jpg
2025-05-09,49,'+7,56,False,False,26,-0.5,Worry Rock,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,16,0,2,26,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,50,RE,--,False,False,25,--,Unwell,Matchbox Twenty,More Than You Think You Are,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,7,3,33,1,https://lastfm.freetls.fastly.net/i/u/300x300/daa17282a85d8e8f783ca5cd1c873638.jpg
2025-05-09,51,RE,--,False,False,22,--,How Far We've Come,Matchbox Twenty,How Far We've Come,2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,4,13,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/d62502b5e8134403b1f6b997b609e24d.jpg
2025-05-09,52,RE,--,False,False,20,--,King for a Day,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,10,4,38,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,53,NEW,--,True,False,18,--,Gone Too Soon,Simple Plan,Get Your Heart On! (Deluxe Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,53,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/30a16584138b41e8b8753314724c12b0.jpg
2025-05-09,54,NEW,--,True,False,18,--,Perfect,Simple Plan,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,54,1,1,
2025-05-09,55,RE,--,False,False,18,--,What the Hell,Avril Lavigne,Goodbye Lullaby (Expanded Edition),2,2,1,10,6,2,100000,6000,100000,0.49,0.03,0.49,206000,18,0,0,8,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/49be7ea5f069cf30f5f633e1b6f7c22d.jpg
2025-05-09,56,RE,--,False,False,17,--,Good Riddance (Time of Your Life),Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,7,18,39,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,57,RE,--,False,False,17,--,Redundant,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,7,2,55,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,58,RE,--,False,False,17,--,All You Had to Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2,1,2,10,3,4,100000,3000,200000,0.33,0.01,0.66,303000,17,0,0,4,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,59,NEW,--,True,False,10,--,Means I Care,Tate McRae,So Close to What,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,59,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-05-09,60,NEW,--,True,False,10,--,Addicted,Simple Plan,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,60,1,1,
2025-05-09,61,NEW,--,True,False,10,--,I'd Do Anything,Simple Plan,No Pads No Helmets...Just Balls (15th Anniversary Tour Edition),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,61,1,1,
2025-05-09,62,RE,--,False,False,10,--,Prosthetic Head,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,4,18,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,63,RE,--,False,False,10,--,Take Back,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,42,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,64,RE,--,False,False,10,--,Reject,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,5,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,65,RE,--,False,False,10,--,Walking Alone,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,6,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,66,RE,--,False,False,10,--,Haushinka,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,7,19,3,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,67,RE,--,False,False,10,--,Jinx,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,8,17,2,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,68,RE,--,False,False,10,--,Last Ride In,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,35,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,69,RE,--,False,False,10,--,Uptight,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,40,7,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,70,RE,--,False,False,10,--,Platypus (I Hate You),Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,14,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,71,RE,--,False,False,10,--,All the Time,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,2,34,3,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,72,RE,--,False,False,10,--,The Grouch,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,37,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,73,RE,--,False,False,10,--,Nice Guys Finish Last,Green Day,Nimrod,1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,65,6,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-05-09,74,RE,--,False,False,10,--,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,4,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/a5dec73be71cde57d1bd4c97cc0c2699.jpg
2025-05-09,75,RE,--,False,False,10,--,Is It Over Now? (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,6,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,76,RE,--,False,False,10,--,Suburban Legends (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,17,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,77,RE,--,False,False,10,--,Now That We Don't Talk (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,3,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,78,RE,--,False,False,10,--,Say Don't Go (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,12,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,79,RE,--,False,False,10,--,Slut! (Taylor's Version) (From the Vault),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,20,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,80,RE,--,False,False,10,--,New Romantics (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,8,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,81,RE,--,False,False,10,--,You Are in Love (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,15,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,82,RE,--,False,False,10,--,Wonderland (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,6,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,83,RE,--,False,False,10,--,Clean (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,7,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,84,RE,--,False,False,10,--,I Know Places (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,85,RE,--,False,False,10,--,This Love (Taylor’s Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,42,3,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,86,RE,--,False,False,10,--,How You Get the Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,87,RE,--,False,False,10,--,Wildest Dreams (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,58,5,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,88,RE,--,False,False,10,--,Bad Blood (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,9,11,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,89,RE,--,False,False,10,--,I Wish You Would (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,3,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,90,RE,--,False,False,10,--,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,1,39,4,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-05-09,91,RE,--,False,False,10,--,Out of the Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,50000,3000,100000,0.33,0.02,0.65,153000,10,0,0,3,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
