Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak,Album Cover
2025-06-20,22,'+6,28,False,False,160,0.19,Feeling This,blink-182,blink-182,11,11,1,55,33,2,14388412,2516,10278450,0.82,0.09,0.09,73416,90,41,29,1,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,23,'-4,19,False,False,160,-0.05,Hash Pipe,Weezer,Weezer (Green Album),9,9,1,45,27,2,13669425,2390,11927520,0.8,0.09,0.11,70357,74,51,35,19,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/55f7ca70a9644479fa9dace6590094c8.png
2025-06-20,24,'+8,32,True,False,155,0.23,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,13,4,10,65,12,20,16966950,913,102558600,0.5,0.02,0.48,85995,97,38,20,24,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-20,25,RE,--,False,False,148,--,Before the Lobotomy,Green Day,21st Century Breakdown,20,6,15,100,18,30,31358250,1645,184673250,0.51,0.02,0.48,156702,148,0,0,1,31,2,https://lastfm.freetls.fastly.net/i/u/300x300/72a314e1e9064a0418159b144fe1ad72.jpg
2025-06-20,26,'-14,12,False,False,147,-0.21,King for a Day,Green Day,Nimrod,6,6,1,30,18,2,8801100,1539,11520900,0.76,0.09,0.16,46501,50,57,40,3,43,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-06-20,27,'-23,4,False,False,143,-0.49,The Rock Show,blink-182,Take Off Your Pants and Jacket,7,7,1,35,21,2,9883912,1728,11091690,0.77,0.09,0.14,51660,58,85,0,1,21,3,https://lastfm.freetls.fastly.net/i/u/300x300/d1556c35364e423efbfaf1bb0c42663e.png
2025-06-20,28,'-13,15,False,False,138,-0.22,Getaway Car,Taylor Swift,reputation,3,3,1,15,9,2,4149337,725,10865790,0.65,0.07,0.27,23618,26,54,58,6,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-20,29,RE,--,True,False,136,--,Magbalik,Callalily,Destination XYZ,17,15,3,85,45,6,25181887,3885,34901550,0.76,0.08,0.17,126420,136,0,0,29,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/938312078b8a4a71ca68e82aa0abe444.png
2025-06-20,30,'+4,34,False,False,128,0.06,Last Beautiful Girl,Matchbox Twenty,Mad Season,10,10,1,50,30,2,15419250,2696,12108240,0.81,0.09,0.1,78939,82,37,9,8,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-20,31,'-17,14,False,False,126,-0.3,Hell Above,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,4339912,759,11362770,0.65,0.07,0.27,24696,26,54,46,2,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,32,'-14,18,False,False,123,-0.28,May These Noises Startle You in Your Sleep Tonight,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,3976087,695,10413990,0.65,0.07,0.27,22638,26,51,46,3,11,2,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,33,'+13,46,False,False,117,0.67,I Miss You,blink-182,blink-182,10,10,1,50,30,2,14524125,2540,11407950,0.81,0.09,0.1,74382,82,21,14,3,20,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,34,'+4,38,False,False,118,0.12,It's ok I'm ok,Tate McRae,So Close to What,8,8,1,40,24,2,11157300,1951,10956150,0.79,0.09,0.12,57834,66,32,20,5,15,4,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-20,35,'-12,23,False,False,115,-0.26,Hold On Till May,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,4036725,706,10572120,0.65,0.07,0.27,22981,26,47,42,7,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,36,'-23,13,False,False,115,-0.36,Bobby Sox,Green Day,Saviors,3,3,1,15,9,2,4565137,798,11950110,0.65,0.07,0.27,25970,26,54,35,1,38,1,https://lastfm.freetls.fastly.net/i/u/300x300/f574fa1b6a5f8b213d5bff91d4273d29.jpg
2025-06-20,37,NEW,--,True,False,114,--,Stars,Callalily,Destination XYZ,14,14,1,70,42,2,19969950,3492,11204640,0.83,0.09,0.07,100891,114,0,0,37,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/938312078b8a4a71ca68e82aa0abe444.png
2025-06-20,38,'-8,30,False,False,111,-0.14,Revolving door,Tate McRae,So Close to What,5,5,1,25,15,2,6670124,1166,10481760,0.73,0.08,0.18,35805,42,39,30,3,15,3,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-20,39,'+12,51,False,False,111,0.88,Boulevard of Broken Dreams,Green Day,American Idiot,10,10,1,50,30,2,15159375,2651,11904930,0.81,0.09,0.1,77616,82,18,11,6,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,40,'+39,79,False,False,110,1.62,Redundant,Green Day,Nimrod,13,4,10,65,12,20,20420400,1098,123341400,0.5,0.02,0.48,103383,97,13,0,1,59,1,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-06-20,41,'+36,77,False,False,109,1.53,Whatsername,Green Day,American Idiot,10,10,1,50,30,2,13657875,2388,10730250,0.81,0.09,0.1,69972,82,13,14,8,44,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,42,'+32,74,False,False,109,1.27,Holiday,Green Day,American Idiot,10,10,1,50,30,2,13195875,2308,10368810,0.81,0.09,0.1,67620,82,15,12,5,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,43,'+24,67,False,False,107,1.14,Extraordinary Girl,Green Day,American Idiot,10,10,1,50,30,2,13860000,2424,10888380,0.81,0.09,0.1,71001,82,15,10,1,26,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,44,'+26,70,False,False,107,1.14,Are We the Waiting,Green Day,American Idiot,10,10,1,50,30,2,15130500,2646,11882340,0.81,0.09,0.1,77469,82,15,10,5,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,45,'+19,64,False,False,107,1.14,American Idiot,Green Day,American Idiot,10,10,1,50,30,2,13138125,2298,10323630,0.81,0.09,0.1,67326,82,15,10,1,50,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,46,NEW,--,True,False,106,--,Dyosa,Yumi Lacsamana,Diary ng Panget (Original Movie Soundtrack),13,13,1,65,39,2,19632112,3433,11859750,0.83,0.09,0.08,99414,106,0,0,46,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/ce043451ddb29883e4a7cea8555a8794.jpg
2025-06-20,47,'+26,73,False,False,107,1.23,Letterbomb,Green Day,American Idiot,10,10,1,50,30,2,14553000,2545,11430540,0.81,0.09,0.1,74529,82,15,10,10,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,48,'-23,25,False,False,106,-0.29,I'm Low on Gas and You Need a Jacket,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,4547812,795,11904930,0.65,0.07,0.27,25872,26,45,35,5,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,49,'-25,24,False,False,106,-0.3,Coming Clean,Green Day,Dookie,3,3,1,15,9,2,4209975,736,11023920,0.65,0.07,0.27,23961,26,46,34,24,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/2248e72411992639ffa8ab94ba97a631.jpg
2025-06-20,50,'+36,86,False,False,105,1.5,She's a Rebel,Green Day,American Idiot,10,10,1,50,30,2,13975500,2444,10978740,0.81,0.09,0.1,71589,82,13,10,7,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,51,'+24,75,False,False,105,1.33,Give Me Novacaine,Green Day,American Idiot,10,10,1,50,30,2,14004375,2449,11001330,0.81,0.09,0.1,71736,82,14,9,9,26,2,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,52,'+26,78,False,False,105,1.44,St. Jimmy,Green Day,American Idiot,10,10,1,50,30,2,14293125,2499,11227230,0.81,0.09,0.1,73206,82,13,10,8,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,53,'-24,29,False,False,102,-0.23,Tangled in the Great Escape,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,4357237,762,11407950,0.65,0.07,0.27,24794,26,40,36,6,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,54,'-23,31,False,False,100,-0.21,Miss possessive,Tate McRae,So Close to What,4,4,1,20,12,2,5763450,1008,11317590,0.7,0.08,0.22,31626,34,39,27,3,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-20,55,'-15,40,False,False,101,0.02,We Are Never Ever Getting Back Together,Taylor Swift,Red,7,7,1,35,21,2,9277537,1622,10413990,0.77,0.09,0.14,48510,58,30,13,16,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-20,56,'-36,20,False,False,99,-0.41,If You're Gone,Matchbox Twenty,Mad Season,2,2,1,10,6,2,2673825,467,10504350,0.58,0.06,0.36,16310,18,51,30,2,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-20,57,'-21,36,False,False,96,-0.11,All Too Well,Taylor Swift,Red,6,6,1,30,18,2,8004149,1400,10481760,0.76,0.09,0.16,42315,50,33,13,1,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-20,58,'+34,92,False,False,93,1.58,Obvious,blink-182,blink-182,10,10,1,50,30,2,15708000,2746,12334140,0.81,0.09,0.1,80409,82,11,0,5,16,2,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,59,'+21,80,False,False,87,1.07,The Fallen Interlude,blink-182,blink-182,9,9,1,45,27,2,11746350,2054,10255860,0.8,0.09,0.11,60515,74,13,0,18,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,60,'+21,81,False,False,87,1.07,Violence,blink-182,blink-182,9,9,1,45,27,2,12058200,2109,10526940,0.8,0.09,0.11,62111,74,13,0,15,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,61,'+36,97,False,False,85,1.5,Go,blink-182,blink-182,9,9,1,45,27,2,13149675,2299,11475720,0.8,0.09,0.11,67697,74,11,0,42,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,62,'-20,42,False,False,84,-0.05,Scattered,Green Day,Nimrod,3,3,1,15,9,2,4045387,707,10594710,0.65,0.07,0.27,23030,26,27,31,3,43,2,https://lastfm.freetls.fastly.net/i/u/300x300/cc7bcc37cf9f88e4700dfb9500d1b241.jpg
2025-06-20,63,RE,--,False,False,82,--,The Burn,Matchbox Twenty,Mad Season,10,10,1,50,30,2,13946625,2439,10956150,0.81,0.09,0.1,71442,82,0,0,15,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-20,64,RE,--,False,False,82,--,Stockholm Syndrome Interlude,blink-182,blink-182,10,10,1,50,30,2,13657875,2388,10730250,0.81,0.09,0.1,69972,82,0,0,48,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,65,'-7,58,False,False,82,0.61,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,2,5,30,6,10,8541225,497,55910250,0.48,0.02,0.5,45136,46,16,20,1,93,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2025-06-20,66,RE,--,False,False,81,--,Just Keep Watching (From F1® The Movie),Tate McRae,Just Keep Watching (From F1® The Movie),8,2,5,40,6,10,11988900,524,58846950,0.55,0.02,0.43,54810,56,0,25,13,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/120a60b7c7c804bd2eb36e7331641dc0.jpg
2025-06-20,67,'-26,41,False,False,81,-0.17,King of My Heart,Taylor Swift,reputation,2,2,1,10,6,2,3101175,542,12176010,0.58,0.06,0.36,18900,18,30,33,12,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-20,68,'-23,45,False,False,80,0.03,Dress,Taylor Swift,reputation,5,5,1,25,15,2,6684562,1169,10504350,0.73,0.08,0.18,35882,42,24,14,2,39,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-20,69,'-25,44,False,False,79,-0.02,Siren sounds (bonus),Tate McRae,So Close to What,4,4,1,20,12,2,5209050,911,10233270,0.7,0.08,0.22,28602,34,25,20,19,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c927d26b092260dee2e79d4864c1de7.png
2025-06-20,70,'+28,98,False,False,77,1.26,Dead!,My Chemical Romance,The Black Parade,8,8,1,40,24,2,10810800,1891,10617300,0.79,0.09,0.12,56049,66,11,0,3,56,2,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-06-20,71,'-14,57,False,False,76,0.43,22,Taylor Swift,Red,6,6,1,30,18,2,7848225,1372,10278450,0.76,0.09,0.16,41496,50,16,10,35,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/ad99371a89ed925f63ee3737b4bf9908.jpg
2025-06-20,72,RE,--,False,False,74,--,Stockholm Syndrome,blink-182,blink-182,9,9,1,45,27,2,12318075,2154,10752840,0.8,0.09,0.11,63441,74,0,0,20,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2025-06-20,73,RE,--,False,False,74,--,Kakaibabe,Donnalyn,Diary ng Panget (Original Movie Soundtrack),9,9,1,45,27,2,14267137,2041,10188090,0.8,0.09,0.11,60116,74,0,0,72,2,1,
2025-06-20,74,'-24,50,False,False,69,0.13,King for a Day,Pierce the Veil,Collide With the Sky,4,4,1,20,12,2,6190800,1082,12153420,0.7,0.08,0.22,33957,34,19,16,12,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2025-06-20,75,'-38,37,False,False,68,-0.35,Fresh Out the Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1,1,1,5,3,2,1565025,273,12288960,0.42,0.05,0.53,11445,10,32,26,1,48,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2025-06-20,76,RE,--,False,False,66,--,Anytime,Kelly Clarkson,Thankful,8,8,1,40,24,2,11734800,2052,11520900,0.79,0.09,0.12,60809,66,0,0,25,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/0fcb0432dc2d1836a43530ee73ce006e.jpg
2025-06-20,77,'-34,43,False,False,64,-0.26,Homecoming,Green Day,American Idiot,1,1,1,5,3,2,1440862,252,11317590,0.42,0.05,0.53,10542,10,26,28,4,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2025-06-20,78,'-22,56,False,False,61,0.11,Look What You Made Me Do,Taylor Swift,reputation,3,3,1,15,9,2,4201312,734,11001330,0.65,0.07,0.27,23912,26,17,18,6,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/05df79341035d53b68eb846764365e02.png
2025-06-20,79,RE,--,False,False,58,--,Beautiful Disaster,Kelly Clarkson,Thankful,7,7,1,35,21,2,9317962,1629,10459170,0.77,0.09,0.14,48720,58,0,0,3,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/0fcb0432dc2d1836a43530ee73ce006e.jpg
2025-06-20,80,RE,--,False,False,58,--,Alapaap,Eraserheads,Circus,8,4,3,40,12,6,11919600,1042,35104860,0.66,0.04,0.31,54495,58,0,0,2,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/377b34acbbb94e1081b9701d16f809a7.png
2025-06-20,81,'-33,48,False,False,58,-0.09,American Teenager,Ethel Cain,Preacher’s Daughter,2,2,1,10,6,2,2875950,502,11295000,0.58,0.06,0.36,17535,18,20,20,42,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-20,82,RE,--,False,False,50,--,Bang Bang,Jessie J,My Everything (Deluxe),6,6,1,30,18,2,8662500,1515,11340180,0.76,0.09,0.16,45773,50,0,0,4,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/c7853b86ba1c268325e5a7e55d0de6e2.jpg
2025-06-20,83,RE,--,False,False,50,--,Love Me Harder,Ariana Grande,My Everything (Deluxe),6,6,1,30,18,2,7917525,1384,10368810,0.76,0.09,0.16,41860,50,0,0,8,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/75ffd9c318f5541c52fe571b73c01155.jpg
2025-06-20,84,RE,--,False,False,50,--,One Last Time,Ariana Grande,My Everything (Deluxe),6,6,1,30,18,2,8385300,1466,10978740,0.76,0.09,0.16,44317,50,0,0,9,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/75ffd9c318f5541c52fe571b73c01155.jpg
2025-06-20,85,RE,--,False,False,50,--,Problem,Ariana Grande,My Everything (Deluxe),6,6,1,30,18,2,8957025,1566,11724210,0.76,0.09,0.16,47320,50,0,0,5,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/75ffd9c318f5541c52fe571b73c01155.jpg
2025-06-20,86,'-14,72,False,False,48,-0.02,A House in Nebraska,Ethel Cain,Preacher’s Daughter,2,2,1,10,6,2,2731575,477,10730250,0.58,0.06,0.36,16660,18,15,15,55,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/22d11bc36e414094b227486963fe05f1.jpg
2025-06-20,87,'-5,82,False,False,47,0.12,Welcome to the Black Parade,My Chemical Romance,The Black Parade,4,4,1,20,12,2,5694150,995,11182050,0.7,0.08,0.22,31248,34,13,0,3,46,1,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
2025-06-20,88,'-39,49,False,False,46,-0.27,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),1,1,1,5,3,2,1388887,242,10910970,0.42,0.05,0.53,10164,10,19,17,2,57,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-06-20,89,'-36,53,False,False,45,-0.22,Bent,Matchbox Twenty,Mad Season,2,2,1,10,6,2,2933700,513,11520900,0.58,0.06,0.36,17885,18,18,9,3,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2025-06-20,90,'+4,94,False,False,43,0.26,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),4,2,3,20,6,6,5925150,518,34901550,0.5,0.03,0.47,32508,32,11,0,1,40,3,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
2025-06-20,91,RE,--,False,False,42,--,Nobody's Home,Avril Lavigne,Under My Skin,5,5,1,25,15,2,7854000,1373,12334140,0.73,0.08,0.18,42119,42,0,0,1,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/a0beb5604cbf4731ae6856863b82761a.png
2025-06-20,92,NEW,--,True,False,42,--,Di Ko Alam,Yassi Pressman,Diary ng Panget (Original Movie Soundtrack),5,5,1,25,15,2,6641249,1161,10436580,0.73,0.08,0.18,35651,42,0,0,92,1,1,
2025-06-20,93,RE,--,False,False,42,--,With A Smile,Eraserheads,Circus,5,5,1,25,15,2,7724062,1350,12130830,0.73,0.08,0.18,41426,42,0,0,11,15,1,https://lastfm.freetls.fastly.net/i/u/300x300/377b34acbbb94e1081b9701d16f809a7.png
