Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-01-07,Secret,The Secret,WJSN,1,1,1
2022-01-07,MoMoMo,Would You Like?,WJSN,1,1,1
2022-01-07,Panorama,One-reeler / Act IV,IZ*ONE,2,2,1
2022-01-07,Secret Story of the Swan,Oneiric Diary,IZ*ONE,1,1,1
2022-01-07,FIESTA,BLOOM*IZ,IZ*ONE,1,1,1
2022-01-07,Violeta,HEART*IZ,IZ*ONE,1,1,1
2022-01-07,La Vie en Rose,COLOR*IZ,IZ*ONE,1,1,1
2022-01-07,Dun Dun Dance,Dear OHMYGIRL,OH MY GIRL,1,1,1
2022-01-07,NONSTOP,NONSTOP,OH MY GIRL,1,1,1
2022-01-07,BUNGEE (Fall In Love),Fall In Love,OH MY GIRL,1,1,1
2022-01-07,5th Season (SSFWL),THE FIFTH SEASON,OH MY GIRL,1,1,1
2022-01-07,Remember Me,Remember Me,OH MY GIRL,1,1,1
2022-01-07,Banana allergy monkey,Banana allergy monkey,OH MY GIRL BANHANA,1,1,1
2022-01-07,Secret Garden,Secret Garden,OH MY GIRL,1,1,1
2022-01-07,Coloring Book,COLORING BOOK,OH MY GIRL,1,1,1
2022-01-07,Listen To My Word,LISTEN TO MY WORD,OH MY GIRL,2,2,1
2022-01-07,WINDY DAY,WINDY DAY,OH MY GIRL,1,1,1
2022-01-07,Liar Liar (Korean Version),PINK OCEAN,OH MY GIRL,1,1,1
2022-01-07,CLOSER,CLOSER,OH MY GIRL,1,1,1
2022-01-07,CUPID,OH MY GIRL,OH MY GIRL,1,1,1
2022-01-07,STAY,SQUARE TWO,BLACKPINK,1,1,1
2022-01-07,You Never Know,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Love to Hate Me,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Crazy Over You,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Lovesick Girls,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Bet You Wanna (feat. Cardi B),THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Pretty Savage,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Ice Cream (with Selena Gomez),THE ALBUM,BLACKPINK,1,1,1
2022-01-07,How You Like That,THE ALBUM,BLACKPINK,1,1,1
2022-01-07,Moonlight Melody,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,About Love,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Perfect 10,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Attaboy,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,My Second Date,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Kingdom Come,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,I Just,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Look,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Peek-A-Boo,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
2022-01-07,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,2,2,1
2022-01-07,AS IF IT'S YOUR LAST,AS IF IT'S YOUR LAST,BLACKPINK,1,1,1
2022-01-07,The Feels,Formula of Love: O+T=<3,TWICE,1,1,1
2022-01-07,SAY YES,What Is Love,TWICE,1,1,1
2022-01-07,DEJAVU,What Is Love,TWICE,1,1,1
2022-01-07,HO!,What Is Love,TWICE,1,1,1
2022-01-07,SWEET TALKER,What Is Love,TWICE,1,1,1
2022-01-07,What Is Love,What Is Love,TWICE,1,1,1
2022-01-07,BREAKTHROUGH - Korean Version,Feel Special,TWICE,1,1,1
2022-01-07,21:29,Feel Special,TWICE,1,1,1
2022-01-07,LOVE FOOLISH,Feel Special,TWICE,1,1,1
2022-01-07,TRICK IT,Feel Special,TWICE,1,1,1
2022-01-07,GET LOUD,Feel Special,TWICE,1,1,1
2022-01-07,RAINBOW,Feel Special,TWICE,1,1,1
2022-01-07,Feel Special,Feel Special,TWICE,3,3,1
2022-01-07,SWEET SUMMER DAY,MORE & MORE,TWICE,1,1,1
2022-01-07,DON’T CALL ME AGAIN,MORE & MORE,TWICE,1,1,1
2022-01-07,SHADOW,MORE & MORE,TWICE,1,1,1
2022-01-07,MAKE ME GO,MORE & MORE,TWICE,1,1,1
2022-01-07,FIREWORK,MORE & MORE,TWICE,1,1,1
2022-01-07,OXYGEN,MORE & MORE,TWICE,1,1,1
2022-01-07,MORE & MORE,MORE & MORE,TWICE,2,2,1
2022-01-07,Ding Ding Dong,[#],Loona,1,1,1
2022-01-07,Oh (Yes I Am),[#],Loona,1,1,1
2022-01-07,Number 1,[#],Loona,1,1,1
2022-01-07,So What,[#],Loona,1,1,1
2022-01-07,#,[#],Loona,1,1,1
2022-01-07,365,365,Loona,1,1,1
2022-01-07,Where you at,[X X],Loona,1,1,1
2022-01-07,Colors,[X X],Loona,1,1,1
2022-01-07,Curiosity,[X X],Loona,1,1,1
2022-01-07,Satellite,[X X],Loona,1,1,1
2022-01-07,Butterfly,[X X],Loona,1,1,1
2022-01-07,X X,[X X],Loona,1,1,1
2022-01-07,Stylish,[+ +],Loona,1,1,1
2022-01-07,Perfect Love,[+ +],Loona,1,1,1
2022-01-07,열기,[+ +],Loona,1,1,1
2022-01-07,favOriTe,[+ +],Loona,1,1,1
2022-01-07,Hi High,[+ +],Loona,1,1,1
2022-01-07,+ +,[+ +],Loona,1,1,1
2022-01-07,rendezvous 18.6y,beauty&thebeat,LOONA/yyxy,1,1,1
2022-01-07,one way,beauty&thebeat,LOONA/yyxy,1,1,1
2022-01-07,frozen,beauty&thebeat,LOONA/yyxy,1,1,1
2022-01-07,love4eva (feat. Grimes),beauty&thebeat,LOONA/yyxy,1,1,1
2022-01-07,dal segno,beauty&thebeat,LOONA/yyxy,1,1,1
2022-01-07,Rosy (고원 Olivia Hye),Olivia Hye,Loona,1,1,1
2022-01-07,Egoist (Olivia Hye),Olivia Hye,Loona,1,1,1
2022-01-07,See Saw (Chuu Go Won),Go Won,Loona,1,1,1
2022-01-07,One & Only (Go Won),Go Won,Loona,1,1,1
2022-01-07,Girl's Talk (이브 츄),Chuu,Loona,1,1,1
2022-01-07,Heart Attack (츄),Chuu,Loona,1,1,1
2022-01-07,The Carol 2.0 (Vivi Choerry Yves),The Carol 2.0 (Vivi Choerry Yves),Loona,1,1,1
2022-01-07,D-1,Yves,Loona,1,1,1
2022-01-07,new,Yves,Loona,2,2,1
2022-01-07,ODD Front,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Starlight,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Chaotic,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,LOONATIC,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Girl Front,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Uncover,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Sweet Crazy Love,Max & Match,LOOΠΔ / ODD EYE CIRCLE,2,2,1
2022-01-07,ADD,Max & Match,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-01-07,Puzzle,Choerry,Loona,1,1,1
2022-01-07,Love Cherry Motion,Choerry,Loona,1,1,1
2022-01-07,Love Letter,JinSoul,Loona,1,1,1
2022-01-07,Singing In The Rain,JinSoul,Loona,1,1,1
2022-01-07,Twilight,Kim Lip,Loona,1,1,1
2022-01-07,Eclipse,Kim Lip,Loona,1,1,1
2022-01-07,Like a Fool,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,Candy Boy,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,Truth,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,Going Crazy,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,Do It Again,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,Like OOH-AHH,THE STORY BEGINS,TWICE,1,1,1
2022-01-07,JALJAYO GOOD NIGHT,twicetagram,TWICE,1,1,1
2022-01-07,You In My Heart,twicetagram,TWICE,1,1,1
2022-01-07,Don't Give Up,twicetagram,TWICE,1,1,1
2022-01-07,LOVE LINE,twicetagram,TWICE,1,1,1
2022-01-07,ROLLIN',twicetagram,TWICE,1,1,1
2022-01-07,Look at Me,twicetagram,TWICE,1,1,1
2022-01-07,24/7,twicetagram,TWICE,1,1,1
2022-01-07,DING DONG,twicetagram,TWICE,1,1,1
2022-01-07,FFW,twicetagram,TWICE,1,1,1
2022-01-07,WOW,twicetagram,TWICE,1,1,1
2022-01-07,MISSING U,twicetagram,TWICE,1,1,1
2022-01-07,TURTLE,twicetagram,TWICE,1,1,1
2022-01-07,LIKEY,twicetagram,TWICE,2,2,1
2022-01-07,CRUEL,Formula of Love: O+T=<3,TWICE,1,1,1
2022-01-07,ICON,Formula of Love: O+T=<3,TWICE,1,1,1
2022-01-07,MOONLIGHT,Formula of Love: O+T=<3,TWICE,2,2,1
2022-01-07,SCIENTIST,Formula of Love: O+T=<3,TWICE,1,1,1
2022-01-07,Answer,TREASURE EPILOGUE : Action To Answer,ATEEZ,1,1,1
2022-01-07,Waking Up in Vegas,One of the Boys,Katy Perry,2,2,1
2022-01-07,Psycho,‘The ReVe Festival’ Finale,Red Velvet,1,1,1
2022-01-07,True Love (feat. Lily Allen),The Truth About Love,P!nk,1,1,1
2022-01-07,Black Magic,Get Weird (Expanded Edition),Little Mix,1,1,1
2022-01-07,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,2,2,1
2022-01-07,Daylight,Lover,Taylor Swift,1,1,1
2022-01-07,It’s Nice to Have a Friend,Lover,Taylor Swift,1,1,1
2022-01-07,ME! (feat. Brendon Urie of Panic! at the Disco),Lover,Taylor Swift,1,1,1
2022-01-07,Afterglow,Lover,Taylor Swift,1,1,1
2022-01-07,You Need to Calm Down,Lover,Taylor Swift,1,1,1
2022-01-07,False God,Lover,Taylor Swift,2,2,1
2022-01-07,Soon You’ll Get Better (feat. The Chicks),Lover,Taylor Swift,2,2,1
2022-01-07,London Boy,Lover,Taylor Swift,2,2,1
2022-01-07,Death by a Thousand Cuts,Lover,Taylor Swift,5,3,3
2022-01-07,Cornelia Street,Lover,Taylor Swift,2,2,1
2022-01-07,Paper Rings,Lover,Taylor Swift,1,1,1
2022-01-07,Miss Americana & the Heartbreak Prince,Lover,Taylor Swift,2,2,1
2022-01-07,I Think He Knows,Lover,Taylor Swift,1,1,1
2022-01-07,The Archer,Lover,Taylor Swift,1,1,1
2022-01-07,The Man,Lover,Taylor Swift,1,1,1
2022-01-07,Lover,Lover,Taylor Swift,1,1,1
2022-01-07,Cruel Summer,Lover,Taylor Swift,1,1,1
2022-01-07,Miss Kita Pag Tuesday,RJ JMNZ,RJ Jimenez,1,1,1
2022-01-07,Forever's Not Enough,Sarah Geronimo Greatest Hits Vol. 1,Sarah Geronimo,1,1,1
2022-01-07,Sana,Bipolar,Up Dharma Down,1,1,1
2022-01-07,High,Parade,Barbie Almalbis,1,1,1
2022-01-07,Jeepney,Palabas & Transit Collection,Sponge Cola,1,1,1
2022-01-07,Bukas Na Lang Kita Mamahalin,Lani Misalucha Greatest Hits,Lani Misalucha,1,1,1
2022-01-07,The Way You Look At Me,Christian Bautista,Christian Bautista,1,1,1
2022-01-07,Sundo,Blush,Imago,1,1,1
2022-01-07,We Belong,Toni Gonzaga GREATEST HITS,Toni Gonzaga,1,1,1
2022-01-07,Kung Ako Na Lang Sana,Bituin Escalante,Bituin Escalante,1,1,1
2022-01-07,Hanggang Ngayon,Way To Your Heart,Kyla,1,1,1
2022-01-07,Akin Ka Na Lang,Noon Time Show,The Itchyworms,1,1,1
2022-01-07,Narda,Maharot,Kamikazee,1,1,1
2022-01-07,Sandalan,Panorama,6CycleMind,1,1,1
2022-01-07,Huwag Na Huwag Mong Sasabihin - Version 2,Drama Queen,Kitchie Nadal,1,1,1
2022-01-07,Hawak Kamay,Yeng 10 (Remastered) [10 Years of Yeng Constantino],Yeng Constantino,1,1,1
2022-01-07,Pangako,Regine Velasquez 18 Greatest Hits,Regine Velasquez,1,1,1
2022-01-07,Pagdating ng Panahon,Pagdating ng panahon (2-disc),Aiza Seguerra,1,1,1
2022-01-07,Someday,Nina,Nina,1,1,1
2022-01-07,Rainbow,Episode III,South Border,1,1,1
2022-01-07,Ikaw Lamang,Fuchsiang Pag-Ibig,Silent Sanctuary,1,1,1
2022-01-07,Prinsesa,Home,6CycleMind,1,1,1
2022-01-07,Oo,Fragmented,Up Dharma Down,1,1,1
2022-01-07,nobela,Nobela,Join the Club,1,1,1
2022-01-07,Migraine,When I Met You,Moonstar88,1,1,1
2022-01-07,I'll Never Go,I'll Never Go,Erik Santos,1,1,1
2022-01-07,Tell Me Where It Hurts,Beyond Acoustic,MYMP,1,1,1
2022-01-07,Stars,Destination XYZ,Callalily,1,1,1
2022-01-07,The Day You Said Goodnight,Hale,Hale,1,1,1
2022-01-07,Gitara,Halina Sa Parokya,Parokya Ni Edgar,1,1,1
2022-01-07,All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1,1,1
2022-01-07,double take,double take,dhruv,1,1,1
2022-01-07,Here's Your Perfect,Here's Your Perfect,Jamie Miller,1,1,1
2022-01-07,I Love You So,I Love You So,The Walters,1,1,1
2022-01-07,Nangangamba,Nangangamba,Zack Tabudlo,1,1,1
2022-01-07,My Universe,Music of the Spheres,Coldplay,1,1,1
2022-01-07,Habang Buhay,Episode,Zack Tabudlo,1,1,1
2022-01-07,Pagsamo,Pagsamo,Arthur Nery,1,1,1
2022-01-07,Pano,Pano,Zack Tabudlo,1,1,1
2022-01-07,Smokin Out The Window,Smokin Out The Window,Bruno Mars,1,1,1
2022-01-07,Odd Eye,[Dystopia : Road to Utopia],Dreamcatcher,1,1,1
2022-01-07,HOME;RUN,; [Semicolon],Seventeen,1,1,1
