Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2020-08-21,Monster,Monster - The 1st Mini Album,Red Velvet - IRENE & SEULGI,1,1,1
2020-08-21,神메뉴 (God's Menu),GO生 (GO LIVE),Stray Kids,1,1,1
2020-08-21,영웅 (英雄; Kick It),NCT #127 Neo Zone – The 2nd Album,NCT 127,1,1,1
2020-08-21,Gone Days,GO生 (GO LIVE),Stray Kids,1,1,1
2020-08-21,Jopping,SuperM - The 1st Mini Album,SuperM,1,1,1
2020-08-21,Can I Go With You?,Unreleased Songs,Taylor Swift,1,1,1
2020-08-21,Love Me or Leave Me,Get Weird (Deluxe Edition),Little Mix,1,1,1
2020-08-21,I Used to Fly,Unreleased Songs,Taylor Swift,1,1,1
2020-08-21,Simon Says,NCT #127 Regulate - The 1st Album Repackage,NCT 127,1,1,1
2020-08-21,Your Gravity,The Moment of Illusion - EP,UP10TION,1,1,1
2020-08-21,Stay Tonight,Stay Tonight - Single,CHUNG HA,1,1,1
2020-08-21,Better Off,Unreleased Songs,Taylor Swift,1,1,1
2020-08-21,환상동화 (Secret Story of the Swan),Oneiric Diary (幻想日記),IZ*ONE,1,1,1
2020-08-21,Catch Me If You Can,Catch Me If You Can - Single,Girls' Generation,1,1,1
2020-08-21,Truth Hurts,Cuz I Love You (Deluxe),Lizzo,1,1,1
2020-08-21,LUV ME,One More Time - EP,TWICE,1,1,1
2020-08-21,일상 (Another Day),GO生 (GO LIVE),Stray Kids,1,1,1
2020-08-21,Crazier (Demo),Unreleased Songs,Taylor Swift,1,1,1
2020-08-21,Recess,K-12,Melanie Martinez,1,1,1
2020-08-21,LOVE FOOLISH,Feel Special,TWICE,1,1,1
2020-08-21,Remember Forever,‘The ReVe Festival’ Finale - EP,Red Velvet,1,1,1
2020-08-21,Snap Shoot,SEVENTEEN 3RD ALBUM 'An Ode',Seventeen,1,1,1
2020-08-21,DUN DUN,reminiscence - EP,Everglow,1,1,1
2020-08-21,Blue Jeans,Born to Die,Lana Del Rey,1,1,1
2020-08-21,Daisies,DAISIES - Single,Katy Perry,1,1,1
2020-08-21,the last great american dynasty,folklore,Taylor Swift,1,1,1
2020-08-21,Mojito,The Red Summer - Summer Mini Album - EP,Red Velvet,1,1,1
2020-08-21,넌 is 뭔들 (You`re the Best),Melting,MAMAMOO,1,1,1
2020-08-21,This Is Me,The Greatest Showman (Original Motion Picture Soundtrack),Keala Settle & The Greatest Showman Ensemble,1,1,1
2020-08-21,You're the One That I Want,Grease (The Original Soundtrack from the Motion Picture),John Travolta & Olivia Newton-John,1,1,1
2020-08-21,놀이 (Naughty),Monster - The 1st Mini Album,레드벨벳-아이린 & 슬기,1,1,1
2020-08-21,Just South of Knowing Why,Unreleased Songs,Taylor Swift,1,1,1
2020-08-21,9와 4분의 3 승강장에서 너를 기다려 (Run Away),The Dream Chapter: MAGIC,TXT,1,1,1
2020-08-21,Look,Perfect Velvet - The 2nd Album,Red Velvet,1,1,1
