Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Peak,WOC,Peak Streak
2021-07-16,1,NEW,--,True,False,26,--,Nobody's Home,Avril Lavigne,Under My Skin,3,3,1,15,9,2,4712400,824,12334140,0.65,0.07,0.27,26803,26,0,0,1,1,1
2021-07-16,2,+19,21,True,False,23,1.3,The Edge of Glory,Lady Gaga,Born This Way (Special Edition),2,2,2,10,6,4,2887500,505,22680360,0.42,0.05,0.53,21126,20,3,0,2,3,1
2021-07-16,3,RE,--,True,True,18,--,White Horse (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2,2,1,10,6,2,2904825,508,11407950,0.58,0.06,0.36,17710,18,0,0,3,6,2
2021-07-16,4,RE,--,True,False,18,--,Sucker For Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2,2,1,10,6,2,2633400,460,10346220,0.58,0.06,0.36,16064,18,0,0,4,5,1
2021-07-16,5,NEW,--,True,False,18,--,Run Away with Me,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2,2,1,10,6,2,2708475,473,10639890,0.58,0.06,0.36,16520,18,0,0,5,1,1
2021-07-16,6,RE,--,True,False,18,--,Royals,Lorde,Pure Heroine,2,2,1,10,6,2,2985675,522,11724210,0.58,0.06,0.36,18200,18,0,0,6,4,1
2021-07-16,7,RE,--,True,False,18,--,Naturally,Selena Gomez & the Scene,Kiss & Tell,2,2,1,10,6,2,3078075,538,12085650,0.58,0.06,0.36,18760,18,0,0,7,5,1
2021-07-16,8,RE,--,True,False,18,--,I Got a Boy,소녀시대,I GOT A BOY,2,2,1,10,6,2,3135825,548,12311550,0.58,0.06,0.36,19110,18,0,0,8,7,1
2021-07-16,9,NEW,--,True,False,18,--,Hips Don't Lie (feat. Wyclef Jean),Shakira,Oral Fixation Vol. 2 (Expanded Edition),2,2,1,10,6,2,2864400,500,11249820,0.58,0.06,0.36,17465,18,0,0,9,1,1
2021-07-16,10,RE,--,True,False,18,--,CALL ME BABY,EXO,EXODUS - The 2nd Album,2,2,1,10,6,2,2933700,513,11520900,0.58,0.06,0.36,17885,18,0,0,10,1,1
2021-07-16,11,RE,--,True,False,17,--,소방차 Fire Truck,NCT 127,NCT #127 - The 1st Mini Album,2,1,2,10,3,4,2974125,260,23358060,0.43,0.02,0.54,18130,17,0,0,11,2,1
2021-07-16,12,RE,--,False,False,15,--,Sober,Lorde,Melodrama,1,1,1,5,3,2,1351350,236,10617300,0.42,0.05,0.53,9891,10,0,5,3,6,1
2021-07-16,13,-7,6,False,False,14,0.08,She's So Mean,Matchbox Twenty,North (Deluxe Edition),1,1,1,5,3,2,1521712,266,11950110,0.42,0.05,0.53,11130,10,4,0,5,9,1
2021-07-16,14,-1,13,False,False,13,0.3,Worth It (feat. Kid Ink),Fifth Harmony,Reflection (Deluxe),1,1,1,5,3,2,1507275,263,11837160,0.42,0.05,0.53,11025,10,3,0,3,3,1
2021-07-16,15,+4,19,True,False,13,0.3,This Is What You Came For (feat. Rihanna),Calvin Harris,This Is What You Came For (feat. Rihanna),1,1,1,5,3,2,1400437,244,11001330,0.42,0.05,0.53,10248,10,3,0,15,6,1
2021-07-16,16,+8,24,True,False,13,0.3,Stay the Night - featuring Hayley Williams of Paramore,Zedd,Clarity (Deluxe),1,1,1,5,3,2,1489950,260,11701620,0.42,0.05,0.53,10899,10,3,0,16,3,1
2021-07-16,17,RE,--,True,False,13,--,Sober II (Melodrama),Lorde,Melodrama,1,1,1,5,3,2,1495725,261,11746800,0.42,0.05,0.53,10941,10,0,3,17,5,1
2021-07-16,18,+7,25,False,False,13,0.3,Sober,Selena Gomez,Revival (Deluxe),1,1,1,5,3,2,1391775,243,10933560,0.42,0.05,0.53,10185,10,3,0,14,3,1
2021-07-16,19,+8,27,True,False,13,0.3,Shut Up and Dance,Walk the Moon,TALKING IS HARD (Expanded Edition),1,1,1,5,3,2,1524600,266,11972700,0.42,0.05,0.53,11151,10,3,0,19,4,1
2021-07-16,20,+12,32,True,False,13,0.3,Replay,Iyaz,Replay,1,1,1,5,3,2,1455300,254,11430540,0.42,0.05,0.53,10647,10,3,0,20,2,1
2021-07-16,21,+19,40,True,False,13,0.3,I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),1,1,1,5,3,2,1342687,234,10549530,0.42,0.05,0.53,9828,10,3,0,21,2,1
2021-07-16,22,+24,46,False,False,13,0.3,Good Time,Owl City,The Midsummer Station,1,1,1,5,3,2,1351350,236,10617300,0.42,0.05,0.53,9891,10,3,0,4,4,1
2021-07-16,23,+24,47,True,False,13,0.3,Gee,Girls' Generation,THE BEST,1,1,1,5,3,2,1562137,273,12266370,0.42,0.05,0.53,11424,10,3,0,23,2,1
2021-07-16,24,+25,49,True,False,13,0.3,Domino,Jessie J,Who You Are (Platinum Edition),1,1,1,5,3,2,1357125,237,10662480,0.42,0.05,0.53,9933,10,3,0,24,2,1
2021-07-16,25,+25,50,False,False,13,0.3,Dollhouse,Melanie Martinez,Cry Baby (Deluxe Edition),1,1,1,5,3,2,1461075,255,11475720,0.42,0.05,0.53,10689,10,3,0,3,6,1
2021-07-16,26,+29,55,True,False,13,0.3,Complicated,Avril Lavigne,Let Go,1,1,1,5,3,2,1386000,242,10888380,0.42,0.05,0.53,10143,10,3,0,26,5,1
2021-07-16,27,+31,58,True,False,13,0.3,Cinnamon Girl,Lana Del Rey,Norman Fucking Rockwell!,1,1,1,5,3,2,1553475,271,12198600,0.42,0.05,0.53,11361,10,3,0,27,2,1
